_id,_masterLiveId,_type,_value,_amount,_priority,_getableCount,_masterReleaseLabelId
746,1211901,3,19100001,1,1,100,1
747,1212001,3,19100001,1,1,100,1
748,1212101,3,19100001,1,1,100,1
749,1212201,3,19100001,1,1,100,1
750,1212301,3,19100001,1,1,100,1
751,1212401,3,19100001,1,1,100,1
752,1212501,3,19100001,1,1,100,1
753,1212601,3,19100001,1,1,100,1
754,1212701,3,19100001,1,1,100,1
755,1212801,3,19100001,1,1,100,1
756,1212901,3,19100001,1,1,100,1
757,1213001,3,19100001,1,1,100,1
758,1213101,3,19100001,1,1,100,1
759,1213201,3,19100001,1,1,100,1
760,1213301,3,19100001,1,1,100,1
761,1213401,3,19100001,1,1,100,1
762,1213501,3,19100001,1,1,100,1
763,1213601,3,19100001,1,1,100,1
764,1213701,3,19100001,1,1,100,1
765,1213801,3,19100001,1,1,100,1
766,1214201,3,19100001,1,1,100,1
767,1214301,3,19100001,1,1,100,1
768,1214401,3,19100001,1,1,100,1
769,1214501,3,19100001,1,1,100,1
770,1214601,3,19100001,1,1,100,1
771,1214701,3,19100001,1,1,100,1
772,1214801,3,19100001,1,1,100,1
773,1214901,3,19100001,1,1,100,1
774,1215001,3,19100001,1,1,100,1
775,1215101,3,19100001,1,1,100,1
776,1215201,3,19100001,1,1,100,1
777,1215301,3,19100001,1,1,100,1
778,1215401,3,19100001,1,1,100,1
779,1215601,3,19100001,1,1,100,1
780,1215701,3,19100001,1,1,100,1
781,1215801,3,19100001,1,1,100,1
782,1215901,3,19100001,1,1,100,1
783,1216001,3,19100001,1,1,100,1
784,1216101,3,19100001,1,1,100,1
785,1216201,3,19100001,1,1,100,1
786,1216301,3,19100001,1,1,100,1
787,1216401,3,19100001,1,1,100,1
788,1216501,3,19100001,1,1,100,1
789,1217201,3,19100001,1,1,100,1
790,1217301,3,19100001,1,1,100,1
791,1217401,3,19100001,1,1,100,1
792,1300101,3,19100001,1,1,100,1
793,1300201,3,19100001,1,1,100,1
794,1300301,3,19100001,1,1,100,1
795,1300401,3,19100001,1,1,100,1
796,1300501,3,19100001,1,1,100,1
797,1300601,3,19100001,1,1,100,1
798,1300701,3,19100001,1,1,100,1
799,1300801,3,19100001,1,1,100,1
800,1300901,3,19100001,1,1,100,1
801,1301001,3,19100001,1,1,100,1
802,1301101,3,19100001,1,1,100,1
803,1301201,3,19100001,1,1,100,1
804,1301301,3,19100001,1,1,100,1
805,1301401,3,19100001,1,1,100,1
806,1301501,3,19100001,1,1,100,1
807,1301601,3,19100001,1,1,100,1
808,1301701,3,19100001,1,1,100,1
809,1301801,3,19100001,1,1,100,1
810,1301901,3,19100001,1,1,100,1
811,1302001,3,19100001,1,1,100,1
812,1302101,3,19100001,1,1,100,1
813,1302201,3,19100001,1,1,100,1
814,1302301,3,19100001,1,1,100,1
815,1302401,3,19100001,1,1,100,1
816,1302501,3,19100001,1,1,100,1
817,1302601,3,19100001,1,1,100,1
818,1302701,3,19100001,1,1,100,1
819,1302801,3,19100001,1,1,100,1
820,1302901,3,19100001,1,1,100,1
821,1303001,3,19100001,1,1,100,1
822,1303101,3,19100001,1,1,100,1
823,1303201,3,19100001,1,1,100,1
824,1303401,3,19100001,1,1,100,1
825,1303501,3,19100001,1,1,100,1
826,1303601,3,19100001,1,1,100,1
827,1303701,3,19100001,1,1,100,1
828,1303801,3,19100001,1,1,100,1
829,1303901,3,19100001,1,1,100,1
830,1304001,3,19100001,1,1,100,1
831,1304101,3,19100001,1,1,100,1
832,1304201,3,19100001,1,1,100,1
833,1304301,3,19100001,1,1,100,1
834,1304401,3,19100001,1,1,100,1
835,1304501,3,19100001,1,1,100,1
836,1304601,3,19100001,1,1,100,1
837,1304701,3,19100001,1,1,100,1
838,1304801,3,19100001,1,1,100,1
839,1304901,3,19100001,1,1,100,1
840,1305001,3,19100001,1,1,100,1
841,1305101,3,19100001,1,1,100,1
842,1305201,3,19100001,1,1,100,1
843,1305301,3,19100001,1,1,100,1
844,1305401,3,19100001,1,1,100,1
845,1305501,3,19100001,1,1,100,1
846,1305601,3,19100001,1,1,100,1
847,1305701,3,19100001,1,1,100,1
848,1305801,3,19100001,1,1,100,1
849,1305901,3,19100001,1,1,100,1
850,1306001,3,19100001,1,1,100,1
851,1306101,3,19100001,1,1,100,1
852,1306201,3,19100001,1,1,100,1
853,1306301,3,19100001,1,1,100,1
854,1306401,3,19100001,1,1,100,1
855,1306501,3,19100001,1,1,100,1
856,1306601,3,19100001,1,1,100,1
857,1306701,3,19100001,1,1,100,1
858,1306801,3,19100001,1,1,100,1
859,1306901,3,19100001,1,1,100,1
860,1307001,3,19100001,1,1,100,1
861,1307101,3,19100001,1,1,100,1
862,1307201,3,19100001,1,1,100,1
863,1307301,3,19100001,1,1,100,1
864,1307401,3,19100001,1,1,100,1
865,1307501,3,19100001,1,1,100,1
866,1307601,3,19100001,1,1,100,1
867,1307701,3,19100001,1,1,100,1
868,1307801,3,19100001,1,1,100,1
869,1307901,3,19100001,1,1,100,1
870,1308001,3,19100001,1,1,100,1
871,1308101,3,19100001,1,1,100,1
872,1308201,3,19100001,1,1,100,1
873,1308301,3,19100001,1,1,100,1
874,1308401,3,19100001,1,1,100,1
875,1308501,3,19100001,1,1,100,1
876,1308601,3,19100001,1,1,100,1
877,1308701,3,19100001,1,1,100,1
878,1308801,3,19100001,1,1,100,1
879,1308901,3,19100001,1,1,100,1
880,1309001,3,19100001,1,1,100,1
881,1309101,3,19100001,1,1,100,1
882,1309201,3,19100001,1,1,100,1
883,1309401,3,19100001,1,1,100,1
884,1309501,3,19100001,1,1,100,1
885,1309601,3,19100001,1,1,100,1
886,1309701,3,19100001,1,1,100,1
887,1309801,3,19100001,1,1,100,1
888,1309901,3,19100001,1,1,100,1
889,1310001,3,19100001,1,1,100,1
890,1310101,3,19100001,1,1,100,1
891,1310201,3,19100001,1,1,100,1
892,1310301,3,19100001,1,1,100,1
893,1310401,3,19100001,1,1,100,1
894,1310501,3,19100001,1,1,100,1
895,1310601,3,19100001,1,1,100,1
896,1310701,3,19100001,1,1,100,1
897,1310801,3,19100001,1,1,100,1
898,1310901,3,19100001,1,1,100,1
899,1311001,3,19100001,1,1,100,1
900,1311101,3,19100001,1,1,100,1
901,1311201,3,19100001,1,1,100,1
902,1311301,3,19100001,1,1,100,1
903,1311401,3,19100001,1,1,100,1
904,1311501,3,19100001,1,1,100,1
905,1311601,3,19100001,1,1,100,1
906,1311701,3,19100001,1,1,100,1
907,1311801,3,19100001,1,1,100,1
908,1311901,3,19100001,1,1,100,1
909,1312101,3,19100001,1,1,100,1
910,1312201,3,19100001,1,1,100,1
911,1312301,3,19100001,1,1,100,1
912,1312401,3,19100001,1,1,100,1
913,1312501,3,19100001,1,1,100,1
914,1312601,3,19100001,1,1,100,1
915,1312701,3,19100001,1,1,100,1
916,1312801,3,19100001,1,1,100,1
917,1312901,3,19100001,1,1,100,1
918,1400101,3,19100001,1,1,100,1
919,1400201,3,19100001,1,1,100,1
920,1400301,3,19100001,1,1,100,1
921,1400401,3,19100001,1,1,100,1
922,1400501,3,19100001,1,1,100,1
923,1400601,3,19100001,1,1,100,1
924,1400701,3,19100001,1,1,100,1
925,1400801,3,19100001,1,1,100,1
926,1400901,3,19100001,1,1,100,1
927,1401001,3,19100001,1,1,100,1
928,1401101,3,19100001,1,1,100,1
929,1401201,3,19100001,1,1,100,1
930,1401301,3,19100001,1,1,100,1
931,1401401,3,19100001,1,1,100,1
932,1401501,3,19100001,1,1,100,1
933,1401601,3,19100001,1,1,100,1
934,1401701,3,19100001,1,1,100,1
935,1401801,3,19100001,1,1,100,1
936,1401901,3,19100001,1,1,100,1
937,1402001,3,19100001,1,1,100,1
938,1402101,3,19100001,1,1,100,1
939,1402201,3,19100001,1,1,100,1
940,1402301,3,19100001,1,1,100,1
941,1402401,3,19100001,1,1,100,1
942,1402501,3,19100001,1,1,100,1
943,1402601,3,19100001,1,1,100,1
944,1402701,3,19100001,1,1,100,1
945,1402801,3,19100001,1,1,100,1
946,1403001,3,19100001,1,1,100,1
947,1403101,3,19100001,1,1,100,1
948,1403201,3,19100001,1,1,100,1
949,1403301,3,19100001,1,1,100,1
950,1403401,3,19100001,1,1,100,1
951,1403501,3,19100001,1,1,100,1
952,1403601,3,19100001,1,1,100,1
953,1403701,3,19100001,1,1,100,1
954,1403801,3,19100001,1,1,100,1
955,1403901,3,19100001,1,1,100,1
956,1404001,3,19100001,1,1,100,1
957,1404101,3,19100001,1,1,100,1
958,1404201,3,19100001,1,1,100,1
959,1404301,3,19100001,1,1,100,1
960,1404401,3,19100001,1,1,100,1
961,1404501,3,19100001,1,1,100,1
962,1404601,3,19100001,1,1,100,1
963,1404701,3,19100001,1,1,100,1
964,1404801,3,19100001,1,1,100,1
965,1404901,3,19100001,1,1,100,1
966,1405001,3,19100001,1,1,100,1
967,1405101,3,19100001,1,1,100,1
968,1405201,3,19100001,1,1,100,1
969,1405301,3,19100001,1,1,100,1
970,1405401,3,19100001,1,1,100,1
971,1405501,3,19100001,1,1,100,1
972,1405601,3,19100001,1,1,100,1
973,1405701,3,19100001,1,1,100,1
974,1406001,3,19100001,1,1,100,1
975,1406101,3,19100001,1,1,100,1
976,1406401,3,19100001,1,1,100,1
977,1406501,3,19100001,1,1,100,1
978,1406601,3,19100001,1,1,100,1
979,1406701,3,19100001,1,1,100,1
980,1406801,3,19100001,1,1,100,1
981,1406901,3,19100001,1,1,100,1
982,1407101,3,19100001,1,1,100,1
983,1407301,3,19100001,1,1,100,1
984,1407401,3,19100001,1,1,100,1
985,1407501,3,19100001,1,1,100,1
986,1407601,3,19100001,1,1,100,1
987,1407701,3,19100001,1,1,100,1
988,1407801,3,19100001,1,1,100,1
989,1407901,3,19100001,1,1,100,1
990,1408001,3,19100001,1,1,100,1
991,1408101,3,19100001,1,1,100,1
992,1408201,3,19100001,1,1,100,1
993,1408301,3,19100001,1,1,100,1
994,1408401,3,19100001,1,1,100,1
995,1408501,3,19100001,1,1,100,1
996,1408601,3,19100001,1,1,100,1
997,1408701,3,19100001,1,1,100,1
998,1408801,3,19100001,1,1,100,1
999,1408901,3,19100001,1,1,100,1
1000,1409001,3,19100001,1,1,100,1
1001,1409101,3,19100001,1,1,100,1
1002,1409201,3,19100001,1,1,100,1
1003,1500101,3,19100001,1,1,100,1
1004,1500201,3,19100001,1,1,100,1
1005,1500301,3,19100001,1,1,100,1
1006,1500401,3,19100001,1,1,100,223053107
1007,1500501,3,19100001,1,1,100,223053107
1008,1500601,3,19100001,1,1,100,223053107
1009,1500701,3,19100001,1,1,100,223053107
1010,1500801,3,19100001,1,1,100,223053107
1011,1500901,3,19100001,1,1,100,223053107
1012,1501001,3,19100001,1,1,100,223061507
1013,1501201,3,19100001,1,1,100,223061507
1014,1501401,3,19100001,1,1,100,1
1015,1501501,3,19100001,1,1,100,1
1016,1501701,3,19100001,1,1,100,1
1017,1900101,3,19100001,1,1,100,1
1018,1900201,3,19100001,1,1,100,1
1019,1900301,3,19100001,1,1,100,1
1020,1900401,3,19100001,1,1,100,1
1021,1100101,18,11002005,1,2,1,1
1022,1106401,18,11003001,1,2,1,1
1023,1109301,18,11004002,1,2,1,1
1024,1112401,18,11005007,1,2,1,1
1025,1103301,18,11006004,1,2,1,1
1026,1104801,18,11007006,1,2,1,1
1027,1107901,18,11008009,1,2,1,1
1028,1110401,18,11009008,1,2,1,1
1029,1214201,18,22002002,1,2,1,1
1030,1203501,18,22003006,1,2,1,1
1031,1209601,18,22004005,1,2,1,1
1032,1208801,18,22005004,1,2,1,1
1033,1209801,18,22006007,1,2,1,1
1034,1211901,18,22007009,1,2,1,1
1035,1204401,18,22008008,1,2,1,1
1036,1204501,18,22009003,1,2,1,1
1037,1311701,18,33002008,1,2,1,1
1038,1311801,18,33003003,1,2,1,1
1039,1307201,18,33004007,1,2,1,1
1040,1311901,18,33005006,1,2,1,1
1041,1304401,18,33006002,1,2,1,1
1042,1306201,18,33007005,1,2,1,1
1043,1305101,18,33008004,1,2,1,1
1044,1306501,18,33009009,1,2,1,1
1045,1308001,18,33010004,1,2,1,1
1046,1308201,18,33011007,1,2,1,1
1047,1312501,18,33012009,1,2,1,1
1048,1403701,18,44002003,1,2,1,1
1049,1400101,18,44003004,1,2,1,1
1050,1404601,18,44004008,1,2,1,1
1051,1400601,18,44005005,1,2,1,1
1052,1404801,18,44006009,1,2,1,1
1053,1405001,18,44007006,1,2,1,1
1054,1405601,18,44008007,1,2,1,1
1055,1405701,18,44009001,1,2,1,1
1056,1900501,1,1,60,0,1,223050801
1057,1900701,1,1,60,0,1,223050801
1058,1901801,1,1,60,0,1,223050801
1059,1903001,1,1,60,0,1,223050801
1060,1903101,1,1,60,0,1,223050801
1061,1900501,3,19100001,1,1,100,223050801
1062,1900701,3,19100001,1,1,100,223050801
1063,1901801,3,19100001,1,1,100,223050801
1064,1903001,3,19100001,1,1,100,223050801
1065,1903101,3,19100001,1,1,100,223050801
1066,1900601,1,1,60,0,1,223052603
1067,1900801,1,1,60,0,1,223052603
1068,1900901,1,1,60,0,1,223052603
1069,1901001,1,1,60,0,1,223052603
1070,1901101,1,1,60,0,1,223052603
1071,1901201,1,1,60,0,1,223052603
1072,1901301,1,1,60,0,1,223052603
1073,1901401,1,1,60,0,1,223052603
1074,1901501,1,1,60,0,1,223052603
1075,1901601,1,1,60,0,1,223052603
1076,1901701,1,1,60,0,1,223052603
1077,1901901,1,1,60,0,1,223052603
1078,1902001,1,1,60,0,1,223052603
1079,1902101,1,1,60,0,1,223052603
1080,1902201,1,1,60,0,1,223052603
1081,1902301,1,1,60,0,1,223052603
1082,1902401,1,1,60,0,1,223052603
1083,1902501,1,1,60,0,1,223052603
1084,1902601,1,1,60,0,1,223052603
1085,1902701,1,1,60,0,1,223052603
1086,1902801,1,1,60,0,1,223052603
1087,1902901,1,1,60,0,1,223052603
1088,1900601,3,19100001,1,1,100,223052603
1089,1900801,3,19100001,1,1,100,223052603
1090,1900901,3,19100001,1,1,100,223052603
1091,1901001,3,19100001,1,1,100,223052603
1092,1901101,3,19100001,1,1,100,223052603
1093,1901201,3,19100001,1,1,100,223052603
1094,1901301,3,19100001,1,1,100,223052603
1095,1901401,3,19100001,1,1,100,223052603
1096,1901501,3,19100001,1,1,100,223052603
1097,1901601,3,19100001,1,1,100,223052603
1098,1901701,3,19100001,1,1,100,223052603
1099,1901901,3,19100001,1,1,100,223052603
1100,1902001,3,19100001,1,1,100,223052603
1101,1902101,3,19100001,1,1,100,223052603
1102,1902201,3,19100001,1,1,100,223052603
1103,1902301,3,19100001,1,1,100,223052603
1104,1902401,3,19100001,1,1,100,223052603
1105,1902501,3,19100001,1,1,100,223052603
1106,1902601,3,19100001,1,1,100,223052603
1107,1902701,3,19100001,1,1,100,223052603
1108,1902801,3,19100001,1,1,100,223052603
1109,1902901,3,19100001,1,1,100,223052603
1110,1313501,1,1,60,0,1,223060801
1111,1313601,1,1,60,0,1,223060801
1112,1600101,1,1,60,0,1,223060801
1113,1313501,3,19100001,1,1,100,223060801
1114,1313601,3,19100001,1,1,100,223060801
1115,1600101,3,19100001,1,1,100,223060801
1116,1216601,1,1,60,0,1,223061105
1117,1410601,1,1,60,0,1,223061105
1118,1410701,1,1,60,0,1,223061105
1119,1216601,3,19100001,1,1,100,223061105
1120,1410601,3,19100001,1,1,100,223061105
1121,1410701,3,19100001,1,1,100,223061105
1122,1501101,1,1,60,0,1,223061507
1123,1501301,1,1,60,0,1,223061507
1124,1501101,3,19100001,1,1,100,223061507
1125,1501301,3,19100001,1,1,100,223061507
1126,1600301,1,1,60,0,1,223062602
1127,1600301,3,19100001,1,1,100,223062602
1128,1313401,1,1,60,0,1,223063007
1129,1313701,1,1,60,0,1,223063007
1130,1405901,1,1,60,0,1,223063007
1131,1313401,3,19100001,1,1,100,223063007
1132,1313701,3,19100001,1,1,100,223063007
1133,1405901,3,19100001,1,1,100,223063007
1134,1600201,1,1,60,0,1,223070301
1135,1600201,3,19100001,1,1,100,223070301
1136,1600401,1,1,60,0,1,223071001
1137,1409401,1,1,60,0,1,223071001
1138,1409501,1,1,60,0,1,223071001
1139,1409601,1,1,60,0,1,223071001
1140,1600401,3,19100001,1,1,100,223071001
1141,1409401,3,19100001,1,1,100,223071001
1142,1409501,3,19100001,1,1,100,223071001
1143,1409601,3,19100001,1,1,100,223071001
1144,1600501,1,1,60,0,1,223071701
1145,1600501,3,19100001,1,1,100,223071701
1146,1600601,1,1,60,0,1,223073107
1147,1600601,3,19100001,1,1,100,223073107
1148,1216701,1,1,60,0,1,223071001
1149,1216801,1,1,60,0,1,223071001
1150,1409701,1,1,60,0,1,223071001
1151,1409801,1,1,60,0,1,223071001
1152,1409901,1,1,60,0,1,223071001
1153,1313801,1,1,60,0,1,223071001
1154,1313901,1,1,60,0,1,223071001
1155,1216701,3,19100001,1,1,100,223071001
1156,1216801,3,19100001,1,1,100,223071001
1157,1409701,3,19100001,1,1,100,223071001
1158,1409801,3,19100001,1,1,100,223071001
1159,1409901,3,19100001,1,1,100,223071001
1160,1313801,3,19100001,1,1,100,223071001
1161,1313901,3,19100001,1,1,100,223071001
1162,1600901,1,1,60,0,1,223080703
1163,1600901,3,19100001,1,1,100,223080703
1164,1501601,1,1,60,0,1,223081102
1165,1501601,3,19100001,1,1,100,223081102
1166,1600701,1,1,60,0,1,223081402
1167,1600701,3,19100001,1,1,100,223081402
1168,1410001,1,1,60,0,1,223081402
1169,1410101,1,1,60,0,1,223081402
1170,1410201,1,1,60,0,1,223081402
1171,1410301,1,1,60,0,1,223081402
1172,1410401,1,1,60,0,1,223081402
1173,1410501,1,1,60,0,1,223081402
1174,1410001,3,19100001,1,1,100,223081402
1175,1410101,3,19100001,1,1,100,223081402
1176,1410201,3,19100001,1,1,100,223081402
1177,1410301,3,19100001,1,1,100,223081402
1178,1410401,3,19100001,1,1,100,223081402
1179,1410501,3,19100001,1,1,100,223081402
1180,1314001,1,1,60,0,1,223083101
1181,1314001,3,19100001,1,1,100,223083101
1182,1411001,1,1,60,0,1,223091002
1183,1314101,1,1,60,0,1,223090602
1184,1314201,1,1,60,0,1,223090602
1185,1314301,1,1,60,0,1,223090602
1186,1314401,1,1,60,0,1,223090602
1187,1314501,1,1,60,0,1,223090602
1188,1314601,1,1,60,0,1,223090602
1189,1314701,1,1,60,0,1,223090602
1190,1314801,1,1,60,0,1,223090602
1191,1314901,1,1,60,0,1,223090602
1192,1315001,1,1,60,0,1,223090602
1193,1315101,1,1,60,0,1,223090602
1194,1315201,1,1,60,0,1,223090602
1195,1411001,3,19100001,1,1,100,223091002
1196,1314101,3,19100001,1,1,100,223090602
1197,1314201,3,19100001,1,1,100,223090602
1198,1314301,3,19100001,1,1,100,223090602
1199,1314401,3,19100001,1,1,100,223090602
1200,1314501,3,19100001,1,1,100,223090602
1201,1314601,3,19100001,1,1,100,223090602
1202,1314701,3,19100001,1,1,100,223090602
1203,1314801,3,19100001,1,1,100,223090602
1204,1314901,3,19100001,1,1,100,223090602
1205,1315001,3,19100001,1,1,100,223090602
1206,1315101,3,19100001,1,1,100,223090602
1207,1315201,3,19100001,1,1,100,223090602
1208,1315301,1,1,60,0,1,223100402
1209,1315301,3,19100001,1,1,100,223100402
1210,1216901,1,1,60,0,1,223100303
1211,1216901,3,19100001,1,1,100,223100303
1212,1217001,1,1,60,0,1,223100303
1213,1217001,3,19100001,1,1,100,223100303
1214,1217101,1,1,60,0,1,223100303
1215,1217101,3,19100001,1,1,100,223100303
1216,1217501,1,1,60,0,1,223100303
1217,1217501,3,19100001,1,1,100,223100303
1218,1410801,1,1,60,0,1,223101301
1219,1410801,3,19100001,1,1,100,223101301
1220,1411101,1,1,60,0,1,223101301
1221,1411101,3,19100001,1,1,100,223101301
1222,1411301,1,1,60,0,1,223101301
1223,1411301,3,19100001,1,1,100,223101301
1224,1411501,1,1,60,0,1,223101301
1225,1411501,3,19100001,1,1,100,223101301
1226,1600801,1,1,60,0,1,223091102
1227,1600801,3,19100001,1,1,100,223091102
1228,1601001,1,1,60,0,1,223091801
1229,1601001,3,19100001,1,1,100,223091801
1230,1411201,1,1,60,0,1,223110801
1231,1411201,3,19100001,1,1,100,223110801
1232,1411401,1,1,60,0,1,223110801
1233,1411401,3,19100001,1,1,100,223110801
1234,1411601,1,1,60,0,1,223110801
1235,1411601,3,19100001,1,1,100,223110801
1236,1501801,1,1,60,0,1,223111507
1237,1501801,3,19100001,1,1,100,223111507
1238,1501901,1,1,60,0,1,223111507
1239,1501901,3,19100001,1,1,100,223111507
1240,1502001,1,1,60,0,1,223111507
1241,1502001,3,19100001,1,1,100,223111507
1242,1502101,1,1,60,0,1,223111507
1243,1502101,3,19100001,1,1,100,223111507
1244,1903201,1,1,60,0,1,223111507
1245,1903201,3,19100001,1,1,100,223111507
1246,1100101,3,30010002,1,2,0,223110106
1247,1100201,3,30010002,1,2,0,223110106
1248,1100301,3,30010002,1,2,0,223110106
1249,1100401,3,30010002,1,2,0,223110106
1250,1100501,3,30010002,1,2,0,223110106
1251,1100601,3,30010002,1,2,0,223110106
1252,1100701,3,30010002,1,2,0,223110106
1253,1100801,3,30010002,1,2,0,223110106
1254,1100901,3,30010002,1,2,0,223110106
1255,1101001,3,30010002,1,2,0,223110106
1256,1101101,3,30010002,1,2,0,223110106
1257,1101201,3,30010002,1,2,0,223110106
1258,1101401,3,30010002,1,2,0,223110106
1259,1101501,3,30010002,1,2,0,223110106
1260,1101601,3,30010002,1,2,0,223110106
1261,1101701,3,30010002,1,2,0,223110106
1262,1101901,3,30010002,1,2,0,223110106
1263,1102001,3,30010002,1,2,0,223110106
1264,1102101,3,30010002,1,2,0,223110106
1265,1102201,3,30010002,1,2,0,223110106
1266,1102301,3,30010002,1,2,0,223110106
1267,1102401,3,30010002,1,2,0,223110106
1268,1102501,3,30010002,1,2,0,223110106
1269,1102601,3,30010002,1,2,0,223110106
1270,1102701,3,30010002,1,2,0,223110106
1271,1102801,3,30010002,1,2,0,223110106
1272,1102901,3,30010002,1,2,0,223110106
1273,1103001,3,30010002,1,2,0,223110106
1274,1103101,3,30010002,1,2,0,223110106
1275,1103201,3,30010002,1,2,0,223110106
1276,1103301,3,30010002,1,2,0,223110106
1277,1103501,3,30010002,1,2,0,223110106
1278,1103701,3,30010002,1,2,0,223110106
1279,1103801,3,30010002,1,2,0,223110106
1280,1103901,3,30010002,1,2,0,223110106
1281,1104001,3,30010002,1,2,0,223110106
1282,1104101,3,30010002,1,2,0,223110106
1283,1104201,3,30010002,1,2,0,223110106
1284,1104401,3,30010002,1,2,0,223110106
1285,1104501,3,30010002,1,2,0,223110106
1286,1104601,3,30010002,1,2,0,223110106
1287,1104701,3,30010002,1,2,0,223110106
1288,1104801,3,30010002,1,2,0,223110106
1289,1104901,3,30010002,1,2,0,223110106
1290,1105001,3,30010002,1,2,0,223110106
1291,1105401,3,30010002,1,2,0,223110106
1292,1105501,3,30010002,1,2,0,223110106
1293,1105701,3,30010002,1,2,0,223110106
1294,1105801,3,30010002,1,2,0,223110106
1295,1105901,3,30010002,1,2,0,223110106
1296,1106001,3,30010002,1,2,0,223110106
1297,1106101,3,30010002,1,2,0,223110106
1298,1106201,3,30010002,1,2,0,223110106
1299,1106301,3,30010002,1,2,0,223110106
1300,1106401,3,30010002,1,2,0,223110106
1301,1106601,3,30010002,1,2,0,223110106
1302,1106701,3,30010002,1,2,0,223110106
1303,1106801,3,30010002,1,2,0,223110106
1304,1106901,3,30010002,1,2,0,223110106
1305,1107001,3,30010002,1,2,0,223110106
1306,1107101,3,30010002,1,2,0,223110106
1307,1107201,3,30010002,1,2,0,223110106
1308,1107301,3,30010002,1,2,0,223110106
1309,1107401,3,30010002,1,2,0,223110106
1310,1107501,3,30010002,1,2,0,223110106
1311,1107601,3,30010002,1,2,0,223110106
1312,1107701,3,30010002,1,2,0,223110106
1313,1107801,3,30010002,1,2,0,223110106
1314,1107901,3,30010002,1,2,0,223110106
1315,1108001,3,30010002,1,2,0,223110106
1316,1108101,3,30010002,1,2,0,223110106
1317,1108201,3,30010002,1,2,0,223110106
1318,1108301,3,30010002,1,2,0,223110106
1319,1108401,3,30010002,1,2,0,223110106
1320,1108501,3,30010002,1,2,0,223110106
1321,1108601,3,30010002,1,2,0,223110106
1322,1108701,3,30010002,1,2,0,223110106
1323,1108801,3,30010002,1,2,0,223110106
1324,1108901,3,30010002,1,2,0,223110106
1325,1109001,3,30010002,1,2,0,223110106
1326,1109101,3,30010002,1,2,0,223110106
1327,1109201,3,30010002,1,2,0,223110106
1328,1109301,3,30010002,1,2,0,223110106
1329,1109401,3,30010002,1,2,0,223110106
1330,1109501,3,30010002,1,2,0,223110106
1331,1109601,3,30010002,1,2,0,223110106
1332,1109701,3,30010002,1,2,0,223110106
1333,1109801,3,30010002,1,2,0,223110106
1334,1109901,3,30010002,1,2,0,223110106
1335,1110001,3,30010002,1,2,0,223110106
1336,1110101,3,30010002,1,2,0,223110106
1337,1110201,3,30010002,1,2,0,223110106
1338,1110301,3,30010002,1,2,0,223110106
1339,1110401,3,30010002,1,2,0,223110106
1340,1110501,3,30010002,1,2,0,223110106
1341,1110601,3,30010002,1,2,0,223110106
1342,1110701,3,30010002,1,2,0,223110106
1343,1110801,3,30010002,1,2,0,223110106
1344,1110901,3,30010002,1,2,0,223110106
1345,1111001,3,30010002,1,2,0,223110106
1346,1111101,3,30010002,1,2,0,223110106
1347,1111201,3,30010002,1,2,0,223110106
1348,1111301,3,30010002,1,2,0,223110106
1349,1111401,3,30010002,1,2,0,223110106
1350,1111501,3,30010002,1,2,0,223110106
1351,1111601,3,30010002,1,2,0,223110106
1352,1111701,3,30010002,1,2,0,223110106
1353,1111801,3,30010002,1,2,0,223110106
1354,1111901,3,30010002,1,2,0,223110106
1355,1112001,3,30010002,1,2,0,223110106
1356,1112101,3,30010002,1,2,0,223110106
1357,1112301,3,30010002,1,2,0,223110106
1358,1112401,3,30010002,1,2,0,223110106
1359,1112601,3,30010002,1,2,0,223110106
1360,1112701,3,30010002,1,2,0,223110106
1361,1112801,3,30010002,1,2,0,223110106
1362,1112901,3,30010002,1,2,0,223110106
1363,1113001,3,30010002,1,2,0,223110106
1364,1113101,3,30010002,1,2,0,223110106
1365,1200101,3,30010002,1,2,0,223110106
1366,1200201,3,30010002,1,2,0,223110106
1367,1200301,3,30010002,1,2,0,223110106
1368,1200401,3,30010002,1,2,0,223110106
1369,1200501,3,30010002,1,2,0,223110106
1370,1200601,3,30010002,1,2,0,223110106
1371,1200701,3,30010002,1,2,0,223110106
1372,1200801,3,30010002,1,2,0,223110106
1373,1200901,3,30010002,1,2,0,223110106
1374,1201001,3,30010002,1,2,0,223110106
1375,1201101,3,30010002,1,2,0,223110106
1376,1201201,3,30010002,1,2,0,223110106
1377,1201301,3,30010002,1,2,0,223110106
1378,1201401,3,30010002,1,2,0,223110106
1379,1201501,3,30010002,1,2,0,223110106
1380,1201601,3,30010002,1,2,0,223110106
1381,1201701,3,30010002,1,2,0,223110106
1382,1201801,3,30010002,1,2,0,223110106
1383,1201901,3,30010002,1,2,0,223110106
1384,1202001,3,30010002,1,2,0,223110106
1385,1202101,3,30010002,1,2,0,223110106
1386,1202201,3,30010002,1,2,0,223110106
1387,1202301,3,30010002,1,2,0,223110106
1388,1202401,3,30010002,1,2,0,223110106
1389,1202501,3,30010002,1,2,0,223110106
1390,1202601,3,30010002,1,2,0,223110106
1391,1202701,3,30010002,1,2,0,223110106
1392,1202801,3,30010002,1,2,0,223110106
1393,1202901,3,30010002,1,2,0,223110106
1394,1203001,3,30010002,1,2,0,223110106
1395,1203101,3,30010002,1,2,0,223110106
1396,1203201,3,30010002,1,2,0,223110106
1397,1203301,3,30010002,1,2,0,223110106
