_id,_cautionText,_masterReleaseLabelId
2110005,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Glittering Dancers.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Glittering Dancers applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Glittering Dancers has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223061502
2110006,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Sunny Summer Camp.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Sunny Summer Camp applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Sunny Summer Camp has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223063002
2110007,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Sunny Summer Camp.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Sunny Summer Camp applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Sunny Summer Camp has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223063002
2110008,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Midsummer Mermaid.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Midsummer Mermaid applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Midsummer Mermaid has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223071503
2110009,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Midsummer Mermaid.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Midsummer Mermaid applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Midsummer Mermaid has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223071503
2110010,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Summer Beach Run.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Summer Beach Run applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Summer Beach Run has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223073102
2110011,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Summer Beach Run.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Summer Beach Run applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Summer Beach Run has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223073102
2110012,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Flowers Bloom in the Summer Night.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Flowers Bloom in the Summer Night applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Flowers Bloom in the Summer Night has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223081502
2110013,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Flowers Bloom in the Summer Night.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Flowers Bloom in the Summer Night applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Flowers Bloom in the Summer Night has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223081502
2110014,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Moonlight Silvergrass.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Moonlight Silvergrass applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Moonlight Silvergrass has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223083102
2110015,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Moonlight Silvergrass.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Moonlight Silvergrass applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Moonlight Silvergrass has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223083102
2110016,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Wandering Yukata.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Wandering Yukata applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Wandering Yukata has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223091502
2110017,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Wandering Yukata.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Wandering Yukata applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Wandering Yukata has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223091502
2110018,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Trick or Treat!<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Trick or Treat! applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Trick or Treat! has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223093002
2110019,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Trick or Treat!<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Trick or Treat! applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Trick or Treat! has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223093002
2110020,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Boo! Boo! Halloween Land.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Boo! Boo! Halloween Land applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Boo! Boo! Halloween Land has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223101506
2110021,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Boo! Boo! Halloween Land.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Boo! Boo! Halloween Land applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Boo! Boo! Halloween Land has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223101506
2110022,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Sunny Marching Band.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Sunny Marching Band applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Sunny Marching Band has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223103108
2110023,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Sunny Marching Band.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Sunny Marching Band applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Sunny Marching Band has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223103108
2110024,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Kitty Cat 🐾 Maids.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Kitty Cat 🐾 Maids applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Kitty Cat 🐾 Maids has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223111502
2110025,"- Check Scout details for more information on member availability.<br>- There is a possibility of Scouting the same member multiple times in the Spotlight Scout: Kitty Cat 🐾 Maids.<br>- Scout rates are rounded to the fifth decimal place.<br>As such, the sum of each individual member's Scout rate may not equal the total Scout rate.<br>- Similarly, due to the way Scout rates are displayed, the total Scout rate may not add up to 100%.<br>- The Scout rate for members in the Spotlight Scout: Kitty Cat 🐾 Maids applies to every single Scouting instance.<br>Therefore, for example, Scouting 100 times will not necessarily guarantee Scouting a member with a 1% Scout rate.<br>- For more information on Scouting rates, please check the Scout rate tab.<br>- Once a Spotlight Scout: Kitty Cat 🐾 Maids has been performed, even if the Scouting results are not displayed due to the user's device being forcibly shut down or getting disconnected from the server, it will be processed correctly. Please check your member list and amount of Light Sticks.<br>- Members from this Scout may be available to Scout again in the future.<br>- This Scouting event may also be made available again in the future.<br>- The availability period and contents of this Scout may change without any advance notice.<br>- Press the ""Use Tickets"" button in the lower right of the screen to Scout using Scout Tickets.<br>Scout Tickets that do not show up in the tickets menu cannot be used for this Scout.<br>- When members that have already been recruited are Scouted again, you will receive Light Sticks in exchange for the duplicate members. The number of Light Sticks will depend on the member's rarity.<br>R member: 20<br>SR member: 50<br>UR member: 500<br>- Scout points you obtain will be automatically converted into 1 Skill Notebook (M) once the Scouting period ends.",223111502
