_masterEventId,_groupId,_number,_highRank,_lowRank,_masterEventMemberRankingRewardId,_masterReleaseLabelId
113,4008,2,101,300,290113077,223073104
113,4009,2,101,300,290113078,223073104
113,1001,3,301,1000,290113079,223073104
113,1002,3,301,1000,290113080,223073104
113,1003,3,301,1000,290113081,223073104
113,1004,3,301,1000,290113082,223073104
113,1005,3,301,1000,290113083,223073104
113,1006,3,301,1000,290113084,223073104
113,1007,3,301,1000,290113085,223073104
113,1008,3,301,1000,290113086,223073104
113,1009,3,301,1000,290113087,223073104
113,2001,3,301,1000,290113088,223073104
113,2002,3,301,1000,290113089,223073104
113,2003,3,301,1000,290113090,223073104
113,2004,3,301,1000,290113091,223073104
113,2005,3,301,1000,290113092,223073104
113,2006,3,301,1000,290113093,223073104
113,2007,3,301,1000,290113094,223073104
113,2008,3,301,1000,290113095,223073104
113,2009,3,301,1000,290113096,223073104
113,3001,3,301,1000,290113097,223073104
113,3002,3,301,1000,290113098,223073104
113,3003,3,301,1000,290113099,223073104
113,3004,3,301,1000,290113100,223073104
113,3005,3,301,1000,290113101,223073104
113,3006,3,301,1000,290113102,223073104
113,3007,3,301,1000,290113103,223073104
113,3008,3,301,1000,290113104,223073104
113,3009,3,301,1000,290113105,223073104
113,3010,3,301,1000,290113106,223073104
113,3011,3,301,1000,290113107,223073104
113,3012,3,301,1000,290113108,223073104
113,4001,3,301,1000,290113109,223073104
113,4002,3,301,1000,290113110,223073104
113,4003,3,301,1000,290113111,223073104
113,4004,3,301,1000,290113112,223073104
113,4005,3,301,1000,290113113,223073104
113,4006,3,301,1000,290113114,223073104
113,4007,3,301,1000,290113115,223073104
113,4008,3,301,1000,290113116,223073104
113,4009,3,301,1000,290113117,223073104
113,1001,4,1001,30000,290113118,223073104
113,1002,4,1001,30000,290113119,223073104
113,1003,4,1001,30000,290113120,223073104
113,1004,4,1001,30000,290113121,223073104
113,1005,4,1001,30000,290113122,223073104
113,1006,4,1001,30000,290113123,223073104
113,1007,4,1001,30000,290113124,223073104
113,1008,4,1001,30000,290113125,223073104
113,1009,4,1001,30000,290113126,223073104
113,2001,4,1001,30000,290113127,223073104
113,2002,4,1001,30000,290113128,223073104
113,2003,4,1001,30000,290113129,223073104
113,2004,4,1001,30000,290113130,223073104
113,2005,4,1001,30000,290113131,223073104
113,2006,4,1001,30000,290113132,223073104
113,2007,4,1001,30000,290113133,223073104
113,2008,4,1001,30000,290113134,223073104
113,2009,4,1001,30000,290113135,223073104
113,3001,4,1001,30000,290113136,223073104
113,3002,4,1001,30000,290113137,223073104
113,3003,4,1001,30000,290113138,223073104
113,3004,4,1001,30000,290113139,223073104
113,3005,4,1001,30000,290113140,223073104
113,3006,4,1001,30000,290113141,223073104
113,3007,4,1001,30000,290113142,223073104
113,3008,4,1001,30000,290113143,223073104
113,3009,4,1001,30000,290113144,223073104
113,3010,4,1001,30000,290113145,223073104
113,3011,4,1001,30000,290113146,223073104
113,3012,4,1001,30000,290113147,223073104
113,4001,4,1001,30000,290113148,223073104
113,4002,4,1001,30000,290113149,223073104
113,4003,4,1001,30000,290113150,223073104
113,4004,4,1001,30000,290113151,223073104
113,4005,4,1001,30000,290113152,223073104
113,4006,4,1001,30000,290113153,223073104
113,4007,4,1001,30000,290113154,223073104
113,4008,4,1001,30000,290113155,223073104
113,4009,4,1001,30000,290113156,223073104
117,1001,1,1,100,290117001,223083104
117,1002,1,1,100,290117002,223083104
117,1003,1,1,100,290117003,223083104
117,1004,1,1,100,290117004,223083104
117,1005,1,1,100,290117005,223083104
117,1006,1,1,100,290117006,223083104
117,1007,1,1,100,290117007,223083104
117,1008,1,1,100,290117008,223083104
117,1009,1,1,100,290117009,223083104
117,2001,1,1,100,290117010,223083104
117,2002,1,1,100,290117011,223083104
117,2003,1,1,100,290117012,223083104
117,2004,1,1,100,290117013,223083104
117,2005,1,1,100,290117014,223083104
117,2006,1,1,100,290117015,223083104
117,2007,1,1,100,290117016,223083104
117,2008,1,1,100,290117017,223083104
117,2009,1,1,100,290117018,223083104
117,3001,1,1,100,290117019,223083104
117,3002,1,1,100,290117020,223083104
117,3003,1,1,100,290117021,223083104
117,3004,1,1,100,290117022,223083104
117,3005,1,1,100,290117023,223083104
117,3006,1,1,100,290117024,223083104
117,3007,1,1,100,290117025,223083104
117,3008,1,1,100,290117026,223083104
117,3009,1,1,100,290117027,223083104
117,3010,1,1,100,290117028,223083104
117,3011,1,1,100,290117029,223083104
117,3012,1,1,100,290117030,223083104
117,4001,1,1,100,290117031,223083104
117,4002,1,1,100,290117032,223083104
117,4003,1,1,100,290117033,223083104
117,4004,1,1,100,290117034,223083104
117,4005,1,1,100,290117035,223083104
117,4006,1,1,100,290117036,223083104
117,4007,1,1,100,290117037,223083104
117,4008,1,1,100,290117038,223083104
117,4009,1,1,100,290117039,223083104
117,1001,2,101,300,290117040,223083104
117,1002,2,101,300,290117041,223083104
117,1003,2,101,300,290117042,223083104
117,1004,2,101,300,290117043,223083104
117,1005,2,101,300,290117044,223083104
117,1006,2,101,300,290117045,223083104
117,1007,2,101,300,290117046,223083104
117,1008,2,101,300,290117047,223083104
117,1009,2,101,300,290117048,223083104
117,2001,2,101,300,290117049,223083104
117,2002,2,101,300,290117050,223083104
117,2003,2,101,300,290117051,223083104
117,2004,2,101,300,290117052,223083104
117,2005,2,101,300,290117053,223083104
117,2006,2,101,300,290117054,223083104
117,2007,2,101,300,290117055,223083104
117,2008,2,101,300,290117056,223083104
117,2009,2,101,300,290117057,223083104
117,3001,2,101,300,290117058,223083104
117,3002,2,101,300,290117059,223083104
117,3003,2,101,300,290117060,223083104
117,3004,2,101,300,290117061,223083104
117,3005,2,101,300,290117062,223083104
117,3006,2,101,300,290117063,223083104
117,3007,2,101,300,290117064,223083104
117,3008,2,101,300,290117065,223083104
117,3009,2,101,300,290117066,223083104
117,3010,2,101,300,290117067,223083104
117,3011,2,101,300,290117068,223083104
117,3012,2,101,300,290117069,223083104
117,4001,2,101,300,290117070,223083104
117,4002,2,101,300,290117071,223083104
117,4003,2,101,300,290117072,223083104
117,4004,2,101,300,290117073,223083104
117,4005,2,101,300,290117074,223083104
117,4006,2,101,300,290117075,223083104
117,4007,2,101,300,290117076,223083104
117,4008,2,101,300,290117077,223083104
117,4009,2,101,300,290117078,223083104
117,1001,3,301,1000,290117079,223083104
117,1002,3,301,1000,290117080,223083104
117,1003,3,301,1000,290117081,223083104
117,1004,3,301,1000,290117082,223083104
117,1005,3,301,1000,290117083,223083104
117,1006,3,301,1000,290117084,223083104
117,1007,3,301,1000,290117085,223083104
117,1008,3,301,1000,290117086,223083104
117,1009,3,301,1000,290117087,223083104
117,2001,3,301,1000,290117088,223083104
117,2002,3,301,1000,290117089,223083104
117,2003,3,301,1000,290117090,223083104
117,2004,3,301,1000,290117091,223083104
117,2005,3,301,1000,290117092,223083104
117,2006,3,301,1000,290117093,223083104
117,2007,3,301,1000,290117094,223083104
117,2008,3,301,1000,290117095,223083104
117,2009,3,301,1000,290117096,223083104
117,3001,3,301,1000,290117097,223083104
117,3002,3,301,1000,290117098,223083104
117,3003,3,301,1000,290117099,223083104
117,3004,3,301,1000,290117100,223083104
117,3005,3,301,1000,290117101,223083104
117,3006,3,301,1000,290117102,223083104
117,3007,3,301,1000,290117103,223083104
117,3008,3,301,1000,290117104,223083104
117,3009,3,301,1000,290117105,223083104
117,3010,3,301,1000,290117106,223083104
117,3011,3,301,1000,290117107,223083104
117,3012,3,301,1000,290117108,223083104
117,4001,3,301,1000,290117109,223083104
117,4002,3,301,1000,290117110,223083104
117,4003,3,301,1000,290117111,223083104
117,4004,3,301,1000,290117112,223083104
117,4005,3,301,1000,290117113,223083104
117,4006,3,301,1000,290117114,223083104
117,4007,3,301,1000,290117115,223083104
117,4008,3,301,1000,290117116,223083104
117,4009,3,301,1000,290117117,223083104
117,1001,4,1001,30000,290117118,223083104
117,1002,4,1001,30000,290117119,223083104
117,1003,4,1001,30000,290117120,223083104
117,1004,4,1001,30000,290117121,223083104
117,1005,4,1001,30000,290117122,223083104
117,1006,4,1001,30000,290117123,223083104
117,1007,4,1001,30000,290117124,223083104
117,1008,4,1001,30000,290117125,223083104
117,1009,4,1001,30000,290117126,223083104
117,2001,4,1001,30000,290117127,223083104
117,2002,4,1001,30000,290117128,223083104
117,2003,4,1001,30000,290117129,223083104
117,2004,4,1001,30000,290117130,223083104
117,2005,4,1001,30000,290117131,223083104
117,2006,4,1001,30000,290117132,223083104
117,2007,4,1001,30000,290117133,223083104
117,2008,4,1001,30000,290117134,223083104
117,2009,4,1001,30000,290117135,223083104
117,3001,4,1001,30000,290117136,223083104
117,3002,4,1001,30000,290117137,223083104
117,3003,4,1001,30000,290117138,223083104
117,3004,4,1001,30000,290117139,223083104
117,3005,4,1001,30000,290117140,223083104
117,3006,4,1001,30000,290117141,223083104
117,3007,4,1001,30000,290117142,223083104
117,3008,4,1001,30000,290117143,223083104
117,3009,4,1001,30000,290117144,223083104
117,3010,4,1001,30000,290117145,223083104
117,3011,4,1001,30000,290117146,223083104
117,3012,4,1001,30000,290117147,223083104
117,4001,4,1001,30000,290117148,223083104
117,4002,4,1001,30000,290117149,223083104
117,4003,4,1001,30000,290117150,223083104
117,4004,4,1001,30000,290117151,223083104
117,4005,4,1001,30000,290117152,223083104
117,4006,4,1001,30000,290117153,223083104
117,4007,4,1001,30000,290117154,223083104
117,4008,4,1001,30000,290117155,223083104
117,4009,4,1001,30000,290117156,223083104
121,1001,1,1,100,290121001,223093004
121,1002,1,1,100,290121002,223093004
121,1003,1,1,100,290121003,223093004
121,1004,1,1,100,290121004,223093004
121,1005,1,1,100,290121005,223093004
121,1006,1,1,100,290121006,223093004
121,1007,1,1,100,290121007,223093004
121,1008,1,1,100,290121008,223093004
121,1009,1,1,100,290121009,223093004
121,2001,1,1,100,290121010,223093004
121,2002,1,1,100,290121011,223093004
121,2003,1,1,100,290121012,223093004
121,2004,1,1,100,290121013,223093004
121,2005,1,1,100,290121014,223093004
121,2006,1,1,100,290121015,223093004
121,2007,1,1,100,290121016,223093004
121,2008,1,1,100,290121017,223093004
121,2009,1,1,100,290121018,223093004
121,3001,1,1,100,290121019,223093004
121,3002,1,1,100,290121020,223093004
121,3003,1,1,100,290121021,223093004
121,3004,1,1,100,290121022,223093004
121,3005,1,1,100,290121023,223093004
121,3006,1,1,100,290121024,223093004
121,3007,1,1,100,290121025,223093004
121,3008,1,1,100,290121026,223093004
121,3009,1,1,100,290121027,223093004
121,3010,1,1,100,290121028,223093004
121,3011,1,1,100,290121029,223093004
121,3012,1,1,100,290121030,223093004
121,4001,1,1,100,290121031,223093004
121,4002,1,1,100,290121032,223093004
121,4003,1,1,100,290121033,223093004
121,4004,1,1,100,290121034,223093004
121,4005,1,1,100,290121035,223093004
121,4006,1,1,100,290121036,223093004
121,4007,1,1,100,290121037,223093004
121,4008,1,1,100,290121038,223093004
121,4009,1,1,100,290121039,223093004
121,1001,2,101,300,290121040,223093004
121,1002,2,101,300,290121041,223093004
121,1003,2,101,300,290121042,223093004
121,1004,2,101,300,290121043,223093004
121,1005,2,101,300,290121044,223093004
121,1006,2,101,300,290121045,223093004
121,1007,2,101,300,290121046,223093004
121,1008,2,101,300,290121047,223093004
121,1009,2,101,300,290121048,223093004
121,2001,2,101,300,290121049,223093004
121,2002,2,101,300,290121050,223093004
121,2003,2,101,300,290121051,223093004
121,2004,2,101,300,290121052,223093004
121,2005,2,101,300,290121053,223093004
121,2006,2,101,300,290121054,223093004
121,2007,2,101,300,290121055,223093004
121,2008,2,101,300,290121056,223093004
121,2009,2,101,300,290121057,223093004
121,3001,2,101,300,290121058,223093004
121,3002,2,101,300,290121059,223093004
121,3003,2,101,300,290121060,223093004
121,3004,2,101,300,290121061,223093004
121,3005,2,101,300,290121062,223093004
121,3006,2,101,300,290121063,223093004
121,3007,2,101,300,290121064,223093004
121,3008,2,101,300,290121065,223093004
121,3009,2,101,300,290121066,223093004
121,3010,2,101,300,290121067,223093004
121,3011,2,101,300,290121068,223093004
121,3012,2,101,300,290121069,223093004
121,4001,2,101,300,290121070,223093004
121,4002,2,101,300,290121071,223093004
121,4003,2,101,300,290121072,223093004
121,4004,2,101,300,290121073,223093004
121,4005,2,101,300,290121074,223093004
121,4006,2,101,300,290121075,223093004
121,4007,2,101,300,290121076,223093004
121,4008,2,101,300,290121077,223093004
121,4009,2,101,300,290121078,223093004
121,1001,3,301,1000,290121079,223093004
121,1002,3,301,1000,290121080,223093004
121,1003,3,301,1000,290121081,223093004
121,1004,3,301,1000,290121082,223093004
121,1005,3,301,1000,290121083,223093004
121,1006,3,301,1000,290121084,223093004
121,1007,3,301,1000,290121085,223093004
121,1008,3,301,1000,290121086,223093004
121,1009,3,301,1000,290121087,223093004
121,2001,3,301,1000,290121088,223093004
121,2002,3,301,1000,290121089,223093004
121,2003,3,301,1000,290121090,223093004
121,2004,3,301,1000,290121091,223093004
121,2005,3,301,1000,290121092,223093004
121,2006,3,301,1000,290121093,223093004
121,2007,3,301,1000,290121094,223093004
121,2008,3,301,1000,290121095,223093004
121,2009,3,301,1000,290121096,223093004
121,3001,3,301,1000,290121097,223093004
121,3002,3,301,1000,290121098,223093004
121,3003,3,301,1000,290121099,223093004
121,3004,3,301,1000,290121100,223093004
121,3005,3,301,1000,290121101,223093004
121,3006,3,301,1000,290121102,223093004
121,3007,3,301,1000,290121103,223093004
121,3008,3,301,1000,290121104,223093004
121,3009,3,301,1000,290121105,223093004
121,3010,3,301,1000,290121106,223093004
121,3011,3,301,1000,290121107,223093004
121,3012,3,301,1000,290121108,223093004
121,4001,3,301,1000,290121109,223093004
121,4002,3,301,1000,290121110,223093004
121,4003,3,301,1000,290121111,223093004
121,4004,3,301,1000,290121112,223093004
121,4005,3,301,1000,290121113,223093004
121,4006,3,301,1000,290121114,223093004
121,4007,3,301,1000,290121115,223093004
121,4008,3,301,1000,290121116,223093004
121,4009,3,301,1000,290121117,223093004
121,1001,4,1001,30000,290121118,223093004
121,1002,4,1001,30000,290121119,223093004
121,1003,4,1001,30000,290121120,223093004
121,1004,4,1001,30000,290121121,223093004
121,1005,4,1001,30000,290121122,223093004
121,1006,4,1001,30000,290121123,223093004
121,1007,4,1001,30000,290121124,223093004
121,1008,4,1001,30000,290121125,223093004
121,1009,4,1001,30000,290121126,223093004
121,2001,4,1001,30000,290121127,223093004
121,2002,4,1001,30000,290121128,223093004
121,2003,4,1001,30000,290121129,223093004
121,2004,4,1001,30000,290121130,223093004
121,2005,4,1001,30000,290121131,223093004
121,2006,4,1001,30000,290121132,223093004
121,2007,4,1001,30000,290121133,223093004
121,2008,4,1001,30000,290121134,223093004
121,2009,4,1001,30000,290121135,223093004
121,3001,4,1001,30000,290121136,223093004
121,3002,4,1001,30000,290121137,223093004
121,3003,4,1001,30000,290121138,223093004
121,3004,4,1001,30000,290121139,223093004
121,3005,4,1001,30000,290121140,223093004
121,3006,4,1001,30000,290121141,223093004
121,3007,4,1001,30000,290121142,223093004
121,3008,4,1001,30000,290121143,223093004
121,3009,4,1001,30000,290121144,223093004
121,3010,4,1001,30000,290121145,223093004
121,3011,4,1001,30000,290121146,223093004
121,3012,4,1001,30000,290121147,223093004
121,4001,4,1001,30000,290121148,223093004
121,4002,4,1001,30000,290121149,223093004
121,4003,4,1001,30000,290121150,223093004
121,4004,4,1001,30000,290121151,223093004
121,4005,4,1001,30000,290121152,223093004
121,4006,4,1001,30000,290121153,223093004
121,4007,4,1001,30000,290121154,223093004
121,4008,4,1001,30000,290121155,223093004
121,4009,4,1001,30000,290121156,223093004
123,1001,1,1,1,290123001,223101508
123,1002,1,1,1,290123002,223101508
123,1003,1,1,1,290123003,223101508
123,1004,1,1,1,290123004,223101508
123,1005,1,1,1,290123005,223101508
123,1006,1,1,1,290123006,223101508
123,1007,1,1,1,290123007,223101508
123,1008,1,1,1,290123008,223101508
123,1009,1,1,1,290123009,223101508
123,2001,1,1,1,290123010,223101508
123,2002,1,1,1,290123011,223101508
123,2003,1,1,1,290123012,223101508
123,2004,1,1,1,290123013,223101508
123,2005,1,1,1,290123014,223101508
123,2006,1,1,1,290123015,223101508
123,2007,1,1,1,290123016,223101508
123,2008,1,1,1,290123017,223101508
123,2009,1,1,1,290123018,223101508
123,3001,1,1,1,290123019,223101508
123,3002,1,1,1,290123020,223101508
123,3003,1,1,1,290123021,223101508
123,3004,1,1,1,290123022,223101508
123,3005,1,1,1,290123023,223101508
123,3006,1,1,1,290123024,223101508
123,3007,1,1,1,290123025,223101508
123,3008,1,1,1,290123026,223101508
123,3009,1,1,1,290123027,223101508
123,3010,1,1,1,290123028,223101508
123,3011,1,1,1,290123029,223101508
123,3012,1,1,1,290123030,223101508
123,4001,1,1,1,290123031,223101508
123,4002,1,1,1,290123032,223101508
123,4003,1,1,1,290123033,223101508
123,4004,1,1,1,290123034,223101508
123,4005,1,1,1,290123035,223101508
123,4006,1,1,1,290123036,223101508
123,4007,1,1,1,290123037,223101508
123,4008,1,1,1,290123038,223101508
123,4009,1,1,1,290123039,223101508
123,1001,2,2,2,290123040,223101508
123,1002,2,2,2,290123041,223101508
123,1003,2,2,2,290123042,223101508
123,1004,2,2,2,290123043,223101508
123,1005,2,2,2,290123044,223101508
123,1006,2,2,2,290123045,223101508
123,1007,2,2,2,290123046,223101508
123,1008,2,2,2,290123047,223101508
123,1009,2,2,2,290123048,223101508
123,2001,2,2,2,290123049,223101508
123,2002,2,2,2,290123050,223101508
123,2003,2,2,2,290123051,223101508
123,2004,2,2,2,290123052,223101508
123,2005,2,2,2,290123053,223101508
123,2006,2,2,2,290123054,223101508
123,2007,2,2,2,290123055,223101508
123,2008,2,2,2,290123056,223101508
123,2009,2,2,2,290123057,223101508
123,3001,2,2,2,290123058,223101508
123,3002,2,2,2,290123059,223101508
123,3003,2,2,2,290123060,223101508
123,3004,2,2,2,290123061,223101508
123,3005,2,2,2,290123062,223101508
123,3006,2,2,2,290123063,223101508
123,3007,2,2,2,290123064,223101508
123,3008,2,2,2,290123065,223101508
123,3009,2,2,2,290123066,223101508
123,3010,2,2,2,290123067,223101508
123,3011,2,2,2,290123068,223101508
123,3012,2,2,2,290123069,223101508
123,4001,2,2,2,290123070,223101508
123,4002,2,2,2,290123071,223101508
123,4003,2,2,2,290123072,223101508
123,4004,2,2,2,290123073,223101508
123,4005,2,2,2,290123074,223101508
123,4006,2,2,2,290123075,223101508
123,4007,2,2,2,290123076,223101508
123,4008,2,2,2,290123077,223101508
123,4009,2,2,2,290123078,223101508
123,1001,3,3,3,290123079,223101508
123,1002,3,3,3,290123080,223101508
123,1003,3,3,3,290123081,223101508
123,1004,3,3,3,290123082,223101508
123,1005,3,3,3,290123083,223101508
123,1006,3,3,3,290123084,223101508
123,1007,3,3,3,290123085,223101508
123,1008,3,3,3,290123086,223101508
123,1009,3,3,3,290123087,223101508
123,2001,3,3,3,290123088,223101508
123,2002,3,3,3,290123089,223101508
123,2003,3,3,3,290123090,223101508
123,2004,3,3,3,290123091,223101508
123,2005,3,3,3,290123092,223101508
123,2006,3,3,3,290123093,223101508
123,2007,3,3,3,290123094,223101508
123,2008,3,3,3,290123095,223101508
123,2009,3,3,3,290123096,223101508
123,3001,3,3,3,290123097,223101508
123,3002,3,3,3,290123098,223101508
123,3003,3,3,3,290123099,223101508
123,3004,3,3,3,290123100,223101508
123,3005,3,3,3,290123101,223101508
123,3006,3,3,3,290123102,223101508
123,3007,3,3,3,290123103,223101508
123,3008,3,3,3,290123104,223101508
123,3009,3,3,3,290123105,223101508
123,3010,3,3,3,290123106,223101508
123,3011,3,3,3,290123107,223101508
123,3012,3,3,3,290123108,223101508
123,4001,3,3,3,290123109,223101508
123,4002,3,3,3,290123110,223101508
123,4003,3,3,3,290123111,223101508
123,4004,3,3,3,290123112,223101508
123,4005,3,3,3,290123113,223101508
123,4006,3,3,3,290123114,223101508
123,4007,3,3,3,290123115,223101508
123,4008,3,3,3,290123116,223101508
123,4009,3,3,3,290123117,223101508
123,1001,4,4,10,290123118,223101508
123,1002,4,4,10,290123119,223101508
123,1003,4,4,10,290123120,223101508
123,1004,4,4,10,290123121,223101508
123,1005,4,4,10,290123122,223101508
123,1006,4,4,10,290123123,223101508
123,1007,4,4,10,290123124,223101508
123,1008,4,4,10,290123125,223101508
123,1009,4,4,10,290123126,223101508
123,2001,4,4,10,290123127,223101508
123,2002,4,4,10,290123128,223101508
123,2003,4,4,10,290123129,223101508
123,2004,4,4,10,290123130,223101508
123,2005,4,4,10,290123131,223101508
123,2006,4,4,10,290123132,223101508
123,2007,4,4,10,290123133,223101508
123,2008,4,4,10,290123134,223101508
123,2009,4,4,10,290123135,223101508
123,3001,4,4,10,290123136,223101508
123,3002,4,4,10,290123137,223101508
123,3003,4,4,10,290123138,223101508
123,3004,4,4,10,290123139,223101508
123,3005,4,4,10,290123140,223101508
123,3006,4,4,10,290123141,223101508
123,3007,4,4,10,290123142,223101508
123,3008,4,4,10,290123143,223101508
123,3009,4,4,10,290123144,223101508
123,3010,4,4,10,290123145,223101508
123,3011,4,4,10,290123146,223101508
123,3012,4,4,10,290123147,223101508
123,4001,4,4,10,290123148,223101508
123,4002,4,4,10,290123149,223101508
123,4003,4,4,10,290123150,223101508
123,4004,4,4,10,290123151,223101508
123,4005,4,4,10,290123152,223101508
123,4006,4,4,10,290123153,223101508
123,4007,4,4,10,290123154,223101508
123,4008,4,4,10,290123155,223101508
123,4009,4,4,10,290123156,223101508
123,1001,5,11,100,290123157,223101508
123,1002,5,11,100,290123158,223101508
123,1003,5,11,100,290123159,223101508
123,1004,5,11,100,290123160,223101508
123,1005,5,11,100,290123161,223101508
123,1006,5,11,100,290123162,223101508
123,1007,5,11,100,290123163,223101508
123,1008,5,11,100,290123164,223101508
123,1009,5,11,100,290123165,223101508
123,2001,5,11,100,290123166,223101508
123,2002,5,11,100,290123167,223101508
123,2003,5,11,100,290123168,223101508
123,2004,5,11,100,290123169,223101508
123,2005,5,11,100,290123170,223101508
123,2006,5,11,100,290123171,223101508
123,2007,5,11,100,290123172,223101508
123,2008,5,11,100,290123173,223101508
123,2009,5,11,100,290123174,223101508
123,3001,5,11,100,290123175,223101508
123,3002,5,11,100,290123176,223101508
123,3003,5,11,100,290123177,223101508
123,3004,5,11,100,290123178,223101508
123,3005,5,11,100,290123179,223101508
123,3006,5,11,100,290123180,223101508
123,3007,5,11,100,290123181,223101508
123,3008,5,11,100,290123182,223101508
123,3009,5,11,100,290123183,223101508
123,3010,5,11,100,290123184,223101508
123,3011,5,11,100,290123185,223101508
123,3012,5,11,100,290123186,223101508
123,4001,5,11,100,290123187,223101508
123,4002,5,11,100,290123188,223101508
123,4003,5,11,100,290123189,223101508
123,4004,5,11,100,290123190,223101508
123,4005,5,11,100,290123191,223101508
123,4006,5,11,100,290123192,223101508
123,4007,5,11,100,290123193,223101508
123,4008,5,11,100,290123194,223101508
123,4009,5,11,100,290123195,223101508
123,1001,6,101,300,290123196,223101508
123,1002,6,101,300,290123197,223101508
123,1003,6,101,300,290123198,223101508
123,1004,6,101,300,290123199,223101508
123,1005,6,101,300,290123200,223101508
123,1006,6,101,300,290123201,223101508
123,1007,6,101,300,290123202,223101508
123,1008,6,101,300,290123203,223101508
123,1009,6,101,300,290123204,223101508
123,2001,6,101,300,290123205,223101508
123,2002,6,101,300,290123206,223101508
123,2003,6,101,300,290123207,223101508
123,2004,6,101,300,290123208,223101508
123,2005,6,101,300,290123209,223101508
123,2006,6,101,300,290123210,223101508
123,2007,6,101,300,290123211,223101508
123,2008,6,101,300,290123212,223101508
123,2009,6,101,300,290123213,223101508
123,3001,6,101,300,290123214,223101508
123,3002,6,101,300,290123215,223101508
123,3003,6,101,300,290123216,223101508
123,3004,6,101,300,290123217,223101508
123,3005,6,101,300,290123218,223101508
123,3006,6,101,300,290123219,223101508
123,3007,6,101,300,290123220,223101508
123,3008,6,101,300,290123221,223101508
123,3009,6,101,300,290123222,223101508
123,3010,6,101,300,290123223,223101508
123,3011,6,101,300,290123224,223101508
123,3012,6,101,300,290123225,223101508
123,4001,6,101,300,290123226,223101508
123,4002,6,101,300,290123227,223101508
123,4003,6,101,300,290123228,223101508
123,4004,6,101,300,290123229,223101508
123,4005,6,101,300,290123230,223101508
123,4006,6,101,300,290123231,223101508
123,4007,6,101,300,290123232,223101508
123,4008,6,101,300,290123233,223101508
123,4009,6,101,300,290123234,223101508
123,1001,7,301,1000,290123235,223101508
123,1002,7,301,1000,290123236,223101508
123,1003,7,301,1000,290123237,223101508
123,1004,7,301,1000,290123238,223101508
123,1005,7,301,1000,290123239,223101508
123,1006,7,301,1000,290123240,223101508
123,1007,7,301,1000,290123241,223101508
123,1008,7,301,1000,290123242,223101508
123,1009,7,301,1000,290123243,223101508
123,2001,7,301,1000,290123244,223101508
123,2002,7,301,1000,290123245,223101508
123,2003,7,301,1000,290123246,223101508
123,2004,7,301,1000,290123247,223101508
123,2005,7,301,1000,290123248,223101508
123,2006,7,301,1000,290123249,223101508
123,2007,7,301,1000,290123250,223101508
123,2008,7,301,1000,290123251,223101508
123,2009,7,301,1000,290123252,223101508
123,3001,7,301,1000,290123253,223101508
123,3002,7,301,1000,290123254,223101508
123,3003,7,301,1000,290123255,223101508
123,3004,7,301,1000,290123256,223101508
123,3005,7,301,1000,290123257,223101508
123,3006,7,301,1000,290123258,223101508
123,3007,7,301,1000,290123259,223101508
123,3008,7,301,1000,290123260,223101508
123,3009,7,301,1000,290123261,223101508
123,3010,7,301,1000,290123262,223101508
123,3011,7,301,1000,290123263,223101508
123,3012,7,301,1000,290123264,223101508
123,4001,7,301,1000,290123265,223101508
123,4002,7,301,1000,290123266,223101508
123,4003,7,301,1000,290123267,223101508
123,4004,7,301,1000,290123268,223101508
123,4005,7,301,1000,290123269,223101508
123,4006,7,301,1000,290123270,223101508
123,4007,7,301,1000,290123271,223101508
123,4008,7,301,1000,290123272,223101508
123,4009,7,301,1000,290123273,223101508
123,1001,8,1001,30000,290123274,223101508
123,1002,8,1001,30000,290123275,223101508
123,1003,8,1001,30000,290123276,223101508
123,1004,8,1001,30000,290123277,223101508
123,1005,8,1001,30000,290123278,223101508
123,1006,8,1001,30000,290123279,223101508
123,1007,8,1001,30000,290123280,223101508
123,1008,8,1001,30000,290123281,223101508
123,1009,8,1001,30000,290123282,223101508
123,2001,8,1001,30000,290123283,223101508
123,2002,8,1001,30000,290123284,223101508
123,2003,8,1001,30000,290123285,223101508
123,2004,8,1001,30000,290123286,223101508
123,2005,8,1001,30000,290123287,223101508
123,2006,8,1001,30000,290123288,223101508
123,2007,8,1001,30000,290123289,223101508
123,2008,8,1001,30000,290123290,223101508
123,2009,8,1001,30000,290123291,223101508
123,3001,8,1001,30000,290123292,223101508
123,3002,8,1001,30000,290123293,223101508
123,3003,8,1001,30000,290123294,223101508
123,3004,8,1001,30000,290123295,223101508
123,3005,8,1001,30000,290123296,223101508
123,3006,8,1001,30000,290123297,223101508
123,3007,8,1001,30000,290123298,223101508
123,3008,8,1001,30000,290123299,223101508
123,3009,8,1001,30000,290123300,223101508
123,3010,8,1001,30000,290123301,223101508
123,3011,8,1001,30000,290123302,223101508
123,3012,8,1001,30000,290123303,223101508
123,4001,8,1001,30000,290123304,223101508
123,4002,8,1001,30000,290123305,223101508
123,4003,8,1001,30000,290123306,223101508
123,4004,8,1001,30000,290123307,223101508
123,4005,8,1001,30000,290123308,223101508
123,4006,8,1001,30000,290123309,223101508
123,4007,8,1001,30000,290123310,223101508
123,4008,8,1001,30000,290123311,223101508
123,4009,8,1001,30000,290123312,223101508
125,1001,1,1,100,290125001,223103104
125,1002,1,1,100,290125002,223103104
125,1003,1,1,100,290125003,223103104
125,1004,1,1,100,290125004,223103104
125,1005,1,1,100,290125005,223103104
