_unitId,_unitTypeId,_albumSeriesId,_eponym,_eponymEn,_name,_nameEn,_normalCardId,_rankMaxCardId,_rarity,_attributeId,_masterReleaseLabelId
712,2,156,Movie Star!,Movie Star,Eli Ayase,Eli Ayase,3369,3370,3,1,1
713,1,142,,,Honoka Kosaka,Honoka Kosaka,3374,3374,3,1,1
714,2,142,,,Eli Ayase,Eli Ayase,3378,3378,3,3,1
715,3,142,,,Kotori Minami,Kotori Minami,3382,3382,3,2,1
716,4,142,,,Umi Sonoda,Umi Sonoda,3386,3386,3,3,1
717,5,142,,,Rin Hoshizora,Rin Hoshizora,3390,3390,3,1,1
718,6,142,,,Maki Nishikino,Maki Nishikino,3394,3394,3,3,1
719,7,142,,,Nozomi Tojo,Nozomi Tojo,3398,3398,3,2,1
720,8,142,,,Hanayo Koizumi,Hanayo Koizumi,3402,3402,3,2,1
721,9,142,,,Nico Yazawa,Nico Yazawa,3406,3406,3,1,1
722,8,186,μ's Cherries!,μ's Cherries!,Hanayo Koizumi,Hanayo Koizumi,3410,3410,4,1,1
723,11,365,,,Shizuku Osaka,Shizuku Osaka,3414,3415,1,2,1
724,2,59,Group Photo,Group Photo,Eli Ayase,Eli Ayase,3419,3420,3,2,1
725,4,59,World History Class,World History,Umi Sonoda,Umi Sonoda,3424,3425,3,1,1
726,5,59,Light-Footed,Light Steps,Rin Hoshizora,Rin Hoshizora,3429,3430,3,2,1
727,9,59,Splendiferous!,How Luxurious!,Nico Yazawa,Nico Yazawa,3434,3435,3,3,1
728,3,59,Sweet Paradise,Sweets Paradise,Kotori Minami,Kotori Minami,3439,3440,4,1,1
729,25,372,,,Rika Kamiya,Rika Kamiya,3444,3445,1,2,1
730,9,156,Surrounded by Foliage,Fall Colors,Nico Yazawa,Nico Yazawa,3449,3450,3,1,1
731,54,400,,,Ranpha,Ranpha,3454,3455,1,1,1
732,1,60,Different Sweet Treat,Import Sweets,Honoka Kosaka,Honoka Kosaka,3459,3460,3,3,1
733,6,60,Something Worth More,More than Admiration,Maki Nishikino,Maki Nishikino,3464,3465,3,2,1
734,8,60,My Dream Dress!,Dresses to Admire,Hanayo Koizumi,Hanayo Koizumi,3469,3470,3,1,1
735,7,60,Secret Feelings,Secret Feelings,Nozomi Tojo,Nozomi Tojo,3474,3475,4,3,1
736,19,379,,,Akemi Kikuchi,Akemi Kikuchi,3479,3480,1,2,1
737,4,156,Exciting Expedition,Search Party,Umi Sonoda,Umi Sonoda,3484,3485,3,3,1
738,1,147,,,Honoka Kosaka,Honoka Kosaka,3489,3489,3,1,1
739,3,147,,,Kotori Minami,Kotori Minami,3493,3493,3,1,1
740,8,147,,,Hanayo Koizumi,Hanayo Koizumi,3497,3497,3,1,1
741,63,400,,,Emma Verde,Emma Verde,3501,3502,1,3,1
742,4,61,Snowball Fight!,Snowball Fight!,Umi Sonoda,Umi Sonoda,3506,3507,3,2,1
743,5,61,To My Own Rhythm,Beat of My Own Drum,Rin Hoshizora,Rin Hoshizora,3511,3512,3,3,1
744,6,61,Year-End Song,Song to End the Year,Maki Nishikino,Maki Nishikino,3516,3517,3,1,1
745,7,61,Gentle Hymn,Gentle Hymn,Nozomi Tojo,Nozomi Tojo,3521,3522,3,2,1
746,2,61,Secret Present,Secret Present,Eli Ayase,Eli Ayase,3526,3527,4,1,1
747,59,393,,,Sakuya Kurobane,Sakuya Kurobane,3531,3532,1,3,1
748,1,156,I’ll Drink Your Blood,I'll Suck Your Blood!,Honoka Kosaka,Honoka Kosaka,3536,3537,3,3,1
749,1,187,,,Honoka Kosaka,Honoka Kosaka,3541,3541,4,1,1
750,60,386,,,Koyuki Shirase,Koyuki Shirase,3545,3546,1,3,1
751,1,202,,,Honoka Kosaka,Honoka Kosaka,3550,3551,2,2,1
752,2,202,,,Eli Ayase,Eli Ayase,3555,3556,2,2,1
753,3,202,,,Kotori Minami,Kotori Minami,3560,3561,2,2,1
754,4,202,,,Umi Sonoda,Umi Sonoda,3565,3566,2,2,1
755,5,202,,,Rin Hoshizora,Rin Hoshizora,3570,3571,2,2,1
756,6,202,,,Maki Nishikino,Maki Nishikino,3575,3576,2,2,1
757,7,202,,,Nozomi Tojo,Nozomi Tojo,3580,3581,2,2,1
758,8,202,,,Hanayo Koizumi,Hanayo Koizumi,3585,3586,2,2,1
759,9,202,,,Nico Yazawa,Nico Yazawa,3590,3591,2,2,1
760,1,62,Precious Present,Special Present,Honoka Kosaka,Honoka Kosaka,3595,3596,3,1,1
761,3,62,Keep It Simple,Keep It Simple,Kotori Minami,Kotori Minami,3600,3601,3,3,1
762,9,62,Something Warm,Something Warm,Nico Yazawa,Nico Yazawa,3605,3606,3,2,1
763,8,62,Matching Keychains,Matching Straps,Hanayo Koizumi,Hanayo Koizumi,3610,3611,4,3,1
764,37,365,,,Yumi Fujishiro,Yumi Fujishiro,3615,3616,1,1,1
765,5,156,The Ultimate Ramen!,The Ultimate Ramen!,Rin Hoshizora,Rin Hoshizora,3620,3621,3,2,1
766,4,148,,,Umi Sonoda,Umi Sonoda,3625,3625,3,2,1
767,5,148,,,Rin Hoshizora,Rin Hoshizora,3629,3629,3,2,1
768,7,148,,,Nozomi Tojo,Nozomi Tojo,3633,3633,3,2,1
769,24,365,,,Ayumi Torii,Ayumi Torii,3637,3638,1,3,1
770,1,63,Circus Stage,Circus Stage,Honoka Kosaka,Honoka Kosaka,3642,3643,3,2,1
771,5,63,Light as a Feather!,I Feel So Light!,Rin Hoshizora,Rin Hoshizora,3647,3648,3,1,1
772,7,63,Mysterious Stage,Mysterious Stage,Nozomi Tojo,Nozomi Tojo,3652,3653,3,3,1
773,9,63,All-Out From Act One!,Full Throttle!,Nico Yazawa,Nico Yazawa,3657,3658,3,3,1
774,6,63,Music I Wanna Play,Music I Want to Play,Maki Nishikino,Maki Nishikino,3662,3663,4,2,1
775,52,393,,,Yuka Tsukishima,Yuka Tsukishima,3667,3668,1,3,1
776,7,156,Let’s Have a Great Year,Have a Great Year!,Nozomi Tojo,Nozomi Tojo,3672,3673,3,1,1
777,15,372,,,Sana Yuki,Sana Yuki,3677,3678,1,3,1
778,2,64,Pre-show Jitters,Pre-Show Jitters,Eli Ayase,Eli Ayase,3682,3683,3,3,1
779,3,64,Animal Circus,Animal Circus,Kotori Minami,Kotori Minami,3687,3688,3,1,1
780,8,64,Napping With Puppy,Napping With Puppy,Hanayo Koizumi,Hanayo Koizumi,3692,3693,3,2,1
781,4,64,I Won’t Let You Down!,I Won't Disappoint!,Umi Sonoda,Umi Sonoda,3697,3698,4,1,1
782,41,386,,,Shun Kurosaki,Shun Kurosaki,3702,3703,1,3,1
783,3,157,Cute Little Ogre,Cute Ogre,Kotori Minami,Kotori Minami,3707,3708,3,3,1
784,2,149,,,Eli Ayase,Eli Ayase,3712,3712,3,3,1
785,6,149,,,Maki Nishikino,Maki Nishikino,3716,3716,3,3,1
786,9,149,,,Nico Yazawa,Nico Yazawa,3720,3720,3,3,1
787,13,379,,,Yuu Aizawa,Yuu Aizawa,3724,3725,1,1,1
788,101,336,,,Chika Takami,Chika Takami,3729,3730,2,2,1
789,102,336,,,Riko Sakurauchi,Riko Sakurauchi,3734,3735,2,2,1
790,103,336,,,Kanan Matsuura,Kanan Matsuura,3739,3740,2,2,1
791,104,336,,,Dia Kurosawa,Dia Kurosawa,3744,3745,2,2,1
792,105,336,,,You Watanabe,You Watanabe,3749,3750,2,2,1
793,106,336,,,Yoshiko Tsushima,Yoshiko Tsushima,3754,3755,2,2,1
794,107,336,,,Hanamaru Kunikida,Hanamaru Kunikida,3759,3760,2,2,1
795,108,336,,,Mari Ohara,Mari Ohara,3764,3765,2,2,1
796,109,336,,,Ruby Kurosawa,Ruby Kurosawa,3769,3770,2,2,1
797,2,65,Practicing Together,Practice Together,Eli Ayase,Eli Ayase,3774,3775,3,1,1
798,4,65,Fairy Musician,Musical Fairy,Umi Sonoda,Umi Sonoda,3779,3780,3,2,1
799,7,65,Spread Your Wings,Spread Your Wings,Nozomi Tojo,Nozomi Tojo,3784,3785,3,2,1
800,8,65,Who’s the Fairest?,Who's the Fairest?,Hanayo Koizumi,Hanayo Koizumi,3789,3790,3,3,1
801,9,65,You Can Be My Sister ♪,You Can Be My Sister,Nico Yazawa,Nico Yazawa,3794,3795,4,2,1
802,23,380,,,Reine Saeki,Reine Saeki,3799,3800,1,1,1
803,2,157,Rockin’ Photoshoot,A Rocking Photoshoot,Eli Ayase,Eli Ayase,3804,3805,3,2,1
804,1,203,,,Honoka Kosaka,Honoka Kosaka,3809,3809,2,3,1
805,2,203,,,Eli Ayase,Eli Ayase,3813,3813,2,3,1
806,3,203,,,Kotori Minami,Kotori Minami,3817,3817,2,3,1
807,4,203,,,Umi Sonoda,Umi Sonoda,3821,3821,2,3,1
808,5,203,,,Rin Hoshizora,Rin Hoshizora,3825,3825,2,3,1
809,6,203,,,Maki Nishikino,Maki Nishikino,3829,3829,2,3,1
810,7,203,,,Nozomi Tojo,Nozomi Tojo,3833,3833,2,3,1
811,8,203,,,Hanayo Koizumi,Hanayo Koizumi,3837,3837,2,3,1
812,9,203,,,Nico Yazawa,Nico Yazawa,3841,3841,2,3,1
813,58,394,,,Sakura Kurobane,Sakura Kurobane,3845,3846,1,3,1
814,1,66,Fairy’s Wish,The Fairy's Wish,Honoka Kosaka,Honoka Kosaka,3850,3851,3,3,1
815,3,66,In a Romantic Mood,A Romantic Mood,Kotori Minami,Kotori Minami,3855,3856,3,2,1
816,6,66,Secret Training,Secret Practice,Maki Nishikino,Maki Nishikino,3860,3861,3,1,1
817,5,66,Like a Big Sister ♪,Like a Big Sister,Rin Hoshizora,Rin Hoshizora,3865,3866,4,3,1
818,21,366,,,Aya Sugisaki,Aya Sugisaki,3870,3871,1,2,1
819,4,157,Look at the Bubbles!,Bubbles Everywhere!,Umi Sonoda,Umi Sonoda,3875,3876,3,1,1
820,1,188,,,Honoka Kosaka,Honoka Kosaka,3880,3880,4,1,1
821,20,380,,,Iruka Suda,Iruka Suda,3884,3885,1,1,1
822,2,67,Learning From History,Learn from the Past,Eli Ayase,Eli Ayase,3889,3890,3,2,1
823,3,67,How Girls Are,Girls Are Always...,Kotori Minami,Kotori Minami,3894,3895,3,3,1
824,5,67,Dusting off Old Stuff,Hakama Uniform,Rin Hoshizora,Rin Hoshizora,3899,3900,3,3,1
825,7,67,My Taisho-Era Self,My Taisho Era Self,Nozomi Tojo,Nozomi Tojo,3904,3905,3,1,1
826,1,67,Taisho School Idol,Taisho School Idols,Honoka Kosaka,Honoka Kosaka,3909,3910,4,2,1
827,1,143,,,Honoka Kosaka,Honoka Kosaka,3914,3914,3,1,1
828,2,143,,,Eli Ayase,Eli Ayase,3918,3918,3,3,1
829,3,143,,,Kotori Minami,Kotori Minami,3922,3922,3,2,1
830,4,143,,,Umi Sonoda,Umi Sonoda,3926,3926,3,3,1
831,5,143,,,Rin Hoshizora,Rin Hoshizora,3930,3930,3,1,1
832,6,143,,,Maki Nishikino,Maki Nishikino,3934,3934,3,3,1
833,7,143,,,Nozomi Tojo,Nozomi Tojo,3938,3938,3,2,1
834,8,143,,,Hanayo Koizumi,Hanayo Koizumi,3942,3942,3,2,1
835,9,143,,,Nico Yazawa,Nico Yazawa,3946,3946,3,1,1
836,56,401,,,Rebecca,Rebecca,3950,3951,1,3,1
837,6,157,Friendly Egg Hunt,A Friendly Egg Hunt,Maki Nishikino,Maki Nishikino,3955,3956,3,1,1
838,60,387,,,Koyuki Shirase,Koyuki Shirase,3960,3961,1,2,1
839,4,68,How Do I Look in This,Does This Suit Me?,Umi Sonoda,Umi Sonoda,3965,3966,3,1,1
840,6,68,Timeless Melody,Timeless Melody,Maki Nishikino,Maki Nishikino,3970,3971,3,3,1
841,9,68,Way Ahead of My Time,Trendsetter,Nico Yazawa,Nico Yazawa,3975,3976,3,2,1
842,8,68,What Time Is It?,What Era Is It?,Hanayo Koizumi,Hanayo Koizumi,3980,3981,4,1,1
843,80,345,,,Tsubasa Kira,Tsubasa Kira,3985,3986,2,3,1
844,81,345,,,Anju Yuki,Anju Yuki,3990,3991,2,3,1
845,82,345,,,Erena Todo,Erena Todo,3995,3996,2,3,1
846,62,401,,,Isabella,Isabella,4000,4001,1,3,1
847,9,157,Rockin’ Live Show,A Rocking Live Show,Nico Yazawa,Nico Yazawa,4005,4006,3,3,1
848,1,189,,,Honoka Kosaka,Honoka Kosaka,4010,4010,4,1,1
849,61,387,,,Ryo Aikawa,Ryo Aikawa,4014,4015,1,3,1
850,1,69,Vinegar Power?!,Vinegar Power?!,Honoka Kosaka,Honoka Kosaka,4019,4020,3,1,1
851,5,69,Building Stamina,Building Stamina,Rin Hoshizora,Rin Hoshizora,4024,4025,3,2,1
852,7,69,Image Training,Mental Training,Nozomi Tojo,Nozomi Tojo,4029,4030,3,3,1
853,8,69,Voluntary Practice,Voluntary Practice,Hanayo Koizumi,Hanayo Koizumi,4034,4035,3,3,1
854,6,69,Live Show Prep,Live Show Prep,Maki Nishikino,Maki Nishikino,4039,4040,4,1,1
855,1,170,,,Honoka Kosaka,Honoka Kosaka,4044,4044,4,1,1
856,3,170,,,Kotori Minami,Kotori Minami,4048,4048,4,2,1
857,4,170,,,Umi Sonoda,Umi Sonoda,4052,4052,4,3,1
858,12,373,,,Coco Miyashita,Coco Miyashita,4056,4057,1,2,1
859,8,157,Reading Time Is Quiet,Quiet Reading,Hanayo Koizumi,Hanayo Koizumi,4061,4062,3,2,1
860,22,373,,,Yuri Mido,Yuri Mido,4066,4067,1,3,1
861,3,70,Mmm-Mmm!,Hnnnnngh!,Kotori Minami,Kotori Minami,4071,4072,3,2,1
862,4,70,Extra a.m. Practice,Morning Training,Umi Sonoda,Umi Sonoda,4076,4077,3,3,1
863,9,70,An Idol’s Smile,An Idol's Smile,Nico Yazawa,Nico Yazawa,4081,4082,3,1,1
864,2,70,Your Advice,Your Advice,Eli Ayase,Eli Ayase,4086,4087,4,2,1
865,26,380,,,Nanaka Morishima,Nanaka Morishima,4091,4092,1,1,1
866,5,157,Speaking of Flower Viewing,Cherry Blossom Party,Rin Hoshizora,Rin Hoshizora,4096,4097,3,3,1
867,8,169,,,Hanayo Koizumi,Hanayo Koizumi,4101,4101,2,2,1
868,51,387,,,Misaki Shido,Misaki Shido,4105,4106,1,3,1
869,1,71,We Gave It Our All!,We Did Our Best!,Honoka Kosaka,Honoka Kosaka,4110,4111,3,2,1
870,2,71,A Sound Just for You,A Song Just for You,Eli Ayase,Eli Ayase,4115,4116,3,3,1
871,4,71,Even More Exposure?!,Increased Exposure?!,Umi Sonoda,Umi Sonoda,4120,4121,3,1,1
872,8,71,Diet de White Rice,Rice Diet,Hanayo Koizumi,Hanayo Koizumi,4125,4126,3,1,1
873,3,71,Together Is Better,Happier Together,Kotori Minami,Kotori Minami,4130,4131,4,3,1
874,5,170,,,Rin Hoshizora,Rin Hoshizora,4135,4135,4,1,1
875,6,170,,,Maki Nishikino,Maki Nishikino,4139,4139,4,3,1
876,8,170,,,Hanayo Koizumi,Hanayo Koizumi,4143,4143,4,2,1
877,33,380,,,Ru Tatara,Ru Tatara,4147,4148,1,2,1
878,7,157,The Blade of Justice!,Blade of Justice!,Nozomi Tojo,Nozomi Tojo,4152,4153,3,2,1
879,27,366,,,Seira Kujo,Seira Kujo,4157,4158,1,2,1
880,6,72,Apprentice Dancer,Dancing Geisha,Maki Nishikino,Maki Nishikino,4162,4163,3,2,1
881,7,72,Fortune-Telling Dancer,Dancing Psychic,Nozomi Tojo,Nozomi Tojo,4167,4168,3,1,1
882,9,72,I Can’t Do It All!,Different Skill Sets,Nico Yazawa,Nico Yazawa,4172,4173,3,3,1
883,5,72,Much Respect!,Respect!,Rin Hoshizora,Rin Hoshizora,4177,4178,4,2,1
884,16,380,,,Fumie Nishimura,Fumie Nishimura,4182,4183,1,3,1
885,1,157,Strawberry Shortcake,Strawberry Shortcake,Honoka Kosaka,Honoka Kosaka,4187,4188,3,1,1
886,35,373,,,Mizuki Kikkawa,Mizuki Kikkawa,4192,4193,1,1,1
887,2,73,Greater Heights,To Greater Heights,Eli Ayase,Eli Ayase,4197,4198,3,2,1
888,3,73,Swelling in My Heart,Throbbing Heart,Kotori Minami,Kotori Minami,4202,4203,3,1,1
889,4,73,Blow a Kiss,Blowing Kisses,Umi Sonoda,Umi Sonoda,4207,4208,3,2,1
890,8,73,Making Gains,Fruits of Labor,Hanayo Koizumi,Hanayo Koizumi,4212,4213,3,3,1
891,7,73,Like This Forever...,Just Like This...,Nozomi Tojo,Nozomi Tojo,4217,4218,4,1,1
892,2,170,,,Eli Ayase,Eli Ayase,4222,4222,4,3,1
893,7,170,,,Nozomi Tojo,Nozomi Tojo,4226,4226,4,2,1
894,9,170,,,Nico Yazawa,Nico Yazawa,4230,4230,4,1,1
895,31,366,,,Sachiko Tanaka,Sachiko Tanaka,4234,4235,1,3,1
896,101,317,Sing With the Frogs,Singing with Frogs,Chika Takami,Chika Takami,4239,4240,3,1,1
897,102,317,One Single Tune,A Kind of Music,Riko Sakurauchi,Riko Sakurauchi,4244,4245,3,3,1
898,24,366,,,Ayumi Torii,Ayumi Torii,4249,4250,1,2,1
899,5,74,Seeing Old Pictures,Looking at Old Pics,Rin Hoshizora,Rin Hoshizora,4254,4255,3,1,1
900,6,74,Growth in Photos,Progress Photo,Maki Nishikino,Maki Nishikino,4259,4260,3,3,1
901,9,74,I’m So Grateful,I'm So Grateful,Nico Yazawa,Nico Yazawa,4264,4265,3,2,1
902,1,74,Have I Made Progress?,Did I Improve?,Honoka Kosaka,Honoka Kosaka,4269,4270,4,3,1
903,53,394,,,Sayuri Hyodo,Sayuri Hyodo,4274,4275,1,3,1
904,7,158,This’s Special Y’Know,It's Special!,Nozomi Tojo,Nozomi Tojo,4279,4280,3,3,1
905,8,158,Snails,Snail,Hanayo Koizumi,Hanayo Koizumi,4284,4285,3,1,1
906,18,373,,,Christina,Christina,4289,4290,1,2,1
907,1,75,Aiming to Be a Devil,Be a Little Devil,Honoka Kosaka,Honoka Kosaka,4294,4295,3,1,1
908,6,75,I Appreciate It,I'm So Happy,Maki Nishikino,Maki Nishikino,4299,4300,3,2,1
909,7,75,Your Soul Is Mine!,Gimmie Your Soul,Nozomi Tojo,Nozomi Tojo,4304,4305,3,3,1
910,8,75,A Devilish Image,Like a Little Devil,Hanayo Koizumi,Hanayo Koizumi,4309,4310,3,1,1
911,9,75,Hellish Devil Training,Feisty Imp Training,Nico Yazawa,Nico Yazawa,4314,4315,4,3,1
912,101,337,,,Chika Takami,Chika Takami,4319,4320,2,3,1
913,102,337,,,Riko Sakurauchi,Riko Sakurauchi,4321,4322,2,3,1
914,103,337,,,Kanan Matsuura,Kanan Matsuura,4323,4324,2,3,1
915,104,337,,,Dia Kurosawa,Dia Kurosawa,4325,4326,2,3,1
916,105,337,,,You Watanabe,You Watanabe,4327,4328,2,3,1
917,106,337,,,Yoshiko Tsushima,Yoshiko Tsushima,4329,4330,2,3,1
918,107,337,,,Hanamaru Kunikida,Hanamaru Kunikida,4331,4332,2,3,1
919,108,337,,,Mari Ohara,Mari Ohara,4333,4334,2,3,1
920,109,337,,,Ruby Kurosawa,Ruby Kurosawa,4335,4336,2,3,1
921,101,338,,,Chika Takami,Chika Takami,4337,4338,2,1,1
922,102,338,,,Riko Sakurauchi,Riko Sakurauchi,4339,4340,2,1,1
923,103,338,,,Kanan Matsuura,Kanan Matsuura,4341,4342,2,1,1
924,104,338,,,Dia Kurosawa,Dia Kurosawa,4343,4344,2,1,1
925,105,338,,,You Watanabe,You Watanabe,4345,4346,2,1,1
926,106,338,,,Yoshiko Tsushima,Yoshiko Tsushima,4347,4348,2,1,1
927,107,338,,,Hanamaru Kunikida,Hanamaru Kunikida,4349,4350,2,1,1
928,108,338,,,Mari Ohara,Mari Ohara,4351,4352,2,1,1
929,109,338,,,Ruby Kurosawa,Ruby Kurosawa,4353,4354,2,1,1
930,101,204,Mikan Orange Power!,Mikan Orange Power!,Chika Takami,Chika Takami,4355,4356,3,1,1
931,102,204,Toward a New Me,A New Me,Riko Sakurauchi,Riko Sakurauchi,4357,4358,3,3,1
932,103,204,Costume Fitting,Fitting Outfits,Kanan Matsuura,Kanan Matsuura,4359,4360,3,2,1
933,104,204,The Limit Is 2 cm!,At Least 2 cm!,Dia Kurosawa,Dia Kurosawa,4361,4362,3,3,1
934,105,204,Costume-Making,Making Clothes,You Watanabe,You Watanabe,4363,4364,3,2,1
935,106,204,Sinfully Dark Dress,Dark Sinful Dress,Yoshiko Tsushima,Yoshiko Tsushima,4365,4366,3,3,1
936,107,204,My Books Are My Treasure,Books Are Treasures,Hanamaru Kunikida,Hanamaru Kunikida,4367,4368,3,1,1
937,108,204,Resort Outfit,Resort Coordination,Mari Ohara,Mari Ohara,4369,4370,3,1,1
938,109,204,I Can Do It!,I Can Do It!,Ruby Kurosawa,Ruby Kurosawa,4371,4372,3,2,1
939,1,129,Stretchy Ramen,Stretchy Ramen,Honoka Kosaka,Honoka Kosaka,4373,4374,5,1,1
940,2,129,I’m Relying on You,I'm Counting on You,Eli Ayase,Eli Ayase,4375,4376,5,3,1
941,3,129,Special Cherry Pudding,Cherry Pudding,Kotori Minami,Kotori Minami,4377,4378,5,2,1
942,4,129,Peas in a Pod,Similar Tastes,Umi Sonoda,Umi Sonoda,4379,4380,5,3,1
943,5,129,I Love Me Some Ramen!,I Love Ramen!,Rin Hoshizora,Rin Hoshizora,4381,4382,5,1,1
944,6,129,Feels a Bit Off,A Little Unsettling,Maki Nishikino,Maki Nishikino,4383,4384,5,3,1
945,7,129,A New Shop,A New Store,Nozomi Tojo,Nozomi Tojo,4385,4386,5,2,1
946,8,129,For the Love of Rice,I Love White Rice,Hanayo Koizumi,Hanayo Koizumi,4387,4388,5,2,1
947,9,129,Nico’s Charms ☆,Nico's Charms,Nico Yazawa,Nico Yazawa,4389,4390,5,1,1
948,101,300,Declaration to the Sea!,Shout at the Ocean,Chika Takami,Chika Takami,4391,4392,5,1,1
949,102,300,Adorable Angel,Cute Angel,Riko Sakurauchi,Riko Sakurauchi,4393,4394,5,3,1
950,103,300,Like the Ocean,Like the Ocean,Kanan Matsuura,Kanan Matsuura,4395,4396,5,2,1
951,104,300,Sending My Feelings,With This Feeling,Dia Kurosawa,Dia Kurosawa,4397,4398,5,3,1
952,105,300,Idols and Swimming,An Idol & a Swimmer,You Watanabe,You Watanabe,4399,4400,5,2,1
953,106,300,Dark Denizen,Dark Dweller,Yoshiko Tsushima,Yoshiko Tsushima,4401,4402,5,3,1
954,107,300,"Sending Joy, Zura",Messenger of Joy,Hanamaru Kunikida,Hanamaru Kunikida,4403,4404,5,1,1
955,108,300,Ocean Cruise,Sea Breeze Cruise,Mari Ohara,Mari Ohara,4405,4406,5,1,1
956,109,300,I Won’t Goof It Up!,I Won't Be Clumsy!,Ruby Kurosawa,Ruby Kurosawa,4407,4408,5,2,1
957,101,205,Hand-Me-Down Graduation,No More Leftovers,Chika Takami,Chika Takami,4409,4410,4,1,1
958,102,205,Can’t Find the Words,Hard to Say It,Riko Sakurauchi,Riko Sakurauchi,4411,4412,4,3,1
959,105,205,Pardonnez-Me!,Come On!,You Watanabe,You Watanabe,4413,4414,4,2,1
960,11,366,,,Shizuku Osaka,Shizuku Osaka,4415,4416,1,1,1
961,104,317,Effort Is Required,Hard Work Is Key!,Dia Kurosawa,Dia Kurosawa,4417,4418,3,3,1
962,109,317,Trying to Be Like Dia,Be Like Big Sis,Ruby Kurosawa,Ruby Kurosawa,4419,4420,3,2,1
963,36,380,,,Nagi Shiraki,Nagi Shiraki,4421,4422,1,2,1
964,2,76,Devilish Enough?,Little Devil-like?,Eli Ayase,Eli Ayase,4423,4424,3,1,1
965,3,76,A Little Mistake,A Little Difference,Kotori Minami,Kotori Minami,4425,4426,3,3,1
966,5,76,Rin’s Request!,Rin's Wish!,Rin Hoshizora,Rin Hoshizora,4427,4428,3,2,1
967,4,76,Impish Catchphrase,Suggestive Phrase,Umi Sonoda,Umi Sonoda,4429,4430,4,2,1
968,50,394,,,Akira Kizaki,Akira Kizaki,4431,4432,1,1,1
969,2,158,Fox Spirit Elichika,Fox Spirit Elichika,Eli Ayase,Eli Ayase,4433,4434,3,3,1
970,3,158,The μ’s Courage Trial,μ's Scare Dare,Kotori Minami,Kotori Minami,4435,4436,3,1,1
971,28,373,,,Kanata Konoe,Kanata Konoe,4437,4438,1,3,1
972,101,206,You Call These Casual?,Our Normal Clothes,Chika Takami,Chika Takami,4439,4440,3,3,1
973,104,206,Our Sea,Our Sea,Dia Kurosawa,Dia Kurosawa,4441,4442,3,1,1
974,108,206,I’ll Outlast Anyone!,Test Your Stamina,Mari Ohara,Mari Ohara,4443,4444,3,2,1
975,106,206,Sinner,Bearer of Sin,Yoshiko Tsushima,Yoshiko Tsushima,4445,4446,5,2,1
976,107,206,Doing It Politely,Do It Justice,Hanamaru Kunikida,Hanamaru Kunikida,4447,4448,4,1,1
977,14,366,,,Marika Ichinose,Marika Ichinose,4449,4450,1,1,1
978,105,317,Excited for Camp,Camping Adventure,You Watanabe,You Watanabe,4451,4452,3,2,1
979,107,317,Hanamaru Reads Aloud,Maru's Storytime,Hanamaru Kunikida,Hanamaru Kunikida,4453,4454,3,1,1
980,2,77,It’s Such Nice Weather,It's So Nice Out,Eli Ayase,Eli Ayase,4455,4456,3,3,1
981,7,77,Let's Surprise Them,We'll Surprise Them!,Nozomi Tojo,Nozomi Tojo,4457,4458,3,2,1
982,1,77,Pool Cleanup Team,Pool Cleaning Duo,Honoka Kosaka,Honoka Kosaka,4459,4460,4,1,1
983,30,380,,,Saki Shimozono,Saki Shimozono,4461,4462,1,2,1
984,102,207,Swimsuit Live Show,Swimsuit Stage Show,Riko Sakurauchi,Riko Sakurauchi,4463,4464,3,1,1
985,103,207,Let’s Lend a Hand ♪,Time to Pitch In!,Kanan Matsuura,Kanan Matsuura,4465,4466,3,3,1
986,105,207,Girl of the Sea ♪,Raised by the Sea,You Watanabe,You Watanabe,4467,4468,5,3,1
987,109,207,I Won’t Lose!,I Won't Lose!,Ruby Kurosawa,Ruby Kurosawa,4469,4470,4,2,1
988,47,394,,,Mikoto Fukuhara,Mikoto Fukuhara,4471,4472,1,1,1
989,4,158,Nostalgic Candy Apple,Nostalgic Candy Apple,Umi Sonoda,Umi Sonoda,4473,4474,3,2,1
990,6,158,My First Food Stall,First Festival Stand,Maki Nishikino,Maki Nishikino,4475,4476,3,3,1
991,4,77,Time to Get To Work!,Let's Get to Work!,Umi Sonoda,Umi Sonoda,4477,4478,3,1,1
992,9,77,Sunburns Are Fatal!,Mortal Enemy,Nico Yazawa,Nico Yazawa,4479,4480,5,3,1
993,9,169,,,Nico Yazawa,Nico Yazawa,4481,4481,2,1,1
994,66,401,,,Maria,Maria,4482,4483,1,3,1
995,101,208,Spinning Pinwheel,Spinning Pinwheels,Chika Takami,Chika Takami,4484,4485,3,2,1
996,106,208,Too Many Mortals,Too Many Humans,Yoshiko Tsushima,Yoshiko Tsushima,4486,4487,3,1,1
997,109,208,I Admire Pretty Girls,Admirer of Grace,Ruby Kurosawa,Ruby Kurosawa,4488,4489,3,3,1
998,104,208,My Dear Sweet Ruby,Dearest Ruby,Dia Kurosawa,Dia Kurosawa,4490,4491,5,2,1
999,108,208,Burning Shine,Burning Shiny,Mari Ohara,Mari Ohara,4492,4493,4,1,1
1000,15,373,,,Sana Yuki,Sana Yuki,4494,4495,1,2,1
1001,103,317,Harmony With the Sea,Appreciate the Sea,Kanan Matsuura,Kanan Matsuura,4496,4497,3,2,1
1002,108,317,Let Me Spoil You!,Let Me Share the Load,Mari Ohara,Mari Ohara,4498,4499,3,1,1
