_id,_num,_masterVoiceId,_masterCharacterId,_systemVoiceType,_value,_textJa,_textEn,_masterReleaseLabelId
12,107,40012107,2003,23,53,"When I read your articles, you always know how to express what we want to say. I hope you can do...",,223101514
13,1,40013001,2004,0,0,"I have a little sister named Ruby. Although she can be a bit rash, please look after her.",,1
13,2,40013002,2004,1,0,"Oh, the snack for today is pudding. ♡...Sorry, I do not know what came over me.",,1
13,3,40013003,2004,0,0,"I can wear frilly and glittering outfits perfectly. Hehe, the material is nice.",,1
13,4,40013004,2004,1,0,Each student should put in effort so that the three years they spend at Uranohoshi Girls’ High School is an enjoyable one.,,1
13,5,40013005,2004,0,0,Success is the only thing worthy for the Kurosawa family. Please remember that.,,1
13,6,40013006,2004,1,0,"I will participate in a little training after this. Oh, you wish to observe me? Hehe, every once in awhile is all right. ♪",,1
13,7,40013007,2004,2,0,"School idols are fine, but please try to achieve excellent marks on your studies.",,1
13,8,40013008,2004,3,0,"When Ruby was younger...she was far too adorable! Well, she is still is, of course. ♪",,1
13,9,40013009,2004,4,0,I will not betray everyone's expectations. ♪ I am looking forward to your continuous support towards School Idol Aqours!,,1
13,10,40013010,2004,5,0,"All the members of Aqours are quite charming, wouldn't you agree? ♪ I wish for more people to know about us.",,1
13,11,40013011,2004,6,0,Have you grown tired of hearing stories about Ruby when she was young? Then I shall tell you all about the current Ruby. ♪,,1
13,12,40013012,2004,7,0,You understand me so well. I would like to learn more about you as well. ♡,,1
13,13,40013013,2004,8,0,"I am aiming directly for your heart! Hehe... That is a joke, of course.",,1
13,14,40013014,2004,9,0,Aqours must try their hardest. Will you also join us?,,1
13,15,40013015,2004,10,0,"I will not allow you to go anywhere! Or I should say, please stay by my side.",,1
13,16,40013016,2004,11,0,I wish to cherish every second so that I will not live with any regrets.,,1
13,17,40013017,2004,12,0,Let us give our all during today's lesson. ♪ Please put in effort into your studies as well.,,1
13,18,40013018,2004,13,0,Good work today. Would you care to share a cup of green tea with me? ♪,,1
13,19,40013019,2004,14,0,Good morning. What does today's schedule look like?,,1
13,20,40013020,2004,15,0,"After today's dance lesson I shall go do my training. If you are free, would you care to come?",,1
13,21,40013021,2004,16,0,Today was a fulfilling day. I am looking forward to seeing you tomorrow as well. ♪,,1
13,22,40013022,2004,17,0,Oh...you cannot sleep? I can lend an ear if something is on your mind.,,1
13,23,40013023,2004,19,0,"It is the height of spring. With beautiful dancing petals, please enjoy Aqours on stage. ♪",,1
13,24,40013024,2004,20,0,"We were raised in a beach town, so of course summer suits Aqours perfectly. Please enjoy our performances to your heart's content this summer. ♪",,1
13,25,40013025,2004,21,0,"Practice is important, but please do not neglect your studies. I will not tolerate repeating a school year!",,1
13,26,40013026,2004,22,0,This winter is more spirited than usual. I suppose the liveliness is not bad.,,1
13,27,40013027,2004,18,0,"I have many skills, so if you are ever in a bind, please feel free to consult with me.",,1
13,28,40013028,2004,18,0,Today I am busy with my student council duties. Can we do this another time?,,1
13,29,40013029,2004,18,0,Hehehe. If you are staring that hard...my face must be really beautiful?,,1
13,30,40013030,2004,18,0,Ahh! That is rather sneaky of you to tickle me!,,1
13,31,40013031,2004,18,0,I do not wish to help you with your assignments! You should do it by yourself.,,1
13,32,40013032,2004,18,0,Are you perhaps...failing your classes? I have no choice... I suppose I can assist you with your studies a bit.,,1
13,33,40013033,2004,18,0,"I do not have time to waste. If you have something to say, I advise you to say it now.",,1
13,34,40013034,2004,18,0,What is it? I hope you are prepared if you continue touching me any further.,,1
13,35,40013035,2004,18,0,"You are rather obstinate. Well, I suppose I shall allow it for a little longer.",,1
13,36,40013036,2004,18,0,I suppose speaking with you...is not too bad.,,1
13,37,40013037,2004,18,0,"My, why must you do such shameless things?!",,1
13,38,40013038,2004,24,0,You have unread stories. Have I not said how it is not good to accumulate such things?,,1
13,39,40013039,2004,25,0,"If you have goals to complete, then I shall finish them before you can even blink.",,1
13,40,40013040,2004,26,0,"I would like to go on the next live show! Well then, let us restart! ♪",,1
13,41,40013041,2004,27,0,I am ready for a live show at any time once I recover my energy.,,1
13,42,40013042,2004,28,0,"Rather than simply doing several live shows, I wish to aim for the stars with my performance.",,1
13,43,40013043,2004,29,0,Wonderful performances are achieved through daily devotion.,,1
13,44,40013044,2004,30,0,Special practice? That has a nice ring to it. I am interested.,,1
13,45,40013045,2004,31,0,It would appear you have a present. Be sure to gratefully accept their kind gesture.,,1
13,46,40013046,2004,32,0,Members are the most important when it comes to club activities. So please take Scouting seriously.,,1
13,47,40013047,2004,33,0,Please confirm the details of the new information. Everything takes place after gathering information after all.,,1
13,48,40013048,2004,34,0,"An event is being held. ♪ You intend to participate, correct?",,1
13,49,40013049,2004,35,0,"Our story. Hehe, I am certain it will not bore you. ♪",,1
13,50,40013050,2004,36,0,How are your friends? Be sure to confirm their situation in detail.,,1
13,51,40013051,2004,37,0,You can confirm the member's list here. Be sure to inform me right away.,,1
13,52,40013052,2004,46,0,"I am Dia Kurosawa, student council president and third year student at Uranohoshi Girls’ High School. Pleased to meet you. ♪",,1
13,53,40013053,2004,46,0,"Becoming a school idol may be inordinate thinking, but there are some who have this dream.",,1
13,54,40013054,2004,46,0,"My family is involved in various businesses, so I have a busy life.",,1
13,55,40013055,2004,47,0,I have arrived!,,1
13,56,40013056,2004,48,0,Leave it to me. ♪,,1
13,57,40013057,2004,49,0,This will be the deciding factor!,,1
13,58,40013058,2004,40,0,Are you ready?,,1
13,59,40013059,2004,40,0,Allow me. I shall do it to the very end!,,1
13,60,40013060,2004,40,0,Please look forward to my magnificent techniques.,,1
13,61,40013061,2004,38,0,We successfully completed the live show. That goes without saying.,,1
13,62,40013062,2004,38,0,I am looking forward to your continuous support.,,1
13,63,40013063,2004,38,0,Will you fully enjoy our next live show?,,1
13,64,40013064,2004,38,0,Perhaps I should compliment Ruby more?,,1
13,65,40013065,2004,38,0,"Yes, victory suits us perfectly. ♪",,1
13,66,40013066,2004,39,0,This cannot be... There must be some mistake!,,1
13,67,40013067,2004,39,0,How frustrating... I will succeed next time for sure!,,1
13,68,40013068,2004,41,0,I am top-ranked even as a school idol. ♪,,1
13,69,40013069,2004,41,0,"Your support is rather good, isn't it?",,1
13,70,40013070,2004,41,0,Aqours has taken another step forward towards success.,,1
13,71,40013071,2004,41,0,Hehehe... That was fun. ♡,,1
13,72,40013072,2004,41,0,Would you come spend time with me again?,,1
13,73,40013073,2004,41,0,This is a personal connection...isn't it?,,1
13,74,40013074,2004,41,0,I believe I am a bit more interested in you now.,,1
13,75,40013075,2004,42,0,Have you...fallen for me that much?,,1
13,76,40013076,2004,42,0,To think...I would be charmed by you.,,1
13,77,40013077,2004,42,0,"This bond is not something you can easily break, all right?",,1
13,78,40013078,2004,42,0,This is another step forward.,,1
13,79,40013079,2004,42,0,Please continue to move forward together with me.,,1
13,80,40013080,2004,42,0,You are not someone...I can leave alone.,,1
13,81,40013081,2004,42,0,Please stay...by my side...,,1
13,82,40013082,2004,43,0,"Go, Aqours!",,1
13,83,40013083,2004,44,0,I want to send my feelings...,,1
13,84,40013084,2004,45,0,"Please, by any means...",,1
13,85,40013085,2004,23,1,Happy New Year. Let us spread more marvellous school idol live shows this year as well. ♪,,1
13,86,40013086,2004,23,2,"Ruby! You must show more spirit for Setsubun! Gracious... Would you say something to her, too?",,1
13,87,40013087,2004,23,3,"I'm not the one to receive chocolates, but I must give them to you? I suppose there is no way around it...",,1
13,88,40013088,2004,23,4,"Ever since I was a child, people would often say I resembled the Hina dolls. I'm certain that means I am radiant, right? ♪",,1
13,89,40013089,2004,23,5,You want to give me chocolates as a return gift?! I...I do not recall giving you any ch-chocolate.,,1
13,90,40013090,2004,23,6,"Children's Day? Oh, a day for Ruby. I believe she will always remain childish.",,1
13,91,40013091,2004,23,7,It is the Star Festival. If I was Orihime would you be Hiki... It's nothing. I was just speaking to myself.,,1
13,92,40013092,2004,23,8,Today is Marine Day. My family is having a grand event at their facility.,,1
13,93,40013093,2004,23,9,Chika! You must place the moon dumplings on more carefully! Goodness... How unrefined.,,1
13,94,40013094,2004,23,10,Eek... A r-red ghost?! Somebody help!,,1
13,95,40013095,2004,23,11,"Hehe. Of course, Santa will visit my home, as I have been nothing but an angel.",,1
13,96,40013096,2004,23,12,Ruby can be rather clumsy... But it is thanks to her that I was given a new view this year.,,1
13,97,40013097,2004,23,22,"Chika, the reason why we are even able to be active in Aqours is thanks to you. Happy birthday.",,1
13,98,40013098,2004,23,23,"Happy Birthday, Riko. I am amazed every time by your musical talent.",,1
13,99,40013099,2004,23,24,"How many years has it been since I celebrated your birthday with you, Kanon? I hope we can share many more to come. ♪",,1
13,100,40013100,2004,23,25,With such a magnificent celebration I will be looking forward to my birthday every year from now on!,,1
13,101,40013101,2004,23,26,"All the preparations are done for You's birthday party to be held on a ferry! Now, why don't we call her? ♪",,1
13,102,40013102,2004,23,27,"Yoshiko, it is time to blow out your birthday candles... What do you mean by flames of purgatory?! What are you going to do with more fire?",,1
13,103,40013103,2004,23,28,Ruby suggested that I get Hanamaru a bookmark for her birthday. It is perfect for a bookworm like her. ♪,,1
13,104,40013104,2004,23,29,"Mari, we cannot have the star of today's birthday party be late! Come now, let us begin. ♪",,1
13,105,40013105,2004,23,30,"Ruby, you have grown greatly not only as a school idol but as a person, too. Happy birthday.",,1
13,106,40013106,2004,23,52,I'm ready to take any questions you might have. So don't hesitate to ask anything! ♪,,223062402
13,107,40013107,2004,23,53,"You've helped all of us in Aqours to feel so uplifted, including me. Thank you.",,223101514
14,1,40014001,2005,0,0,My dad is the captain of a ferry. Do you want to ride with me next time? The ocean breeze feels great. ♪,,1
14,2,40014002,2005,1,0,That's right. What do you think about Aqours having a performance on a ship? I have big dreams. ♪,,1
14,3,40014003,2005,0,0,"I love that captains, swimmers, and school idols all need uniforms. Getting dolled up and cute is the best! ♪",,1
14,4,40014004,2005,1,0,Swimming pratice is really fun and so is Aqours practice! Having fun makes me so happy!,,1
14,5,40014005,2005,0,0,"I'm a swimmer and a school idol, but I do both to the fullest!",,1
14,6,40014006,2005,1,0,Kanon's weather predictions are usually right. She said to leave the weather reporting to her!,,1
14,7,40014007,2005,2,0,Finisheeed! Nothing compares to the excitement I get when I complete a costume. ♪,,1
14,8,40014008,2005,3,0,Chika's family has a dog named Shiitake. When you see the little mushroom on her collar you'll know it's her. ♪,,1
14,9,40014009,2005,4,0,I will run through the stage full of energy! Aye aye! Full speed ahead!,,1
14,10,40014010,2005,5,0,"As long as it's Aqours, we'll be able to reach any sky-high goal. Just thinking about it gets me excited. ♪",,1
14,11,40014011,2005,6,0,I think the happiest moments are when we have fun together. ♪,,1
14,12,40014012,2005,7,0,I know you're always trying your best. Good work. ♪,,1
14,13,40014013,2005,8,0,"Ehehe, whenever we're together my heart feels like it's souring high in the sky. ♪",,1
14,14,40014014,2005,9,0,The view from the top of the stage is so pretty! I wonder how I look from your point of view?,,1
14,15,40014015,2005,10,0,I'm not alone. Just thinking like this gives me courage. Thanks. ♡,,1
14,16,40014016,2005,11,0,"Let's do our best. For school idols, the world is our oyster, so we must forge ahead toward our future!",,1
14,17,40014017,2005,12,0,"You know, I'm pretty fit. Ehehe, do you want to touch my muscles?",,1
14,18,40014018,2005,13,0,"We had a good lesson today. ♪ Let's work hard tomorrow, too!",,1
14,19,40014019,2005,14,0,Morning! Do you want to watch the morning sky with me?,,1
14,20,40014020,2005,15,0,The weather is so nice... Should we go swimming?,,1
14,21,40014021,2005,16,0,You're not tired? Don't wear yourself out.,,1
14,22,40014022,2005,17,0,The sea at night is pretty...but maybe we should sleep soon?,,1
14,23,40014023,2005,19,0,"Ahh, the weather is perfect! We can't let this day go to waste, so do you want to go swimming in the sea?",,1
14,24,40014024,2005,20,0,"The ocean in the summer is the best! You might prefer the city, but for me, these waters are second to none! ♪",,1
14,25,40014025,2005,21,0,The ocean changes so much with time and weather. Maybe I can show you just how many faces the ocean can have.,,1
14,26,40014026,2005,22,0,Hm? I guess if we go in the ocean now it will be pretty cold...,,1
14,27,40014027,2005,18,0,"Instead of doing things alone, if we combine our strength we can do anything!",,1
14,28,40014028,2005,18,0,Are you worried about the weather? Then I will watch the movement of the clouds!,,1
14,29,40014029,2005,18,0,What's wrong? Do you want to do high diving with me?,,1
14,30,40014030,2005,18,0,Ah! Don't go tickling meee.,,1
14,31,40014031,2005,18,0,You scared me! You'll mess up my form if you touch me suddenly.,,1
14,32,40014032,2005,18,0,Hm? What is it?,,1
14,33,40014033,2005,18,0,"If you're bored, do you want to go for a dip? It's fun thinking about which fish I would like to become. ♪",,1
14,34,40014034,2005,18,0,"Hey. Even if you're bored, you don't have to pull on me like that.",,1
14,35,40014035,2005,18,0,There there... I can't help but give in when you ask like that.,,1
14,36,40014036,2005,18,0,Ehehe... I'm embarrassed.,,1
14,37,40014037,2005,18,0,"No, no, no, no, no! You shouldn't do something like that in public!",,1
14,38,40014038,2005,24,0,"You have unread stories. Well, now you know, you should read them.",,1
14,39,40014039,2005,25,0,"Goals, huh? If you start small and work your way up, then you can make big dream come true.",,1
14,40,40014040,2005,26,0,"Since I'm free, I want to do a live show. How about you?",,1
14,41,40014041,2005,27,0,"I can still dance, so let's do another live show!",,1
14,42,40014042,2005,28,0,"I promise to show you the best live show, so will you lend your strength?",,1
14,43,40014043,2005,29,0,"I'll join you, so let's practice together.",,1
14,44,40014044,2005,30,0,"Looks like we can do some special practice! You seem strong, so let's check it out!",,1
14,45,40014045,2005,31,0,It looks like you got a present. How exciting.,,1
14,46,40014046,2005,32,0,"Make sure to get some Scouting done, so we can continue with our club activities.",,1
14,47,40014047,2005,33,0,"You got new info. I don't know much about it, so you should check it out.",,1
14,48,40014048,2005,34,0,"Oh, an event... Since it's here, we should check it out!",,1
14,49,40014049,2005,35,0,It looks like you can read an Aqours story. For some reason it's a little embarrassing.,,1
14,50,40014050,2005,36,0,You should see how your friends are doing. School idols help each other out no matter what.,,1
14,51,40014051,2005,37,0,This is the member's list. I wonder if everyone is doing well.,,1
14,52,40014052,2005,46,0,"I'm You Watanabe. It's embarrassing to say, but I'm striving to become an amazing school idol!",,1
14,53,40014053,2005,46,0,One of my skills is that I'm good at high diving! Next time let's swim together at Uranohoshi's pool. ♪,,1
14,54,40014054,2005,46,0,I'm Uranohoshi Girls’ High School school idol from Aqours! I'll set sail and shoot for the stars!,,1
14,55,40014055,2005,47,0,Aye aye!,,1
14,56,40014056,2005,48,0,Let's do this!,,1
14,57,40014057,2005,49,0,I'll show you Aqours' strength!,,1
14,58,40014058,2005,40,0,I'll do my best!,,1
14,59,40014059,2005,40,0,The live show is starting!,,1
14,60,40014060,2005,40,0,Full speed ahead! Time to enjoy the live show!,,1
14,61,40014061,2005,38,0,A spectacular live show! We were on our toes. ♪,,1
14,62,40014062,2005,38,0,I want to share Aqours' songs with everyone.,,1
14,63,40014063,2005,38,0,That was exciting!,,1
14,64,40014064,2005,38,0,You give amazing support.,,1
14,65,40014065,2005,38,0,Looking forward to your continued support. ♪,,1
14,66,40014066,2005,39,0,I'm sure we'll do better next time!,,1
14,67,40014067,2005,39,0,Ugh... I think I'm going to be seasick...,,1
14,68,40014068,2005,41,0,Thank you! I salute you!,,1
14,69,40014069,2005,41,0,I'm not scared of anything as long as I'm with everyone. ♪,,1
14,70,40014070,2005,41,0,Great work! Let's take a breather now.,,1
14,71,40014071,2005,41,0,Being a school idol is just so fun!,,1
14,72,40014072,2005,41,0,Aye aye! From now on it's going to be a fun voyage!,,1
14,73,40014073,2005,41,0,"Doing it alone is lonely, so thanks.",,1
14,74,40014074,2005,41,0,Things are only going to get more exciting from here on!,,1
14,75,40014075,2005,42,0,I love you... Just kidding.,,1
14,76,40014076,2005,42,0,Please stay by my side every day from now on.,,1
14,77,40014077,2005,42,0,I would be happy if I could encourage someone when performing with Aqours.,,1
14,78,40014078,2005,42,0,"Ehehe, have you fallen for me?",,1
14,79,40014079,2005,42,0,Next time it'll be my turn to help you out.,,1
14,80,40014080,2005,42,0,Thank you for always lending a hand. ♪,,1
14,81,40014081,2005,42,0,I'm so happy I could do a reverse somersault!,,1
14,82,40014082,2005,43,0,Full speed ahead!,,1
14,83,40014083,2005,44,0,Let's shine like a star. ♪,,1
14,84,40014084,2005,45,0,Let's go!,,1
14,85,40014085,2005,23,1,Happy New Year! I'll do my best to be a cheerful and friendly school idol this year too!,,1
14,86,40014086,2005,23,2,"Ehehe, I'm going to wear this ogre mask and surprise everyone. ♪",,1
14,87,40014087,2005,23,3,"Happy Valentines Day. ♡ This doesn't really suit me, does it?",,1
14,88,40014088,2005,23,4,"All of the members will be Hina dolls? Just one person is fine... Oh, well!",,1
14,89,40014089,2005,23,5,"Is this a return present for V-Valentines Day?! Of course I'm happy, but I feel like I might end up grinning like a idiot!",,1
14,90,40014090,2005,23,6,"It's Children's Day... I'm not a kid, so it has nothing to do with me... Hm? You don't think so?",,1
14,91,40014091,2005,23,7,"The weather in summer changes a lot, but... It looks like we can see the Milky Way today!",,1
14,92,40014092,2005,23,8,"Aye aye! We just have to go in the ocean on Marine Day! Come on, let's go!",,1
14,93,40014093,2005,23,9,"On the Harvest Festival we can see the full moon and pampas grass. Ah, I think fall is so wonderful!",,1
14,94,40014094,2005,23,10,"My costume for Halloween? I think I'll be a ghost ship! Well... I guess wearing a ship would be a bit hard, huh?",,1
14,95,40014095,2005,23,11,Merry Christmas! I feel like Aqours got a lot of dreams fulfilled this year which is the best present. ♪,,1
14,96,40014096,2005,23,12,"The temple bell is about to ring for New Year's Eve. Hey, let's count how many times they ring it. ♪",,1
14,97,40014097,2005,23,22,"Happy birthday, Chika! It's super duper fun being in the same school club as you!",,1
14,98,40014098,2005,23,23,"Riko, happy birthday! The songs you make fit Aqours perfectly. I love them.",,1
14,99,40014099,2005,23,24,Today's Kanon's birthday! We all prepared a special present for her. ♪,,1
14,100,40014100,2005,23,25,"Look, look! I got a hair accessory for Dia's birthday. ♪ Isn't the gift wrap cute?",,1
14,101,40014101,2005,23,26,If you congratulate me so formally I'll get embarrassed... Thank you. I love you guys!,,1
14,102,40014102,2005,23,27,Today's Yoshiko's... I mean Yohane's birthday! I wonder if the moon will gleam bright tonight?,,1
14,103,40014103,2005,23,28,Hanamaru really liked her birthday present. ♪ I'm glad I put extra care into wrapping it.,,1
14,104,40014104,2005,23,29,"Happy Birthday, Mari! For your birthday party we're going to have seafood yo-kisoba as a treat.",,1
14,105,40014105,2005,23,30,"Ruby, happy birthday! We should go shopping for costume fabric together again. ♪",,1
14,106,40014106,2005,23,52,Thank you for coming! I'll do my best together with everyone. So you'd better write a good piece!,,223062402
14,107,40014107,2005,23,53,Your writing is SO great! You have the most unique angles on things... I wonder what you're going to come up with next...,,223101514
15,1,40015001,2006,0,0,Hehe. ♪ Would care to descend with Yohane?,,1
15,2,40015002,2006,1,0,"Little demon, would you accompany me to acquire some items? If you decline I will place a curse on you!",,1
15,3,40015003,2006,0,0,"Hey, don't call me Yoshiko!",,1
15,4,40015004,2006,1,0,Heh heh. It would seem as if you are charmed by Yohane's cuteness. ♪,,1
15,5,40015005,2006,0,0,You know Yohane was cast from the heavens for being too beautiful. You may call me an accursed beauty. ♪,,1
15,6,40015006,2006,1,0,"Even if I am cursed with this demonic bad luck, I have no regrets. And you are proof of that, little demon. ♡",,1
15,7,40015007,2006,2,0,"Heh heh... An adorable fallen angel, huh? ♪ You can declare that from your lips forevermore. ♡",,1
15,8,40015008,2006,3,0,"I can teach you the ways of the netherworld, but... You must form a loyal pact with me. ♡",,1
15,9,40015009,2006,4,0,"O bearer of little demon's fate! Head the sacred words of Yohane, master of thy soul.",,1
15,10,40015010,2006,5,0,"Yohane is an unconfined fallen angel! So you must draw your gaze on me, or I spread my wings of darkness and go to another realm.",,1
15,11,40015011,2006,6,0,"You must desire my heart, little demon. Hehehe... But do you possess the courage to descend to the netherworld?",,1
15,12,40015012,2006,7,0,"Hehe. Aren't you obedient, little demon. ♪ I will dote on you for today. ♡",,1
15,13,40015013,2006,8,0,How strange. Your words are the only one's I can honestly accept.,,1
15,14,40015014,2006,9,0,"No, You must stay by my side! You are my special little demon after all. ♡",,1
15,15,40015015,2006,10,0,Spending time with you... I guess it's not bad.,,1
15,16,40015016,2006,11,0,It's everyone's beloved one. ♪ It seems like everyone so bewitched they can't get enough of Yohane. ♡,,1
15,17,40015017,2006,12,0,The reason why I'm alone... it's not because I don't have any friends or anything!,,1
15,18,40015018,2006,13,0,"The evening sun is falling, and the moon is shining. Now, my time has come. ♪",,1
15,19,40015019,2006,14,0,Wahhh! W-Who made a pitfall in a place like this?!,,1
15,20,40015020,2006,15,0,I'm confident in my singing and dancing. Will you join me in the lesson?,,1
15,21,40015021,2006,16,0,"A sky full of stars on the beach... Heh heh, I'm is being illuminated.",,1
15,22,40015022,2006,17,0,The fallen angel Yohane is most busy at the dead of night. ♪ I must perform several rituals!,,1
15,23,40015023,2006,19,0,The warmth of spring is finally here. Achoo! Why is it chilly even in spring?,,1
15,24,40015024,2006,20,0,"It's summer. Will you descend on the beach with me? Oh, but it looks like a typoon is coming!",,1
15,25,40015025,2006,21,0,"In autumn, I recite my fallen angel poems daily. You should study, too.",,1
15,26,40015026,2006,22,0,It's cold... But it's not that freezing since I can feel the radiant rays of the sun. ♪,,1
15,27,40015027,2006,18,0,You have some nerve trying to make the mighty Yohane be your servant.,,1
15,28,40015028,2006,18,0,Yes? Do you need something from me?,,1
15,29,40015029,2006,18,0,Y-Yoshiko?! I don't know her. That's a name I am unfamiliar with!,,1
15,30,40015030,2006,18,0,"Ahh, haha. Hahaha! To think you would tickle this fallen angel and make her laugh...I'm impressed.",,1
15,31,40015031,2006,18,0,Eeekkk! Was that you? Don't scare me like that!,,1
15,32,40015032,2006,18,0,"If you interfere with Yohane any more than this, then you will face the worst demonic thing to ever occur!",,1
15,33,40015033,2006,18,0,Er... Quit calling me Y-Yoshi... by that name.,,1
15,34,40015034,2006,18,0,If you call me Y-Yoshiko... I will never curse you!,,1
15,35,40015035,2006,18,0,You sure are persistent. Did you perhaps become the fallen angel Yohane's prisoner?,,1
15,36,40015036,2006,18,0,"Eek! W-Why must you touch me like that... And no, I'm not nervous.",,1
15,37,40015037,2006,18,0,"Do you wish to learn Yohane's secret? Heh heh, since we are in the presence of others I can't tell you. ♪",,1
15,38,40015038,2006,24,0,"You have an unread story. Heh, not reading Aqours sacred writings is foolish.",,1
15,39,40015039,2006,25,0,Goals? As a fallen angel I have no interest in such things.,,1
15,40,40015040,2006,26,0,Heh. Do not lump me with the humans of this world. Yohane can perform many live shows. ♪,,1
15,41,40015041,2006,27,0,"You are not an immortal being, so you must cherish your time. Come now, let's hurry on to the live show.",,1
15,42,40015042,2006,28,0,Hehehe. The stage is eagerly awaiting for the fallen angel Yohane!,,1
15,43,40015043,2006,29,0,"If you want to practice, then you should just do it.",,1
15,44,40015044,2006,30,0,"Special practice? I am an ethereal existence, so of course I can do it. ♡",,1
15,45,40015045,2006,31,0,"You got a present from a little demon! Oh, I'm so wicked.",,1
15,46,40015046,2006,32,0,Yohane's minions are also in the middle of recruiting club members. Make sure to Scout. ♪,,1
15,47,40015047,2006,33,0,New info? Is it a sacrificial love song for me?,,1
15,48,40015048,2006,34,0,An event is in progress. If you reaaallly want to participate then I will go with you.,,1
15,49,40015049,2006,35,0,"A story about the fallen angel and little demons... Heh heh, it should be fun. ♪",,1
15,50,40015050,2006,36,0,Friends? Do you mean little demons?,,1
15,51,40015051,2006,37,0,This is the list of little demons. ♪ All of you should get along. ♪,,1
15,52,40015052,2006,46,0,"It is I, the fallen angel Yohane. ♡ This human form is my temporary vessel. ♡",,1
15,53,40015053,2006,46,0,"I, Yohane am the fallen angel who swooped down to Uchiura with her jet-black wings. ♪ Nice to meet you. ♪",,1
15,54,40015054,2006,46,0,"You must make sure to call me Yohane. If you don't, then I will have my little demons deal with you!",,1
15,55,40015055,2006,47,0,"Come, little demon. ♪",,1
15,56,40015056,2006,48,0,Listen to Yohane's song. ♡,,1
15,57,40015057,2006,49,0,Yohane is destined for this. ♪,,1
15,58,40015058,2006,40,0,"Let's go, Aqours. ♡",,1
15,59,40015059,2006,40,0,Let us descend on the live show. ♪,,1
15,60,40015060,2006,40,0,I will grant you the privilege of hearing my song.,,1
15,61,40015061,2006,38,0,Have you gotten used to being a little demon?,,1
15,62,40015062,2006,38,0,Allow me to be an existence that transcends humans. ♪,,1
15,63,40015063,2006,38,0,Everyone must be under my charming spell. ♡,,1
15,64,40015064,2006,38,0,I shall let you be condemned to the pits of the netherworld. ♪,,1
15,65,40015065,2006,38,0,Aqours live show is as wondrous as the netherworld.,,1
15,66,40015066,2006,39,0,Has my sacred song been carved into the hearts of this world?,,1
15,67,40015067,2006,39,0,Ugh... It seems God's wrath has extended this far!,,1
15,68,40015068,2006,41,0,"I am such a sinful fallen angel, aren't I? ♪",,1
15,69,40015069,2006,41,0,Heh heh. Have you fallen for me?,,1
15,70,40015070,2006,41,0,Yay. ♪ You've accumulated bonding points.,,1
15,71,40015071,2006,41,0,Look forward to my special powers. ♪,,1
15,72,40015072,2006,41,0,You've become a pretty fantastic demon. ♪,,1
15,73,40015073,2006,41,0,I guess I can approve of you every once in a while. ♪,,1
15,74,40015074,2006,41,0,"For little demons, this is a nice accomplishment.",,1
15,75,40015075,2006,42,0,That's fine. Yohane can forge a contract with you. ♪,,1
15,76,40015076,2006,42,0,"When I am condemned, I will take you with me. ♪",,1
15,77,40015077,2006,42,0,You cannot break the bond of our pact we formed. ♪,,1
15,78,40015078,2006,42,0,"I wanted to make your heart skip a beat, but mine did instead...",,1
15,79,40015079,2006,42,0,Your bond points are maxed out.,,1
15,80,40015080,2006,42,0,I really love... l-love to make you a super little demon!,,1
15,81,40015081,2006,42,0,The fallen angel Yohane is happy to be in your presence...is what you thought I'd say!,,1
15,82,40015082,2006,43,0,Wonderful. ♪,,1
15,83,40015083,2006,44,0,Let us descend together. ♪,,1
15,84,40015084,2006,45,0,"Dance, my jet-black wings!",,1
15,85,40015085,2006,23,1,"Heh, looking at a lucky charm makes my heart tighten. Is it because I'm a fallen angel?",,1
15,86,40015086,2006,23,2,Out with good fortune! I'm a twinkling star and fallen angel Yohane! ☆,,1
15,87,40015087,2006,23,3,"Here's some demon chocolate. ♡ If you eat it, you will descend to the netherworld. ♡",,1
15,88,40015088,2006,23,4,The Hina Festival? But how about celebrating the fallen angel festival? It's super popular in the netherworld.,,1
15,89,40015089,2006,23,5,"Is this return chocolate? Heh heh, I commend you for paying tribute to Yohane. ♪",,1
15,90,40015090,2006,23,6,"Children's Day? Descending with kids would be pretty bad, huh?",,1
15,91,40015091,2006,23,7,"Starlight, star bright, I wish you'd stop these earthy minions from calling me Yoshiko, all right?",,1
15,92,40015092,2006,23,8,Marine Day perfectly suits Aqours. Let's descend to the depths of the ocean. ♡,,1
15,93,40015093,2006,23,9,"Moon dumplings? I don't know if it's a custom in the human world, but I'll use them for a demonic ritual... Are they eyeballs?! Oh, they just look like them.",,1
15,94,40015094,2006,23,10,Eeeeeekkkkkk! A g-ghost?!,,1
15,95,40015095,2006,23,11,"To think you would visit me on Christmas... Heh, you must be prepared to descend to the netherworld of love with me. ♡",,1
15,96,40015096,2006,23,12,"Next year... Just once, I would like to get a good fortune...",,1
15,97,40015097,2006,23,22,"Chika, happy birthday! It's all thanks to you that Yohane can be herself in Aqours.",,1
15,98,40015098,2006,23,23,"Let's throw a huge celebration for Lili's birthday! But first, we must form a suitable demonic group!",,1
15,99,40015099,2006,23,24,"Happy birthday, Kanon. ♪ Next time we must dive through the darkness of the depth of the sea... Oh, that's pretty dangerous, so maybe not?",,1
15,100,40015100,2006,23,25,This hair ornament is perfect for Dia's black hair. It was a wise decision to choose this birthday present with everyone.,,1
15,101,40015101,2006,23,26,"I'm going to a birthday party, little demon! Huh? You didn't know that it's You's birthday today?!",,1
