_id,_masterChatId,_roomId,_hashTag,_firstLineValue,_iconPath,_appearCharaIdList,_masterReleaseLabelId
2008012,2008,12,Mari (September 2023),Mari sent an image,profile_02008_0000,2008,323092106
2008013,2008,13,Mari (Halloween 2023),Mari is online,profile_02008_0000,2008,323103148
2008014,2008,14,Mari (November 2023),Mari is online,profile_02008_0000,2008,323111204
2008015,2008,15,Mari (Christmas 2023),Mari: Merry Christmas ♡,profile_02008_0000,2008,323122424
2008018,2008,18,Mari (White Day 2024),Mari: Thanks for the White Day gift today!,profile_02008_0000,2008,324031451
2009001,2009,1,Ruby (DM),Ruby is online,profile_02009_0000,2009,1
2009002,2009,2,Ruby (Birthday 2023),Ruby is online,profile_02009_0000,2009,123092102
2009003,2009,3,Ruby (Birthday 2023),Ruby: (TEMP) User's birthday Ruby,profile_02009_0000,2009,1
2009004,2009,16,Ruby (New Year's 2024),Ruby: Happy New Year!,profile_02009_0000,2009,324010157
2009005,2009,17,Ruby Valentine 2024,Ruby: Happy Valentine's Day!,profile_02009_0000,2009,324021451
2009007,2009,7,Ruby (April 2023),Ruby: I went out and tried that cake you suggested!,profile_02009_0000,2009,1
2009008,2009,8,Ruby (May 2023),Ruby: Did you go somewhere for Golden Week?,profile_02009_0000,2009,1
2009009,2009,9,Ruby (June 2023),Ruby is online,profile_02009_0000,2009,323061404
2009010,2009,10,Ruby (July 2023),"Ruby: Hey, can I ask you something?",profile_02009_0000,2009,323070303
2009011,2009,11,Ruby (Summer Vacation 2023),Ruby: The summer festival is tomorrow!,profile_02009_0000,2009,323081904
2009012,2009,12,Ruby (September 2023),Ruby sent an image,profile_02009_0000,2009,323092403
2009013,2009,13,Ruby (Halloween 2023),Ruby: Happy Halloween! ♡,profile_02009_0000,2009,323103149
2009014,2009,14,Ruby (November 2023),Ruby: Those sweet potatoes were tasty!,profile_02009_0000,2009,323110604
2009015,2009,15,Ruby (Christmas 2023),Ruby: What should I do?,profile_02009_0000,2009,323122531
2009018,2009,18,Ruby (White Day 2024),Ruby sent a sticker,profile_02009_0000,2009,324031452
2101001,2101,1,Aqours,Chika: This is Chika!,profile_02001_0000,"2001,2005,2002,2006,2007,2004,2009,2008,2003",1
2101002,2101,2,Mari (Birthday Party 2023): Part 1,,,"2003,2004,2008",123061302
2101003,2101,3,Mari (Birthday Party 2023): Part 2,,,"2003,2004,2008",123061302
2101004,2101,4,Aqours (Event Prep 2023),Chika: The event's getting closer! Sooo excited!,profile_02001_0000,"2001,2002,2005,2003,2008,2006,2007,2009,2004",323062007
2101005,2101,5,Yoshiko (Birthday Party 2023): Part 1,,,"2001,2006,2002,2004,2005,2008,2003,2007,2009",123071302
2101006,2101,6,Yoshiko (Birthday Party 2023): Part 2,,,"2001,2005,2006,2003,2007,2002,2008,2009,2004",123071302
2101007,2101,7,Chika (Birthday Party 2023): Part 1,,,"2002,2005",123080104
2101008,2101,8,Chika (Birthday Party 2023): Part 2,,,"2001,2005,2006,2008,2007,2009,2003,2002,2004",123080104
2101009,2101,9,Aqours (Summer 2023),"Hanamaru: I'm sick of somen noodles, zura.",profile_02001_0000,"2007,2001,2009,2008,2004,2006,2002,2005,2003",323081108
2101010,2101,10,Riko (Birthday Party 2023): Part 1,,,"2005,2002",123091902
2101011,2101,11,Riko (Birthday Party 2023): Part 2,,,"2002,2001,2005,2003,2008,2004,2006,2007,2009",123091902
2101012,2101,12,Aqours (Fall 2023),Kanan: Do you guys like satsuma-imo?,profile_02001_0000,"2003,2009,2006,2008,2001,2002,2005,2004,2007",323091906
2101013,2101,13,Ruby (Birthday Party 2023): Part 1,,,"2007,2006,2009",123092102
2101014,2101,14,Ruby (Birthday Party 2023): Part 2,,,"2009,2006,2007",123092102
2101015,2101,15,"Aqours (October 7, 2023)","Chika: Hey hey, did everyone watch the dance video I sent? Any thoughts?",profile_02001_0000,"2001,2006,2007,2003,2004,2008,2009,2002,2005",323100704
2101016,2101,16,Aqours Half Anniversary,,,"2001,2005,2002,2008,2003,2007,2006,2009,2004",323101504
2101017,2101,17,Aqours (Winter 2023),Dia: How is everyone doing?,profile_02001_0000,"2004,2001,2005,2003,2008,2006,2007,2009,2002",323122307
2101018,2101,18,Dia (Birthday Party 2024) Part 1,,,"2008,2003,2004",124010103
2101019,2101,19,Dia (Birthday Party 2024) Part 2,,,"2001,2005,2002,2007,2006,2008,2003,2009,2004",124010103
2101020,2101,20,Kanan (Birthday Party 2024): Part 1,,,"2008,2004",124021002
2101021,2101,21,Kanan (Birthday Party 2024): Part 2,,,"2003,2008,2004",124021002
2101022,2101,22,Hanamaru (Birthday Party 2024) Part 1,,,"2009,2006",124030402
2101023,2101,23,Hanamaru (Birthday Party 2024) Part 2,,,"2007,2009,2006,2001,2005,2008,2002,2003,2004",124030402
2101024,2101,24,event 2024,,,"2007,2006,2008,2009,2003,2004,2001,2005,2002",324030802
2101025,2101,25,You (Birthday Party 2024) Part 1,,,"2001,2005",324031602
2101026,2101,26,You (Birthday Party 2024) Part 2,,,"2002,2008,2003,2009,2001,2006,2007,2004,2005",324031602
2101027,2101,27,Aqours (Spring 2024),,,"2002,2005,2003,2004,2006,2001,2008,2009,2007",324032302
3001001,3001,1,Ayumu (DM),Ayumu is online,profile_03001_0000,3001,1
3001003,3001,3,Ayumu (Birthday 2023),Ayumu: Good evening!,profile_03001_0000,3001,1
3001004,3001,16,Ayumu (New Year's 2024),Ayumu: Happy New Year!,profile_03001_0000,3001,324010158
3001005,3001,17,Valentine 2024,Ayumu: Happy Valentine's Day!,profile_03001_0000,3001,324021452
3001007,3001,7,Ayumu (April 2023),Ayumu is online,profile_03001_0000,3001,1
3001008,3001,8,Ayumu (May 2023),Ayumu is online,profile_03001_0000,3001,1
3001009,3001,9,Ayumu (June 2023),Ayumu sent a sticker,profile_03001_0000,3001,323062403
3001010,3001,10,Ayumu (July 2023),Ayumu is online,profile_03001_0000,3001,323072804
3001011,3001,11,Ayumu (Summer Vacation 2023),Ayumu is online,profile_03001_0000,3001,323081803
3001012,3001,12,Ayumu (September 2023),Ayumu: Hey-hey!,profile_03001_0000,3001,323090803
3001013,3001,13,Ayumu (Halloween 2023),Ayumu: I made some Halloween sweets today!,profile_03001_0000,3001,323103150
3001014,3001,14,Ayumu (November 2023),Ayumu: Good evening!,profile_03001_0000,3001,323113003
3001015,3001,15,Ayumu (Christmas 2023),Ayumu: Merry Christmas!,profile_03001_0000,3001,323122532
3001018,3001,18,Ayumu (Birthday 2024),Ayumu is online,profile_03001_0000,3001,124030103
3001019,3001,19,Ayumu (White Day 2024),Ayumu is online,profile_03001_0000,3001,324031453
3002001,3002,1,Kasumi (DM),Kasumi: Kasumi Nakasu here! Thanks a bunch for the interview!,profile_03002_0000,3002,1
3002002,3002,2,Kasumi Birthday 2024,Kasumi is online,profile_03002_0000,3002,124012302
3002003,3002,3,Kasumi (Birthday 2023),Kasumi: Today is YOUR day!<br>Happy birthday to you!,profile_03002_0000,3002,1
3002004,3002,16,Kasumi (New Year's 2024),Kasumi: Happy New Year!,profile_03002_0000,3002,324010159
3002005,3002,17,Kasumi Valentine 2024,Kasumi: Kasumin quiz!,profile_03002_0000,3002,324021453
3002007,3002,7,Kasumi (April 2023),Kasumi: Gonna be nice out today!,profile_03002_0000,3002,1
3002008,3002,8,Kasumi (May 2023),Kasumi: Newsiiie!,profile_03002_0000,3002,1
3002009,3002,9,Kasumi (June 2023),Kasumi is online,profile_03002_0000,3002,323062603
3002010,3002,10,Kasumi (July 2023),Kasumi: Newsiiie!,profile_03002_0000,3002,323072702
3002011,3002,11,Kasumi (Summer Vacation 2023),Kasumi: Newsie! Thanks for those pictures of us at the water park!,profile_03002_0000,3002,323081404
3002012,3002,12,Kasumi (September 2023),"Kasumi: Summer vacation is over, and I'm sad.",profile_03002_0000,3002,323090304
3002013,3002,13,Kasumi (Halloween 2023),Kasumi: Happy Halloween!!!,profile_03002_0000,3002,323103151
3002014,3002,14,Kasumi (November 2023),Kasumi: Heyyyyyy!,profile_03002_0000,3002,323112004
3002015,3002,15,Kasumi (Christmas 2023),Kasumi: Merry Christmas!,profile_03002_0000,3002,323122533
3002018,3002,18,Kasumi (White Day 2024),Kasumi: Newsieee!,profile_03002_0000,3002,324031454
3003001,3003,1,Shizuku (DM),Shizuku: Hello.,profile_03003_0000,3003,1
3003003,3003,3,Shizuku (Birthday 2023),Shizuku: I'd like to wish you a happy birthday.,profile_03003_0000,3003,1
3003004,3003,16,Shizuku (New Year's 2024),Shizuku: Happy New Year to you!,profile_03003_0000,3003,324010160
3003005,3003,17,Shizuku Valentine 2024,"Shizuku: Today is the day you're coming to Nijigasaki High School for an interview, right?",profile_03003_0000,3003,324021454
3003007,3003,7,Shizuku (April 2023),Shizuku is online,profile_03003_0000,3003,1
3003008,3003,8,Shizuku (May 2023),Shizuku is online,profile_03003_0000,3003,1
3003009,3003,9,Shizuku (June 2023),Shizuku is online,profile_03003_0000,3003,323062404
3003010,3003,10,Shizuku (July 2023),Shizuku is online,profile_03003_0000,3003,323072805
3003011,3003,11,Shizuku (Summer Vacation 2023),Shizuku: Take a look at this!,profile_03003_0000,3003,323082603
3003012,3003,12,Shizuku (September 2023),Shizuku is online,profile_03003_0000,3003,323090604
3003013,3003,13,Shizuku (Halloween 2023),Shizuku: Happy Halloween!,profile_03003_0000,3003,323103152
3003014,3003,14,Shizuku (November 2023),Shizuku is online,profile_03003_0000,3003,323111004
3003015,3003,15,Shizuku (Christmas 2023),Shizuku: Merry Christmas!,profile_03003_0000,3003,323122534
3003018,3003,18,Shizuku (White Day 2024),Shizuku: Thank you so much for inviting me today!,profile_03003_0000,3003,324031455
3004001,3004,1,Karin (DM),Karin is online,profile_03004_0000,3004,1
3004002,3004,2,Karin (Birthday 2023),Karin is online,profile_03004_0000,3004,123062902
3004003,3004,3,Karin (Birthday 2023),Karin: Happy birthday!,profile_03004_0000,3004,1
3004004,3004,16,Karin (New Year's 2024),Karin: Happy New Year,profile_03004_0000,3004,324010161
3004005,3004,17,Karin Valentine 2024,Karin: Happy Valentine's Day!,profile_03004_0000,3004,324021455
3004007,3004,7,Karin (April 2023),Karin is online,profile_03004_0000,3004,1
3004008,3004,8,Karin (May 2023),Karin is online,profile_03004_0000,3004,1
3004009,3004,9,Karin (June 2023),Karin is online,profile_03004_0000,3004,323060505
3004010,3004,10,Karin (July 2023),Karin is online,profile_03004_0000,3004,323072806
3004011,3004,11,Karin (Summer Vacation 2023),Karin is online,profile_03004_0000,3004,323082906
3004012,3004,12,Karin (September 2023),Karin is online,profile_03004_0000,3004,323090113
3004013,3004,13,Karin (Halloween 2023),Karin: Happy Halloween!,profile_03004_0000,3004,323103153
3004014,3004,14,Karin (November 2023),Karin is online,profile_03004_0000,3004,323113004
3004015,3004,15,Karin (Christmas 2023),Karin is online,profile_03004_0000,3004,323122535
3004018,3004,18,Karin (White Day 2024),Karin is online,profile_03004_0000,3004,324031456
3005001,3005,1,Ai (DM),Ai: Yoo-hoo! Ai Miyashita here!,profile_03005_0000,3005,1
3005002,3005,2,Ai (Birthday 2023),Ai is online,profile_03005_0000,3005,123053002
3005003,3005,3,Ai (Birthday 2023),Ai sent a sticker,profile_03005_0000,3005,1
3005004,3005,16,Ai (New Year's 2024),"Ai: Hey, Happy New Year!",profile_03005_0000,3005,324010162
3005005,3005,17,Ai Valentine 2024,Ai: Happy Valentine's Day!,profile_03005_0000,3005,324021456
3005007,3005,7,Ai (April 2023),Ai is online,profile_03005_0000,3005,1
3005008,3005,8,Ai (May 2023),Ai: FINALLY! The big break is here!,profile_03005_0000,3005,1
3005009,3005,9,Ai (June 2023),Ai: I bought the most adorable umbrella!,profile_03005_0000,3005,323060902
3005010,3005,10,Ai (July 2023),Ai: Summer! Yay!!!,profile_03005_0000,3005,323072009
3005011,3005,11,Ai (Summer Vacation 2023),"Ai: Hey, are you like, completely fine with haunted houses and stuff?",profile_03005_0000,3005,323081004
3005012,3005,12,Ai (September 2023),Ai is online,profile_03005_0000,3005,323090114
3005013,3005,13,Ai (Halloween 2023),Ai: Happy Halloween!!!,profile_03005_0000,3005,323103154
3005014,3005,14,Ai (November 2023),Ai: Want to come see me practice?,profile_03005_0000,3005,323112204
3005015,3005,15,Ai (Christmas 2023),Ai: Merry Xmas!,profile_03005_0000,3005,323122536
3005018,3005,18,Ai (White Day 2024),Ai is online,profile_03005_0000,3005,324031457
3006001,3006,1,Kanata (DM),Kanata is online,profile_03006_0000,3006,1
3006002,3006,2,Kanata: (Birthday 2023),Kanata is online,profile_03006_0000,3006,123121602
3006003,3006,3,Kanata (Birthday 2023),Kanata: Haaappy birthdaaay!,profile_03006_0000,3006,1
3006004,3006,16,Kanata (New Year's 2024),Kanata: Happy New Year!,profile_03006_0000,3006,324010163
3006005,3006,17,Kanata Valentine 2024,Kanata: Today is Valentine's Day!,profile_03006_0000,3006,324021457
3006007,3006,7,Kanata (April 2023),Kanata is online,profile_03006_0000,3006,1
3006008,3006,8,Kanata (May 2023),Kanata is online,profile_03006_0000,3006,1
3006009,3006,9,Kanata (June 2023),Kanata is online,profile_03006_0000,3006,323061103
3006010,3006,10,Kanata (July 2023),"Kanata: So hey,",profile_03006_0000,3006,323072111
3006011,3006,11,Kanata (Summer Vacation 2023),Kanata: 'cuse me! Question!,profile_03006_0000,3006,323082604
3006012,3006,12,Kanata (September 2023),Kanata is online,profile_03006_0000,3006,323091503
3006013,3006,13,Kanata (Halloween 2023),Kanata: Sleeepy Halloweeen!,profile_03006_0000,3006,323103155
3006014,3006,14,Kanata (November 2023),Kanata: It's perfect weather!,profile_03006_0000,3006,323112804
3006015,3006,15,Kanata (Christmas 2023),Kanata: Merry Xmas!,profile_03006_0000,3006,323122537
3006018,3006,18,Kanata (White Day 2024),Kanata is online,profile_03006_0000,3006,324031458
3007001,3007,1,Setsuna (DM),Setsuna is online,profile_03007_0000,3007,1
3007002,3007,2,Setsuna (Birthday 2023),Setsuna is online,profile_03007_0000,3007,123080802
3007003,3007,3,Setsuna (Birthday 2023),Setsuna: A very happy birthday to you!,profile_03007_0000,3007,1
3007004,3007,16,Setsuna (New Year's 2024),Setsuna: Hello and a Happy New Year to you!,profile_03007_0000,3007,324010164
3007005,3007,17,Setsuna Valentine 2024,Setsuna: Hello!,profile_03007_0000,3007,324021458
3007007,3007,7,Setsuna (April 2023),"Setsuna: It was so chilly not that long ago, but it's really warmed up now.",profile_03007_0000,3007,1
3007008,3007,8,Setsuna (May 2023),Setsuna is online,profile_03007_0000,3007,1
3007009,3007,9,Setsuna (June 2023),Setsuna is online,profile_03007_0000,3007,323062703
3007010,3007,10,Setsuna (July 2023),Setsuna: Good morning!,profile_03007_0000,3007,323072304
3007011,3007,11,Setsuna (Summer Vacation 2023),Setsuna: It's hot again today.,profile_03007_0000,3007,323081804
3007012,3007,12,Setsuna (September 2023),Setsuna: It sure is hot for September.,profile_03007_0000,3007,323091703
3007013,3007,13,Setsuna (Halloween 2023),Setsuna: Happy Halloween!,profile_03007_0000,3007,323103156
3007014,3007,14,Setsuna (November 2023),Setsuna: It's getting real chilly lately.,profile_03007_0000,3007,323110804
3007015,3007,15,Setsuna (Christmas 2023),Setsuna: Merry Christmas!,profile_03007_0000,3007,323122538
3007018,3007,18,Setsuna (White Day 2024),Setsuna is online,profile_03007_0000,3007,324031459
3008001,3008,1,Emma (DM),Emma is online,profile_03008_0000,3008,1
3008002,3008,17,Ema Birthday 2024,Emma is online,profile_03008_0000,3008,124020502
3008003,3008,3,Emma (Birthday 2023),Emma: Happy birthday!,profile_03008_0000,3008,1
3008004,3008,16,Emma (New Year's 2024),Emma: Happy New Year!,profile_03008_0000,3008,324010165
3008005,3008,18,Ema Valentine 2024,"Emma: Hey, hey",profile_03008_0000,3008,324021459
3008007,3008,7,Emma (April 2023),Emma: The weather's nice and warm now!,profile_03008_0000,3008,1
3008008,3008,8,Emma (May 2023),Emma is online,profile_03008_0000,3008,1
3008009,3008,9,Emma (June 2023),Emma is online,profile_03008_0000,3008,323061306
3008010,3008,10,Emma (July 2023),"Emma: It's summer vacation, after all!!",profile_03008_0000,3008,323072010
3008011,3008,11,Emma (Summer Vacation 2023),Emma: A discovery for the ages!,profile_03008_0000,3008,323081104
3008012,3008,12,Emma (September 2023),"Emma: Aw, man. The hurricane's here.",profile_03008_0000,3008,323092404
3008013,3008,13,Emma (Halloween 2023),Emma: Happy Halloween!!,profile_03008_0000,3008,323103157
3008014,3008,14,Emma (November 2023),Emma: It's time for a sweet potato party!,profile_03008_0000,3008,323112604
3008015,3008,15,Emma (Christmas 2023),Emma: Merry Christmas!!!,profile_03008_0000,3008,323122539
3008019,3008,19,Emma (White Day 2024),Emma is online,profile_03008_0000,3008,324031460
3009001,3009,1,Rina (DM),Rina is online,profile_03009_0000,3009,1
3009002,3009,2,Rina: (Birthday 2023),Rina is online,profile_03009_0000,3009,123111302
3009003,3009,3,Rina (Birthday 2023),Rina: Happy birthday to you!,profile_03009_0000,3009,1
3009004,3009,16,Rina (New Year's 2024),Rina: Happy New Year,profile_03009_0000,3009,324010166
3009005,3009,17,Rina Valentine 2024,Rina: Today is Valentine's Day!,profile_03009_0000,3009,324021460
3009007,3009,7,Rina (April 2023),Rina: It's so nice and warm out now.,profile_03009_0000,3009,1
3009008,3009,8,Rina (May 2023),Rina: Are you busy during Golden Week?,profile_03009_0000,3009,1
3009009,3009,9,Rina (June 2023),Rina is online,profile_03009_0000,3009,323060805
3009010,3009,10,Rina (July 2023),Rina is online,profile_03009_0000,3009,323072011
3009011,3009,11,Rina (Summer Vacation 2023),Rina: We're all at the beach.,profile_03009_0000,3009,323081105
3009012,3009,12,Rina (September 2023),Rina: Wanna go out during our autumn break?,profile_03009_0000,3009,323091504
3009013,3009,13,Rina (Halloween 2023),Rina is online,profile_03009_0000,3009,323103158
3009014,3009,14,Rina (November 2023),Rina is online,profile_03009_0000,3009,323112704
3009015,3009,15,Rina (Christmas 2023),Rina: Merry Christmas!,profile_03009_0000,3009,323122540
3009018,3009,18,Rina (White Day 2024),Rina is online,profile_03009_0000,3009,324031461
3010001,3010,1,Shioriko (DM),Shioriko: Thank you very much for coming...,profile_03010_0000,3010,1
3010002,3010,2,Shioriko (Birthday 2023),Shioriko is online,profile_03010_0000,3010,123100502
3010003,3010,3,Shioriko (Birthday 2023),(TEMP) Shioriko birthday message to player,profile_03010_0000,3010,1
3010004,3010,16,Shioriko (New Year's 2024),Shioriko: Happy New Year to you,profile_03010_0000,3010,324010167
3010005,3010,17,Shioriko Valentine 2024,Shioriko: Hello!,profile_03010_0000,3010,324021461
3010007,3010,7,Shioriki (April 2023),Shioriko: (TEMP) Shioriko April event chat,profile_03010_0000,3010,1
3010008,3010,8,Shioriko (May 2023),Shioriko: (TEMP) Shioriko May event chat,profile_03010_0000,3010,1
3010009,3010,9,Shioriko (June 2023),Shioriko: (TEMP) Shioriko June event chat,profile_03010_0000,3010,323060404
3010010,3010,10,Shioriko (July 2023),Shioriko: (TEMP) Shioriko July event chat,profile_03010_0000,3010,323072408
3010011,3010,11,Shioriko (Summer Vacation 2023),Shioriko: (TEMP) Shioriko August event chat,profile_03010_0000,3010,323081606
3010012,3010,12,Shioriko (September 2023),Shioriko is online,profile_03010_0000,3010,323090804
3010013,3010,13,Shioriko (Halloween 2023),Shioriko is online,profile_03010_0000,3010,323103159
3010014,3010,14,Shioriko (November 2023),Shioriko: Could I get your opinion on something?,profile_03010_0000,3010,323111503
3010015,3010,15,Shioriko (Christmas 2023),Shioriko: Merry Christmas!,profile_03010_0000,3010,323122541
3010018,3010,18,Shioriko (White Day 2024),Shioriko: Thank you so much for the gift!,profile_03010_0000,3010,324031462
3011001,3011,1,Mia (DM),"Mia: Hey, thanks for coming to our show.",profile_03011_0000,3011,1
3011002,3011,2,Mia (Birthday 2023),Mia is online,profile_03011_0000,3011,123120602
3011003,3011,3,Mia (Birthday 2023),(TEMP) Mia birthday message to player,profile_03011_0000,3011,1
3011004,3011,16,Mia (New Year's 2024),Mia is online,profile_03011_0000,3011,324010168
3011005,3011,17,Mia Valentine 2024,Mia: I'm giving you a gift today,profile_03011_0000,3011,324021462
3011007,3011,7,Mia (April 2023),Mia: (TEMP) Mia April event chat,profile_03011_0000,3011,1
3011008,3011,8,Mia (May 2023),Mia: (TEMP) Mia May event chat,profile_03011_0000,3011,1
3011009,3011,9,Mia (June 2023),Mia: (TEMP) Mia June event chat,profile_03011_0000,3011,323062704
3011010,3011,10,Mia (July 2023),Mia: (TEMP) Mia July event chat,profile_03011_0000,3011,323070304
3011011,3011,11,Mia (Summer Vacation 2023),Mia: (TEMP) Mia August event chat,profile_03011_0000,3011,323080603
3011012,3011,12,Mia (September 2023),Mia is online,profile_03011_0000,3011,323091204
3011013,3011,13,Mia (Halloween 2023),Mia: Happy Halloween!!,profile_03011_0000,3011,323103160
3011014,3011,14,Mia (November 2023),Mia: I went to look at the fall colors!,profile_03011_0000,3011,323112405
3011015,3011,15,Mia (Christmas 2023),Mia is online,profile_03011_0000,3011,323122542
3011018,3011,18,Mia (White Day 2024),Mia: Hi.,profile_03011_0000,3011,324031463
3012001,3012,1,Lanzhu (DM),Lanzhu: It's Lanzhu!,profile_03012_0000,3012,1
3012002,3012,18,Lanzhu (Birthday 2024),Lanzhu is online,profile_03012_0000,3012,124021502
3012003,3012,3,Lanzhu (Birthday 2023),(TEMP) Lanzhu birthday message to player,profile_03012_0000,3012,1
3012004,3012,16,Lanzhu (New Year's 2024),Lanzhu: Xin Nian Kuai Le!,profile_03012_0000,3012,324010169
3012005,3012,17,Lanzhu (Valentine's 2024),Lanzhu: Today is Valentine's Day.,profile_03012_0000,3012,324021463
3012007,3012,7,Lanzhu (April 2023),Lanzhu: (TEMP) Lanzhu April event chat,profile_03012_0000,3012,1
3012008,3012,8,Lanzhu (May 2023),Lanzhu: (TEMP) Lanzhu May event chat,profile_03012_0000,3012,1
3012009,3012,9,Lanzhu (June 2023),Lanzhu: (TEMP) Lanzhu June event chat,profile_03012_0000,3012,323060704
3012010,3012,10,Lanzhu (July 2023),Lanzhu: (TEMP) Lanzhu July event chat,profile_03012_0000,3012,323072112
3012011,3012,11,Lanzhu (Summer Vacation 2023),Lanzhu: (TEMP) Lanzhu August event chat,profile_03012_0000,3012,323082004
3012012,3012,12,Lanzhu (September 2023),Lanzhu: (TEMP) Lanzhu September event chat,profile_03012_0000,3012,323090115
3012013,3012,13,Lanzhu (Halloween 2023),Lanzhu: 万圣节快乐!!,profile_03012_0000,3012,323103161
3012014,3012,14,Lanzhu (November 2023),Lanzhu is online,profile_03012_0000,3012,323112406
3012015,3012,15,Lanzhu (Christmas 2023),Lanzhu: Shengdan Jie Kuai Le!,profile_03012_0000,3012,323122543
3012019,3012,19,Lanzhu (White Day 2024),Lanzhu is online,profile_03012_0000,3012,324031464
3099001,3099,1,Yu (Summer Festival 2023),,,3099,323082802
3099002,3099,2,Yu (Joint Festival 2023),,,3099,323120802
3101001,3101,1,Nijigasaki,Lanzhu: Ni hao!<br>Hi everyone!,profile_03001_0000,"3001,3002,3006,3005,3007,3009,3012,3010,3011,3008,3004,3003,3099",1
3101002,3101,2,Nijigasaki (Spring 2023),Ai: Ay yi yi!,profile_03001_0000,"3005,3099,3003,3002,3008,3006,3001,3007,3012,3010,3011,3009,3004",1
3101003,3101,3,Ai (Birthday Party 2023): Part 1,,,"3001,3004,3009,3010,3099",123053002
3101004,3101,4,Ai (Birthday Party 2023): Part 2,,,"3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3099",123053002
3101005,3101,5,Nijigasaki (Event Prep 2023),,,"3003,3005,3001,3007,3010,3012,3011,3009,3099,3002,3006,3008,3004",323061806
3101006,3101,6,Karin (Birthday Party 2023): Part 1,,,"3004,3008,3011,3012",123062902
3101007,3101,7,Karin (Birthday Party 2023): Part 2,,,"3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3099",123062902
3101008,3101,8,Nijigasaki (Summer 2023),,,"3012,3099,3010,3006,3001,3002,3003,3009,3008,3011,3007,3004,3005",323071304
3101009,3101,9,Setsuna (Birthday Party 2023): Part 1,,,"3002,3099,3005,3008,3006,3012,3003,3009,3001,3010,3011,3004",123080802
3101010,3101,10,Setsuna (Birthday Party 2023): Part 2,,,"3007,3002,3008,3005,3099,3012,3011,3001,3009,3006,3010,3004,3003",123080802
3101011,3101,11,Nijigasaki (Summer Festival 2023),,,"3099,3012,3002,3006,3008,3009,3001",323082606
3101012,3101,12,Nijigasaki (Fall 2023),Shioriko: Would you like to start a book club with me?,profile_03001_0000,"3010,3004,3008,3003,3002,3006,3009,3011,3012,3099,3001,3005,3007",323091206
3101013,3101,13,Shioriko (Birthday Party 2023): Part 1,,,"3099,3002,3009,3005,3012,3008,3007,3010,3006,3004,3003,3011,3001",123100502
3101014,3101,14,Shioriko (Birthday Party 2023): Part 2,,,"3005,3006,3012,3010,3002,3001,3011,3004,3007,3008,3003,3009,3099",123100502
3101015,3101,15,Nijigasaki Half Anniversary,,,"3099,3005,3004,3007,3010,3009,3011,3002,3012,3003,3008,3001,3006",323101403
3101016,3101,16,Rina (Birthday Party 2023): Part 1,,,"3005,3011,3099,3009",123111302
3101017,3101,17,Rina: (Birthday Party 2023): Part 2,,,"3009,3099,3005,3011",123111302
3101018,3101,18,"Nijigasaki (November 21, 2023)","Kasumi: Hey, everyone!",profile_03001_0000,"3002,3006,3005,3099,3003,3009,3008,3011,3012,3010,3001,3004,3007",323112106
3101019,3101,19,Mia (Birthday Party 2023): Part 1,,,"3009,3011,3005",123120602
3101020,3101,20,Mia (Birthday Party 2023): Part 2,,,"3011,3005,3009",123120602
3101021,3101,21,Kanata (Birthday Party 2023) Part 1,,,"3008,3011,3003,3012,3009,3004,3002,3007,3001,3005,3099,3010",123121602
3101022,3101,22,Kanata (Birthday Party 2023) Part 2,,,"3006,3099,3003,3002,3001,3011,3009,3004,3005,3010,3007,3012,3008",123121602
3101023,3101,23,Nijigasaki Love Song by Me,,,"3099,3002,3007,3006,3003,3011,3004,3012,3008,3009,3001,3010",323122202
3101024,3101,24,Nijigasaki (Winter 2023),Lanzhu: What do you want when it gets cold?,profile_03001_0000,"3012,3006,3011,3005,3009,3007,3004,3010,3099,3001,3003,3002,3008",323122308
3101025,3101,25,Kasumi Birthday Celebration 2024①,,,"3002,3004",124012302
3101026,3101,26,Kasumi Birthday Celebration 2024②,,,"3002,3005,3007,3001,3003,3006,3010,3009,3011,3012,3099,3008,3004",124012302
3101027,3101,27,Ema Birthday Celebration 2024①,,,"3008,3006",124020502
3101028,3101,28,Ema Birthday Celebration 2024②,,,"3008,3006",124020502
3101029,3101,29,Lanzhu (Birthday Party 2024): Part 1,,,"3012,3005,3010,3004,3009,3007,3008,3001,3003,3002,3006,3099,3011",124021502
3101030,3101,30,Lanzhu (Birthday Party 2024): Part 2,,,"3012,3004,3007,3008,3011,3002,3003,3010,3009,3006,3001,3005,3099",124021502
3101031,3101,31,Ayumu (Birthday Party 2024): Part 1,,,"3001,3010",124030103
3101032,3101,32,Ayumu (Birthday Party 2024): Part 2,,,"3001,3010",124030103
3101033,3101,33,Shizuku (Birthday Party 2024): Part 1,,,"3007,3003",324031603
3101034,3101,34,Shizuku (Birthday Party 2024): Part 2,,,"3007,3099,3005,3002,3009,3012,3004,3011,3008,3001,3006,3010,3003",324031603
4001001,4001,1,Kanon (DM),Kanon: Good morning!,profile_04001_0000,4001,1
4001002,4001,2,Kanon (Birthday 2023),Kanon is online,profile_04001_0000,4001,1
4001003,4001,3,Kanon (Birthday 2023),Kanon: Can we chat real quick?,profile_04001_0000,4001,1
4001004,4001,16,Kanon (New Year's 2024),Kanon: Happy New Year!,profile_04001_0000,4001,324010170
