_id,_consumeType,_value,_amount,_masterExchangeItemRewardId,_exchangeLimit,_timeResetType,_recommendMarkClosedAt,_masterEventId,_priority,_masterReleaseLabelId
111000613,4,15510006,250,111000613,0,0,0,0,1,223053101
111000614,4,15510006,250,111000614,0,0,0,0,1,223053101
111000615,4,15510006,250,111000615,0,0,0,0,1,223053101
111000616,4,15510006,250,111000616,0,0,0,0,1,223053101
111000617,4,15510006,250,111000617,0,0,0,0,1,223053101
111000618,4,15510006,250,111000618,0,0,0,0,1,223053101
111000619,4,15510006,250,111000619,0,0,0,0,1,223053101
111000620,4,15510006,250,111000620,0,0,0,0,1,223053101
111000621,4,15510006,250,111000621,0,0,0,0,1,223053101
111000622,4,15510006,250,111000622,0,0,0,0,1,223053101
111000623,4,15510006,250,111000623,0,0,0,0,1,223053101
111000624,4,15510006,250,111000624,0,0,0,0,1,223053101
111000625,4,15510006,250,111000625,0,0,0,0,1,223053101
111000626,4,15510006,250,111000626,0,0,0,0,1,223053101
111000627,4,15510006,250,111000627,0,0,0,0,1,223053101
111000628,4,15510006,250,111000628,0,0,0,0,1,223053101
111000629,4,15510006,250,111000629,0,0,0,0,1,223053101
111000630,4,15510006,250,111000630,0,0,0,0,1,223053101
111000631,4,15510006,250,111000631,0,0,0,0,1,223053101
111000632,4,15510006,250,111000632,0,0,0,0,1,223053101
111000633,4,15510006,250,111000633,0,0,0,0,1,223053101
111000634,4,15510006,250,111000634,0,0,0,0,1,223053101
111000635,4,15510006,250,111000635,0,0,0,0,1,223053101
111000636,4,15510006,250,111000636,0,0,0,0,1,223053101
111000637,4,15510006,250,111000637,0,0,0,0,1,223053101
111000638,4,15510006,250,111000638,0,0,0,0,1,223053101
111000639,4,15510006,250,111000639,0,0,0,0,1,223053101
111000640,4,15510006,250,111000640,0,0,0,0,1,223053101
111000641,4,15510006,250,111000641,0,0,0,0,1,223053101
111000642,4,15510006,250,111000642,0,0,0,0,1,223053101
111000643,4,15510006,250,111000643,0,0,0,0,1,223053101
111000644,4,15510006,250,111000644,0,0,0,0,1,223053101
111000645,4,15510006,250,111000645,0,0,0,0,1,223053101
111000646,4,15510006,250,111000646,0,0,0,0,1,223053101
111000647,4,15510006,250,111000647,0,0,0,0,1,223053101
111000701,4,15510007,250,111000701,0,0,0,0,1,223061501
111000702,4,15510007,5,111000702,0,0,0,0,1,223061501
111000703,4,15510007,250,111000703,0,0,0,0,1,223061501
111000704,4,15510007,250,111000704,0,0,0,0,1,223061501
111000705,4,15510007,250,111000705,0,0,0,0,1,223061501
111000706,4,15510007,250,111000706,0,0,0,0,1,223061501
111000707,4,15510007,250,111000707,0,0,0,0,1,223061501
111000708,4,15510007,250,111000708,0,0,0,0,1,223061501
111000709,4,15510007,250,111000709,0,0,0,0,1,223061501
111000710,4,15510007,250,111000710,0,0,0,0,1,223061501
111000711,4,15510007,250,111000711,0,0,0,0,1,223061501
111000712,4,15510007,250,111000712,0,0,0,0,1,223061501
111000713,4,15510007,250,111000713,0,0,0,0,1,223061501
111000714,4,15510007,250,111000714,0,0,0,0,1,223061501
111000715,4,15510007,250,111000715,0,0,0,0,1,223061501
111000716,4,15510007,250,111000716,0,0,0,0,1,223061501
111000717,4,15510007,250,111000717,0,0,0,0,1,223061501
111000718,4,15510007,250,111000718,0,0,0,0,1,223061501
111000719,4,15510007,250,111000719,0,0,0,0,1,223061501
111000720,4,15510007,250,111000720,0,0,0,0,1,223061501
111000721,4,15510007,250,111000721,0,0,0,0,1,223061501
111000722,4,15510007,250,111000722,0,0,0,0,1,223061501
111000723,4,15510007,250,111000723,0,0,0,0,1,223061501
111000724,4,15510007,250,111000724,0,0,0,0,1,223061501
111000725,4,15510007,250,111000725,0,0,0,0,1,223061501
111000726,4,15510007,250,111000726,0,0,0,0,1,223061501
111000727,4,15510007,250,111000727,0,0,0,0,1,223061501
111000728,4,15510007,250,111000728,0,0,0,0,1,223061501
111000729,4,15510007,250,111000729,0,0,0,0,1,223061501
111000730,4,15510007,250,111000730,0,0,0,0,1,223061501
111000731,4,15510007,250,111000731,0,0,0,0,1,223061501
111000732,4,15510007,250,111000732,0,0,0,0,1,223061501
111000733,4,15510007,250,111000733,0,0,0,0,1,223061501
111000734,4,15510007,250,111000734,0,0,0,0,1,223061501
111000735,4,15510007,250,111000735,0,0,0,0,1,223061501
111000736,4,15510007,250,111000736,0,0,0,0,1,223061501
111000737,4,15510007,250,111000737,0,0,0,0,1,223061501
111000738,4,15510007,250,111000738,0,0,0,0,1,223061501
111000739,4,15510007,250,111000739,0,0,0,0,1,223061501
111000740,4,15510007,250,111000740,0,0,0,0,1,223061501
111000741,4,15510007,250,111000741,0,0,0,0,1,223061501
111000742,4,15510007,250,111000742,0,0,0,0,1,223061501
111000743,4,15510007,250,111000743,0,0,0,0,1,223061501
111000744,4,15510007,250,111000744,0,0,0,0,1,223061501
111000745,4,15510007,250,111000745,0,0,0,0,1,223061501
111000746,4,15510007,250,111000746,0,0,0,0,1,223061501
111000747,4,15510007,250,111000747,0,0,0,0,1,223061501
111000748,4,15510007,250,111000748,0,0,0,0,1,223061501
111000749,4,15510007,250,111000749,0,0,0,0,1,223061501
111000801,4,15510008,250,111000801,0,0,0,0,1,223063001
111000802,4,15510008,5,111000802,0,0,0,0,1,223063001
111000803,4,15510008,250,111000803,0,0,0,0,1,223063001
111000804,4,15510008,250,111000804,0,0,0,0,1,223063001
111000805,4,15510008,250,111000805,0,0,0,0,1,223063001
111000806,4,15510008,250,111000806,0,0,0,0,1,223063001
111000807,4,15510008,250,111000807,0,0,0,0,1,223063001
111000808,4,15510008,250,111000808,0,0,0,0,1,223063001
111000809,4,15510008,250,111000809,0,0,0,0,1,223063001
111000810,4,15510008,250,111000810,0,0,0,0,1,223063001
111000811,4,15510008,250,111000811,0,0,0,0,1,223063001
111000812,4,15510008,250,111000812,0,0,0,0,1,223063001
111000813,4,15510008,250,111000813,0,0,0,0,1,223063001
111000814,4,15510008,250,111000814,0,0,0,0,1,223063001
111000815,4,15510008,250,111000815,0,0,0,0,1,223063001
111000816,4,15510008,250,111000816,0,0,0,0,1,223063001
111000817,4,15510008,250,111000817,0,0,0,0,1,223063001
111000818,4,15510008,250,111000818,0,0,0,0,1,223063001
111000819,4,15510008,250,111000819,0,0,0,0,1,223063001
111000820,4,15510008,250,111000820,0,0,0,0,1,223063001
111000821,4,15510008,250,111000821,0,0,0,0,1,223063001
111000822,4,15510008,250,111000822,0,0,0,0,1,223063001
111000823,4,15510008,250,111000823,0,0,0,0,1,223063001
111000824,4,15510008,250,111000824,0,0,0,0,1,223063001
111000825,4,15510008,250,111000825,0,0,0,0,1,223063001
111000826,4,15510008,250,111000826,0,0,0,0,1,223063001
111000827,4,15510008,250,111000827,0,0,0,0,1,223063001
111000828,4,15510008,250,111000828,0,0,0,0,1,223063001
111000829,4,15510008,250,111000829,0,0,0,0,1,223063001
111000830,4,15510008,250,111000830,0,0,0,0,1,223063001
111000831,4,15510008,250,111000831,0,0,0,0,1,223063001
111000832,4,15510008,250,111000832,0,0,0,0,1,223063001
111000833,4,15510008,250,111000833,0,0,0,0,1,223063001
111000834,4,15510008,250,111000834,0,0,0,0,1,223063001
111000835,4,15510008,250,111000835,0,0,0,0,1,223063001
111000836,4,15510008,250,111000836,0,0,0,0,1,223063001
111000837,4,15510008,250,111000837,0,0,0,0,1,223063001
111000838,4,15510008,250,111000838,0,0,0,0,1,223063001
111000839,4,15510008,250,111000839,0,0,0,0,1,223063001
111000840,4,15510008,250,111000840,0,0,0,0,1,223063001
111000841,4,15510008,250,111000841,0,0,0,0,1,223063001
111000842,4,15510008,250,111000842,0,0,0,0,1,223063001
111000843,4,15510008,250,111000843,0,0,0,0,1,223063001
111000844,4,15510008,250,111000844,0,0,0,0,1,223063001
111000845,4,15510008,250,111000845,0,0,0,0,1,223063001
111000846,4,15510008,250,111000846,0,0,0,0,1,223063001
111000847,4,15510008,250,111000847,0,0,0,0,1,223063001
111000848,4,15510008,250,111000848,0,0,0,0,1,223063001
111000849,4,15510008,250,111000849,0,0,0,0,1,223063001
111000850,4,15510008,250,111000850,0,0,0,0,1,223063001
111000851,4,15510008,250,111000851,0,0,0,0,1,223063001
111000901,4,15510009,250,111000901,0,0,0,0,1,223071502
111000902,4,15510009,5,111000902,0,0,0,0,1,223071502
111000903,4,15510009,250,111000903,0,0,0,0,1,223071502
111000904,4,15510009,250,111000904,0,0,0,0,1,223071502
111000905,4,15510009,250,111000905,0,0,0,0,1,223071502
111000906,4,15510009,250,111000906,0,0,0,0,1,223071502
111000907,4,15510009,250,111000907,0,0,0,0,1,223071502
111000908,4,15510009,250,111000908,0,0,0,0,1,223071502
111000909,4,15510009,250,111000909,0,0,0,0,1,223071502
111000910,4,15510009,250,111000910,0,0,0,0,1,223071502
111000911,4,15510009,250,111000911,0,0,0,0,1,223071502
111000912,4,15510009,250,111000912,0,0,0,0,1,223071502
111000913,4,15510009,250,111000913,0,0,0,0,1,223071502
111000914,4,15510009,250,111000914,0,0,0,0,1,223071502
111000915,4,15510009,250,111000915,0,0,0,0,1,223071502
111000916,4,15510009,250,111000916,0,0,0,0,1,223071502
111000917,4,15510009,250,111000917,0,0,0,0,1,223071502
111000918,4,15510009,250,111000918,0,0,0,0,1,223071502
111000919,4,15510009,250,111000919,0,0,0,0,1,223071502
111000920,4,15510009,250,111000920,0,0,0,0,1,223071502
111000921,4,15510009,250,111000921,0,0,0,0,1,223071502
111000922,4,15510009,250,111000922,0,0,0,0,1,223071502
111000923,4,15510009,250,111000923,0,0,0,0,1,223071502
111000924,4,15510009,250,111000924,0,0,0,0,1,223071502
111000925,4,15510009,250,111000925,0,0,0,0,1,223071502
111000926,4,15510009,250,111000926,0,0,0,0,1,223071502
111000927,4,15510009,250,111000927,0,0,0,0,1,223071502
111000928,4,15510009,250,111000928,0,0,0,0,1,223071502
111000929,4,15510009,250,111000929,0,0,0,0,1,223071502
111000930,4,15510009,250,111000930,0,0,0,0,1,223071502
111000931,4,15510009,250,111000931,0,0,0,0,1,223071502
111000932,4,15510009,250,111000932,0,0,0,0,1,223071502
111000933,4,15510009,250,111000933,0,0,0,0,1,223071502
111000934,4,15510009,250,111000934,0,0,0,0,1,223071502
111000935,4,15510009,250,111000935,0,0,0,0,1,223071502
111000936,4,15510009,250,111000936,0,0,0,0,1,223071502
111000937,4,15510009,250,111000937,0,0,0,0,1,223071502
111000938,4,15510009,250,111000938,0,0,0,0,1,223071502
111000939,4,15510009,250,111000939,0,0,0,0,1,223071502
111000940,4,15510009,250,111000940,0,0,0,0,1,223071502
111000941,4,15510009,250,111000941,0,0,0,0,1,223071502
111000942,4,15510009,250,111000942,0,0,0,0,1,223071502
111000943,4,15510009,250,111000943,0,0,0,0,1,223071502
111000944,4,15510009,250,111000944,0,0,0,0,1,223071502
111000945,4,15510009,250,111000945,0,0,0,0,1,223071502
111000946,4,15510009,250,111000946,0,0,0,0,1,223071502
111000947,4,15510009,250,111000947,0,0,0,0,1,223071502
111000948,4,15510009,250,111000948,0,0,0,0,1,223071502
111000949,4,15510009,250,111000949,0,0,0,0,1,223071502
111000950,4,15510009,250,111000950,0,0,0,0,1,223071502
111000951,4,15510009,250,111000951,0,0,0,0,1,223071502
111000952,4,15510009,250,111000952,0,0,0,0,1,223071502
111000953,4,15510009,250,111000953,0,0,0,0,1,223071502
111001001,4,15510010,250,111001001,0,0,0,0,1,223073101
111001002,4,15510010,5,111001002,0,0,0,0,1,223073101
111001003,4,15510010,250,111001003,0,0,0,0,1,223073101
111001004,4,15510010,250,111001004,0,0,0,0,1,223073101
111001005,4,15510010,250,111001005,0,0,0,0,1,223073101
111001006,4,15510010,250,111001006,0,0,0,0,1,223073101
111001007,4,15510010,250,111001007,0,0,0,0,1,223073101
111001008,4,15510010,250,111001008,0,0,0,0,1,223073101
111001009,4,15510010,250,111001009,0,0,0,0,1,223073101
111001010,4,15510010,250,111001010,0,0,0,0,1,223073101
111001011,4,15510010,250,111001011,0,0,0,0,1,223073101
111001012,4,15510010,250,111001012,0,0,0,0,1,223073101
111001013,4,15510010,250,111001013,0,0,0,0,1,223073101
111001014,4,15510010,250,111001014,0,0,0,0,1,223073101
111001015,4,15510010,250,111001015,0,0,0,0,1,223073101
111001016,4,15510010,250,111001016,0,0,0,0,1,223073101
111001017,4,15510010,250,111001017,0,0,0,0,1,223073101
111001018,4,15510010,250,111001018,0,0,0,0,1,223073101
111001019,4,15510010,250,111001019,0,0,0,0,1,223073101
111001020,4,15510010,250,111001020,0,0,0,0,1,223073101
111001021,4,15510010,250,111001021,0,0,0,0,1,223073101
111001022,4,15510010,250,111001022,0,0,0,0,1,223073101
111001023,4,15510010,250,111001023,0,0,0,0,1,223073101
111001024,4,15510010,250,111001024,0,0,0,0,1,223073101
111001025,4,15510010,250,111001025,0,0,0,0,1,223073101
111001026,4,15510010,250,111001026,0,0,0,0,1,223073101
111001027,4,15510010,250,111001027,0,0,0,0,1,223073101
111001028,4,15510010,250,111001028,0,0,0,0,1,223073101
111001029,4,15510010,250,111001029,0,0,0,0,1,223073101
111001030,4,15510010,250,111001030,0,0,0,0,1,223073101
111001031,4,15510010,250,111001031,0,0,0,0,1,223073101
111001032,4,15510010,250,111001032,0,0,0,0,1,223073101
111001033,4,15510010,250,111001033,0,0,0,0,1,223073101
111001034,4,15510010,250,111001034,0,0,0,0,1,223073101
111001035,4,15510010,250,111001035,0,0,0,0,1,223073101
111001036,4,15510010,250,111001036,0,0,0,0,1,223073101
111001037,4,15510010,250,111001037,0,0,0,0,1,223073101
111001038,4,15510010,250,111001038,0,0,0,0,1,223073101
111001039,4,15510010,250,111001039,0,0,0,0,1,223073101
111001040,4,15510010,250,111001040,0,0,0,0,1,223073101
111001041,4,15510010,250,111001041,0,0,0,0,1,223073101
111001042,4,15510010,250,111001042,0,0,0,0,1,223073101
111001043,4,15510010,250,111001043,0,0,0,0,1,223073101
111001044,4,15510010,250,111001044,0,0,0,0,1,223073101
111001045,4,15510010,250,111001045,0,0,0,0,1,223073101
111001046,4,15510010,250,111001046,0,0,0,0,1,223073101
111001047,4,15510010,250,111001047,0,0,0,0,1,223073101
111001048,4,15510010,250,111001048,0,0,0,0,1,223073101
111001049,4,15510010,250,111001049,0,0,0,0,1,223073101
111001050,4,15510010,250,111001050,0,0,0,0,1,223073101
111001051,4,15510010,250,111001051,0,0,0,0,1,223073101
111001052,4,15510010,250,111001052,0,0,0,0,1,223073101
111001053,4,15510010,250,111001053,0,0,0,0,1,223073101
111001054,4,15510010,250,111001054,0,0,0,0,1,223073101
111001055,4,15510010,250,111001055,0,0,0,0,1,223073101
111001101,4,15510011,250,111001101,0,0,0,0,1,223081501
111001102,4,15510011,5,111001102,0,0,0,0,1,223081501
111001103,4,15510011,250,111001103,0,0,0,0,1,223081501
111001104,4,15510011,250,111001104,0,0,0,0,1,223081501
111001105,4,15510011,250,111001105,0,0,0,0,1,223081501
111001106,4,15510011,250,111001106,0,0,0,0,1,223081501
111001107,4,15510011,250,111001107,0,0,0,0,1,223081501
111001108,4,15510011,250,111001108,0,0,0,0,1,223081501
111001109,4,15510011,250,111001109,0,0,0,0,1,223081501
111001110,4,15510011,250,111001110,0,0,0,0,1,223081501
111001111,4,15510011,250,111001111,0,0,0,0,1,223081501
111001112,4,15510011,250,111001112,0,0,0,0,1,223081501
111001113,4,15510011,250,111001113,0,0,0,0,1,223081501
111001114,4,15510011,250,111001114,0,0,0,0,1,223081501
111001115,4,15510011,250,111001115,0,0,0,0,1,223081501
111001116,4,15510011,250,111001116,0,0,0,0,1,223081501
111001117,4,15510011,250,111001117,0,0,0,0,1,223081501
111001118,4,15510011,250,111001118,0,0,0,0,1,223081501
111001119,4,15510011,250,111001119,0,0,0,0,1,223081501
111001120,4,15510011,250,111001120,0,0,0,0,1,223081501
111001121,4,15510011,250,111001121,0,0,0,0,1,223081501
111001122,4,15510011,250,111001122,0,0,0,0,1,223081501
111001123,4,15510011,250,111001123,0,0,0,0,1,223081501
111001124,4,15510011,250,111001124,0,0,0,0,1,223081501
111001125,4,15510011,250,111001125,0,0,0,0,1,223081501
111001126,4,15510011,250,111001126,0,0,0,0,1,223081501
111001127,4,15510011,250,111001127,0,0,0,0,1,223081501
111001128,4,15510011,250,111001128,0,0,0,0,1,223081501
111001129,4,15510011,250,111001129,0,0,0,0,1,223081501
111001130,4,15510011,250,111001130,0,0,0,0,1,223081501
111001131,4,15510011,250,111001131,0,0,0,0,1,223081501
111001132,4,15510011,250,111001132,0,0,0,0,1,223081501
111001133,4,15510011,250,111001133,0,0,0,0,1,223081501
111001134,4,15510011,250,111001134,0,0,0,0,1,223081501
111001135,4,15510011,250,111001135,0,0,0,0,1,223081501
111001136,4,15510011,250,111001136,0,0,0,0,1,223081501
111001137,4,15510011,250,111001137,0,0,0,0,1,223081501
111001138,4,15510011,250,111001138,0,0,0,0,1,223081501
111001139,4,15510011,250,111001139,0,0,0,0,1,223081501
111001140,4,15510011,250,111001140,0,0,0,0,1,223081501
111001141,4,15510011,250,111001141,0,0,0,0,1,223081501
111001142,4,15510011,250,111001142,0,0,0,0,1,223081501
111001143,4,15510011,250,111001143,0,0,0,0,1,223081501
111001144,4,15510011,250,111001144,0,0,0,0,1,223081501
111001145,4,15510011,250,111001145,0,0,0,0,1,223081501
111001146,4,15510011,250,111001146,0,0,0,0,1,223081501
111001147,4,15510011,250,111001147,0,0,0,0,1,223081501
111001148,4,15510011,250,111001148,0,0,0,0,1,223081501
111001149,4,15510011,250,111001149,0,0,0,0,1,223081501
111001150,4,15510011,250,111001150,0,0,0,0,1,223081501
111001151,4,15510011,250,111001151,0,0,0,0,1,223081501
111001152,4,15510011,250,111001152,0,0,0,0,1,223081501
111001153,4,15510011,250,111001153,0,0,0,0,1,223081501
111001154,4,15510011,250,111001154,0,0,0,0,1,223081501
111001155,4,15510011,250,111001155,0,0,0,0,1,223081501
111001156,4,15510011,250,111001156,0,0,0,0,1,223081501
111001157,4,15510011,250,111001157,0,0,0,0,1,223081501
111001201,4,15510012,250,111001201,0,0,0,0,1,223083107
111001202,4,15510012,5,111001202,0,0,0,0,1,223083107
111001203,4,15510012,250,111001203,0,0,0,0,1,223083107
111001204,4,15510012,250,111001204,0,0,0,0,1,223083107
111001205,4,15510012,250,111001205,0,0,0,0,1,223083107
111001206,4,15510012,250,111001206,0,0,0,0,1,223083107
111001207,4,15510012,250,111001207,0,0,0,0,1,223083107
111001208,4,15510012,250,111001208,0,0,0,0,1,223083107
111001209,4,15510012,250,111001209,0,0,0,0,1,223083107
111001210,4,15510012,250,111001210,0,0,0,0,1,223083107
111001211,4,15510012,250,111001211,0,0,0,0,1,223083107
111001212,4,15510012,250,111001212,0,0,0,0,1,223083107
111001213,4,15510012,250,111001213,0,0,0,0,1,223083107
111001214,4,15510012,250,111001214,0,0,0,0,1,223083107
111001215,4,15510012,250,111001215,0,0,0,0,1,223083107
111001216,4,15510012,250,111001216,0,0,0,0,1,223083107
111001217,4,15510012,250,111001217,0,0,0,0,1,223083107
111001218,4,15510012,250,111001218,0,0,0,0,1,223083107
111001219,4,15510012,250,111001219,0,0,0,0,1,223083107
111001220,4,15510012,250,111001220,0,0,0,0,1,223083107
111001221,4,15510012,250,111001221,0,0,0,0,1,223083107
111001222,4,15510012,250,111001222,0,0,0,0,1,223083107
111001223,4,15510012,250,111001223,0,0,0,0,1,223083107
111001224,4,15510012,250,111001224,0,0,0,0,1,223083107
111001225,4,15510012,250,111001225,0,0,0,0,1,223083107
111001226,4,15510012,250,111001226,0,0,0,0,1,223083107
111001227,4,15510012,250,111001227,0,0,0,0,1,223083107
111001228,4,15510012,250,111001228,0,0,0,0,1,223083107
111001229,4,15510012,250,111001229,0,0,0,0,1,223083107
111001230,4,15510012,250,111001230,0,0,0,0,1,223083107
111001231,4,15510012,250,111001231,0,0,0,0,1,223083107
111001232,4,15510012,250,111001232,0,0,0,0,1,223083107
111001233,4,15510012,250,111001233,0,0,0,0,1,223083107
111001234,4,15510012,250,111001234,0,0,0,0,1,223083107
111001235,4,15510012,250,111001235,0,0,0,0,1,223083107
111001236,4,15510012,250,111001236,0,0,0,0,1,223083107
111001237,4,15510012,250,111001237,0,0,0,0,1,223083107
111001238,4,15510012,250,111001238,0,0,0,0,1,223083107
111001239,4,15510012,250,111001239,0,0,0,0,1,223083107
111001240,4,15510012,250,111001240,0,0,0,0,1,223083107
111001241,4,15510012,250,111001241,0,0,0,0,1,223083107
111001242,4,15510012,250,111001242,0,0,0,0,1,223083107
111001243,4,15510012,250,111001243,0,0,0,0,1,223083107
111001244,4,15510012,250,111001244,0,0,0,0,1,223083107
111001245,4,15510012,250,111001245,0,0,0,0,1,223083107
111001246,4,15510012,250,111001246,0,0,0,0,1,223083107
111001247,4,15510012,250,111001247,0,0,0,0,1,223083107
111001248,4,15510012,250,111001248,0,0,0,0,1,223083107
111001249,4,15510012,250,111001249,0,0,0,0,1,223083107
111001250,4,15510012,250,111001250,0,0,0,0,1,223083107
111001251,4,15510012,250,111001251,0,0,0,0,1,223083107
111001252,4,15510012,250,111001252,0,0,0,0,1,223083107
111001253,4,15510012,250,111001253,0,0,0,0,1,223083107
111001254,4,15510012,250,111001254,0,0,0,0,1,223083107
111001255,4,15510012,250,111001255,0,0,0,0,1,223083107
111001256,4,15510012,250,111001256,0,0,0,0,1,223083107
111001257,4,15510012,250,111001257,0,0,0,0,1,223083107
111001258,4,15510012,250,111001258,0,0,0,0,1,223083107
111001259,4,15510012,250,111001259,0,0,0,0,1,223083107
111001301,4,15510013,250,111001301,0,0,0,0,1,223091501
111001302,4,15510013,5,111001302,0,0,0,0,1,223091501
111001303,4,15510013,250,111001303,0,0,0,0,1,223091501
111001304,4,15510013,250,111001304,0,0,0,0,1,223091501
111001305,4,15510013,250,111001305,0,0,0,0,1,223091501
111001306,4,15510013,250,111001306,0,0,0,0,1,223091501
111001307,4,15510013,250,111001307,0,0,0,0,1,223091501
111001308,4,15510013,250,111001308,0,0,0,0,1,223091501
111001309,4,15510013,250,111001309,0,0,0,0,1,223091501
111001310,4,15510013,250,111001310,0,0,0,0,1,223091501
111001311,4,15510013,250,111001311,0,0,0,0,1,223091501
111001312,4,15510013,250,111001312,0,0,0,0,1,223091501
111001313,4,15510013,250,111001313,0,0,0,0,1,223091501
111001314,4,15510013,250,111001314,0,0,0,0,1,223091501
111001315,4,15510013,250,111001315,0,0,0,0,1,223091501
111001316,4,15510013,250,111001316,0,0,0,0,1,223091501
111001317,4,15510013,250,111001317,0,0,0,0,1,223091501
111001318,4,15510013,250,111001318,0,0,0,0,1,223091501
111001319,4,15510013,250,111001319,0,0,0,0,1,223091501
111001320,4,15510013,250,111001320,0,0,0,0,1,223091501
111001321,4,15510013,250,111001321,0,0,0,0,1,223091501
111001322,4,15510013,250,111001322,0,0,0,0,1,223091501
111001323,4,15510013,250,111001323,0,0,0,0,1,223091501
111001324,4,15510013,250,111001324,0,0,0,0,1,223091501
111001325,4,15510013,250,111001325,0,0,0,0,1,223091501
111001326,4,15510013,250,111001326,0,0,0,0,1,223091501
111001327,4,15510013,250,111001327,0,0,0,0,1,223091501
111001328,4,15510013,250,111001328,0,0,0,0,1,223091501
111001329,4,15510013,250,111001329,0,0,0,0,1,223091501
111001330,4,15510013,250,111001330,0,0,0,0,1,223091501
111001331,4,15510013,250,111001331,0,0,0,0,1,223091501
111001332,4,15510013,250,111001332,0,0,0,0,1,223091501
111001333,4,15510013,250,111001333,0,0,0,0,1,223091501
111001334,4,15510013,250,111001334,0,0,0,0,1,223091501
111001335,4,15510013,250,111001335,0,0,0,0,1,223091501
111001336,4,15510013,250,111001336,0,0,0,0,1,223091501
111001337,4,15510013,250,111001337,0,0,0,0,1,223091501
111001338,4,15510013,250,111001338,0,0,0,0,1,223091501
111001339,4,15510013,250,111001339,0,0,0,0,1,223091501
111001340,4,15510013,250,111001340,0,0,0,0,1,223091501
111001341,4,15510013,250,111001341,0,0,0,0,1,223091501
111001342,4,15510013,250,111001342,0,0,0,0,1,223091501
111001343,4,15510013,250,111001343,0,0,0,0,1,223091501
111001344,4,15510013,250,111001344,0,0,0,0,1,223091501
111001345,4,15510013,250,111001345,0,0,0,0,1,223091501
111001346,4,15510013,250,111001346,0,0,0,0,1,223091501
111001347,4,15510013,250,111001347,0,0,0,0,1,223091501
111001348,4,15510013,250,111001348,0,0,0,0,1,223091501
111001349,4,15510013,250,111001349,0,0,0,0,1,223091501
111001350,4,15510013,250,111001350,0,0,0,0,1,223091501
111001351,4,15510013,250,111001351,0,0,0,0,1,223091501
111001352,4,15510013,250,111001352,0,0,0,0,1,223091501
111001353,4,15510013,250,111001353,0,0,0,0,1,223091501
111001354,4,15510013,250,111001354,0,0,0,0,1,223091501
111001355,4,15510013,250,111001355,0,0,0,0,1,223091501
111001356,4,15510013,250,111001356,0,0,0,0,1,223091501
111001357,4,15510013,250,111001357,0,0,0,0,1,223091501
111001358,4,15510013,250,111001358,0,0,0,0,1,223091501
111001359,4,15510013,250,111001359,0,0,0,0,1,223091501
111001360,4,15510013,250,111001360,0,0,0,0,1,223091501
111001361,4,15510013,250,111001361,0,0,0,0,1,223091501
111001401,4,15510014,250,111001401,0,0,0,0,1,223093001
111001402,4,15510014,5,111001402,0,0,0,0,1,223093001
111001403,4,15510014,250,111001403,0,0,0,0,1,223093001
111001404,4,15510014,250,111001404,0,0,0,0,1,223093001
111001405,4,15510014,250,111001405,0,0,0,0,1,223093001
111001406,4,15510014,250,111001406,0,0,0,0,1,223093001
111001407,4,15510014,250,111001407,0,0,0,0,1,223093001
111001408,4,15510014,250,111001408,0,0,0,0,1,223093001
111001409,4,15510014,250,111001409,0,0,0,0,1,223093001
111001410,4,15510014,250,111001410,0,0,0,0,1,223093001
111001411,4,15510014,250,111001411,0,0,0,0,1,223093001
111001412,4,15510014,250,111001412,0,0,0,0,1,223093001
111001413,4,15510014,250,111001413,0,0,0,0,1,223093001
111001414,4,15510014,250,111001414,0,0,0,0,1,223093001
111001415,4,15510014,250,111001415,0,0,0,0,1,223093001
111001416,4,15510014,250,111001416,0,0,0,0,1,223093001
111001417,4,15510014,250,111001417,0,0,0,0,1,223093001
111001418,4,15510014,250,111001418,0,0,0,0,1,223093001
111001419,4,15510014,250,111001419,0,0,0,0,1,223093001
111001420,4,15510014,250,111001420,0,0,0,0,1,223093001
111001421,4,15510014,250,111001421,0,0,0,0,1,223093001
111001422,4,15510014,250,111001422,0,0,0,0,1,223093001
111001423,4,15510014,250,111001423,0,0,0,0,1,223093001
111001424,4,15510014,250,111001424,0,0,0,0,1,223093001
111001425,4,15510014,250,111001425,0,0,0,0,1,223093001
111001426,4,15510014,250,111001426,0,0,0,0,1,223093001
111001427,4,15510014,250,111001427,0,0,0,0,1,223093001
111001428,4,15510014,250,111001428,0,0,0,0,1,223093001
111001429,4,15510014,250,111001429,0,0,0,0,1,223093001
111001430,4,15510014,250,111001430,0,0,0,0,1,223093001
111001431,4,15510014,250,111001431,0,0,0,0,1,223093001
111001432,4,15510014,250,111001432,0,0,0,0,1,223093001
111001433,4,15510014,250,111001433,0,0,0,0,1,223093001
111001434,4,15510014,250,111001434,0,0,0,0,1,223093001
111001435,4,15510014,250,111001435,0,0,0,0,1,223093001
111001436,4,15510014,250,111001436,0,0,0,0,1,223093001
111001437,4,15510014,250,111001437,0,0,0,0,1,223093001
111001438,4,15510014,250,111001438,0,0,0,0,1,223093001
111001439,4,15510014,250,111001439,0,0,0,0,1,223093001
111001440,4,15510014,250,111001440,0,0,0,0,1,223093001
111001441,4,15510014,250,111001441,0,0,0,0,1,223093001
111001442,4,15510014,250,111001442,0,0,0,0,1,223093001
111001443,4,15510014,250,111001443,0,0,0,0,1,223093001
