_id,_number,_type,_value,_amount,_priority,_pickup,_show,_boxCount,_masterReleaseLabelId
211001302,49,2,20030013,1,0,0,0,0,223081502
211001302,50,2,20040013,1,0,0,0,0,223081502
211001302,51,2,40040009,1,0,0,0,0,223081502
211001302,52,2,40050009,1,0,0,0,0,223081502
211001302,53,2,30010010,1,0,0,0,0,223081502
211001302,54,2,30100009,1,0,0,0,0,223081502
211001302,55,2,10030016,1,0,0,0,0,223081502
211001302,56,2,10050015,1,0,0,0,0,223081502
211001401,1,2,20060015,1,0,0,1,0,223083102
211001402,1,2,20080014,1,0,0,0,0,223083102
211001402,2,2,10010013,1,0,0,0,0,223083102
211001402,3,2,10020013,1,0,0,0,0,223083102
211001402,4,2,10030013,1,0,0,0,0,223083102
211001402,5,2,10040013,1,0,0,0,0,223083102
211001402,6,2,10050013,1,0,0,0,0,223083102
211001402,7,2,10060013,1,0,0,0,0,223083102
211001402,8,2,10070013,1,0,0,0,0,223083102
211001402,9,2,10080013,1,0,0,0,0,223083102
211001402,10,2,10090013,1,0,0,0,0,223083102
211001402,11,2,20010011,1,0,0,0,0,223083102
211001402,12,2,20020011,1,0,0,0,0,223083102
211001402,13,2,20030011,1,0,0,0,0,223083102
211001402,14,2,20040011,1,0,0,0,0,223083102
211001402,15,2,20050011,1,0,0,0,0,223083102
211001402,16,2,20060011,1,0,0,0,0,223083102
211001402,17,2,20070011,1,0,0,0,0,223083102
211001402,18,2,20080011,1,0,0,0,0,223083102
211001402,19,2,20090011,1,0,0,0,0,223083102
211001402,20,2,30010007,1,0,0,0,0,223083102
211001402,21,2,30020007,1,0,0,0,0,223083102
211001402,22,2,30030007,1,0,0,0,0,223083102
211001402,23,2,30040007,1,0,0,0,0,223083102
211001402,24,2,30050007,1,0,0,0,0,223083102
211001402,25,2,30060007,1,0,0,0,0,223083102
211001402,26,2,30070007,1,0,0,0,0,223083102
211001402,27,2,30080007,1,0,0,0,0,223083102
211001402,28,2,30090007,1,0,0,0,0,223083102
211001402,29,2,30100007,1,0,0,0,0,223083102
211001402,30,2,30110007,1,0,0,0,0,223083102
211001402,31,2,30120007,1,0,0,0,0,223083102
211001402,32,2,40010007,1,0,0,0,0,223083102
211001402,33,2,40020007,1,0,0,0,0,223083102
211001402,34,2,40030007,1,0,0,0,0,223083102
211001402,35,2,40040007,1,0,0,0,0,223083102
211001402,36,2,40050007,1,0,0,0,0,223083102
211001402,37,2,40060007,1,0,0,0,0,223083102
211001402,38,2,40070007,1,0,0,0,0,223083102
211001402,39,2,40080007,1,0,0,0,0,223083102
211001402,40,2,40090007,1,0,0,0,0,223083102
211001402,41,2,40020009,1,0,0,0,0,223083102
211001402,42,2,40090009,1,0,0,0,0,223083102
211001402,43,2,10010016,1,0,0,0,0,223083102
211001402,44,2,10020015,1,0,0,0,0,223083102
211001402,45,2,20010014,1,0,0,0,0,223083102
211001402,46,2,20020013,1,0,0,0,0,223083102
211001402,47,2,30060009,1,0,0,0,0,223083102
211001402,48,2,30080009,1,0,0,0,0,223083102
211001402,49,2,20030013,1,0,0,0,0,223083102
211001402,50,2,20040013,1,0,0,0,0,223083102
211001402,51,2,40040009,1,0,0,0,0,223083102
211001402,52,2,40050009,1,0,0,0,0,223083102
211001402,53,2,30010010,1,0,0,0,0,223083102
211001402,54,2,30100009,1,0,0,0,0,223083102
211001402,55,2,10030016,1,0,0,0,0,223083102
211001402,56,2,10050015,1,0,0,0,0,223083102
211001402,57,2,40070010,1,0,0,0,0,223083102
211001402,58,2,40080010,1,0,0,0,0,223083102
211001501,1,2,20080014,1,0,0,1,0,223083102
211001502,1,2,20060015,1,0,0,0,0,223083102
211001502,2,2,10010013,1,0,0,0,0,223083102
211001502,3,2,10020013,1,0,0,0,0,223083102
211001502,4,2,10030013,1,0,0,0,0,223083102
211001502,5,2,10040013,1,0,0,0,0,223083102
211001502,6,2,10050013,1,0,0,0,0,223083102
211001502,7,2,10060013,1,0,0,0,0,223083102
211001502,8,2,10070013,1,0,0,0,0,223083102
211001502,9,2,10080013,1,0,0,0,0,223083102
211001502,10,2,10090013,1,0,0,0,0,223083102
211001502,11,2,20010011,1,0,0,0,0,223083102
211001502,12,2,20020011,1,0,0,0,0,223083102
211001502,13,2,20030011,1,0,0,0,0,223083102
211001502,14,2,20040011,1,0,0,0,0,223083102
211001502,15,2,20050011,1,0,0,0,0,223083102
211001502,16,2,20060011,1,0,0,0,0,223083102
211001502,17,2,20070011,1,0,0,0,0,223083102
211001502,18,2,20080011,1,0,0,0,0,223083102
211001502,19,2,20090011,1,0,0,0,0,223083102
211001502,20,2,30010007,1,0,0,0,0,223083102
211001502,21,2,30020007,1,0,0,0,0,223083102
211001502,22,2,30030007,1,0,0,0,0,223083102
211001502,23,2,30040007,1,0,0,0,0,223083102
211001502,24,2,30050007,1,0,0,0,0,223083102
211001502,25,2,30060007,1,0,0,0,0,223083102
211001502,26,2,30070007,1,0,0,0,0,223083102
211001502,27,2,30080007,1,0,0,0,0,223083102
211001502,28,2,30090007,1,0,0,0,0,223083102
211001502,29,2,30100007,1,0,0,0,0,223083102
211001502,30,2,30110007,1,0,0,0,0,223083102
211001502,31,2,30120007,1,0,0,0,0,223083102
211001502,32,2,40010007,1,0,0,0,0,223083102
211001502,33,2,40020007,1,0,0,0,0,223083102
211001502,34,2,40030007,1,0,0,0,0,223083102
211001502,35,2,40040007,1,0,0,0,0,223083102
211001502,36,2,40050007,1,0,0,0,0,223083102
211001502,37,2,40060007,1,0,0,0,0,223083102
211001502,38,2,40070007,1,0,0,0,0,223083102
211001502,39,2,40080007,1,0,0,0,0,223083102
211001502,40,2,40090007,1,0,0,0,0,223083102
211001502,41,2,40020009,1,0,0,0,0,223083102
211001502,42,2,40090009,1,0,0,0,0,223083102
211001502,43,2,10010016,1,0,0,0,0,223083102
211001502,44,2,10020015,1,0,0,0,0,223083102
211001502,45,2,20010014,1,0,0,0,0,223083102
211001502,46,2,20020013,1,0,0,0,0,223083102
211001502,47,2,30060009,1,0,0,0,0,223083102
211001502,48,2,30080009,1,0,0,0,0,223083102
211001502,49,2,20030013,1,0,0,0,0,223083102
211001502,50,2,20040013,1,0,0,0,0,223083102
211001502,51,2,40040009,1,0,0,0,0,223083102
211001502,52,2,40050009,1,0,0,0,0,223083102
211001502,53,2,30010010,1,0,0,0,0,223083102
211001502,54,2,30100009,1,0,0,0,0,223083102
211001502,55,2,10030016,1,0,0,0,0,223083102
211001502,56,2,10050015,1,0,0,0,0,223083102
211001502,57,2,40070010,1,0,0,0,0,223083102
211001502,58,2,40080010,1,0,0,0,0,223083102
211001601,1,2,10060015,1,0,0,1,0,223091502
211001602,1,2,10070017,1,0,0,0,0,223091502
211001602,2,2,10010013,1,0,0,0,0,223091502
211001602,3,2,10020013,1,0,0,0,0,223091502
211001602,4,2,10030013,1,0,0,0,0,223091502
211001602,5,2,10040013,1,0,0,0,0,223091502
211001602,6,2,10050013,1,0,0,0,0,223091502
211001602,7,2,10060013,1,0,0,0,0,223091502
211001602,8,2,10070013,1,0,0,0,0,223091502
211001602,9,2,10080013,1,0,0,0,0,223091502
211001602,10,2,10090013,1,0,0,0,0,223091502
211001602,11,2,20010011,1,0,0,0,0,223091502
211001602,12,2,20020011,1,0,0,0,0,223091502
211001602,13,2,20030011,1,0,0,0,0,223091502
211001602,14,2,20040011,1,0,0,0,0,223091502
211001602,15,2,20050011,1,0,0,0,0,223091502
211001602,16,2,20060011,1,0,0,0,0,223091502
211001602,17,2,20070011,1,0,0,0,0,223091502
211001602,18,2,20080011,1,0,0,0,0,223091502
211001602,19,2,20090011,1,0,0,0,0,223091502
211001602,20,2,30010007,1,0,0,0,0,223091502
211001602,21,2,30020007,1,0,0,0,0,223091502
211001602,22,2,30030007,1,0,0,0,0,223091502
211001602,23,2,30040007,1,0,0,0,0,223091502
211001602,24,2,30050007,1,0,0,0,0,223091502
211001602,25,2,30060007,1,0,0,0,0,223091502
211001602,26,2,30070007,1,0,0,0,0,223091502
211001602,27,2,30080007,1,0,0,0,0,223091502
211001602,28,2,30090007,1,0,0,0,0,223091502
211001602,29,2,30100007,1,0,0,0,0,223091502
211001602,30,2,30110007,1,0,0,0,0,223091502
211001602,31,2,30120007,1,0,0,0,0,223091502
211001602,32,2,40010007,1,0,0,0,0,223091502
211001602,33,2,40020007,1,0,0,0,0,223091502
211001602,34,2,40030007,1,0,0,0,0,223091502
211001602,35,2,40040007,1,0,0,0,0,223091502
211001602,36,2,40050007,1,0,0,0,0,223091502
211001602,37,2,40060007,1,0,0,0,0,223091502
211001602,38,2,40070007,1,0,0,0,0,223091502
211001602,39,2,40080007,1,0,0,0,0,223091502
211001602,40,2,40090007,1,0,0,0,0,223091502
211001602,41,2,40020009,1,0,0,0,0,223091502
211001602,42,2,40090009,1,0,0,0,0,223091502
211001602,43,2,10010016,1,0,0,0,0,223091502
211001602,44,2,10020015,1,0,0,0,0,223091502
211001602,45,2,20010014,1,0,0,0,0,223091502
211001602,46,2,20020013,1,0,0,0,0,223091502
211001602,47,2,30060009,1,0,0,0,0,223091502
211001602,48,2,30080009,1,0,0,0,0,223091502
211001602,49,2,20030013,1,0,0,0,0,223091502
211001602,50,2,20040013,1,0,0,0,0,223091502
211001602,51,2,40040009,1,0,0,0,0,223091502
211001602,52,2,40050009,1,0,0,0,0,223091502
211001602,53,2,30010010,1,0,0,0,0,223091502
211001602,54,2,30100009,1,0,0,0,0,223091502
211001602,55,2,10030016,1,0,0,0,0,223091502
211001602,56,2,10050015,1,0,0,0,0,223091502
211001602,57,2,40070010,1,0,0,0,0,223091502
211001602,58,2,40080010,1,0,0,0,0,223091502
211001602,59,2,20060015,1,0,0,0,0,223091502
211001602,60,2,20080014,1,0,0,0,0,223091502
211001702,1,2,10060015,1,0,0,0,0,223091502
211001701,1,2,10070017,1,0,0,1,0,223091502
211001702,2,2,10010013,1,0,0,0,0,223091502
211001702,3,2,10020013,1,0,0,0,0,223091502
211001702,4,2,10030013,1,0,0,0,0,223091502
211001702,5,2,10040013,1,0,0,0,0,223091502
211001702,6,2,10050013,1,0,0,0,0,223091502
211001702,7,2,10060013,1,0,0,0,0,223091502
211001702,8,2,10070013,1,0,0,0,0,223091502
211001702,9,2,10080013,1,0,0,0,0,223091502
211001702,10,2,10090013,1,0,0,0,0,223091502
211001702,11,2,20010011,1,0,0,0,0,223091502
211001702,12,2,20020011,1,0,0,0,0,223091502
211001702,13,2,20030011,1,0,0,0,0,223091502
211001702,14,2,20040011,1,0,0,0,0,223091502
211001702,15,2,20050011,1,0,0,0,0,223091502
211001702,16,2,20060011,1,0,0,0,0,223091502
211001702,17,2,20070011,1,0,0,0,0,223091502
211001702,18,2,20080011,1,0,0,0,0,223091502
211001702,19,2,20090011,1,0,0,0,0,223091502
211001702,20,2,30010007,1,0,0,0,0,223091502
211001702,21,2,30020007,1,0,0,0,0,223091502
211001702,22,2,30030007,1,0,0,0,0,223091502
211001702,23,2,30040007,1,0,0,0,0,223091502
211001702,24,2,30050007,1,0,0,0,0,223091502
211001702,25,2,30060007,1,0,0,0,0,223091502
211001702,26,2,30070007,1,0,0,0,0,223091502
211001702,27,2,30080007,1,0,0,0,0,223091502
211001702,28,2,30090007,1,0,0,0,0,223091502
211001702,29,2,30100007,1,0,0,0,0,223091502
211001702,30,2,30110007,1,0,0,0,0,223091502
211001702,31,2,30120007,1,0,0,0,0,223091502
211001702,32,2,40010007,1,0,0,0,0,223091502
211001702,33,2,40020007,1,0,0,0,0,223091502
211001702,34,2,40030007,1,0,0,0,0,223091502
211001702,35,2,40040007,1,0,0,0,0,223091502
211001702,36,2,40050007,1,0,0,0,0,223091502
211001702,37,2,40060007,1,0,0,0,0,223091502
211001702,38,2,40070007,1,0,0,0,0,223091502
211001702,39,2,40080007,1,0,0,0,0,223091502
211001702,40,2,40090007,1,0,0,0,0,223091502
211001702,41,2,40020009,1,0,0,0,0,223091502
211001702,42,2,40090009,1,0,0,0,0,223091502
211001702,43,2,10010016,1,0,0,0,0,223091502
211001702,44,2,10020015,1,0,0,0,0,223091502
211001702,45,2,20010014,1,0,0,0,0,223091502
211001702,46,2,20020013,1,0,0,0,0,223091502
211001702,47,2,30060009,1,0,0,0,0,223091502
211001702,48,2,30080009,1,0,0,0,0,223091502
211001702,49,2,20030013,1,0,0,0,0,223091502
211001702,50,2,20040013,1,0,0,0,0,223091502
211001702,51,2,40040009,1,0,0,0,0,223091502
211001702,52,2,40050009,1,0,0,0,0,223091502
211001702,53,2,30010010,1,0,0,0,0,223091502
211001702,54,2,30100009,1,0,0,0,0,223091502
211001702,55,2,10030016,1,0,0,0,0,223091502
211001702,56,2,10050015,1,0,0,0,0,223091502
211001702,57,2,40070010,1,0,0,0,0,223091502
211001702,58,2,40080010,1,0,0,0,0,223091502
211001702,59,2,20080014,1,0,0,0,0,223091502
211001702,60,2,20060015,1,0,0,0,0,223091502
211001801,1,2,30120010,1,0,0,1,0,223093002
211001802,1,2,30110010,1,0,0,0,0,223093002
211001802,2,2,10010013,1,0,0,0,0,223093002
211001802,3,2,10020013,1,0,0,0,0,223093002
211001802,4,2,10030013,1,0,0,0,0,223093002
211001802,5,2,10040013,1,0,0,0,0,223093002
211001802,6,2,10050013,1,0,0,0,0,223093002
211001802,7,2,10060013,1,0,0,0,0,223093002
211001802,8,2,10070013,1,0,0,0,0,223093002
211001802,9,2,10080013,1,0,0,0,0,223093002
211001802,10,2,10090013,1,0,0,0,0,223093002
211001802,11,2,20010011,1,0,0,0,0,223093002
211001802,12,2,20020011,1,0,0,0,0,223093002
211001802,13,2,20030011,1,0,0,0,0,223093002
211001802,14,2,20040011,1,0,0,0,0,223093002
211001802,15,2,20050011,1,0,0,0,0,223093002
211001802,16,2,20060011,1,0,0,0,0,223093002
211001802,17,2,20070011,1,0,0,0,0,223093002
211001802,18,2,20080011,1,0,0,0,0,223093002
211001802,19,2,20090011,1,0,0,0,0,223093002
211001802,20,2,30010007,1,0,0,0,0,223093002
211001802,21,2,30020007,1,0,0,0,0,223093002
211001802,22,2,30030007,1,0,0,0,0,223093002
211001802,23,2,30040007,1,0,0,0,0,223093002
211001802,24,2,30050007,1,0,0,0,0,223093002
211001802,25,2,30060007,1,0,0,0,0,223093002
211001802,26,2,30070007,1,0,0,0,0,223093002
211001802,27,2,30080007,1,0,0,0,0,223093002
211001802,28,2,30090007,1,0,0,0,0,223093002
211001802,29,2,30100007,1,0,0,0,0,223093002
211001802,30,2,30110007,1,0,0,0,0,223093002
211001802,31,2,30120007,1,0,0,0,0,223093002
211001802,32,2,40010007,1,0,0,0,0,223093002
211001802,33,2,40020007,1,0,0,0,0,223093002
211001802,34,2,40030007,1,0,0,0,0,223093002
211001802,35,2,40040007,1,0,0,0,0,223093002
211001802,36,2,40050007,1,0,0,0,0,223093002
211001802,37,2,40060007,1,0,0,0,0,223093002
211001802,38,2,40070007,1,0,0,0,0,223093002
211001802,39,2,40080007,1,0,0,0,0,223093002
211001802,40,2,40090007,1,0,0,0,0,223093002
211001802,41,2,40020009,1,0,0,0,0,223093002
211001802,42,2,40090009,1,0,0,0,0,223093002
211001802,43,2,10010016,1,0,0,0,0,223093002
211001802,44,2,10020015,1,0,0,0,0,223093002
211001802,45,2,20010014,1,0,0,0,0,223093002
211001802,46,2,20020013,1,0,0,0,0,223093002
211001802,47,2,30060009,1,0,0,0,0,223093002
211001802,48,2,30080009,1,0,0,0,0,223093002
211001802,49,2,20030013,1,0,0,0,0,223093002
211001802,50,2,20040013,1,0,0,0,0,223093002
211001802,51,2,40040009,1,0,0,0,0,223093002
211001802,52,2,40050009,1,0,0,0,0,223093002
211001802,53,2,30010010,1,0,0,0,0,223093002
211001802,54,2,30100009,1,0,0,0,0,223093002
211001802,55,2,10030016,1,0,0,0,0,223093002
211001802,56,2,10050015,1,0,0,0,0,223093002
211001802,57,2,40070010,1,0,0,0,0,223093002
211001802,58,2,40080010,1,0,0,0,0,223093002
211001802,59,2,20060015,1,0,0,0,0,223093002
211001802,60,2,20080014,1,0,0,0,0,223093002
211001802,61,2,10060015,1,0,0,0,0,223093002
211001802,62,2,10070017,1,0,0,0,0,223093002
211001902,1,2,30120010,1,0,0,0,0,223093002
211001901,1,2,30110010,1,0,0,1,0,223093002
211001902,2,2,10010013,1,0,0,0,0,223093002
211001902,3,2,10020013,1,0,0,0,0,223093002
211001902,4,2,10030013,1,0,0,0,0,223093002
211001902,5,2,10040013,1,0,0,0,0,223093002
211001902,6,2,10050013,1,0,0,0,0,223093002
211001902,7,2,10060013,1,0,0,0,0,223093002
211001902,8,2,10070013,1,0,0,0,0,223093002
211001902,9,2,10080013,1,0,0,0,0,223093002
211001902,10,2,10090013,1,0,0,0,0,223093002
211001902,11,2,20010011,1,0,0,0,0,223093002
211001902,12,2,20020011,1,0,0,0,0,223093002
211001902,13,2,20030011,1,0,0,0,0,223093002
211001902,14,2,20040011,1,0,0,0,0,223093002
211001902,15,2,20050011,1,0,0,0,0,223093002
211001902,16,2,20060011,1,0,0,0,0,223093002
211001902,17,2,20070011,1,0,0,0,0,223093002
211001902,18,2,20080011,1,0,0,0,0,223093002
211001902,19,2,20090011,1,0,0,0,0,223093002
211001902,20,2,30010007,1,0,0,0,0,223093002
211001902,21,2,30020007,1,0,0,0,0,223093002
211001902,22,2,30030007,1,0,0,0,0,223093002
211001902,23,2,30040007,1,0,0,0,0,223093002
211001902,24,2,30050007,1,0,0,0,0,223093002
211001902,25,2,30060007,1,0,0,0,0,223093002
211001902,26,2,30070007,1,0,0,0,0,223093002
211001902,27,2,30080007,1,0,0,0,0,223093002
211001902,28,2,30090007,1,0,0,0,0,223093002
211001902,29,2,30100007,1,0,0,0,0,223093002
211001902,30,2,30110007,1,0,0,0,0,223093002
211001902,31,2,30120007,1,0,0,0,0,223093002
211001902,32,2,40010007,1,0,0,0,0,223093002
211001902,33,2,40020007,1,0,0,0,0,223093002
211001902,34,2,40030007,1,0,0,0,0,223093002
211001902,35,2,40040007,1,0,0,0,0,223093002
211001902,36,2,40050007,1,0,0,0,0,223093002
211001902,37,2,40060007,1,0,0,0,0,223093002
211001902,38,2,40070007,1,0,0,0,0,223093002
211001902,39,2,40080007,1,0,0,0,0,223093002
211001902,40,2,40090007,1,0,0,0,0,223093002
211001902,41,2,40020009,1,0,0,0,0,223093002
211001902,42,2,40090009,1,0,0,0,0,223093002
211001902,43,2,10010016,1,0,0,0,0,223093002
211001902,44,2,10020015,1,0,0,0,0,223093002
211001902,45,2,20010014,1,0,0,0,0,223093002
211001902,46,2,20020013,1,0,0,0,0,223093002
211001902,47,2,30060009,1,0,0,0,0,223093002
211001902,48,2,30080009,1,0,0,0,0,223093002
211001902,49,2,20030013,1,0,0,0,0,223093002
211001902,50,2,20040013,1,0,0,0,0,223093002
211001902,51,2,40040009,1,0,0,0,0,223093002
211001902,52,2,40050009,1,0,0,0,0,223093002
211001902,53,2,30010010,1,0,0,0,0,223093002
211001902,54,2,30100009,1,0,0,0,0,223093002
211001902,55,2,10030016,1,0,0,0,0,223093002
211001902,56,2,10050015,1,0,0,0,0,223093002
211001902,57,2,40070010,1,0,0,0,0,223093002
211001902,58,2,40080010,1,0,0,0,0,223093002
211001902,59,2,20080014,1,0,0,0,0,223093002
211001902,60,2,20060015,1,0,0,0,0,223093002
211001902,61,2,10070017,1,0,0,0,0,223093002
211001902,62,2,10060015,1,0,0,0,0,223093002
211002001,1,2,20070015,1,0,0,1,0,223101506
211002002,1,2,20040015,1,0,0,0,0,223101506
211002002,2,2,10010013,1,0,0,0,0,223101506
211002002,3,2,10020013,1,0,0,0,0,223101506
211002002,4,2,10030013,1,0,0,0,0,223101506
211002002,5,2,10040013,1,0,0,0,0,223101506
211002002,6,2,10050013,1,0,0,0,0,223101506
211002002,7,2,10060013,1,0,0,0,0,223101506
211002002,8,2,10070013,1,0,0,0,0,223101506
211002002,9,2,10080013,1,0,0,0,0,223101506
211002002,10,2,10090013,1,0,0,0,0,223101506
211002002,11,2,20010011,1,0,0,0,0,223101506
211002002,12,2,20020011,1,0,0,0,0,223101506
211002002,13,2,20030011,1,0,0,0,0,223101506
211002002,14,2,20040011,1,0,0,0,0,223101506
211002002,15,2,20050011,1,0,0,0,0,223101506
211002002,16,2,20060011,1,0,0,0,0,223101506
211002002,17,2,20070011,1,0,0,0,0,223101506
211002002,18,2,20080011,1,0,0,0,0,223101506
211002002,19,2,20090011,1,0,0,0,0,223101506
211002002,20,2,30010007,1,0,0,0,0,223101506
211002002,21,2,30020007,1,0,0,0,0,223101506
211002002,22,2,30030007,1,0,0,0,0,223101506
211002002,23,2,30040007,1,0,0,0,0,223101506
211002002,24,2,30050007,1,0,0,0,0,223101506
211002002,25,2,30060007,1,0,0,0,0,223101506
211002002,26,2,30070007,1,0,0,0,0,223101506
211002002,27,2,30080007,1,0,0,0,0,223101506
211002002,28,2,30090007,1,0,0,0,0,223101506
211002002,29,2,30100007,1,0,0,0,0,223101506
211002002,30,2,30110007,1,0,0,0,0,223101506
211002002,31,2,30120007,1,0,0,0,0,223101506
211002002,32,2,40010007,1,0,0,0,0,223101506
211002002,33,2,40020007,1,0,0,0,0,223101506
211002002,34,2,40030007,1,0,0,0,0,223101506
211002002,35,2,40040007,1,0,0,0,0,223101506
211002002,36,2,40050007,1,0,0,0,0,223101506
211002002,37,2,40060007,1,0,0,0,0,223101506
211002002,38,2,40070007,1,0,0,0,0,223101506
211002002,39,2,40080007,1,0,0,0,0,223101506
211002002,40,2,40090007,1,0,0,0,0,223101506
211002002,41,2,40020009,1,0,0,0,0,223101506
211002002,42,2,40090009,1,0,0,0,0,223101506
211002002,43,2,10010016,1,0,0,0,0,223101506
211002002,44,2,10020015,1,0,0,0,0,223101506
211002002,45,2,20010014,1,0,0,0,0,223101506
211002002,46,2,20020013,1,0,0,0,0,223101506
211002002,47,2,30060009,1,0,0,0,0,223101506
211002002,48,2,30080009,1,0,0,0,0,223101506
211002002,49,2,20030013,1,0,0,0,0,223101506
211002002,50,2,20040013,1,0,0,0,0,223101506
211002002,51,2,40040009,1,0,0,0,0,223101506
211002002,52,2,40050009,1,0,0,0,0,223101506
211002002,53,2,30010010,1,0,0,0,0,223101506
211002002,54,2,30100009,1,0,0,0,0,223101506
211002002,55,2,10030016,1,0,0,0,0,223101506
211002002,56,2,10050015,1,0,0,0,0,223101506
211002002,57,2,40070010,1,0,0,0,0,223101506
211002002,58,2,40080010,1,0,0,0,0,223101506
211002002,59,2,20060015,1,0,0,0,0,223101506
211002002,60,2,20080014,1,0,0,0,0,223101506
211002002,61,2,10060015,1,0,0,0,0,223101506
211002002,62,2,10070017,1,0,0,0,0,223101506
211002002,63,2,30110010,1,0,0,0,0,223101506
211002002,64,2,30120010,1,0,0,0,0,223101506
211002102,1,2,20070015,1,0,0,0,0,223101506
211002101,1,2,20040015,1,0,0,1,0,223101506
211002102,2,2,10010013,1,0,0,0,0,223101506
211002102,3,2,10020013,1,0,0,0,0,223101506
211002102,4,2,10030013,1,0,0,0,0,223101506
211002102,5,2,10040013,1,0,0,0,0,223101506
211002102,6,2,10050013,1,0,0,0,0,223101506
211002102,7,2,10060013,1,0,0,0,0,223101506
211002102,8,2,10070013,1,0,0,0,0,223101506
211002102,9,2,10080013,1,0,0,0,0,223101506
211002102,10,2,10090013,1,0,0,0,0,223101506
211002102,11,2,20010011,1,0,0,0,0,223101506
211002102,12,2,20020011,1,0,0,0,0,223101506
211002102,13,2,20030011,1,0,0,0,0,223101506
211002102,14,2,20040011,1,0,0,0,0,223101506
211002102,15,2,20050011,1,0,0,0,0,223101506
211002102,16,2,20060011,1,0,0,0,0,223101506
211002102,17,2,20070011,1,0,0,0,0,223101506
211002102,18,2,20080011,1,0,0,0,0,223101506
211002102,19,2,20090011,1,0,0,0,0,223101506
211002102,20,2,30010007,1,0,0,0,0,223101506
211002102,21,2,30020007,1,0,0,0,0,223101506
211002102,22,2,30030007,1,0,0,0,0,223101506
211002102,23,2,30040007,1,0,0,0,0,223101506
211002102,24,2,30050007,1,0,0,0,0,223101506
211002102,25,2,30060007,1,0,0,0,0,223101506
211002102,26,2,30070007,1,0,0,0,0,223101506
211002102,27,2,30080007,1,0,0,0,0,223101506
211002102,28,2,30090007,1,0,0,0,0,223101506
211002102,29,2,30100007,1,0,0,0,0,223101506
211002102,30,2,30110007,1,0,0,0,0,223101506
211002102,31,2,30120007,1,0,0,0,0,223101506
211002102,32,2,40010007,1,0,0,0,0,223101506
211002102,33,2,40020007,1,0,0,0,0,223101506
211002102,34,2,40030007,1,0,0,0,0,223101506
211002102,35,2,40040007,1,0,0,0,0,223101506
211002102,36,2,40050007,1,0,0,0,0,223101506
211002102,37,2,40060007,1,0,0,0,0,223101506
211002102,38,2,40070007,1,0,0,0,0,223101506
211002102,39,2,40080007,1,0,0,0,0,223101506
211002102,40,2,40090007,1,0,0,0,0,223101506
211002102,41,2,40020009,1,0,0,0,0,223101506
211002102,42,2,40090009,1,0,0,0,0,223101506
211002102,43,2,10010016,1,0,0,0,0,223101506
211002102,44,2,10020015,1,0,0,0,0,223101506
211002102,45,2,20010014,1,0,0,0,0,223101506
211002102,46,2,20020013,1,0,0,0,0,223101506
211002102,47,2,30060009,1,0,0,0,0,223101506
211002102,48,2,30080009,1,0,0,0,0,223101506
211002102,49,2,20030013,1,0,0,0,0,223101506
211002102,50,2,20040013,1,0,0,0,0,223101506
211002102,51,2,40040009,1,0,0,0,0,223101506
211002102,52,2,40050009,1,0,0,0,0,223101506
211002102,53,2,30010010,1,0,0,0,0,223101506
211002102,54,2,30100009,1,0,0,0,0,223101506
211002102,55,2,10030016,1,0,0,0,0,223101506
211002102,56,2,10050015,1,0,0,0,0,223101506
211002102,57,2,40070010,1,0,0,0,0,223101506
211002102,58,2,40080010,1,0,0,0,0,223101506
211002102,59,2,20060015,1,0,0,0,0,223101506
211002102,60,2,20080014,1,0,0,0,0,223101506
211002102,61,2,10060015,1,0,0,0,0,223101506
211002102,62,2,10070017,1,0,0,0,0,223101506
211002102,63,2,30110010,1,0,0,0,0,223101506
211002102,64,2,30120010,1,0,0,0,0,223101506
211002201,1,2,40030012,1,0,0,1,0,223103108
211002202,1,2,40060011,1,0,0,0,0,223103108
211002202,2,2,10010013,1,0,0,0,0,223103108
211002202,3,2,10020013,1,0,0,0,0,223103108
211002202,4,2,10030013,1,0,0,0,0,223103108
211002202,5,2,10040013,1,0,0,0,0,223103108
211002202,6,2,10050013,1,0,0,0,0,223103108
211002202,7,2,10060013,1,0,0,0,0,223103108
211002202,8,2,10070013,1,0,0,0,0,223103108
211002202,9,2,10080013,1,0,0,0,0,223103108
211002202,10,2,10090013,1,0,0,0,0,223103108
211002202,11,2,20010011,1,0,0,0,0,223103108
211002202,12,2,20020011,1,0,0,0,0,223103108
211002202,13,2,20030011,1,0,0,0,0,223103108
211002202,14,2,20040011,1,0,0,0,0,223103108
211002202,15,2,20050011,1,0,0,0,0,223103108
211002202,16,2,20060011,1,0,0,0,0,223103108
211002202,17,2,20070011,1,0,0,0,0,223103108
211002202,18,2,20080011,1,0,0,0,0,223103108
211002202,19,2,20090011,1,0,0,0,0,223103108
211002202,20,2,30010007,1,0,0,0,0,223103108
211002202,21,2,30020007,1,0,0,0,0,223103108
211002202,22,2,30030007,1,0,0,0,0,223103108
211002202,23,2,30040007,1,0,0,0,0,223103108
211002202,24,2,30050007,1,0,0,0,0,223103108
211002202,25,2,30060007,1,0,0,0,0,223103108
211002202,26,2,30070007,1,0,0,0,0,223103108
211002202,27,2,30080007,1,0,0,0,0,223103108
211002202,28,2,30090007,1,0,0,0,0,223103108
211002202,29,2,30100007,1,0,0,0,0,223103108
211002202,30,2,30110007,1,0,0,0,0,223103108
211002202,31,2,30120007,1,0,0,0,0,223103108
