_id,_cautionText,_masterReleaseLabelId
2110021,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～Boo! Boo! ハロウィンランド～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～Boo! Boo! ハロウィンランド～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～Boo! Boo! ハロウィンランド～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223101506
2110022,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～ひだまりのマーチングバンド～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～ひだまりのマーチングバンド～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～ひだまりのマーチングバンド～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223103108
2110023,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～ひだまりのマーチングバンド～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～ひだまりのマーチングバンド～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～ひだまりのマーチングバンド～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223103108
2110024,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～にゃんにゃん🐾メイドさん～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～にゃんにゃん🐾メイドさん～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～にゃんにゃん🐾メイドさん～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223111502
2110025,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～にゃんにゃん🐾メイドさん～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～にゃんにゃん🐾メイドさん～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～にゃんにゃん🐾メイドさん～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223111502
2110026,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～みんなでMerryChristmas！～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～みんなでMerryChristmas！～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～みんなでMerryChristmas！～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223113009
2110027,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～みんなでMerryChristmas！～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～みんなでMerryChristmas！～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～みんなでMerryChristmas！～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223113009
2110028,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～雪まつりのサンタクロース～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～雪まつりのサンタクロース～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～雪まつりのサンタクロース～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223121505
2110029,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～雪まつりのサンタクロース～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～雪まつりのサンタクロース～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～雪まつりのサンタクロース～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223121505
2110030,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～みんなへのあけましておめでとう～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～みんなへのあけましておめでとう～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～みんなへのあけましておめでとう～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223123102
2110031,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～みんなへのあけましておめでとう～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～みんなへのあけましておめでとう～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～みんなへのあけましておめでとう～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223123102
2110032,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～氷上のフェアリー～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～氷上のフェアリー～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～氷上のフェアリー～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,224011502
2110033,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～氷上のフェアリー～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～氷上のフェアリー～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～氷上のフェアリー～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,224011502
2110034,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～恋に囚われし乙女～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～恋に囚われし乙女～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～恋に囚われし乙女～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,224013102
2110035,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～恋に囚われし乙女～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～恋に囚われし乙女～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～恋に囚われし乙女～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,224013102
2110036,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～百鬼夜行の夜～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～百鬼夜行の夜～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～百鬼夜行の夜～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,224021402
2110037,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～百鬼夜行の夜～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～百鬼夜行の夜～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～百鬼夜行の夜～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,224021402
2110038,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～Y2K♡GALS～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～Y2K♡GALS～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～Y2K♡GALS～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,224030102
2110039,・登場する部員については「登場割合」をご確認ください。<br>・「ピックアップ勧誘～Y2K♡GALS～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「ピックアップ勧誘～Y2K♡GALS～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「ピックアップ勧誘～Y2K♡GALS～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,224030102
3110001,・登場する部員については「登場割合」をご確認ください。<br>・「かのんちゃんお誕生日記念勧誘～ハーモニースター～」で登場する部員は重複する場合があります。<br>・登場割合は小数第五位を四捨五入して記載しています。<br>そのため、それぞれの登場割合を足した値と全体の登場割合の表示に差が生じる場合があります。<br>・登場割合は表示の関係上、合計が100％にならないことがあります。<br>・「かのんちゃんお誕生日記念勧誘～ハーモニースター～」は登場割合に基づき1回ごとに抽選を行います。<br>例えば提供割合1％のメンバーが100回中1回かならず加入する仕組みではございません。<br>・登場割合につきましては登場割合タブにてご確認ください。<br>・「かのんちゃんお誕生日記念勧誘～ハーモニースター～」実行後に強制終了、もしくは回線が切断され正常に勧誘リザルト画面が表示されなかった場合でも、勧誘は正しく実施されております。部員一覧やペンライトの個数をご確認下さい。<br>・本勧誘で登場する部員は、今後再登場する場合がございます。<br>・本勧誘は再販される場合がございます。<br>・開催期間及び内容は予告なく変更される場合がございます。<br>・勧誘チケットは画面右下の「チケットで勧誘」からご利用いただけます。<br>　「チケットで勧誘」内に表示されないチケットは、本勧誘ではご利用いただけません。<br>・すでに加入済の部員は2回目以降に加入する代わりに、レアリティに応じてペンライトが貰えます。<br>　R部員：20個<br>　SR部員：50個<br>　UR部員：500個<br>・獲得した勧誘ポイントは、勧誘終了時に自動で「スキルブック（中）」1個に変換されます。,223050101
