_masterEventId,_spriteName,_message,_category,_masterReleaseLabelId
137,SubTutorial_miraclecollection_05,選抜メンバーの「ミラクルスター獲得ボーナス」は<br>イベントログインボーナスのミラクルスター獲得量がアップするよ！<br>選抜メンバーを覚醒させると、ボーナス効果がさらに上昇するよ！,,224013104
137,SubTutorial_miraclecollection_06,イベント課題をクリアすると様々な報酬をゲットできるよ！<br>また獲得したイベントptに応じて、イベントストーリーが解放！,,224013104
138,SubTutorial_freetour_01,イベントptを集めることで、累計イベントpt報酬が入手できます。<br>イベントptはライブをクリアすることで入手できます。,,224021006
138,SubTutorial_freetour_02,イベント課題をクリアすると豪華アイテムをゲットできます。,,224021006
139,SubTutorial_starevent_01,スターチャレンジは腕前・メンバーの育成など<br>あらゆるスクフェス2のプレイが試される総合イベント！<br>実力を見せつけてより高みを目指そう！,,224021404
139,SubTutorial_starevent_02,ランダムな課題曲の目標スコアを全てクリアするとスターLvがアップ！<br>スターLvがアップすると豪華報酬がゲットできるよ！,,224021404
139,SubTutorial_starevent_03,スターチャレンジ専用のシステム「スターアシスト」を使うと<br>HP無限・特技発動率アップなど様々な効果を発揮！<br>普段出せない超ハイスコアを狙おう！,,224021404
139,SubTutorial_starevent_11,さらに「スターアシスト」を使うと、加入している部員のレベルや特技レベルに応じてスコアにボーナス！<br>いろんな部員を育成してボーナススコアをアップしよう！<br>※ユニット編成していない部員も含めて、全ての部員が対象になります,,224021404
139,SubTutorial_starevent_04,スターチャレンジでは、スターLvをアップしたり<br>イベントptを貯めることで様々な報酬がゲットできるよ！<br>またイベントランキングにランクインするとさらに豪華報酬をゲット！,,224021404
139,SubTutorial_starevent_05,選ばれた課題曲の目標スコアをすべてクリアするとスターLvがアップ！<br>スターLvがアップすると豪華報酬がゲットできるよ！,,224021404
139,SubTutorial_starevent_06,スターチャレンジのランキングはスターLvが高いほど上位に！<br>スターLvが同じ場合、イベントpt数で上位が決まるよ！<br>スターLvをアップして目指せ、上位ランクイン！,,224021404
139,SubTutorial_starevent_07,イベントごとに選ばれる選抜メンバーを加入して<br>イベントを有利に進めよう！,,224021404
139,SubTutorial_starevent_08,選抜メンバーが加入するとイベント楽曲のスコアがアップ！<br>スターチャレンジでは編成しなくてもボーナス効果を発揮！<br>覚醒すると、ボーナス効果がさらに上昇するよ！,,224021404
139,SubTutorial_starevent_09,選抜メンバーの「ログインアイテム獲得ボーナス」は<br>イベントログインボーナスのスターアシストチケットの獲得量がアップするよ！<br>選抜メンバーを覚醒させると、ボーナス効果がさらに上昇するよ！,,224021404
139,SubTutorial_starevent_10,イベント中、毎日5回までライブをクリアするごとに追加される「継続ボーナス」や<br>ライブをクリアする毎にスコアにボーナスが増えていく「プレイボーナス」を活用して<br>目標スコアの限界を突破しよう！,,224021404
140,SubTutorial_freetour_01,イベントptを集めることで、累計イベントpt報酬が入手できます。<br>イベントptはライブをクリアすることで入手できます。,,224022305
140,SubTutorial_freetour_02,イベント課題をクリアすると豪華アイテムをゲットできます。,,224022305
141,SubTutorial_miraclecollection_09,ミラクルコレクションでは、イベントptを集めると様々な報酬をゲットできるよ！<br>またイベント内のランキングにランクインするとさらに豪華報酬をゲット！<br>※今回、イベントptランキングはありません,,224030104
141,SubTutorial_miraclecollection_02,通常曲をプレイして、ミラクルスターを集めよう！<br>集めたミラクルスターを使って、イベント曲に挑戦！<br>イベント楽曲では通常曲と比べてイベントptを大量にゲットできるよ！,,224030104
141,SubTutorial_miraclecollection_03,イベントごとに選ばれる選抜メンバーを加入・編成して<br>イベントを有利に進めよう！,,224030104
141,SubTutorial_miraclecollection_04,ボーナス効果「イベントptボーナス」の選抜メンバーを<br>編成してライブをプレイするとイベントpt獲得量がアップ！<br>選抜メンバーを覚醒させると、ボーナス効果がさらに上昇するよ！,,224030104
141,SubTutorial_miraclecollection_05,選抜メンバーの「ミラクルスター獲得ボーナス」は<br>イベントログインボーナスのミラクルスター獲得量がアップするよ！<br>選抜メンバーを覚醒させると、ボーナス効果がさらに上昇するよ！,,224030104
141,SubTutorial_miraclecollection_06,イベント課題をクリアすると様々な報酬をゲットできるよ！<br>また獲得したイベントptに応じて、イベントストーリーが解放！,,224030104
