_id,_textJa,_textEn,_masterReleaseLabelId
Profile_OpenDialogMainDeckParam,ユニット総合力,Unit comprehensive power,1
Profile_OpenDialogGroupRank,グループランク,Glue plank,1
Profile_OpenDialogClearLiveNumber,クリア楽曲数,Number of clear songs,1
Profile_OpenDialogFullComboLiveNumber,フルコンボ楽曲数,Number of songs in full combo,1
Profile_OpenDialogAllPerfectLiveNumber,ALL PERFECT楽曲数,ALL Perfect number,1
Profile_OpenDialogHighScoreRate,ハイスコアレート,High -core rate,1
Profile_OpenDialogLastLoginDate,最終ログイン時間,Final login time,1
Profile_OpenDialogUserId,プレイヤーID,Player ID,1
Profile_OpenDialogGuestMember,ゲスト部員,Guest member,1
Profile_OpenDialogCaution,チェックを外すと非公開になります,"If you uncheck it, it will be private",1
Profile_OpenDialogOpenButton,公開,Release,1
Profile_OpenDialogSecretButton,非公開,private,1
Profile_OpenDialogPendingButton,受付中,Accepting,1
Profile_OpenDialogRejectButton,拒否,rejection,1
Profile_RankDialogTitle,ランク詳細,Rank details,1
Profile_RankMax,ランクが最大になりました,The rank is maximum,1
Profile_CommentSettingDialogTitle,コメント設定,Comment setting,1
Profile_CommentSettingDialogMassage,コメントを入力してください,Please enter the comment,1
Profile_CommentSettingDialogLimitNum,{0}文字以内,{0} within the letters,1
Profile_HighScoreRateDialogTitle,詳細ハイスコアレート,Detailed high -core rate,1
Profile_HighScoreRateDialogTotalHighScore,総合ハイスコアレート,Comprehensive high -core rate,1
Profile_HighScoreRateDialogValue,ハイスコアレート,High -core rate,1
Profile_HighScoreRateDialogEmpty,楽曲のプレイデータが存在しません,There is no play data of the song,1
Profile_RankListScrollItemGem,報酬：ラブカ {0},Reward: Labka {0},1
Profile_RankListScrollItemNone,報酬：未対応 {0},Reward: Not supported {0},1
Profile_ScoreTitle,達成楽曲数,Number of achievements,1
Profile_ClearMusicTitle,CLEAR,Clear,1
Profile_FullComboTitle,FULL COMBO,Full Combo,1
Profile_ClimaxPerfectTitle,CLIMAX<br>PERFECT,Climax <br> Perfect,1
Profile_AllPerfectTitle,ALL PERFECT,All Perfect,1
Profile_TeacherPointTitle,ハイスコアレート,High -core rate,1
Profile_ScoreConfirm,クリア楽曲,Clear music,1
Profile_GuestMember,ゲスト部員,Guest member,1
Profile_GuestDetail,ゲスト詳細,Guest details,1
Profile_SettingMember,設定部員,Setting department,1
Profile_Share,シェア,share,1
Profile_ShareMessage,私たちと一緒にスクールアイドルはじめませんか♪,Why don't you start a school idol with us ♪,1
Profile_CardEmpty,部員がいません,There are no members,1
Profile_Birthday,誕生日,birthday,1
Profile_NoBirthday,未設定,Unanimed,1
Profile_BirthdaySettingDialogTitle,お誕生日設定,Birthday setting,1
Profile_BirthdaySettingDialogMessage,あなたのお誕生日を入力してください,Please enter your birthday,1
Profile_BirthdaySettingDialogNote,※お誕生日はあとから変更することができません<br>※お誕生日には特別チャットが届きます<br>※購入上限確認時の生年月日と同じでなくても大丈夫です,* Birthday cannot be changed later<br>* Special chat will arrive on your birthday<br>* It doesn't have to be the same as the date of birth when checking the purchase upper limit.,1
TitleList_TitleChangeDialogTitle,確認,confirmation,1
TitleList_TitleChangeDialogText,この称号を設定,Set this title,1
TitleList_TitleNoDetailText,称号の説明なし,No explanation of the title,1
TitleList_TitleListTabNormal,通常,usually,1
TitleList_TitleListTabEvent,イベント,event,1
TitleList_TitleListTabMember,メンバー,member,1
TitleList_TitleListTabMigration,データ連携,Data cooperation,1
TitleList_NoMigrationMessage,データ連携の称号を所持していません,I do not have the title of data linkage,1
TitleList_TitleListEmpty,称号がありません,There is no title,1
Exchange_Tab_Main,メイン,Main,1
Exchange_Tab_Tea,紅茶,Black tea,1
Exchange_ExpireDateLabel,交換期限,Expiration date,1
Exchange_ExchangeSelectMessageText,★交換所を選択してください★,★ Please select the exchange ★,1
Exchange_SealExchangeHeaderMainTitle,勧誘ポイント交換所,Solicary point exchange,1
Exchange_PickExchangeHeaderMainTitle,交換所,Exchange,1
Exchange_TicketExchangeHeaderMainTitle,チケット交換所,Ticket exchange,1
Exchange_SoldOutMessage,交換上限に達しています,The exchange limit has reached,1
Exchange_ExchangeLimitMessage,所持上限に達しているため交換できません,It cannot be replaced because it has reached the upper limit,1
Exchange_GetSeal,勧誘ポイントを獲得,Get solicitation points,1
Exchange_ShopResetMessage_Daily,毎日0時に更新,Updated every day at midnight,1
Exchange_ShopResetMessage_Weekly,毎週{0}に更新,Updated to {0} every week,1
Exchange_ShopResetMessage_Monthly,毎月1日に更新,Updated on the 1st of every month,1
Exchange_ResetDayDaily,本日,today,1
Exchange_ResetDayWeekly,今週,this week,1
Exchange_ResetDayMonthly,今月,this month,1
Exchange_RemainCount,あと{0}回,And {0} times,1
Exchange_ResultMesseage,{0} {1}個を交換しました！,{0} {1},1
Exchange_ResultCardMesseage,[{1}]{0}を{2}人勧誘しました！,[{1}] {0} solicited {2} people!,1
Exchange_FilterDialogTitle,交換所絞り込み,Exchange squeezing,1
Exchange_FilterDialogCategoryLabel,カテゴリ絞り込み,Category aperture,1
Exchange_FilterDialogSoldOutLabel,獲得済み絞り込み,Acquired narrowed down,1
Exchange_FilterDialogCategoryAll,すべて,all,1
Exchange_FilterDialogCategoryStamp,スタンプ,stamp,1
Exchange_FilterDialogCategoryPrimaryItem,主要アイテム,Main item,1
Exchange_FilterDialogCategoryPhotoSeal,部員,Member,1
Exchange_FilterDialogCategoryTicket,チケット,ticket,1
_FilterDialogDefaultButtonText,デフォルトに<br>戻す,Return to the default,1
Exchange_Name_Exchange,交換,exchange,1
Exchange_Name_Purchase,購入,purchase,1
Exchange_Name_LevelUp,レベルアップ,Level up,1
Exchange_EmptyData,{0}できる商品がありません,There is no product that can be {0},1
Exchange_AmountLabel,{0}数,{0} number,1
Exchange_AmountDialogTitle,いくつ{0}しますか,How many {0} do you want,1
Exchange_AmountDialogMessage,※初めて加入する部員以外はペンライトに変換されます,"* Except for members who join for the first time, it will be converted to penlight.",1
Exchange_ConfirmDialogTitle_Countable,{0}数確認,{0} number confirmation,1
Exchange_ConfirmDialogTitle_Uncountable,{0}しますか,{0}?,1
Exchange_ResultDialogTitle,{0}しました,{0},1
DeckEdit_RecommendDialogTitle,おすすめ編成,Recommended organization,1
DeckEdit_RecommendPriorityType,属性,attribute,1
DeckEdit_RecommendPriorityGroup,グループ,group,1
DeckEdit_RecommendPrioritySkill,特技,Special skill,1
DeckEdit_RecommendTypeAll,指定なし,unspecified,1
DeckEdit_RecommendGroupAll,指定なし,unspecified,1
DeckEdit_RecommendGroupOther,その他,others,1
DeckEdit_RecommendTypeBonus,属性ボーナス,Attribute bonus,1
DeckEdit_RecommendCharacterBonus,メンバーボーナス,Member bonus,1
DeckEdit_RecommendEventBonus,イベントボーナス,Event bonus,1
DeckEdit_RecommendSkillAll,指定なし,unspecified,1
DeckEdit_RecommendSkillScore,スコアアップ,Score -up,1
DeckEdit_RecommendSkillScoreCondition,条件付きスコアアップ,Conditional score up,1
DeckEdit_RecommendSkillRecovery,体力回復,Recovery of physical strength,1
DeckEdit_RecommendSkillEnhanced,判定強化,Strengthening of the decision,1
DeckEdit_RecommendSkillOther,その他,others,1
DeckEdit_RecommendCheckCenterFixed,センターポジションを固定,Fix the center position,1
DeckEdit_RecommendCheckBonusApply,選抜メンバーを優先,Priority for selected members,1
DeckEdit_RecommendGroupSelectDialogTitle,グループ選択,Group selection,1
DeckEdit_DefaultBandName,ユニット{0},Unit {0},1
DeckEdit_TabName,ユニット{0},Unit {0},1
DeckEdit_StatusPower,LP,LP,1
DeckEdit_StatusTotal,ユニット総合力,Unit comprehensive power,1
DeckEdit_StatusSoul,スマイル,Smile,1
DeckEdit_StatusTechnic,ピュア,pure,1
DeckEdit_StatusAppeal,クール,cool,1
DeckEdit_StatusOrnamentBouns,アイテム,item,1
DeckEdit_StatusEventBouns,イベント,event,1
DeckEdit_StatusTypetBouns,属性ボーナス,Attribute bonus,1
DeckEdit_MainUnitSetButton,メインユニット設定,Main unit settings,1
DeckEdit_RecommendEditButton,おすすめ編成,Recommended organization,1
DeckEdit_ResetButton,リセット,reset,1
DeckEdit_OrnamentButton,アイテム,item,1
DeckEdit_TotalParamDetailButton,総合力詳細,Comprehensive power details,1
DeckEdit_EventNothing,イベント開催期間外のため<br>ボーナスはありません,There is no bonus because it is outside the event period,1
DeckEdit_UnitNameDialogTitle,ユニット名,Unit name,1
DeckEdit_UnitNameDialogMessage,ユニット名を入力してください,Please enter the unit name,1
DeckEdit_UnitNameDialogLimitNum,8 文字以内,Within 8 characters,1
DeckEdit_ClassmateButton,（ダミー）,(dummy),1
DeckEdit_ClassmateTotalParam,（ダミー）,(dummy),1
DeckEdit_PassiveSkillTotalParam,（ダミー）,(dummy),1
DeckEdit_EventBonusMessage,イベントptボーナスは、編成中の選抜メンバー全員の合計値が適用されます,Event PT bonuses apply the total value of all selected members in the formation.,1
DeckEdit_EventBonusEventPointUp_ChallengeLive,ミラクルコレクションでイベントpt{0}%アップ,Event Pt {0}%Up with Miracle Collection,1
DeckEdit_EventBonusTotalPointUp_ChallengeLive,ミラクルコレクションで<br>対象部員の総合力アップ,In the Miracle Collection <br> Improve the overall power of the target member,1
DeckEdit_EventBonusEventPointUp_LiveTry,ミラクルコレクションでイベントpt{0}%アップ,Event Pt {0}%Up with Miracle Collection,1
DeckEdit_EventBonusTotalPointUp_LiveTry,ミラクルコレクションで<br>対象部員の総合力アップ,In the Miracle Collection <br> Improve the overall power of the target member,1
DeckEdit_EventBonusEventPointUp_MultiLive,,,1
DeckEdit_EventBonusTotalPointUp_MultiLive,,,1
DeckEdit_EventBonusTotalPointUp,メンバーボーナス     (部員総合力),Member bonus (comprehensive power),1
DeckEdit_EventBonusEventPointUp,(イベントpt),(Event PT),1
DeckEdit_EventBonusNoRate,---,---,1
DeckEdit_EventBonusRate,{0}%x{1}人,{0}%x {1} person,1
DeckEdit_EventBonusRateUp,UP!,UP!,1
DeckEdit_EventBonusInvalidMessage1,イベントボーナス,Event bonus,1
DeckEdit_EventBonusInvalidMessage2,対象メンバーはいません,There are no target members,1
DeckEdit_Passive,パッシブスキル,Passive skill,1
DeckEdit_LiveRole,（ダミー）,(dummy),1
DeckEdit_SupportRole,（ダミー）,(dummy),1
DeckEdit_SelectEventDialogTitle,対象イベント選択,Target event selection,1
DeckEdit_SelectEventDialogText,選択したイベントの<br>イベントボーナス情報を表示します,Displays the event bonus information of the selected event,1
DeckEdit_SelectEventDialogCaution,イベントボーナスのないイベントは表示されません,Events without event bonuses are not displayed,1
DeckEdit_ClassmateDisp,全部員表示,All members display,1
DeckEdit_TotalParamDetailDialogTitle,ユニット詳細,Unit details,1
DeckEdit_CenterSkillRiseValue,センタースキル上昇値,Center skill rise value,1
DeckEdit_EventBonusRiseValue,イベントボーナス上昇値,Event bonus rise value,1
DeckEdit_UpperArrowValue,↑{0},↑ {0},1
DeckEdit_SkillLvValue,Lv {0},Lv {0},1
DeckEdit_EventPt,イベントpt,Event PT,1
DeckEdit_IconBonus,ミラクルスター,Miracle star,1
DeckEdit_StatusTotalAttention,ユニット総合値はセンタースキル上昇値を合算して表記しています,The comprehensive unit value is described in combination of the increase in the center skill.,1
DeckEdit_PositionEditMessage,部員をドラッグして配置を変更してください,Drag the members and change the arrangement,1
DeckEditCharaSelect_PhotoTotalParam,部員総合力,Comprehensive power,1
LiveMission_DialogTitle,{0} の達成報酬一覧,List of achievement rewards of {0},1
LiveMission_DialogScoreRank,スコアランク,Score rank,1
LiveMission_DialogComboCount,コンボ数,Number of combo,1
LiveMission_DialogFullCombo,フルコンボ,Full combo,1
LiveMission_DialogClearCount,クリア回数,Number of clears,1
ShopCommon_FreeGem,無償ラブカ,Free Loveka,1
ShopCommon_ChargeGem,有償ラブカ,Paid Loveka,1
ShopCommon_Price,価格,price,1
GemShop_FundSettlement,資金決済法<br>に基づく表示,Fund Settlement Law<br>Display based on,1
GemShop_ServiceGuidelines,サービス内通貨ガイドライン,In -service currency guidelines,1
GemShop_MedalGuidelines,ラブカ利用規約,Loveka Terms of Use,1
GemShop_SpecifiedCommercialTransactions,特定商取引法<br>に基づく表示,Specified Commercial Transaction Law<br>Display based on,1
GemShop_SpecifiedCommercialTransactions_DialogTitle,特定商取引法に基づく表示,Display based on the Specified Commercial Transactions Law,1
GemShop_FundSettlement_DialogTitle,資金決済法に基づく表示,Display based on the Fund Settlement Law,1
GemShop_SpecifiedCommercialTransactions_FundSettlement,特商法/資金決済法に基づく表示,Display based on the Special Commercial Code/Fund Settlement Law,1
GemShop_BuyComplete,購入完了,Purchase completion,1
GemShop_BuyCompleteMessage,{0}を{1}購入しました,I purchased {0} {1},1
GemShop_Confirm,確認,confirmation,1
GemShop_BuyStaminaMessage,ラブカを{0}消費してLPを{1}回復します<br>よろしいですか？,We consume {0} {0} and recover LP {1} <br> Is that OK?,1
GemShop_BuyStaminaCompleteTitle,LP回復ウインドウ,LP recovery window,1
GemShop_BuyStaminaCompleteMessage,LPを{0}回復しました！,LP has recovered {0}!,1
GemShop_AgeConfirm,年齢確認,Age confirmation,1
GemShop_AgeMessage,年齢確認のため、生年月日を入力してください,Please enter your date of birth to confirm your age,1
GemShop_AgeNote,※生年月日は後から変更することはできません,* The date of birth cannot be changed later.,1
GemShop_AgeMaxMessage,※16歳未満：月額5000円(税込)まで<br>※16歳以上18歳未満：月額10000円(税込)まで<br>※18歳以上：上限なし ,"* Up to 5000 yen (tax included) per month (tax included) under 16 years old<br>* 16 years old or older under 18 years old: Up to 10,000 yen (tax included) per month<br>* 18 years old or older: No upper limit",1
GemShop_AgeNote1617,16～17歳：,16-17 years old:,1
GemShop_AgeNote16,16歳未満：,Under 16 years old:,1
GemShop_LimitOverMessage,ご利用可能額の上限に達したため、今月は購入できません,We cannot purchase this month because we have reached the upper limit of the available amount.,1
GemShop_LimitAlertOver,既に一ヶ月のラブカの購入額が<br>{0}円を超えています,The purchase amount of Labka for one month has already exceeded {0} yen,1
GemShop_LimitAlert,この購入を行う事で一ヶ月の<br>ラブカの購入額が{0}円を超えます,"By purchasing this purchase, the purchase amount of Loveka for one month exceeds {0} yen.",1
GemShop_PurchaseConfirm,{0}を購入しますか？,Do you buy {0}?,1
GemShop_AgeSelectedTitle,年齢登録確認,Age registration confirmation,1
GemShop_AgeSelectedContents,あなたの生年月日は以下でよろしいでしょうか？,Is your date of birth:,1
GemShop_AgeSelectedConfirm,※生年月日は後から変更することはできません,* The date of birth cannot be changed later.,1
GemShop_AgeDecisionContents,年齢を確認しました,I checked the age,1
GemShop_AgeDecisionContentsFormat,年齢を確認しました,I checked the age,1
GemShop_AgeDecisionLimitLabel,{0}：月額 ¥{1} まで,{0}: Until monthly ¥ {1},1
GemShop_AgeDecision,設定が完了しました,The setting is complete,1
GemShop_Monthly,月額,Monthly amount,1
GemShop_AlertMessage,今月の利用額が{0}円を超えますが、このまま購入を続けますか？,"The amount used this month exceeds {0} yen, but do you continue to buy it as it is?",1
GemShopItem_LimitBuyAmount,残り{0},Remaining {0},1
GemShopItem_LimitDate,{0}まで,Until {0},1
GemShopItem_Amount,{0}個,{0} pieces,1
GemShopItem_LimitAmount,あと{0}個,And {0} pieces,1
GemShopItem_GemAmount,ラブカ {0}個,Loveka {0},1
GemShopItem_Omake,<br><size=22><color=#F93981>+無償ラブカ{0}個,<br> <size = 22> <color =#f93981>+Free Loveka {0},1
GemShopItem_Charge,有償ラブカ×{0},Paid Loveka x {0},1
GemShopItem_Free,無償ラブカ×{0},Free Loveka x {0},1
GemShopItem_Money,¥{0},\ {0},1
GemShopItem_Increase,増量{0},Increased {0},1
GemShopItem_Period,販売期間,Sales period,1
GemShopItem_Season,{0} 〜 {1},{0} ~ {1},1
GemShopItem_TicketInfo,※ログインしなかった日はラブカを受け取れません<br>※ラブカ以外のアイテムはプレゼントへ送られます<br>※ログインした時に直接付与されて所持数に反映されます<br>※ログインボーナスは購入日の翌0:00から受け取れます,* You cannot receive Loveka on the day you did not log in<br>* Items other than Loveka will be sent to the present<br>* It is given directly when logged in and is reflected in the number of possession.<br>* You can receive the login bonus from 0:00 the following day of the purchase date.,1
GemShopItem_TicketBuyInfo,<color=#D73C55>購入済み</color><br>有効期限：{0},<color =#d73C55> Purchased </color><br>Expiration date: {0},1
GemShopItem_TicketRemainPresent,1日1回プレゼント<br><color=#D73C55>のこり{0}回</color>,Gift once a day<br><COLOR =#D73C55> Dust {0} times </color>,1
GemShopItem_ChargeGemComfirm,ラブカを{0}消費して{1}を購入します<br>この商品は有償ラブカでのみ購入できます,We consume {0} and purchase {1} <br> This product can be purchased only with a paid Labka,1
GemShopItem_FreeGemComfirm,ラブカを{0}消費して{1}を購入します<br>ラブカは無償分から消費されます,We consume {0} and buy {1} <br> Loveka is consumed from free,1
GemShopItem_SubscriptionButton_MembersCard,会員証を見る,See your membership card,1
GemShopItem_SubscriptionButton_Buy,購入,purchase,1
GemShopItem_SubscriptionButton_Info,内容詳細,Details,1
GemShopItem_SubscriptionRemainingText,{0},{0},1
GemShopItem_Membership_CardNo,会員NO,Member NO,1
GemShopItem_Membership_CardStart,入会日,Join Date,1
GemShopItem_Membership_CardChangeButton,デザイン<br>変更,Design <br> Change,1
GemShopItem_Membership_WallpaperTitle,会員証デザイン変更,Membership card design change,1
GemShopItem_Membership_WallpaperAlert,※決定ボタンをタップしないと反映されません,* It will not be reflected unless you tap the decision button,1
GemShopItem_Membership_WallpaperSelected,選択中,choosing,1
GemShopItem_Membership_WallpaperUsing,使用中,in use,1
GemShopItem_Membership_WallpaperDecide,決定,Decision,1
GemShopItem_Membership_WallpaperNotice,会員証のデザインを変更しました,Changed the design of the membership card,1
GemShopItem_Membership_InfoTitle,内容詳細,Details,1
GemShopItem_Membership_InfoTabSummary,概要,overview,1
GemShopItem_Membership_InfoTabLoginBonus,ログインボーナス,Login bonus,1
GemShopItem_Membership_InfoTabMission,課題,assignment,1
GemShopItem_Membership_InfoSummaryTitle,MIRACLEパス会員 概要,Miracle Pass Member Overview,1
GemShopItem_Membership_InfoSummaryUnsubscribe,解約する,Cancel,1
GemShopItem_Membership_InfoLoginBonusTitle,MIRACLEパス会員 特別ログインボーナス！,Miracle Pass Member Special Login Bonus!,1
GemShopItem_Membership_InfoLoginBonusDescription,MIRACLEパス加入で獲得！20日間ログインして、最大で無償1000ラブカGET！<br>※加入した翌日よりお受け取りいただけます,Acquired by joining Miracle pass! Log in for 20 days and get a maximum of 1000 Loveka GET!<br>* You can receive it from the day after you join.,1
GemShopItem_Membership_InfoLoginBonusDayCount,日数,Number of days,1
GemShopItem_Membership_InfoLoginBonusDayCountFormat,{0}日目,{0} Day,1
GemShopItem_Membership_InfoLoginBonusGotItem,獲得アイテム,Acquired items,1
GemShopItem_Membership_InfoLoginBonusStatus,獲得状況,Acquisition status,1
GemShopItem_Membership_InfoLoginBonusClear,獲得済み,Already acquired,1
GemShopItem_Membership_InfoLoginBonusNotClear,未達成,Not Achieved,1
GemShopItem_Membership_InfoMissionTitle,MIRACLEパス会員 特別課題！,MIRACLE Pass Member Special Assignment!,1
GemShopItem_Membership_InfoMissionDescription,全ての課題をクリアして、最大で無償1500ラブカGET！<br>※期間終了の48時間前までにクリア頂くようお願いします,Clear all issues and get a maximum of 1500 Loveka GET!<br>* Please clear at 48 hours before the end of the period.,1
GemShopItem_Membership_InfoMissionClearCount,楽曲クリア回数,Number of music clears,1
GemShopItem_Membership_InfoMissionClearCountFormat,{0}回クリア,{0} Clear,1
GemShopItem_Membership_InfoMissionGotItem,獲得アイテム,Acquired items,1
GemShopItem_Membership_InfoMissionStatusProgress,進行中,in progress,1
GemShopItem_Membership_InfoMissionStatusClear,クリア,clear,1
GemShopItem_Membership_InfoMissionStatusReceived,報酬受取済,Reward received,1
GemShopItem_Membership_InfoMissionButton,課題へ,To the challenge,1
ConfirmMedal_Gem,所持ラブカ確認,Confirmation of possession Loveka,1
ConfirmMedal_Log,ラブカ詳細,Loveka details,1
ConfirmMedal_ChargeGemReason,[{0}]を購入しました,I purchased [{0}],1
DeckConfirm_LiveStartWarning,ライブを開始するにはユニットに部員を9人設定する必要があります<br>部員を編成してください,"To start the live, you need to set nine members in the unit<br>Please organize the members",1
DeckConfirm_StaminaUse,{0}消費,{0} consumption,1
DeckConfirm_AutoBurstDialogTitle,消費オートチケット設定,Consumer auto ticket setting,1
DeckConfirm_LiveBurstDialogTitle,消費LP設定,Consumption LP settings,1
DeckConfirm_UseBurstDialogTitle,使用バースト設定,Used burst settings,1
DeckConfirm_UseBurstDialogBurstSetting,基本の使用バースト設定,Basic use burst settings,1
DeckConfirm_UseBurstDialogThisTimeBurst,今回使用されるバースト,Burst used this time,1
DeckConfirm_UseBurstDialogAutoDescription,スキップチケットを使用するとスキッププレイになります,Using a skip ticket will be a skip play,1
DeckConfirm_UseBurstDialogBurstWarning,※スキップチケットは使用期限が早いものから使用されます<br>※スキップチケットはクリアした楽曲・難易度にのみ使用できます,* Skip tickets are used from those with early use. <br> * Skip tickets can only be used for clear songs and difficulty levels.,1
DeckConfirm_UseBurstDialogAutoWarning,※スキップチケットは使用期限が早いものから使用されます<br>※スキップチケットはクリアした楽曲・難易度にのみ使用できます,* Skip tickets are used from those with early use. <br> * Skip tickets can only be used for clear songs and difficulty levels.,1
DeckConfirm_NoBurst,未所持,Unpalated,1
DeckConfirm_CanNotUsedNoBurst,未所持のため使用不可,Cannot be used because it is not possessed,1
DeckConfirm_CanNotUsedNoClear,選択中の楽曲が未クリアのため使用不可,Cannot be used because the selected song is not cleared,1
DeckConfirm_CanNotUsedNoClearShort,未クリア時使用不可,Not available when clearing,1
DeckConfirm_LiveParam,ライブ用数値,Live numerical value,1
DeckConfirm_AutoParam,オート用数値,Auto numerical value,1
DeckConfirm_EventPointGet,イベントpt,Event PT,1
DeckConfirm_EventGachaPointGet,勧誘（ボックス）P獲得,Solicary (Box) P acquisition,1
DeckConfirm_ItemAndExpGet,報酬・EXP,Reward / EXP,1
DeckConfirm_Magni,倍,Doubling,1
DeckConfirm_StaminaBoostNotSelect,設定,setting,1
DeckConfirm_StaminaBoostSelect,設定中,setting up,1
DeckConfirm_StaminaBoostWarning,※消費数が設定消費数に満たない場合、所持数すべてを消費します,"* If the number of consumption is less than the set consumption, consume all the number of possessions.",1
DeckConfirm_StaminaBoostAutoWarning,※オートの場合はハイスコア、達成報酬は記録されません,"* In the case of auto, high score and achievement reward are not recorded.",1
DeckConfirm_Note,LPが0のため、<br>スキップができません<br>LPを回復する場合は、<br>回復方法を選択してください,"Since the LP is 0, you cannot skip <br> If you recover LP, select the recovery method.",1
DeckConfirm_OptionButton,オプション,option,1
DeckConfirm_HealthyBoostButton,LP,LP,1
DeckConfirm_StartButton,ライブ開始,Live start,1
DeckConfirm_AutoOn,オート：ON,Auto: ON,1
DeckConfirm_AutoOff,オート：OFF,Auto: OFF,1
DeckConfirm_Passive,パッシブスキル,Passive skill,1
DeckConfirm_LiveRole,ライブ担当,Live in charge,1
DeckConfirm_SupportRole,サポート担当,Support charge,1
DeckConfirm_EventBonusTotalPointUp,メンバーボーナス     (部員総合力),Member bonus (comprehensive power),1
DeckConfirm_EventBonusEventPointUp,(イベントpt),(Event PT),1
DeckConfirm_EventBonusNoRate,---,---,1
DeckConfirm_EventBonusRate,{0}%,{0}%,1
DeckConfirm_EventBonusRateUp,UP!,UP!,1
DeckConfirm_EventBonusInvalidMessage1,イベントボーナス,Event bonus,1
DeckConfirm_EventBonusInvalidMessage2,対象メンバーはいません,There are no target members,1
DeckConfirm_LiveBonusTypePointUp,属性ボーナス     (部員総合力),Attribute bonus (comprehensive power),1
DeckConfirm_LiveBonusRate,{0}%x{1}枚,{0}%x {1} sheets,1
DeckConfirm_LiveBonusRateUp,UP!,UP!,1
DeckConfirm_EventCandyAmount,{0}/{1},{0}/{1},1
DeckConfirm_LiveConditionButton,ライブ条件有り,Live conditions,1
DeckConfirm_LiveConditionDialogTitle,ライブ条件,Live conditions,1
DeckConfirm_LiveConditionDialogCondition,ライブ参加条件,Live participation conditions,1
DeckConfirm_LiveConditionDialogRule,ライブルール,Live rule,1
DeckConfirm_LiveConditionDialogErrorMessage,<color=#ff0000>ライブ参加条件</color>を満たしていないため<br>参加できませんでした,<COLOR =#ff0000> Live participation conditions </color> did not meet <br> I could not participate,1
Story_MainStoryFirstSeason,First Season,First season,1
Story_MainStorySecondSeason,Second Season,Second season,1
Story_SeasonChapterNumberFormat,#{0}-{1},#{0}-{1},1
Story_ChapterNumberFormat,#{0},#{0},1
Story_TitleWithChapterNumberFormat,{0}{1}話「{2}」,{0} {1} story '{2}',1
Story_ReleaseTitleWithChapterNumberFormat,{0}<br>{1}話「{2}」,{0} <br> {1} story '{2}',1
Story_StoryTopHeaderMainTitle,ストーリーTOP,Story TOP,1
Story_StoryTopHeaderSubTitle,ストーリー,story,1
Story_MainStoryListHeaderMainTitle,ストーリー選択,Story selection,1
Story_MainStoryListHeaderSubTitle,メインストーリー,Main story,1
Story_SubStoryTopHeaderMainTitle,グループ選択,Group selection,1
Story_SubStoryTopHeaderSubTitle,サブストーリー,Substory,1
Story_SubStoryListHeaderMainTitle,ストーリー選択,Story selection,1
Story_SubStoryListHeaderSubTitle,サブストーリー,Substory,1
Story_EventStoryTopHeaderMainTitle,イベント選択,Event selection,1
Story_EventStoryTopHeaderSubTitle,イベントストーリー,Event story,1
Story_EventStoryListHeaderMainTitle,ストーリー選択,Story selection,1
Story_EventStoryListHeaderSubTitle,イベントストーリー,Event story,1
Story_CardStoryTopHeaderMainTitle,メンバー選択,Member selection,1
Story_CardStoryTopHeaderSubTitle,ストーリー,story,1
Story_CardStoryListHeaderMainTitle,ストーリー選択,Story selection,1
Story_CardStoryListHeaderSubTitle,ストーリー,story,1
StoryPart_NumberFormat,{0}話,{0} story,1
StoryPart_TitleWithNumberFormat,{0}話「{1}」,{0} story '{1}',1
StoryPart_TitleWithNumberTranslucentFormat,<color=#804B413C>{0}話「{1}」</color>,<color =#804b413c> {0} story '{1} </color>,1
StoryPart_TitleListWithNumberFormat,{0}話～{1}話,{0} story ~ {1} story,1
StoryPart_SeasonChapterNumberFormat,#{0}-{1}-{2},#{0}-{1}-{2},1
StoryPart_ChapterNumberFormat,#{0}-{1},#{0}-{1},1
StoryPart_TitleWithChapterNumberFormat,{0}話「{1}」,{0} story '{1}',1
StoryPart_RankReleaseDetailFormat,ランクを{0}にする,Set the rank to {0},1
StoryPart_GroupRankReleaseDetailFormat,総合グループランクを{0}にする,Make the comprehensive glue planck into {0},1
StoryPart_LiveReleaseDetailFormat,{0}を<br>  スコア{1}以上でクリアする,Clear {0} with <br> score {1} or more,1
StoryPart_MissionReleaseDetailFormat,ミッション「{0}」クリアする,Clear the mission '{0}',1
StoryPart_ReleaseInfo,ゲームを遊んでRANKをあげよう！,Play the game and give Rank!,1
StoryPart_NotRelease,未解放または前のストーリーを読んでいません,I haven't been released or read the previous story,1
SubStory_GroupRankRewardDialogTitle,グループランク報酬一覧,List of glue plank rewards,1
SubStory_GroupRankRewardDialogUntilRankUp,ランクアップまで,Until the ranking up,1
SubStory_GroupRankRewardDialogTotalExp,累計EXP,Cumulative EXP,1
SubStory_GroupRankRewardDialogRank,ランク,Rank,1
SubStory_GroupRankRewardDialogMax,MAX,MAX,1
ConfirmMedal_DialogTitle,所持ラブカ確認,Confirmation of possession Loveka,1
ConfirmMedal_ChargeMedal,有償,Paid,1
ConfirmMedal_FreeMedal,無償,Free of charge,1
ConfirmMedal_TotalMedal,合計ラブカ,Total Loveka,1
ConfirmMedal_Warning,※無償ラブカから先に消費されます,* It is consumed first from the free Loveka,1
ConfirmMedal_UpdateHistory,更新,update,1
ConfirmMedal_HistoryTitle,ラブカ詳細,Loveka details,1
