_id,_masterChatId,_roomId,_hashTag,_firstLineValue,_iconPath,_appearCharaIdList,_masterReleaseLabelId
2008008,2008,8,鞠莉 5月2023,鞠莉: 画像を送信しました,profile_02008_0000,2008,1
2008009,2008,9,鞠莉 6月2023,鞠莉: チャオ～,profile_02008_0000,2008,323062004
2008010,2008,10,鞠莉 7月2023,鞠莉: チャオ～♡,profile_02008_0000,2008,323070704
2008011,2008,11,鞠莉 夏休み2023,鞠莉: この前のキャンプ楽しかったわね～！,profile_02008_0000,2008,323081003
2008012,2008,12,鞠莉 9月2023,鞠莉: 画像を送信しました,profile_02008_0000,2008,323092106
2008013,2008,13,鞠莉 2023ハロウィン,鞠莉さんがログインしました,profile_02008_0000,2008,323103148
2008014,2008,14,鞠莉 11月2023,鞠莉さんがログインしました,profile_02008_0000,2008,323111204
2008015,2008,15,鞠莉 Xmas2023,鞠莉: メリークリスマス♡,profile_02008_0000,2008,323122424
2009001,2009,1,ルビィ DM,ルビィさんがログインしました,profile_02009_0000,2009,1
2009002,2009,2,ルビィ お誕生日2023,ルビィさんがログインしました,profile_02009_0000,2009,123092102
2009003,2009,3,ルビィ お祝い2023,ルビィ: （仮）ユーザ誕生日　 ルビィ,profile_02009_0000,2009,1
2009004,2009,16,ルビィ 新年2024,ルビィ: あけましておめでとう！,profile_02009_0000,2009,324010157
2009005,2009,17,ルビィ バレンタイン2024,ルビィ: ハッピーバレンタイン！,profile_02009_0000,2009,324021451
2009018,2009,18,ルビィ ホワイトデー2024,ルビィ: スタンプを送信しました,profile_02009_0000,2009,324031452
2009007,2009,7,ルビィ 4月2023,ルビィ: あなたがおすすめしてくれたケーキ食べに行ったよー！,profile_02009_0000,2009,1
2009008,2009,8,ルビィ 5月2023,ルビィ: ゴールデンウィークどこか遊びに行った？,profile_02009_0000,2009,1
2009009,2009,9,ルビィ 6月2023,ルビィさんがログインしました,profile_02009_0000,2009,323061404
2009010,2009,10,ルビィ 7月2023,ルビィ: ちょっと相談してもいい？,profile_02009_0000,2009,323070303
2009011,2009,11,ルビィ 夏休み2023,ルビィ: 明日はいよいよ夏祭りだね！,profile_02009_0000,2009,323081904
2009012,2009,12,ルビィ 9月2023,ルビィ: 画像を送信しました,profile_02009_0000,2009,323092403
2009013,2009,13,ルビィ 2023ハロウィン,ルビィ: ハッピーハロウィン♡,profile_02009_0000,2009,323103149
2009014,2009,14,ルビィ 11月2023,ルビィ: スイートポテトおいしかったね～！,profile_02009_0000,2009,323110604
2009015,2009,15,ルビィ Xmas2023,ルビィ: どうしよう,profile_02009_0000,2009,323122531
2101001,2101,1,Aqours,千歌: 千歌だよ！,profile_02001_0000,"2001,2005,2002,2006,2007,2004,2009,2008,2003",1
2101002,2101,2,鞠莉 誕生日お祝い 2023①,,,"2003,2004,2008",123061302
2101003,2101,3,鞠莉 誕生日お祝い 2023②,,,"2003,2004,2008",123061302
2101004,2101,4,Aqours イベント準備2023,千歌: イベント楽しみ過ぎる,profile_02001_0000,"2001,2002,2005,2003,2008,2006,2007,2009,2004",323062007
2101005,2101,5,善子 誕生日お祝い 2023①,,,"2001,2006,2002,2004,2005,2008,2003,2007,2009",123071302
2101006,2101,6,善子 誕生日お祝い 2023②,,,"2001,2005,2006,2003,2007,2002,2008,2009,2004",123071302
2101007,2101,7,千歌 誕生日お祝い 2023①,,,"2002,2005",123080104
2101008,2101,8,千歌 誕生日お祝い 2023②,,,"2001,2005,2006,2008,2007,2009,2003,2002,2004",123080104
2101009,2101,9,Aqours 夏2023,花丸: そうめんあきちゃったずら,profile_02001_0000,"2007,2001,2009,2008,2004,2006,2002,2005,2003",323081108
2101010,2101,10,梨子 誕生日お祝い 2023①,,,"2005,2002",123091902
2101011,2101,11,梨子 誕生日お祝い 2023②,,,"2002,2001,2005,2003,2008,2004,2006,2007,2009",123091902
2101012,2101,12,Aqours 秋2023,果南: みんな、さつまいも好き？,profile_02001_0000,"2003,2009,2006,2008,2001,2002,2005,2004,2007",323091906
2101013,2101,13,ルビィ 誕生日お祝い 2023①,,,"2007,2006,2009",123092102
2101014,2101,14,ルビィ 誕生日お祝い 2023②,,,"2009,2006,2007",123092102
2101015,2101,15,Aqours 10月7日2023,千歌: みんな、メールで送ったダンスの動画、観てくれた？<br>どうだった？,profile_02001_0000,"2001,2006,2007,2003,2004,2008,2009,2002,2005",323100704
2101016,2101,16,Aqours Half Anniversary,,,"2001,2005,2002,2008,2003,2007,2006,2009,2004",323101504
2101017,2101,17,Aqours 冬2023,ダイヤ: みなさん、体調は問題ありませんか？,profile_02001_0000,"2004,2001,2005,2003,2008,2006,2007,2009,2002",323122307
2101018,2101,18,ダイヤ 誕生日お祝い 2024①,,,"2008,2003,2004",124010103
2101019,2101,19,ダイヤ 誕生日お祝い 2024②,,,"2001,2005,2002,2007,2006,2008,2003,2009,2004",124010103
2101020,2101,20,果南 誕生日お祝い 2024①,,,"2008,2004",124021002
2101021,2101,21,果南 誕生日お祝い 2024②,,,"2003,2008,2004",124021002
2101022,2101,22,花丸 誕生日お祝い 2024①,,,"2009,2006",124030402
2101023,2101,23,花丸 誕生日お祝い 2024②,,,"2007,2009,2006,2001,2005,2008,2002,2003,2004",124030402
2101024,2101,24,イベント2024,,,"2007,2006,2008,2009,2003,2004,2001,2005,2002",324030802
2101025,2101,25,曜 誕生日お祝い 2024①,,,"2001,2005",324031602
2101026,2101,26,曜 誕生日お祝い 2024②,,,"2002,2008,2003,2009,2001,2006,2007,2004,2005",324031602
2101027,2101,27,Aqours 春2024,,,"2002,2005,2003,2004,2006,2001,2008,2009,2007",324032302
3001001,3001,1,歩夢 DM,歩夢さんがログインしました,profile_03001_0000,3001,1
3001003,3001,3,歩夢 お祝い2023,歩夢: こんばんは,profile_03001_0000,3001,1
3001004,3001,16,歩夢 新年2024,歩夢: 明けましておめでとう！,profile_03001_0000,3001,324010158
3001005,3001,17,歩夢 バレンタイン2024,歩夢: ハッピーバレンタインだね〜！,profile_03001_0000,3001,324021452
3001019,3001,19,歩夢 ホワイトデー2024,歩夢さんがログインしました,profile_03001_0000,3001,324031453
3001007,3001,7,歩夢 4月2023,歩夢さんがログインしました,profile_03001_0000,3001,1
3001008,3001,8,歩夢 5月2023,歩夢さんがログインしました,profile_03001_0000,3001,1
3001009,3001,9,歩夢 6月2023,歩夢: スタンプを送信しました,profile_03001_0000,3001,323062403
3001010,3001,10,歩夢 7月2023,歩夢さんがログインしました,profile_03001_0000,3001,323072804
3001011,3001,11,歩夢 夏休み2023,歩夢さんがログインしました,profile_03001_0000,3001,323081803
3001012,3001,12,歩夢 9月2023,歩夢: ねえねえ！,profile_03001_0000,3001,323090803
3001013,3001,13,歩夢 2023ハロウィン,歩夢: 今日はハロウィンのお菓子作ったんだ～！,profile_03001_0000,3001,323103150
3001014,3001,14,歩夢 11月2023,歩夢: こんばんは！,profile_03001_0000,3001,323113003
3001015,3001,15,歩夢 Xmas2023,歩夢: メリークリスマス！,profile_03001_0000,3001,323122532
3001018,3001,18,歩夢 お誕生日2024,歩夢さんがログインしました,profile_03001_0000,3001,124030103
3002001,3002,1,かすみ DM,かすみ: 中須かすみです！ 取材の件、ありがとうございました！,profile_03002_0000,3002,1
3002002,3002,2,かすみ お誕生日2024,かすみさんがログインしました,profile_03002_0000,3002,124012302
3002003,3002,3,かすみ お祝い2023,かすみ: せんぱーい！<br>お誕生日おめでとうございまーす！,profile_03002_0000,3002,1
3002004,3002,16,かすみ 新年2024,かすみ: ハッピーニューイヤー！！,profile_03002_0000,3002,324010159
3002005,3002,17,かすみ バレンタイン2024,かすみ: かすみんクイズー！,profile_03002_0000,3002,324021453
3002018,3002,18,かすみ ホワイトデー2024,かすみ: せんぱーい！！,profile_03002_0000,3002,324031454
3002007,3002,7,かすみ 4月2023,かすみ: 今日はいいお天気ですね〜！,profile_03002_0000,3002,1
3002008,3002,8,かすみ 5月2023,かすみ: せんぱーい,profile_03002_0000,3002,1
3002009,3002,9,かすみ 6月2023,かすみさんがログインしました,profile_03002_0000,3002,323062603
3002010,3002,10,かすみ 7月2023,かすみ: せんぱーい！,profile_03002_0000,3002,323072702
3002011,3002,11,かすみ 夏休み2023,かすみ: 先輩！<br>プールの写真いっぱい送ってくれてありがとうございました！,profile_03002_0000,3002,323081404
3002012,3002,12,かすみ 9月2023,かすみ: 夏休み終わっちゃいましたね〜,profile_03002_0000,3002,323090304
3002013,3002,13,かすみ 2023ハロウィン,かすみ: ハッピーハロウィン〜！！,profile_03002_0000,3002,323103151
3002014,3002,14,かすみ 11月2023,かすみ: 先輩、こんにちは〜！,profile_03002_0000,3002,323112004
3002015,3002,15,かすみ Xmas2023,かすみ: メリークリスマス！！,profile_03002_0000,3002,323122533
3003001,3003,1,しずく DM,しずく: こんにちは,profile_03003_0000,3003,1
3003003,3003,3,しずく お祝い2023,しずく: 先輩、お誕生日おめでとうございます,profile_03003_0000,3003,1
3003004,3003,16,しずく 新年2024,しずく: 明けましておめでとうございます！,profile_03003_0000,3003,324010160
3003005,3003,17,しずく バレンタイン2024,しずく: 先輩、今日ってニジガクに取材にくる日でしたよね？,profile_03003_0000,3003,324021454
3003018,3003,18,しずく ホワイトデー2024,しずく: 先輩、今日は誘ってくれてありがとうございました！,profile_03003_0000,3003,324031455
3003007,3003,7,しずく 4月2023,しずくさんがログインしました,profile_03003_0000,3003,1
3003008,3003,8,しずく 5月2023,しずくさんがログインしました,profile_03003_0000,3003,1
3003009,3003,9,しずく 6月2023,しずくさんがログインしました,profile_03003_0000,3003,323062404
3003010,3003,10,しずく 7月2023,しずくさんがログインしました,profile_03003_0000,3003,323072805
3003011,3003,11,しずく 夏休み2023,しずく: 先輩、見てください,profile_03003_0000,3003,323082603
3003012,3003,12,しずく 9月2023,しずくさんがログインしました,profile_03003_0000,3003,323090604
3003013,3003,13,しずく 2023ハロウィン,しずく: ハッピーハロウィン！,profile_03003_0000,3003,323103152
3003014,3003,14,しずく 11月2023,しずくさんがログインしました,profile_03003_0000,3003,323111004
3003015,3003,15,しずく Xmas2023,しずく: メリークリスマス！,profile_03003_0000,3003,323122534
3004001,3004,1,果林 DM,果林さんがログインしました,profile_03004_0000,3004,1
3004002,3004,2,果林 お誕生日2023,果林さんがログインしました,profile_03004_0000,3004,123062902
3004003,3004,3,果林 お祝い2023,果林: お誕生日おめでとう,profile_03004_0000,3004,1
3004004,3004,16,果林 新年2024,果林: 明けましておめでとう,profile_03004_0000,3004,324010161
3004005,3004,17,果林 バレンタイン2024,果林: ハッピーバレンタイン！,profile_03004_0000,3004,324021455
3004018,3004,18,果林 ホワイトデー2024,果林さんがログインしました,profile_03004_0000,3004,324031456
3004007,3004,7,果林 4月2023,果林さんがログインしました,profile_03004_0000,3004,1
3004008,3004,8,果林 5月2023,果林さんがログインしました,profile_03004_0000,3004,1
3004009,3004,9,果林 6月2023,果林さんがログインしました,profile_03004_0000,3004,323060505
3004010,3004,10,果林 7月2023,果林さんがログインしました,profile_03004_0000,3004,323072806
3004011,3004,11,果林 夏休み2023,果林さんがログインしました,profile_03004_0000,3004,323082906
3004012,3004,12,果林 9月2023,果林さんがログインしました,profile_03004_0000,3004,323090113
3004013,3004,13,果林 2023ハロウィン,果林: ハッピーハロウィン！,profile_03004_0000,3004,323103153
3004014,3004,14,果林 11月2023,果林さんがログインしました,profile_03004_0000,3004,323113004
3004015,3004,15,果林 Xmas2023,果林さんがログインしました,profile_03004_0000,3004,323122535
3005001,3005,1,愛 DM,愛: やっほー宮下愛だよー！,profile_03005_0000,3005,1
3005002,3005,2,愛 お誕生日2023,愛さんがログインしました,profile_03005_0000,3005,123053002
3005003,3005,3,愛 お祝い2023,愛: スタンプを送信しました,profile_03005_0000,3005,1
3005004,3005,16,愛 新年2024,愛: 明けましておめでとー！！,profile_03005_0000,3005,324010162
3005005,3005,17,愛 バレンタイン2024,愛: ハッピーバレンタイン！,profile_03005_0000,3005,324021456
3005018,3005,18,愛 ホワイトデー2024,愛さんがログインしました,profile_03005_0000,3005,324031457
3005007,3005,7,愛 4月2023,愛さんがログインしました,profile_03005_0000,3005,1
3005008,3005,8,愛 5月2023,愛: 大型連休がきたぞ〜〜〜！！,profile_03005_0000,3005,1
3005009,3005,9,愛 6月2023,愛: かわいい傘買っちゃった〜,profile_03005_0000,3005,323060902
3005010,3005,10,愛 7月2023,愛: 夏がきたぞ〜〜〜！！,profile_03005_0000,3005,323072009
3005011,3005,11,愛 夏休み2023,愛: ねえねえ、君ってお化け屋敷って大丈夫な人？,profile_03005_0000,3005,323081004
3005012,3005,12,愛 9月2023,愛さんがログインしました,profile_03005_0000,3005,323090114
3005013,3005,13,愛 2023ハロウィン,愛: ハッピーハロウィン！！,profile_03005_0000,3005,323103154
3005014,3005,14,愛 11月2023,愛: 練習試合見にこない？,profile_03005_0000,3005,323112204
3005015,3005,15,愛 Xmas2023,愛: めりくり〜！,profile_03005_0000,3005,323122536
3006001,3006,1,彼方 DM,彼方さんがログインしました,profile_03006_0000,3006,1
3006002,3006,2,彼方 お誕生日2023,彼方さんがログインしました,profile_03006_0000,3006,123121602
3006003,3006,3,彼方 お祝い2023,彼方: お誕生日おめでと〜〜〜！！,profile_03006_0000,3006,1
3006004,3006,16,彼方 新年2024,彼方: はっぴーにゅーいや〜！,profile_03006_0000,3006,324010163
3006005,3006,17,彼方 バレンタイン2024,彼方: 今日はバレンタインですよ〜！,profile_03006_0000,3006,324021457
3006018,3006,18,彼方 ホワイトデー2024,彼方さんがログインしました,profile_03006_0000,3006,324031458
3006007,3006,7,彼方 4月2023,彼方さんがログインしました,profile_03006_0000,3006,1
3006008,3006,8,彼方 5月2023,彼方さんがログインしました,profile_03006_0000,3006,1
3006009,3006,9,彼方 6月2023,彼方さんがログインしました,profile_03006_0000,3006,323061103
3006010,3006,10,彼方 7月2023,彼方: ねえねえ,profile_03006_0000,3006,323072111
3006011,3006,11,彼方 夏休み2023,彼方: ねえねえ質問！,profile_03006_0000,3006,323082604
3006012,3006,12,彼方 9月2023,彼方さんがログインしました,profile_03006_0000,3006,323091503
3006013,3006,13,彼方 2023ハロウィン,彼方: はっぴーはろうぃん〜！,profile_03006_0000,3006,323103155
3006014,3006,14,彼方 11月2023,彼方: お天気サイコー！,profile_03006_0000,3006,323112804
3006015,3006,15,彼方 Xmas2023,彼方: めりくりー！,profile_03006_0000,3006,323122537
3007001,3007,1,せつ菜 DM,せつ菜さんがログインしました,profile_03007_0000,3007,1
3007002,3007,2,せつ菜 お誕生日2023,せつ菜さんがログインしました,profile_03007_0000,3007,123080802
3007003,3007,3,せつ菜 お祝い2023,せつ菜: お誕生日おめでとうございます！,profile_03007_0000,3007,1
3007004,3007,16,せつ菜 新年2024,せつ菜: 新年あけましておめでとうございます！,profile_03007_0000,3007,324010164
3007005,3007,17,せつ菜 バレンタイン2024,せつ菜: こんにちは,profile_03007_0000,3007,324021458
3007018,3007,18,せつ菜 ホワイトデー2024,せつ菜さんがログインしました,profile_03007_0000,3007,324031459
3007007,3007,7,せつ菜 4月2023,せつ菜: 少し前まで肌寒かったのに、すっかり温かくなりましたね,profile_03007_0000,3007,1
3007008,3007,8,せつ菜 5月2023,せつ菜さんがログインしました,profile_03007_0000,3007,1
3007009,3007,9,せつ菜 6月2023,せつ菜さんがログインしました,profile_03007_0000,3007,323062703
3007010,3007,10,せつ菜 7月2023,せつ菜: おはようございます！,profile_03007_0000,3007,323072304
3007011,3007,11,せつ菜 夏休み2023,せつ菜: 今日も暑いですね,profile_03007_0000,3007,323081804
3007012,3007,12,せつ菜 9月2023,せつ菜: 9月だというのに暑いですね,profile_03007_0000,3007,323091703
3007013,3007,13,せつ菜 2023ハロウィン,せつ菜: ハッピーハロウィン！,profile_03007_0000,3007,323103156
3007014,3007,14,せつ菜 11月2023,せつ菜: すっかり肌寒くなってきましたね,profile_03007_0000,3007,323110804
3007015,3007,15,せつ菜 Xmas2023,せつ菜: メリークリスマス！,profile_03007_0000,3007,323122538
3008001,3008,1,エマ DM,エマさんがログインしました,profile_03008_0000,3008,1
3008002,3008,17,エマ お誕生日2024,エマさんがログインしました,profile_03008_0000,3008,124020502
3008003,3008,3,エマ お祝い2023,エマ: ハッピーバースデー！,profile_03008_0000,3008,1
3008004,3008,16,エマ 新年2024,エマ: 明けましておめでとう〜！,profile_03008_0000,3008,324010165
3008005,3008,18,エマ バレンタイン2024,エマ: ねえねえ,profile_03008_0000,3008,324021459
3008019,3008,19,エマ ホワイトデー2024,エマさんがログインしました,profile_03008_0000,3008,324031460
3008007,3008,7,エマ 4月2023,エマ: ぽかぽかになってきたね〜,profile_03008_0000,3008,1
3008008,3008,8,エマ 5月2023,エマさんがログインしました,profile_03008_0000,3008,1
3008009,3008,9,エマ 6月2023,エマさんがログインしました,profile_03008_0000,3008,323061306
3008010,3008,10,エマ 7月2023,エマ: サマーバケーションだね〜！！,profile_03008_0000,3008,323072010
3008011,3008,11,エマ 夏休み2023,エマ: 大発見！,profile_03008_0000,3008,323081104
3008012,3008,12,エマ 9月2023,エマ: 台風来ちゃったね〜,profile_03008_0000,3008,323092404
3008013,3008,13,エマ 2023ハロウィン,エマ: Happy Halloween!!,profile_03008_0000,3008,323103157
3008014,3008,14,エマ 11月2023,エマ: 焼き芋パーティーするよ〜〜〜〜！,profile_03008_0000,3008,323112604
3008015,3008,15,エマ Xmas2023,エマ: Merry Christmas!!,profile_03008_0000,3008,323122539
3009001,3009,1,璃奈 DM,璃奈さんがログインしました,profile_03009_0000,3009,1
3009002,3009,2,璃奈 お誕生日2023,璃奈さんがログインしました,profile_03009_0000,3009,123111302
3009003,3009,3,璃奈 お祝い2023,璃奈: お誕生日おめでとう！,profile_03009_0000,3009,1
3009004,3009,16,璃奈 新年2024,璃奈: 明けましておめでとう,profile_03009_0000,3009,324010166
3009005,3009,17,璃奈 バレンタイン2024,璃奈: 今日、バレンタインだね,profile_03009_0000,3009,324021460
3009018,3009,18,璃奈 ホワイトデー2024,璃奈さんがログインしました,profile_03009_0000,3009,324031461
3009007,3009,7,璃奈 4月2023,璃奈: 毎日ぽかぽかだね,profile_03009_0000,3009,1
3009008,3009,8,璃奈 5月2023,璃奈: ゴールデンウィーク、忙しい？,profile_03009_0000,3009,1
3009009,3009,9,璃奈 6月2023,璃奈さんがログインしました,profile_03009_0000,3009,323060805
3009010,3009,10,璃奈 7月2023,璃奈さんがログインしました,profile_03009_0000,3009,323072011
3009011,3009,11,璃奈 夏休み2023,璃奈: みんなで海にきてるよ,profile_03009_0000,3009,323081105
3009012,3009,12,璃奈 9月2023,璃奈: 秋の連休、一緒にお出かけしない？,profile_03009_0000,3009,323091504
3009013,3009,13,璃奈 2023ハロウィン,璃奈さんがログインしました,profile_03009_0000,3009,323103158
3009014,3009,14,璃奈 11月2023,璃奈さんがログインしました,profile_03009_0000,3009,323112704
3009015,3009,15,璃奈 Xmas2023,璃奈: メリークリスマス！,profile_03009_0000,3009,323122540
3010001,3010,1,栞子 DM,栞子　本日はお越しいただきありがとうござい...,profile_03010_0000,3010,1
3010002,3010,2,栞子 お誕生日2023,栞子さんがログインしました,profile_03010_0000,3010,123100502
3010003,3010,3,栞子 お祝い2023,（仮）栞子からプレイヤー誕生日,profile_03010_0000,3010,1
3010004,3010,16,栞子 新年2024,栞子: 新年明けましておめでとうございます,profile_03010_0000,3010,324010167
3010005,3010,17,栞子 バレンタイン2024,栞子: こんにちは,profile_03010_0000,3010,324021461
3010018,3010,18,栞子 ホワイトデー2024,栞子: 贈り物ありがとうございました！,profile_03010_0000,3010,324031462
3010007,3010,7,栞子 4月2023,栞子　（仮）栞子4月イベントチャット,profile_03010_0000,3010,1
3010008,3010,8,栞子 5月2023,栞子　（仮）栞子5月イベントチャット,profile_03010_0000,3010,1
3010009,3010,9,栞子 6月2023,栞子　（仮）栞子6月イベントチャット,profile_03010_0000,3010,323060404
3010010,3010,10,栞子 7月2023,栞子　（仮）栞子7月イベントチャット,profile_03010_0000,3010,323072408
3010011,3010,11,栞子 夏休み2023,栞子　（仮）栞子8月イベントチャット,profile_03010_0000,3010,323081606
3010012,3010,12,栞子 9月2023,栞子さんがログインしました,profile_03010_0000,3010,323090804
3010013,3010,13,栞子 2023ハロウィン,栞子さんがログインしました,profile_03010_0000,3010,323103159
3010014,3010,14,栞子 11月2023,栞子: 相談させてください！,profile_03010_0000,3010,323111503
3010015,3010,15,栞子 Xmas2023,栞子: メリークリスマス！,profile_03010_0000,3010,323122541
3011001,3011,1,ミア DM,"ミア　Hey, thank you for coming our show",profile_03011_0000,3011,1
3011002,3011,2,ミア お誕生日2023,ミアさんがログインしました,profile_03011_0000,3011,123120602
3011003,3011,3,ミア お祝い2023,（仮）ミアからプレイヤー誕生日,profile_03011_0000,3011,1
3011004,3011,16,ミア 新年2024,ミアさんがログインしました,profile_03011_0000,3011,324010168
3011005,3011,17,ミア バレンタイン2024,ミア: 今日、キミに贈り物をしてるんだ,profile_03011_0000,3011,324021462
3011018,3011,18,ミア ホワイトデー2024,ミア: Hi.,profile_03011_0000,3011,324031463
3011007,3011,7,ミア 4月2023,ミア　（仮）ミア4月イベントチャット,profile_03011_0000,3011,1
3011008,3011,8,ミア 5月2023,ミア　（仮）ミア5月イベントチャット,profile_03011_0000,3011,1
3011009,3011,9,ミア 6月2023,ミア　（仮）ミア6月イベントチャット,profile_03011_0000,3011,323062704
3011010,3011,10,ミア 7月2023,ミア　（仮）ミア7月イベントチャット,profile_03011_0000,3011,323070304
3011011,3011,11,ミア 夏休み2023,ミア　（仮）ミア8月イベントチャット,profile_03011_0000,3011,323080603
3011012,3011,12,ミア 9月2023,ミアさんがログインしました,profile_03011_0000,3011,323091204
3011013,3011,13,ミア 2023ハロウィン,ミア: Happy Halloween!!,profile_03011_0000,3011,323103160
3011014,3011,14,ミア 11月2023,ミア: 紅葉狩りっていうのに行ってきたよ,profile_03011_0000,3011,323112405
3011015,3011,15,ミア Xmas2023,ミアさんがログインしました,profile_03011_0000,3011,323122542
3012001,3012,1,嵐珠 DM,嵐珠　ランジュよ！,profile_03012_0000,3012,1
3012002,3012,18,嵐珠 お誕生日2024,嵐珠さんがログインしました,profile_03012_0000,3012,124021502
3012003,3012,3,嵐珠 お祝い2023,（仮）嵐珠からプレイヤー誕生日,profile_03012_0000,3012,1
3012004,3012,16,嵐珠 新年2024,嵐珠: 新年快乐！！,profile_03012_0000,3012,324010169
3012005,3012,17,嵐珠 バレンタイン2024,嵐珠: 今日はバレンタインよ,profile_03012_0000,3012,324021463
3012019,3012,19,嵐珠 ホワイトデー2024,嵐珠さんがログインしました,profile_03012_0000,3012,324031464
3012007,3012,7,嵐珠 4月2023,嵐珠　（仮）嵐珠4月イベントチャット,profile_03012_0000,3012,1
3012008,3012,8,嵐珠 5月2023,嵐珠　（仮）嵐珠5月イベントチャット,profile_03012_0000,3012,1
3012009,3012,9,嵐珠 6月2023,嵐珠　（仮）嵐珠6月イベントチャット,profile_03012_0000,3012,323060704
3012010,3012,10,嵐珠 7月2023,嵐珠　（仮）嵐珠7月イベントチャット,profile_03012_0000,3012,323072112
3012011,3012,11,嵐珠 夏休み2023,嵐珠　（仮）嵐珠8月イベントチャット,profile_03012_0000,3012,323082004
3012012,3012,12,嵐珠 9月2023,嵐珠　（仮）嵐珠9月イベントチャット,profile_03012_0000,3012,323090115
3012013,3012,13,嵐珠 2023ハロウィン,嵐珠: 万圣节快乐！！,profile_03012_0000,3012,323103161
3012014,3012,14,嵐珠 11月2023,嵐珠さんがログインしました,profile_03012_0000,3012,323112406
3012015,3012,15,嵐珠 Xmas2023,嵐珠: 圣诞节快乐！,profile_03012_0000,3012,323122543
3099001,3099,1,侑 夏フェス2023,,,3099,323082802
3099002,3099,2,侑 合同フェス2023,,,3099,323120802
3101001,3101,1,ニジガク,嵐珠: 你好！<br>みんな！,profile_03001_0000,"3001,3002,3006,3005,3007,3009,3012,3010,3011,3008,3004,3003,3099",1
3101002,3101,2,ニジガク 春2023,愛: ねえねえ！,profile_03001_0000,"3005,3099,3003,3002,3008,3006,3001,3007,3012,3010,3011,3009,3004",1
3101003,3101,3,愛 誕生日お祝い 2023①,,,"3001,3004,3009,3010,3099",123053002
3101004,3101,4,愛 誕生日お祝い 2023②,,,"3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3099",123053002
3101005,3101,5,ニジガク イベント準備2023,,,"3003,3005,3001,3007,3010,3012,3011,3009,3099,3002,3006,3008,3004",323061806
3101006,3101,6,果林 誕生日お祝い 2023①,,,"3004,3008,3011,3012",123062902
3101007,3101,7,果林 誕生日お祝い 2023②,,,"3001,3002,3003,3004,3005,3006,3007,3008,3009,3010,3011,3012,3099",123062902
3101008,3101,8,ニジガク 夏2023,,,"3012,3099,3010,3006,3001,3002,3003,3009,3008,3011,3007,3004,3005",323071304
3101009,3101,9,せつ菜 誕生日お祝い 2023①,,,"3002,3099,3005,3008,3006,3012,3003,3009,3001,3010,3011,3004",123080802
3101010,3101,10,せつ菜 誕生日お祝い 2023②,,,"3007,3002,3008,3005,3099,3012,3011,3001,3009,3006,3010,3004,3003",123080802
3101011,3101,11,ニジガク 夏フェス2023,,,"3099,3012,3002,3006,3008,3009,3001",323082606
3101012,3101,12,ニジガク 秋2023,栞子: 読書会をしませんか？,profile_03001_0000,"3010,3004,3008,3003,3002,3006,3009,3011,3012,3099,3001,3005,3007",323091206
3101013,3101,13,栞子 誕生日お祝い 2023①,,,"3099,3002,3009,3005,3012,3008,3007,3010,3006,3004,3003,3011,3001",123100502
3101014,3101,14,栞子 誕生日お祝い 2023②,,,"3005,3006,3012,3010,3002,3001,3011,3004,3007,3008,3003,3009,3099",123100502
3101015,3101,15,ニジガク Half Anniversary,,,"3099,3005,3004,3007,3010,3009,3011,3002,3012,3003,3008,3001,3006",323101403
3101016,3101,16,璃奈 誕生日お祝い 2023①,,,"3005,3011,3099,3009",123111302
3101017,3101,17,璃奈 誕生日お祝い 2023②,,,"3009,3099,3005,3011",123111302
3101018,3101,18,ニジガク 11月21日2023,かすみ: みなさん！,profile_03001_0000,"3002,3006,3005,3099,3003,3009,3008,3011,3012,3010,3001,3004,3007",323112106
3101019,3101,19,ミア 誕生日お祝い 2023①,,,"3009,3011,3005",123120602
3101020,3101,20,ミア 誕生日お祝い 2023②,,,"3011,3005,3009",123120602
3101021,3101,21,彼方 誕生日お祝い 2023①,,,"3008,3011,3003,3012,3009,3004,3002,3007,3001,3005,3099,3010",123121602
3101022,3101,22,彼方 誕生日お祝い 2023②,,,"3006,3099,3003,3002,3001,3011,3009,3004,3005,3010,3007,3012,3008",123121602
3101023,3101,23,ニジガク 私たちのラブソング,,,"3099,3002,3007,3006,3003,3011,3004,3012,3008,3009,3001,3010",323122202
3101024,3101,24,ニジガク 冬2023,嵐珠: 寒いと欲しくなるものを教えて！,profile_03001_0000,"3012,3006,3011,3005,3009,3007,3004,3010,3099,3001,3003,3002,3008",323122308
3101025,3101,25,かすみ 誕生日お祝い 2024①,,,"3002,3004",124012302
3101026,3101,26,かすみ 誕生日お祝い 2024②,,,"3002,3005,3007,3001,3003,3006,3010,3009,3011,3012,3099,3008,3004",124012302
3101027,3101,27,エマ 誕生日お祝い 2024①,,,"3008,3006",124020502
3101028,3101,28,エマ 誕生日お祝い 2024②,,,"3008,3006",124020502
3101029,3101,29,嵐珠 誕生日お祝い 2024①,,,"3012,3005,3010,3004,3009,3007,3008,3001,3003,3002,3006,3099,3011",124021502
3101030,3101,30,嵐珠 誕生日お祝い 2024②,,,"3012,3004,3007,3008,3011,3002,3003,3010,3009,3006,3001,3005,3099",124021502
3101031,3101,31,歩夢 誕生日お祝い 2024①,,,"3001,3010",124030103
3101032,3101,32,歩夢 誕生日お祝い 2024②,,,"3001,3010",124030103
