_id,_title,_message,_buttonId,_masterReleaseLabelId
Live_BluetoothAudioMode,Bluetoothモード,Bluetoothイヤホンの接続によりBluetoothモードに変更されました<br>Bluetoothモードではライブ中、タップSEが遅延する場合があります<br>※Bluetooth用判定調整が適応されます,CloseOkButton,1
Live_BatteryQuantityCheck,バッテリー残量警告,バッテリー残量が少なくなっています<br>バッテリー残量は残り<color=#D73C55> {0} %</color>です<br>バッテリー残量が端末より通知されることで、<br>ライブが中断される可能性があります<br>端末の充電を推奨します,CloseOkButton,1
MusicVideo_ReleaseCondition,MV解放条件,いずれかの難易度で一度ライブをクリアするとMV鑑賞が解放されます,CloseButton,1
MusicVideo_Pause,一時停止中,MV鑑賞を中断して<br>楽曲選択画面に戻りますか？,"SuspendButton,ResumeButton",1
Adventure_Movie_Skip,一時停止中,ムービーをスキップしますか？,"SkipButton,ResumeButton",1
StaminaConfirm,LP量確認,現在、残りのLPが設定量を下回ってます<br>現状使用できる分だけを消費してライブを行いますか？？<br>※残りのLPが0の場合はLPは消費されません,"CancelButton,OkButton",1
AutoBoostConfirm,スキップチケット確認,現在、残りのスキップチケットが設定量を下回ってます<br>現状使用できる分だけを消費してライブを行いますか？,"CancelButton,OkButton",1
NoAutoBoostConfirm,スキップチケット確認,現在、スキップチケットを所持していない、もしくは楽曲未クリアのためスキップチケットを使用できません<br>LPを1消費してライブを行いますか？<br>※残りのLPが0の場合はLPは消費されません,"CancelButton,OkButton",1
NoAutoBoostForSpiritConfirm,スキップチケット確認,現在、スキップチケットを所持していない、もしくは楽曲未クリアのためスキップチケットを使用できません<br>ミラクルスターを消費してライブを行いますか？,"CancelButton,OkButton",1
LiveResultRestartConfirm,リスタート確認,LP{0}消費で再度ライブをプレイしますか？,"CancelButton,OkButton",1
LiveResultRestartAutoConfirm,リスタート確認,スキップチケットを{0}消費しライブをプレイしますか？,"CancelButton,OkButton",1
CardMovie_Pause,一時停止中,動画再生を中断して<br>動画詳細画面に戻りますか？,"SuspendButton,ResumeButton",1
OrnamentShop_LackGem,ラブカ確認,ラブカが不足しているため購入できません,"CancelButton,ShopButton",1
OrnamentShop_Lack,{0}確認,{0}が不足しているため購入できません,CloseOkButton,1
StoryReleaseDetail,解放条件,{0},CloseOkButton,1
StoryPlay,ストーリー再生,「{0}」<br>を再生します<br>よろしいですか？,"CancelButton,OkButton",1
StoryPlayAfterDownload,ストーリー再生,「{1}」<br>をダウンロードして再生します<br><br><color=#D73C55>ダウンロードサイズ：{0:0.00} MB</color><br>よろしいですか？<br><br><color=#D73C55>※Wi-Fi環境での<br>ダウンロードをおすすめします</color>,"CancelButton,OkButton",1
EpisodePlay,ストーリー再生,「{0}」を再生します<br>よろしいですか？,"CancelButton,OkButton",1
Tutorial_GroupSelect,お気に入りグループ確認,選択したグループの中から選んだメンバーの最高レアリティ「UR」を<br>この後の勧誘で必ず手に入れることができます<br>このグループに案内してもらいますか？,"CancelButton,OkButton",1
Tutorial_MemberSelect,お気に入りメンバー確認,選択したメンバーの最高レアリティ「UR」を<br>この後の勧誘で必ず手に入れることができます<br>このメンバーで決定してよろしいですか？,"CancelButton,OkButton",1
Tutorial_Movie_Skip,ムービースキップ,ムービーをスキップしますか？,"CancelButton,OkButton",1
Tutorial_Live_Skip,ライブスキップ確認,ライブをスキップしますか？,"CancelButton,OkButton",1
Tutorial_GetMember,お気に入りメンバー獲得,{0}を獲得しました<br>※獲得したメンバーの部員は直接付与されます,CloseOkButton,1
Tutorial_HomeGacha,チュートリアル完了,チュートリアル完了を記念し、勧誘を10回無料で実施できます,CloseOkButton,1
Tutorial_Complete,確認,チュートリアルお疲れ様でした！,CloseOkButton,1
BandEnrich,確認,選択したバンド強化アイテムと<br>{0}Gを使用して強化します<br>よろしいですか？,CloseOkButton,1
SubTutorial_EndConfirm,確認,ライブをプレイしますか？,"CancelButton,OkButton",1
SubTutorial_SkipConfirm,確認,スキップしますか？,"CancelButton,OkButton",1
EmotionalMemberSelect,選択中 [{0}],このメンバーに決定しますか？<br><br>※一度決めたイチ推しメンバーは変更できません,"CancelButton,OkButton",1
EmotionalBandSelect,選択中 [{0}],このバンドに決定しますか？<br><br>※選択期間中は何度でもバンドの変更が可能です<br>※バンドを変更するとイベントポイント（仮）がリセットされますのでご注意ください<br>※イベントポイント（仮）はバンド決定後から加算されます,"CancelButton,OkButton",1
ShopAttentionWording,ご利用に関する注意事項,返品はできません<br>利用者が18歳未満の場合、商品購入には親権者の同意が必要です,CloseButton,1
Notice_Movie_Skip,ムービースキップ,ムービーをスキップしますか？,"CancelButton,OkButton",1
GameLibErrorCode_17101,購入未完了,購入が完了していないコンビニ支払いがあります<br>保留した購入のコンビニ支払いを完了してください<br>もしくは、Googleプレイストアの履歴画面で保留した購入をキャンセルしてください<br><br>支払い完了後は、ショップ画面を再度開くことで商品が反映されます<br>エラーコード : {0},CloseButton,1
GameLibErrorCode_16010,購入未完了,購入が完了していないコンビニ支払いがあります<br>保留した購入のコンビニ支払いを完了してください<br>もしくは、Googleプレイストアの履歴画面で保留した購入をキャンセルしてください<br><br>支払い完了後は、ショップ画面を再度開くことで商品が反映されます<br>エラーコード : {0},CloseButton,1
GachaConfirmFree,確認,{0}で{1}回勧誘しますか？,"CancelButton,OkButton",1
GachaConfirmFreeDaily,確認,{0}で{1}回勧誘しますか？<br>0時にリセットされます,"CancelButton,OkButton",1
GachaConfirmTutorial,確認,{0}で{1}回勧誘しますか？,OkButton,1
GameLibErrorCode_1100,アカウント連携失敗,アカウント連携に失敗しました,CloseButton,1
DataTakeOver_SNSSignOutConfirm,連携解除,連携中のアカウントを解除しますか？,"CancelButton,OkButton",1
ChatOpen,チャット解放！,新しいチャット来ました！<br>確認しに行きますか？,"CancelButton,ChatButton",1
ReturnToTitleConfirm,確認,タイトル画面に戻りますか？,"CancelButton,OkButton",1
GoToRehearsalConfirm,リハーサル確認,リハーサルではLPを消費しません<br>ただし、クリア時にスコア等のデータは反映されず<br>報酬を獲得することはできませんがよろしいですか？,"CancelButton,OkButton",1
GoToEventRehearsalConfirm,リハーサル確認,リハーサルではミラクルスターを消費しません<br>ただし、クリア時にスコア等のデータは反映されず<br>報酬を獲得することはできませんがよろしいですか？,"CancelButton,OkButton",1
MigrateError_WrongParam,確認,引き継ぎデータが見つかりませんでした<br>ユーザーID・パスワードが正しく入力されているかご確認ください,CloseOkButton,1
MigrateError_AlreadyCompleted,確認,このユーザーIDは既に引き継ぎが完了しています,CloseOkButton,1
TermsOfService_UpDate,利用規約の更新,利用規約が更新されました<br>引き続きプレイいただくには、再度利用規約に同意していただく必要があります。,CloseOkButton,1
Subscription_Restore_Ok,サブスクリプションの復元,復元しました,CloseOkButton,1
Subscription_Restore_0_Have,サブスクリプションの復元,購入済みであることが確認できませんでした,CloseOkButton,1
Subscription_Restore_Error,サブスクリプションの復元,復元に失敗しました,CloseOkButton,1
GameLibErrorCode_37003,エラー,課金上限を超過するため購入できません。,CloseButton,1
GameLibErrorCode_37004,エラー,保持可能なジェム残高を超過するため購入できません。,CloseButton,1
GameLibErrorCode_37006,エラー,定期課金は既に加入済みのため購入できません。,CloseButton,1
Register3rdPartyAccountAlreadyRegistedAcountConfirm,確認,このアカウントは既に別のユーザーデータと<br>アカウント連携が行われています。<br><br>別のユーザーデータとのアカウント連携を解除して<br>現在のユーザーデータとアカウント連携してよろしいですか,"CancelButton,OkButton",1
GameLibOrder_IsPending,購入未完了,購入が完了していないコンビニ支払いがあります<br>保留した購入のコンビニ支払いを完了してください<br>もしくは、Googleプレイストアの履歴画面で保留した購入をキャンセルしてください<br><br>支払い完了後は、ショップ画面を再度開くことで商品が反映されます,CloseButton,1
MusicRecommendErrorExpired,エラー,このおすすめリストは掲載期間が終了しました,CloseOkButton,1
MultiDeckErrorUnorganized,未編成エラー,きょうりょくライブ専用ユニットを編成してください,CloseButton,223061303
MultiCanNotMatching,マッチング失敗,マッチングできませんでした。イベントトップに戻ります,CloseButton,223061303
LocationInformationConfirmingDialog,位置情報確認中,位置情報を取得中です<br>位置情報の取得には時間がかかる場合があります<br>キャンセルを押すと中断されます,CloseButton,223062001
LocationFailedDialogOutofArea,報酬獲得可能エリア外,報酬獲得可能なエリア外にいるため<br>報酬を獲得出来ませんでした,CloseOkButton,223062001
LocationFailedDialogNotAllow,確認,位置情報モードが「オフ」または「GPSのみ」の場合<br>位置情報連携機能が使用できません<br>取得設定の変更は端末の設定をご確認ください,CloseOkButton,223062001
LocationFailedDialogTimeout,確認,タイムアウトしました,CloseOkButton,223062001
LocationFailedDialogNone,確認,報酬の獲得に失敗しました,CloseOkButton,223062001
LocationFailedDialogReceived,確認,受け取り済のキャンペーンです,CloseOkButton,223062001
LocationFailedDialogOutOfTerm,確認,キャンペーン期間が終了しています,CloseOkButton,223062001
MultiConfirmStartLive,確認,参加人数が不足しています。<br><br>４名でプレイするより獲得イベントptが<br>少なくなる可能性があります<br><br>現在の人数でライブ開始しますか？,"CancelButton,OkButton",223061303
MultiPenalty,確認,きょうりょくライブにおいて、複数回の通信切断等が確認されたため<br>一時的に機能を制限させて頂いております<br>解除されるまでお待ちください<br><br><color=#D73C55>制限解除まで<br>{0}</color>,CloseButton,223061303
MultiPenaltyWarning,確認,きょうりょくライブ中の通信切断等のため<br>ライブ結果は無効となりました,CloseButton,223061303
MultiLiveInterruption,確認,きょうりょくライブ中の通信切断等のため<br>ライブ結果は無効となりました,CloseButton,223061303
MultiDisconnectedError,確認,通信が切断されました,CloseButton,223061303
MultiHelperCountEmpty,確認,本日のおたすけ回数が0になりました<br>イベントトップに戻ります,CloseButton,223061303
SS_AlignmentError_WrongParam,エラー,連携するデータが見つかりませんでした。<br>スクスタプレイヤーID・連携パスワードが正しく入力されているか<br>ご確認ください,CloseOkButton,1
SS_AlignmentError_AlreadyCompleted,エラー,既にスクフェス２アカウントとの連携は完了しています。,CloseOkButton,1
SS_AlignmentError_UsedCode,エラー,既にこのスクスタプレイヤーIDでの連携が完了しています。,CloseOkButton,1
SS_AlignmentError_Expired,エラー,有効な期間が終了しているため利用できません。,CloseOkButton,1
EventEndConfirmDialog,確認,イベントは終了しました,OkButton,1
LiveLoadError,楽曲更新,楽曲データが更新されました,CloseButton,1
StartEventLive,確認,イベントが開催されました,CloseButton,223081401
SerialCcode_ExcludedItem,確認,このチャットははすでに解放済みです,CloseButton,1
UseExpiredItem,エラー,使用しようとした{0}の有効期限が切れました,CloseOkButton,1
LiveSkipConfirm,確認,1度クリアした楽曲はどの難易度でもスキップができます<br>ただし、クリアしていない難易度に関してはクリア扱いになりません,CloseButton,1
GameClose_AnnouncePaybackNotice,サービス終了のお知らせ,『ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE!』は、<br>2024年3月31日 (日) をもちましてサービスを終了いたしました｡<br><br>■払戻受付期間：2024年4月1日 (月) 00:00 ～ 2024年6月17日 (月) 14:59<br><br>今までご愛顧いただき、誠にありがとうございました。,CloseOkButton,224031103
GameClose_AnnouncePayback,有償ラブカ払い戻しのお知らせ,『ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE!』は、<br>2024年3月31日 (日) をもちましてサービスを終了いたしました。<br>アプリ専用通貨「有償ラブカ」の未使用残高の払い戻しをご希望される場合は、<br>「払い戻し」フォームよりお問い合わせいただけますようお願いいたします。<br><br>■払い戻しを行う前払式支払手段発行者：株式会社ブシロード<br>■払い戻し受付期間：2024年4月1日 (月) 00:00 ～ 2024年6月17日 (月) 15:00<br>※当該期間に払い戻しの申出がない場合は、この払い戻し手続から除斥されます。,CloseOkButton,224031103
GameClose_AnnounceNoPayback,サービス終了のお知らせ,『ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE!』は、<br>2024年3月31日 (日) をもちましてサービスを終了いたしました。<br><br>払い戻し対象となる有償ラブカはありません。<br>ご質問等ございましたら、下記よりお問い合わせください。<br><br>今までご愛顧いただき、誠にありがとうございました。,CloseOkButton,224031103
GameClose_Announce,サービス終了のお知らせ,『ラブライブ！スクールアイドルフェスティバル2 MIRACLE LIVE!』は、<br>2024年3月31日 (日) をもちましてサービスを終了いたしました。<br><br>今までご愛顧いただき、誠にありがとうございました。,CloseOkButton,224031103
