_id,_masterCharacterId,_name,_type,_masterSkillCenterId,_masterSkillId,_rarity,_hp,_smile,_cool,_pure,_illustId,_evolveIllustId,_masterCardLevelId,_uniqueBackgroundFileName,_evolveUniqueBackgroundFileName,_getCategory,_masterCardSysVoiceId,_albumUnitMId,_priority,_masterReleaseLabelId
20060008,2006,罪深き闇のドレス,1,100002,20060008,2,3,4421,3573,3506,02006_0008_00,02006_0008_01,2,b_card_0049,b_adv_0019,1,0,0,1,1
20060009,2006,極上堕天使の応援,2,200002,20060009,2,3,3502,3626,4372,02006_0009_00,02006_0009_01,2,b_card_0056,b_adv_0019,1,0,0,1,1
20060010,2006,暗黒魔術,3,300002,20060010,2,3,3478,4639,3383,02006_0010_00,02006_0010_01,2,b_card_0033,b_st_0004,1,0,0,1,1
20060011,2006,堕天使じゃんけん,2,200004,20060011,3,4,4071,3931,4998,02006_0011_00,02006_0011_01,3,,,1,20060011,0,1,1
20060012,2006,煉獄の紅焔への降臨,3,300003,20060012,3,4,3994,5223,3783,02006_0012_00,02006_0012_01,3,,,4,0,1951,1,1
20070001,2007,お寺の娘,2,200001,20070001,1,2,3141,3189,3670,02007_0001_00,02007_0001_01,1,,,1,0,0,1,1
20070002,2007,読書大好き,1,100001,20070002,1,2,3836,3051,3113,02007_0002_00,02007_0002_01,1,,,1,0,0,1,1
20070003,2007,休日は図書館へ,3,300001,20070003,1,2,3147,3842,3011,02007_0003_00,02007_0003_01,1,,,1,0,0,1,1
20070004,2007,オラも頑張る,2,200001,20070004,1,2,2863,3100,4037,02007_0004_00,02007_0004_01,1,,,1,0,0,1,1
20070005,2007,文学少女のお出掛け,1,100001,20070005,1,2,3896,3078,3026,02007_0005_00,02007_0005_01,1,,,1,0,0,1,1
20070006,2007,聖歌隊の練習後に,3,300001,20070006,1,2,2949,3925,3126,02007_0006_00,02007_0006_01,1,,,1,0,0,1,1
20070007,2007,内浦の浅瀬で,1,100001,20070007,1,2,3850,2990,3160,02007_0007_00,02007_0007_01,1,,,1,0,0,1,1
20070008,2007,本は財産,1,100002,20070008,2,3,4206,3734,3560,02007_0008_00,02007_0008_01,2,b_card_0050,b_adv_0019,1,0,0,1,1
20070009,2007,毎日が大冒険♪,2,200002,20070009,2,3,3598,3749,4153,02007_0009_00,02007_0009_01,2,b_card_0055,b_card_0078,1,0,0,1,1
20070010,2007,ボールを四角く,3,300002,20070010,2,3,3725,4218,3557,02007_0010_00,02007_0010_01,2,b_card_0063,b_st_0004,1,0,0,1,1
20070011,2007,アフターランチ,1,100004,20070011,3,4,4877,4127,3996,02007_0011_00,02007_0011_01,3,,,1,20070011,0,1,1
20070012,2007,色褪せぬ美しさ,2,200003,20070012,3,4,4009,4181,4810,02007_0012_00,02007_0012_01,3,,,4,0,1952,1,1
20080001,2008,チャオ♪,2,200001,20080001,1,2,2891,3097,4012,02008_0001_00,02008_0001_01,1,,,1,0,0,1,1
20080002,2008,理事長,1,100001,20080002,1,2,3665,3137,3198,02008_0002_00,02008_0002_01,1,,,1,0,0,1,1
20080003,2008,シャイニー☆,3,300001,20080003,1,2,3092,3715,3193,02008_0003_00,02008_0003_01,1,,,1,0,0,1,1
20080004,2008,恐れ知らずの挑戦者,2,200001,20080004,1,2,3346,2976,3678,02008_0004_00,02008_0004_01,1,,,1,0,0,1,1
20080005,2008,乗馬のレッスン,1,100001,20080005,1,2,3859,3020,3121,02008_0005_00,02008_0005_01,1,,,1,0,0,1,1
20080006,2008,マリーとおでかけ,3,300001,20080006,1,2,3159,4078,2763,02008_0006_00,02008_0006_01,1,,,1,0,0,1,1
20080007,2008,内浦が一番♪,3,300001,20080007,1,2,3151,3807,3042,02008_0007_00,02008_0007_01,1,,,1,0,0,1,1
20080008,2008,リゾートコーデ,1,100002,20080008,2,3,4547,3338,3615,02008_0008_00,02008_0008_01,2,b_card_0051,b_adv_0019,1,0,0,1,1
20080009,2008,愛の調剤,2,200002,20080009,2,3,3244,3643,4613,02008_0009_00,02008_0009_01,2,b_card_0061,b_st_0004,1,0,0,1,1
20080010,2008,熱いパッション,3,300002,20080010,2,3,3362,4594,3544,02008_0010_00,02008_0010_01,2,b_card_0041,b_card_0078,1,0,0,1,1
20080011,2008,風光明媚,3,300004,20080011,3,4,4086,4760,4154,02008_0011_00,02008_0011_01,3,,,1,20080011,0,1,1
20080012,2008,フルーツカーニバル♪,1,100003,20080012,3,4,4797,3980,4223,02008_0012_00,02008_0012_01,3,,,4,0,2007,1,1
20090001,2009,泣き虫さん,2,200001,20090001,1,2,3103,2805,4092,02009_0001_00,02009_0001_01,1,,,1,0,0,1,1
20090002,2009,臆病だって,1,100001,20090002,1,2,3660,3059,3281,02009_0002_00,02009_0002_01,1,,,1,0,0,1,1
20090003,2009,得意の裁縫,3,300001,20090003,1,2,3108,3951,2941,02009_0003_00,02009_0003_01,1,,,1,0,0,1,1
20090004,2009,アイドル目指して,2,200001,20090004,1,2,3156,2832,4012,02009_0004_00,02009_0004_01,1,,,1,0,0,1,1
20090005,2009,行こうよ遠くまで,1,100001,20090005,1,2,3719,3228,3053,02009_0005_00,02009_0005_01,1,,,1,0,0,1,1
20090006,2009,お姉ちゃん待ち,3,300001,20090006,1,2,2860,3892,3248,02009_0006_00,02009_0006_01,1,,,1,0,0,1,1
20090007,2009,砂浜の温度,2,200001,20090007,1,2,2884,3263,3853,02009_0007_00,02009_0007_01,1,,,1,0,0,1,1
20090008,2009,出来るもんっ,1,100002,20090008,2,3,4516,3604,3380,02009_0008_00,02009_0008_01,2,b_card_0052,b_adv_0019,1,0,0,1,1
20090009,2009,目指せチアガールさん,2,200002,20090009,2,3,3542,3760,4198,02009_0009_00,02009_0009_01,2,b_card_0056,b_adv_0019,1,0,0,1,1
20090010,2009,ルビィの勇気,3,300002,20090010,2,3,3556,4382,3562,02009_0010_00,02009_0010_01,2,b_card_0041,b_card_0078,1,0,0,1,1
20090011,2009,おねぼうさん,2,200004,20090011,3,4,4249,4054,4697,02009_0011_00,02009_0011_01,3,,,1,20090011,0,1,1
20090012,2009,お花がポイント,3,300003,20090012,3,4,3982,4735,4283,02009_0012_00,02009_0012_01,3,,,4,0,1953,1,1
30010001,3001,しとやかに,1,100001,30010001,1,2,3671,3226,3103,03001_0001_00,03001_0001_01,1,,,1,0,0,1,1
30010002,3001,一歩ずつ,2,200001,30010002,1,2,3228,2983,3789,03001_0002_00,03001_0002_01,1,,,1,0,0,1,1
30010003,3001,努力家,3,300001,30010003,1,2,2907,4025,3068,03001_0003_00,03001_0003_01,1,,,1,0,0,1,1
30010004,3001,夜空に咲く花,1,100002,30010004,2,3,4267,3708,3525,03001_0004_00,03001_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30010005,3001,涼やかに咲く花,2,200002,30010005,2,3,3600,3402,4498,03001_0005_00,03001_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30010006,3001,イースターの兎さん♡,3,300002,30010006,2,3,3576,4202,3722,03001_0006_00,03001_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30010007,3001,隣にいるよ,3,300007,30010007,3,4,4136,4805,4059,03001_0007_00,03001_0007_01,3,,,1,30010007,0,1,1
30020001,3002,小悪魔,1,100001,30020001,1,2,4101,3024,2875,03002_0001_00,03002_0001_01,1,,,1,0,0,1,1
30020002,3002,かすみん♡,2,200001,30020002,1,2,2986,3318,3696,03002_0002_00,03002_0002_01,1,,,1,0,0,1,1
30020003,3002,可愛さ研究,3,300001,30020003,1,2,2831,3970,3199,03002_0003_00,03002_0003_01,1,,,1,0,0,1,1
30020004,3002,金糸雀かすみん,1,100002,30020004,2,3,4216,3688,3596,03002_0004_00,03002_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30020005,3002,ヘルシーキュート,2,200002,30020005,2,3,3436,3359,4705,03002_0005_00,03002_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30020006,3002,かすみんと探そっ♪,3,300002,30020006,2,3,3367,4431,3702,03002_0006_00,03002_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30020007,3002,レインボーコッペパン,1,100004,30020007,3,4,4799,4265,3936,03002_0007_00,03002_0007_01,3,,,1,30020007,0,1,1
30030001,3003,赤いリボン,1,100001,30030001,1,2,3629,3230,3141,03003_0001_00,03003_0001_01,1,,,1,0,0,1,1
30030002,3003,しっかり者,2,200001,30030002,1,2,3095,3015,3890,03003_0002_00,03003_0002_01,1,,,1,0,0,1,1
30030003,3003,演劇部兼部,3,300001,30030003,1,2,3060,3626,3314,03003_0003_00,03003_0003_01,1,,,1,0,0,1,1
30030004,3003,紺碧のヒロイン,1,100002,30030004,2,3,4302,3421,3777,03003_0004_00,03003_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30030005,3003,涼を求めて,2,200002,30030005,2,3,3547,3508,4445,03003_0005_00,03003_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30030006,3003,お茶会でひとやすみ,3,300002,30030006,2,3,3663,4248,3589,03003_0006_00,03003_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30030007,3003,素の自分で,2,200004,30030007,3,4,3906,4293,4801,03003_0007_00,03003_0007_01,3,,,1,30030007,0,1,1
30040001,3004,読者モデル,1,100001,30040001,1,2,4070,3030,2900,03004_0001_00,03004_0001_01,1,,,1,0,0,1,1
30040002,3004,頼りになる存在,2,200001,30040002,1,2,3048,3202,3750,03004_0002_00,03004_0002_01,1,,,1,0,0,1,1
30040003,3004,ストイックに,3,300001,30040003,1,2,3066,3788,3146,03004_0003_00,03004_0003_01,1,,,1,0,0,1,1
30040004,3004,薫る夏扇子,1,100002,30040004,2,3,4455,3543,3502,03004_0004_00,03004_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30040005,3004,情熱は胸の奥に,2,200002,30040005,2,3,3355,3693,4452,03004_0005_00,03004_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30040006,3004,たまにはキュートに,3,300002,30040006,2,3,3414,4547,3539,03004_0006_00,03004_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30040007,3004,クオリティの追求,3,300004,30040007,3,4,3960,5024,4016,03004_0007_00,03004_0007_01,3,,,1,30040007,0,1,1
30050001,3005,みんなの太陽,1,100001,30050001,1,2,3931,3168,2901,03005_0001_00,03005_0001_01,1,,,1,0,0,1,1
30050002,3005,助っ人,2,200001,30050002,1,2,3030,3034,3936,03005_0002_00,03005_0002_01,1,,,1,0,0,1,1
30050003,3005,向上心,3,300001,30050003,1,2,2841,3971,3188,03005_0003_00,03005_0003_01,1,,,1,0,0,1,1
30050004,3005,真夏の太陽,1,100002,30050004,2,3,4263,3594,3643,03005_0004_00,03005_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30050005,3005,はじける笑顔と水風船,2,200002,30050005,2,3,3622,3280,4598,03005_0005_00,03005_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30050006,3005,ハッピーイースター,3,300002,30050006,2,3,3265,4693,3542,03005_0006_00,03005_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30050007,3005,チェンジオブペース,1,100004,30050007,3,4,4871,3888,4241,03005_0007_00,03005_0007_01,3,,,1,30050007,0,1,1
30060001,3006,マイペース,1,100001,30060001,1,2,3940,3070,2990,03006_0001_00,03006_0001_01,1,,,1,0,0,1,1
30060002,3006,すやぴー……,2,200001,30060002,1,2,3067,3078,3855,03006_0002_00,03006_0002_01,1,,,1,0,0,1,1
30060003,3006,姉として,3,300001,30060003,1,2,2927,3878,3195,03006_0003_00,03006_0003_01,1,,,1,0,0,1,1
30060004,3006,夏だって夢の国へ,1,100002,30060004,2,3,4511,3642,3347,03006_0004_00,03006_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30060005,3006,朝凪のおでかけ,2,200002,30060005,2,3,3796,3417,4287,03006_0005_00,03006_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30060006,3006,うさぎさんがご案内,3,300002,30060006,2,3,3473,4671,3356,03006_0006_00,03006_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30060007,3006,姉妹の食卓,2,200004,30060007,3,4,3848,3959,5193,03006_0007_00,03006_0007_01,3,,,1,30060007,0,1,1
30070001,3007,熱血真面目,1,100001,30070001,1,2,3865,3007,3128,03007_0001_00,03007_0001_01,1,,,1,0,0,1,1
30070002,3007,変身ヒーロー,2,200001,30070002,1,2,3289,2894,3817,03007_0002_00,03007_0002_01,1,,,1,0,0,1,1
30070003,3007,アツいココロ,3,300001,30070003,1,2,3294,3643,3063,03007_0003_00,03007_0003_01,1,,,1,0,0,1,1
30070004,3007,太陽の下で輝いて,1,100002,30070004,2,3,4700,3536,3264,03007_0004_00,03007_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30070005,3007,紅緋のかざぐるま,2,200002,30070005,2,3,3799,3533,4168,03007_0005_00,03007_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30070006,3007,エッグ発見♪,3,300002,30070006,2,3,3436,4564,3500,03007_0006_00,03007_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30070007,3007,大好きを伝えたい！,3,300004,30070007,3,4,3802,5139,4059,03007_0007_00,03007_0007_01,3,,,1,30070007,0,1,1
30080001,3008,おっとりマイペース,1,100001,30080001,1,2,4018,3014,2968,03008_0001_00,03008_0001_01,1,,,1,0,0,1,1
30080002,3008,スイスの空気,2,200001,30080002,1,2,3205,3109,3686,03008_0002_00,03008_0002_01,1,,,1,0,0,1,1
30080003,3008,みんなの支え,3,300001,30080003,1,2,2963,3994,3043,03008_0003_00,03008_0003_01,1,,,1,0,0,1,1
30080004,3008,夏の木漏れ日の下,1,100002,30080004,2,3,4539,3480,3481,03008_0004_00,03008_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30080005,3008,かき氷の清涼感,2,200002,30080005,2,3,3534,3713,4253,03008_0005_00,03008_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30080006,3008,可愛い卵見つけたよ,3,300002,30080006,2,3,3518,4401,3581,03008_0006_00,03008_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30080007,3008,爽やかな木漏れ日,1,100004,30080007,3,4,5327,3807,3866,03008_0007_00,03008_0007_01,3,,,1,30080007,0,1,1
30090001,3009,やりたいこと,1,100001,30090001,1,2,3594,3070,3336,03009_0001_00,03009_0001_01,1,,,1,0,0,1,1
30090002,3009,気持ちを繋げる,2,200001,30090002,1,2,2982,3078,3940,03009_0002_00,03009_0002_01,1,,,1,0,0,1,1
30090003,3009,璃奈ちゃんボード,3,300001,30090003,1,2,2987,3833,3180,03009_0003_00,03009_0003_01,1,,,1,0,0,1,1
30090004,3009,璃奈ちゃんうちわ,1,100002,30090004,2,3,4323,3728,3449,03009_0004_00,03009_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30090005,3009,避暑地で涼もう,2,200002,30090005,2,3,3670,3660,4170,03009_0005_00,03009_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30090006,3009,イースターバルーン,3,300002,30090006,2,3,3558,4442,3500,03009_0006_00,03009_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30090007,3009,お散歩役員のお世話,2,200004,30090007,3,4,3810,3916,5274,03009_0007_00,03009_0007_01,3,,,1,30090007,0,1,1
30100001,3010,夢の始まり,1,100001,30100001,1,2,3757,2955,3288,03010_0001_00,03010_0001_01,1,,,1,0,0,1,1
30100002,3010,みんなのために,2,200001,30100002,1,2,3093,3098,3809,03010_0002_00,03010_0002_01,1,,,1,0,0,1,1
30100003,3010,努力を重ねて,3,300001,30100003,1,2,2790,4032,3178,03010_0003_00,03010_0003_01,1,,,1,0,0,1,1
30100004,3010,そよぐ花萌葱,1,100002,30100004,2,3,4378,3496,3626,03010_0004_00,03010_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30100005,3010,半日陰で咲く,2,200002,30100005,2,3,3587,3490,4423,03010_0005_00,03010_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30100006,3010,復活の象徴,3,300002,30100006,2,3,3369,4423,3708,03010_0006_00,03010_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30100007,3010,精進あるのみ,3,300004,30100007,3,4,4111,4704,4185,03010_0007_00,03010_0007_01,3,,,1,30100007,0,1,1
30110001,3011,飛び級転入生,1,100001,30110001,1,2,3840,2942,3218,03011_0001_00,03011_0001_01,1,,,1,0,0,1,1
30110002,3011,NewYorker,2,200001,30110002,1,2,3307,2987,3706,03011_0002_00,03011_0002_01,1,,,1,0,0,1,1
30110003,3011,ボクの曲,3,300001,30110003,1,2,2908,3870,3222,03011_0003_00,03011_0003_01,1,,,1,0,0,1,1
30110004,3011,浴衣に挑戦,1,100002,30110004,2,3,4610,3345,3545,03011_0004_00,03011_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30110005,3011,しゅわっとラムネ,2,200002,30110005,2,3,3820,3511,4169,03011_0005_00,03011_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30110006,3011,エッグはどこに？,3,300002,30110006,2,3,3703,4384,3413,03011_0006_00,03011_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30110007,3011,渾身の作曲,1,100004,30110007,3,4,4815,4179,4006,03011_0007_00,03011_0007_01,3,,,1,30110007,0,1,1
30120001,3012,無問題ラ！,1,100001,30120001,1,2,4048,2794,3158,03012_0001_00,03012_0001_01,1,,,1,0,0,1,1
30120002,3012,香港出身,2,200001,30120002,1,2,3014,2909,4077,03012_0002_00,03012_0002_01,1,,,1,0,0,1,1
30120003,3012,何でもできる,3,300001,30120003,1,2,3167,3945,2888,03012_0003_00,03012_0003_01,1,,,1,0,0,1,1
30120004,3012,軽やかな足取り,1,100002,30120004,2,3,4661,3368,3471,03012_0004_00,03012_0004_01,2,b_card_0013,b_adv_0019,1,0,0,1,1
30120005,3012,パリパリりんご飴,2,200002,30120005,2,3,3380,3717,4403,03012_0005_00,03012_0005_01,2,b_card_0081,b_card_0074,1,0,0,1,1
30120006,3012,フルーツサンド,3,300002,30120006,2,3,3676,4155,3669,03012_0006_00,03012_0006_01,2,b_card_0003,b_adv_0021,1,0,0,1,1
30120007,3012,ライバルで仲間,2,200004,30120007,3,4,4124,3946,4930,03012_0007_00,03012_0007_01,3,,,1,30120007,0,1,1
40010001,4001,諦めないキモチ,1,100001,40010001,1,2,3861,2923,3216,04001_0001_00,04001_0001_01,1,,,1,0,0,1,1
40010002,4001,歌うのが好き,2,200001,40010002,1,2,3092,2832,4076,04001_0002_00,04001_0002_01,1,,,1,0,0,1,1
40010003,4001,おうちで唄おう,3,300001,40010003,1,2,3089,3807,3104,04001_0003_00,04001_0003_01,1,,,1,0,0,1,1
40010004,4001,みんなを元気に,1,100002,40010004,2,3,4457,3676,3367,04001_0004_00,04001_0004_01,2,b_card_0084,b_st_0004,1,0,0,1,1
40010005,4001,ちょっぴりシャイでも,2,200002,40010005,2,3,3428,3720,4352,04001_0005_00,04001_0005_01,2,b_card_0073,b_card_0013,1,0,0,1,1
40010006,4001,原宿に繰り出そう,3,300002,40010006,2,3,3501,4166,3833,04001_0006_00,04001_0006_01,2,b_card_0082,b_card_0083,1,0,0,1,1
40010007,4001,想いを胸に,1,100008,40010007,3,4,5292,3855,3853,04001_0007_00,04001_0007_01,3,,,1,40010007,0,1,1
40020001,4002,一直線！,1,100001,40020001,1,2,3617,3318,3065,04002_0001_00,04002_0001_01,1,,,1,0,0,1,1
40020002,4002,上海出身,2,200001,40020002,1,2,3084,3089,3827,04002_0002_00,04002_0002_01,1,,,1,0,0,1,1
40020003,4002,おうちでおめかし,3,300001,40020003,1,2,3163,3910,2927,04002_0003_00,04002_0003_01,1,,,1,0,0,1,1
40020004,4002,精一杯頑張るのデス！,1,100002,40020004,2,3,4379,3458,3663,04002_0004_00,04002_0004_01,2,b_card_0084,b_st_0004,1,0,0,1,1
40020005,4002,パワフルな情熱家,2,200002,40020005,2,3,3518,3736,4246,04002_0005_00,04002_0005_01,2,b_card_0073,b_card_0013,1,0,0,1,1
40020006,4002,ラフにキメて☆,3,300002,40020006,2,3,3541,4499,3460,04002_0006_00,04002_0006_01,2,b_card_0082,b_card_0083,1,0,0,1,1
40020007,4002,衣装スタイリスト,3,300004,40020007,3,4,3825,4983,4192,04002_0007_00,04002_0007_01,3,,,1,40020007,0,1,1
40030001,4003,ダンス担当,1,100001,40030001,1,2,4048,2917,3035,04003_0001_00,04003_0001_01,1,,,1,0,0,1,1
40030002,4003,丸いものラブ,2,200001,40030002,1,2,3293,3093,3614,04003_0002_00,04003_0002_01,1,,,1,0,0,1,1
40030003,4003,おうちでサプライズ,3,300001,40030003,1,2,3063,3804,3133,04003_0003_00,04003_0003_01,1,,,1,0,0,1,1
40030004,4003,一緒に踊ろう,1,100002,40030004,2,3,4463,3354,3683,04003_0004_00,04003_0004_01,2,b_card_0084,b_st_0004,1,0,0,1,1
40030005,4003,たこ焼き食べる？,2,200002,40030005,2,3,3643,3326,4531,04003_0005_00,04003_0005_01,2,b_card_0073,b_card_0013,1,0,0,1,1
40030006,4003,軽快な挨拶♪,3,300002,40030006,2,3,3418,4471,3611,04003_0006_00,04003_0006_01,2,b_card_0082,b_card_0083,1,0,0,1,1
40030007,4003,先輩のステップ,2,200004,40030007,3,4,3777,4028,5195,04003_0007_00,04003_0007_01,3,,,1,40030007,0,1,1
40040001,4004,ショウビズ精神,1,100001,40040001,1,2,3936,2971,3093,04004_0001_00,04004_0001_01,1,,,1,0,0,1,1
40040002,4004,ジョーカー的存在,2,200001,40040002,1,2,3114,3134,3752,04004_0002_00,04004_0002_01,1,,,1,0,0,1,1
40040003,4004,おうちでカンパイ☆,3,300001,40040003,1,2,2985,3636,3379,04004_0003_00,04004_0003_01,1,,,1,0,0,1,1
40040004,4004,ギャラクシー！,1,100002,40040004,2,3,4628,3340,3532,04004_0004_00,04004_0004_01,2,b_card_0084,b_st_0004,1,0,0,1,1
40040005,4004,舞い戻った表舞台,2,200002,40040005,2,3,3544,3800,4156,04004_0005_00,04004_0005_01,2,b_card_0073,b_card_0013,1,0,0,1,1
40040006,4004,厚底で往く！,3,300002,40040006,2,3,3597,4267,3636,04004_0006_00,04004_0006_01,2,b_card_0082,b_card_0083,1,0,0,1,1
40040007,4004,両腕いっぱい,1,100004,40040007,3,4,5052,3842,4106,04004_0007_00,04004_0007_01,3,,,1,40040007,0,1,1
40050001,4005,優等生,1,100001,40050001,1,2,3664,3305,3031,04005_0001_00,04005_0001_01,1,,,1,0,0,1,1
40050002,4005,お嬢様,2,200001,40050002,1,2,3249,2907,3844,04005_0002_00,04005_0002_01,1,,,1,0,0,1,1
40050003,4005,おうちを飾り付け,3,300001,40050003,1,2,3146,4034,2820,04005_0003_00,04005_0003_01,1,,,1,0,0,1,1
40050004,4005,たゆまぬ努力,1,100002,40050004,2,3,4248,3512,3740,04005_0004_00,04005_0004_01,2,b_card_0084,b_st_0004,1,0,0,1,1
40050005,4005,みなさんの模範に,2,200002,40050005,2,3,3644,3547,4309,04005_0005_00,04005_0005_01,2,b_card_0073,b_card_0013,1,0,0,1,1
40050006,4005,ゆるリラコーデ,3,300002,40050006,2,3,3454,4206,3840,04005_0006_00,04005_0006_01,2,b_card_0082,b_card_0083,1,0,0,1,1
40050007,4005,母の残した結ヶ丘,3,300004,40050007,3,4,3878,4947,4175,04005_0007_00,04005_0007_01,3,,,1,40050007,0,1,1
40060001,4006,北の大地から,1,100001,40060001,1,2,3817,2979,3204,04006_0001_00,04006_0001_01,1,,,1,0,0,1,1
40060002,4006,明るく大らか,2,200001,40060002,1,2,3150,3244,3606,04006_0002_00,04006_0002_01,1,,,1,0,0,1,1
40060003,4006,おうちで休憩,3,300001,40060003,1,2,3032,3913,3055,04006_0003_00,04006_0003_01,1,,,1,0,0,1,1
40060004,4006,キラキラを目指して,1,100002,40060004,2,3,4429,3552,3519,04006_0004_00,04006_0004_01,2,b_card_0084,b_st_0004,1,0,0,1,1
40060005,4006,頑張るっす！,2,200002,40060005,2,3,3441,3772,4287,04006_0005_00,04006_0005_01,2,b_card_0073,b_card_0013,1,0,0,1,1
40060006,4006,ガーリーと合わせて,3,300002,40060006,2,3,3857,4152,3491,04006_0006_00,04006_0006_01,2,b_card_0082,b_card_0083,1,0,0,1,1
40060007,4006,地上２３０メートル,2,200004,40060007,3,4,4042,4197,4761,04006_0007_00,04006_0007_01,3,,,1,40060007,0,1,1
40070001,4007,やってみたい,1,100001,40070001,1,2,3683,3061,3256,04007_0001_00,04007_0001_01,1,,,1,0,0,1,1
40070002,4007,四季と共に,2,200001,40070002,1,2,2910,3289,3801,04007_0002_00,04007_0002_01,1,,,1,0,0,1,1
40070003,4007,おうちでパーティ,3,300001,40070003,1,2,3268,3856,2876,04007_0003_00,04007_0003_01,1,,,1,0,0,1,1
40070004,4007,……応援よろしく,1,100002,40070004,2,3,4391,3371,3738,04007_0004_00,04007_0004_01,2,b_card_0084,b_st_0004,1,0,0,1,1
40070005,4007,私も夢に向かって,2,200002,40070005,2,3,3604,3240,4656,04007_0005_00,04007_0005_01,2,b_card_0073,b_card_0013,1,0,0,1,1
40070006,4007,クールにおめかし,3,300002,40070006,2,3,3351,4408,3741,04007_0006_00,04007_0006_01,2,b_card_0082,b_card_0083,1,0,0,1,1
40070007,4007,コンプリート目前,1,100004,40070007,3,4,4976,3847,4177,04007_0007_00,04007_0007_01,3,,,1,40070007,0,1,1
40080001,4008,科学部兼務,1,100001,40080001,1,2,3649,3262,3089,04008_0001_00,04008_0001_01,1,,,1,0,0,1,1
40080002,4008,メイと共に,2,200001,40080002,1,2,3055,3289,3656,04008_0002_00,04008_0002_01,1,,,1,0,0,1,1
40080003,4008,おうちでまったり,3,300001,40080003,1,2,3043,3887,3070,04008_0003_00,04008_0003_01,1,,,1,0,0,1,1
40080004,4008,冷静沈着ミステリアス,1,100002,40080004,2,3,4476,3384,3640,04008_0004_00,04008_0004_01,2,b_card_0084,b_st_0004,1,0,0,1,1
40080005,4008,賑やかも悪くない,2,200002,40080005,2,3,3557,3490,4453,04008_0005_00,04008_0005_01,2,b_card_0073,b_card_0013,1,0,0,1,1
40080006,4008,一枚でもサマに,3,300002,40080006,2,3,3249,4671,3580,04008_0006_00,04008_0006_01,2,b_card_0082,b_card_0083,1,0,0,1,1
40080007,4008,放課後の科学室,3,300004,40080007,3,4,4095,4736,4169,04008_0007_00,04008_0007_01,3,,,1,40080007,0,1,1
40090001,4009,オニサプリ,1,100001,40090001,1,2,3728,3040,3232,04009_0001_00,04009_0001_01,1,,,1,0,0,1,1
40090002,4009,マニーの匂い,2,200001,40090002,1,2,2935,3132,3933,04009_0002_00,04009_0002_01,1,,,1,0,0,1,1
40090003,4009,心弾むおうち,3,300001,40090003,1,2,2953,4064,2983,04009_0003_00,04009_0003_01,1,,,1,0,0,1,1
40090004,4009,盛り上げますの！,1,100002,40090004,2,3,4321,3495,3684,04009_0004_00,04009_0004_01,2,b_card_0084,b_st_0004,1,0,0,1,1
40090005,4009,見つけた新たな夢,2,200002,40090005,2,3,3571,3252,4677,04009_0005_00,04009_0005_01,2,b_card_0073,b_card_0013,1,0,0,1,1
40090006,4009,甘♡辛ピース,3,300002,40090006,2,3,3433,4638,3429,04009_0006_00,04009_0006_01,2,b_card_0082,b_card_0083,1,0,0,1,1
40090007,4009,オニナッツ生配信中！,2,200004,40090007,3,4,4062,4208,4730,04009_0007_00,04009_0007_01,3,,,1,40090007,0,1,1
40010008,4001,雲の上はいつも晴れ,3,300003,40010008,3,4,4111,5089,3956,04001_0008_00,04001_0008_01,3,,,4,0,1000,1,223121515
