_masterEventId,_number,_amount,_masterEventPointRewardId,_repeatInterval,_repeatCount,_masterReleaseLabelId
111,71,140000,200011071,0,0,223071505
111,72,145000,200011072,0,0,223071505
111,73,150000,200011073,0,0,223071505
111,74,160000,200011074,0,0,223071505
111,75,170000,200011075,0,0,223071505
111,76,180000,200011076,0,0,223071505
111,77,190000,200011077,0,0,223071505
111,78,200000,200011078,0,0,223071505
111,79,210000,200011079,0,0,223071505
111,80,220000,200011080,0,0,223071505
111,81,230000,200011081,0,0,223071505
111,82,240000,200011082,0,0,223071505
111,83,250000,200011083,0,0,223071505
111,84,260000,200011084,0,0,223071505
111,85,270000,200011085,0,0,223071505
111,86,280000,200011086,0,0,223071505
111,87,290000,200011087,0,0,223071505
111,88,300000,200011088,0,0,223071505
111,89,325000,200011089,0,0,223071505
111,90,350000,200011090,0,0,223071505
111,91,375000,200011091,0,0,223071505
111,92,400000,200011092,0,0,223071505
111,93,425000,200011093,0,0,223071505
111,94,450000,200011094,0,0,223071505
111,95,475000,200011095,0,0,223071505
111,96,500000,200011096,0,0,223071505
111,97,525000,200011097,0,0,223071505
111,98,550000,200011098,0,0,223071505
111,99,575000,200011099,0,0,223071505
111,100,600000,200011100,0,0,223071505
111,101,625000,200011101,0,0,223071505
111,102,650000,200011102,0,0,223071505
111,103,675000,200011103,0,0,223071505
111,104,700000,200011104,0,0,223071505
111,105,725000,200011105,0,0,223071505
111,106,750000,200011106,0,0,223071505
111,107,775000,200011107,0,0,223071505
111,108,800000,200011108,0,0,223071505
111,109,825000,200011109,0,0,223071505
111,110,850000,200011110,0,0,223071505
111,111,875000,200011111,0,0,223071505
111,112,900000,200011112,0,0,223071505
111,113,925000,200011113,0,0,223071505
111,114,950000,200011114,0,0,223071505
111,115,975000,200011115,0,0,223071505
111,116,1000000,200011116,0,0,223071505
112,1,10,200012001,0,0,223072601
112,2,100,200012002,0,0,223072601
112,3,200,200012003,0,0,223072601
112,4,500,200012004,0,0,223072601
112,5,1000,200012005,0,0,223072601
112,6,1500,200012006,0,0,223072601
112,7,2000,200012007,0,0,223072601
112,8,3000,200012008,0,0,223072601
112,9,4000,200012009,0,0,223072601
112,10,6000,200012010,0,0,223072601
112,11,8000,200012011,0,0,223072601
112,12,10000,200012012,0,0,223072601
112,13,12000,200012013,0,0,223072601
112,14,14000,200012014,0,0,223072601
112,15,16000,200012015,0,0,223072601
112,16,18000,200012016,0,0,223072601
112,17,20000,200012017,0,0,223072601
112,18,24000,200012018,0,0,223072601
112,19,28000,200012019,0,0,223072601
112,20,32000,200012020,0,0,223072601
108,1,30,200008001,0,0,223061504
108,2,75,200008002,0,0,223061504
108,3,150,200008003,0,0,223061504
108,4,375,200008004,0,0,223061504
108,5,750,200008005,0,0,223061504
108,6,1125,200008006,0,0,223061504
108,7,1500,200008007,0,0,223061504
108,8,2250,200008008,0,0,223061504
108,9,3000,200008009,0,0,223061504
108,10,3750,200008010,0,0,223061504
108,11,4500,200008011,0,0,223061504
108,12,6000,200008012,0,0,223061504
108,13,7500,200008013,0,0,223061504
108,14,9000,200008014,0,0,223061504
108,15,10500,200008015,0,0,223061504
108,16,12000,200008016,0,0,223061504
108,17,13500,200008017,0,0,223061504
108,18,15000,200008018,0,0,223061504
108,19,18000,200008019,0,0,223061504
108,20,21000,200008020,0,0,223061504
108,21,24000,200008021,0,0,223061504
108,22,27000,200008022,0,0,223061504
108,23,30000,200008023,0,0,223061504
108,24,33000,200008024,0,0,223061504
108,25,36000,200008025,0,0,223061504
108,26,39000,200008026,0,0,223061504
108,27,42000,200008027,0,0,223061504
108,28,45000,200008028,0,0,223061504
108,29,48000,200008029,0,0,223061504
108,30,51000,200008030,0,0,223061504
108,31,54000,200008031,0,0,223061504
108,32,57000,200008032,0,0,223061504
108,33,60000,200008033,0,0,223061504
108,34,63000,200008034,0,0,223061504
108,35,66000,200008035,0,0,223061504
108,36,69000,200008036,0,0,223061504
108,37,72000,200008037,0,0,223061504
108,38,75000,200008038,0,0,223061504
108,39,78000,200008039,0,0,223061504
108,40,81000,200008040,0,0,223061504
108,41,84000,200008041,0,0,223061504
108,42,87000,200008042,0,0,223061504
108,43,90000,200008043,0,0,223061504
108,44,93000,200008044,0,0,223061504
108,45,96000,200008045,0,0,223061504
108,46,99000,200008046,0,0,223061504
108,47,102000,200008047,0,0,223061504
108,48,105000,200008048,0,0,223061504
108,49,108000,200008049,0,0,223061504
108,50,111000,200008050,0,0,223061504
108,51,114000,200008051,0,0,223061504
108,52,117000,200008052,0,0,223061504
108,53,120000,200008053,0,0,223061504
108,54,123000,200008054,0,0,223061504
108,55,126000,200008055,0,0,223061504
108,56,129000,200008056,0,0,223061504
108,57,132000,200008057,0,0,223061504
108,58,135000,200008058,0,0,223061504
108,59,138000,200008059,0,0,223061504
108,60,141000,200008060,0,0,223061504
108,61,144000,200008061,0,0,223061504
108,62,147000,200008062,0,0,223061504
108,63,150000,200008063,0,0,223061504
108,64,157500,200008064,0,0,223061504
108,65,165000,200008065,0,0,223061504
108,66,172500,200008066,0,0,223061504
108,67,180000,200008067,0,0,223061504
108,68,187500,200008068,0,0,223061504
108,69,195000,200008069,0,0,223061504
108,70,202500,200008070,0,0,223061504
108,71,210000,200008071,0,0,223061504
108,72,225000,200008072,0,0,223061504
108,73,240000,200008073,0,0,223061504
108,74,255000,200008074,0,0,223061504
108,75,270000,200008075,0,0,223061504
108,76,285000,200008076,0,0,223061504
108,77,300000,200008077,0,0,223061504
108,78,315000,200008078,0,0,223061504
108,79,330000,200008079,0,0,223061504
108,80,345000,200008080,0,0,223061504
108,81,360000,200008081,0,0,223061504
108,82,375000,200008082,0,0,223061504
108,83,390000,200008083,0,0,223061504
108,84,405000,200008084,0,0,223061504
108,85,420000,200008085,0,0,223061504
108,86,435000,200008086,0,0,223061504
108,87,450000,200008087,0,0,223061504
108,88,487500,200008088,0,0,223061504
108,89,525000,200008089,0,0,223061504
108,90,562500,200008090,0,0,223061504
108,91,600000,200008091,0,0,223061504
108,92,637500,200008092,0,0,223061504
108,93,675000,200008093,0,0,223061504
108,94,712500,200008094,0,0,223061504
108,95,750000,200008095,0,0,223061504
108,96,787500,200008096,0,0,223061504
108,97,825000,200008097,0,0,223061504
108,98,862500,200008098,0,0,223061504
108,99,900000,200008099,0,0,223061504
108,100,937500,200008100,0,0,223061504
108,101,975000,200008101,0,0,223061504
108,102,1012500,200008102,0,0,223061504
108,103,1050000,200008103,0,0,223061504
108,104,1087500,200008104,0,0,223061504
108,105,1125000,200008105,0,0,223061504
108,106,1162500,200008106,0,0,223061504
108,107,1200000,200008107,0,0,223061504
108,108,1237500,200008108,0,0,223061504
108,109,1275000,200008109,0,0,223061504
108,110,1312500,200008110,0,0,223061504
108,111,1350000,200008111,0,0,223061504
108,112,1387500,200008112,0,0,223061504
108,113,1425000,200008113,0,0,223061504
108,114,1462500,200008114,0,0,223061504
108,115,1500000,200008115,0,0,223061504
113,1,10,200013001,0,0,223073104
113,2,50,200013002,0,0,223073104
113,3,100,200013003,0,0,223073104
113,4,250,200013004,0,0,223073104
113,5,500,200013005,0,0,223073104
113,6,750,200013006,0,0,223073104
113,7,1000,200013007,0,0,223073104
113,8,1500,200013008,0,0,223073104
113,9,2000,200013009,0,0,223073104
113,10,2500,200013010,0,0,223073104
113,11,3000,200013011,0,0,223073104
113,12,4000,200013012,0,0,223073104
113,13,5000,200013013,0,0,223073104
113,14,6000,200013014,0,0,223073104
113,15,7000,200013015,0,0,223073104
113,16,8000,200013016,0,0,223073104
113,17,9000,200013017,0,0,223073104
113,18,10000,200013018,0,0,223073104
113,19,12000,200013019,0,0,223073104
113,20,14000,200013020,0,0,223073104
113,21,16000,200013021,0,0,223073104
113,22,18000,200013022,0,0,223073104
113,23,20000,200013023,0,0,223073104
113,24,22000,200013024,0,0,223073104
113,25,24000,200013025,0,0,223073104
113,26,26000,200013026,0,0,223073104
113,27,28000,200013027,0,0,223073104
113,28,30000,200013028,0,0,223073104
113,29,32000,200013029,0,0,223073104
113,30,34000,200013030,0,0,223073104
113,31,36000,200013031,0,0,223073104
113,32,38000,200013032,0,0,223073104
113,33,40000,200013033,0,0,223073104
113,34,42000,200013034,0,0,223073104
113,35,44000,200013035,0,0,223073104
113,36,46000,200013036,0,0,223073104
113,37,48000,200013037,0,0,223073104
113,38,50000,200013038,0,0,223073104
113,39,52000,200013039,0,0,223073104
113,40,54000,200013040,0,0,223073104
113,41,56000,200013041,0,0,223073104
113,42,58000,200013042,0,0,223073104
113,43,60000,200013043,0,0,223073104
113,44,62000,200013044,0,0,223073104
113,45,64000,200013045,0,0,223073104
113,46,66000,200013046,0,0,223073104
113,47,68000,200013047,0,0,223073104
113,48,70000,200013048,0,0,223073104
113,49,72000,200013049,0,0,223073104
113,50,74000,200013050,0,0,223073104
113,51,76000,200013051,0,0,223073104
113,52,78000,200013052,0,0,223073104
113,53,80000,200013053,0,0,223073104
113,54,82000,200013054,0,0,223073104
113,55,84000,200013055,0,0,223073104
113,56,86000,200013056,0,0,223073104
113,57,88000,200013057,0,0,223073104
113,58,90000,200013058,0,0,223073104
113,59,92000,200013059,0,0,223073104
113,60,94000,200013060,0,0,223073104
113,61,96000,200013061,0,0,223073104
113,62,98000,200013062,0,0,223073104
113,63,100000,200013063,0,0,223073104
113,64,105000,200013064,0,0,223073104
113,65,110000,200013065,0,0,223073104
113,66,115000,200013066,0,0,223073104
113,67,120000,200013067,0,0,223073104
113,68,125000,200013068,0,0,223073104
113,69,130000,200013069,0,0,223073104
113,70,135000,200013070,0,0,223073104
113,71,140000,200013071,0,0,223073104
113,72,150000,200013072,0,0,223073104
113,73,160000,200013073,0,0,223073104
113,74,170000,200013074,0,0,223073104
113,75,180000,200013075,0,0,223073104
113,76,190000,200013076,0,0,223073104
113,77,200000,200013077,0,0,223073104
113,78,210000,200013078,0,0,223073104
113,79,220000,200013079,0,0,223073104
113,80,230000,200013080,0,0,223073104
113,81,240000,200013081,0,0,223073104
113,82,250000,200013082,0,0,223073104
113,83,260000,200013083,0,0,223073104
113,84,270000,200013084,0,0,223073104
113,85,280000,200013085,0,0,223073104
113,86,290000,200013086,0,0,223073104
113,87,300000,200013087,0,0,223073104
113,88,325000,200013088,0,0,223073104
113,89,350000,200013089,0,0,223073104
113,90,375000,200013090,0,0,223073104
113,91,400000,200013091,0,0,223073104
113,92,425000,200013092,0,0,223073104
113,93,450000,200013093,0,0,223073104
113,94,475000,200013094,0,0,223073104
113,95,500000,200013095,0,0,223073104
113,96,525000,200013096,0,0,223073104
113,97,550000,200013097,0,0,223073104
113,98,575000,200013098,0,0,223073104
113,99,600000,200013099,0,0,223073104
113,100,625000,200013100,0,0,223073104
113,101,650000,200013101,0,0,223073104
113,102,675000,200013102,0,0,223073104
113,103,700000,200013103,0,0,223073104
113,104,725000,200013104,0,0,223073104
113,105,750000,200013105,0,0,223073104
113,106,775000,200013106,0,0,223073104
113,107,800000,200013107,0,0,223073104
113,108,825000,200013108,0,0,223073104
113,109,850000,200013109,0,0,223073104
113,110,875000,200013110,0,0,223073104
113,111,900000,200013111,0,0,223073104
113,112,925000,200013112,0,0,223073104
113,113,950000,200013113,0,0,223073104
113,114,975000,200013114,0,0,223073104
113,115,1000000,200013115,0,0,223073104
114,1,10,200014001,0,0,223081101
114,2,100,200014002,0,0,223081101
114,3,200,200014003,0,0,223081101
114,4,500,200014004,0,0,223081101
114,5,1000,200014005,0,0,223081101
114,6,1500,200014006,0,0,223081101
114,7,2000,200014007,0,0,223081101
114,8,3000,200014008,0,0,223081101
114,9,4000,200014009,0,0,223081101
114,10,6000,200014010,0,0,223081101
114,11,8000,200014011,0,0,223081101
114,12,10000,200014012,0,0,223081101
114,13,12000,200014013,0,0,223081101
114,14,14000,200014014,0,0,223081101
114,15,16000,200014015,0,0,223081101
114,16,18000,200014016,0,0,223081101
114,17,20000,200014017,0,0,223081101
114,18,24000,200014018,0,0,223081101
114,19,28000,200014019,0,0,223081101
114,20,32000,200014020,0,0,223081101
115,1,10,200015001,0,0,223081504
115,2,50,200015002,0,0,223081504
115,3,100,200015003,0,0,223081504
115,4,250,200015004,0,0,223081504
115,5,500,200015005,0,0,223081504
115,6,750,200015006,0,0,223081504
115,7,1000,200015007,0,0,223081504
115,8,1500,200015008,0,0,223081504
115,9,2000,200015009,0,0,223081504
115,10,2500,200015010,0,0,223081504
115,11,3000,200015011,0,0,223081504
115,12,4000,200015012,0,0,223081504
115,13,5000,200015013,0,0,223081504
115,14,6000,200015014,0,0,223081504
115,15,7000,200015015,0,0,223081504
115,16,8000,200015016,0,0,223081504
115,17,9000,200015017,0,0,223081504
115,18,10000,200015018,0,0,223081504
115,19,12000,200015019,0,0,223081504
115,20,14000,200015020,0,0,223081504
115,21,16000,200015021,0,0,223081504
115,22,18000,200015022,0,0,223081504
115,23,20000,200015023,0,0,223081504
115,24,22000,200015024,0,0,223081504
115,25,24000,200015025,0,0,223081504
115,26,26000,200015026,0,0,223081504
115,27,28000,200015027,0,0,223081504
115,28,30000,200015028,0,0,223081504
115,29,32000,200015029,0,0,223081504
115,30,34000,200015030,0,0,223081504
115,31,36000,200015031,0,0,223081504
115,32,38000,200015032,0,0,223081504
115,33,40000,200015033,0,0,223081504
115,34,42000,200015034,0,0,223081504
115,35,44000,200015035,0,0,223081504
115,36,46000,200015036,0,0,223081504
115,37,48000,200015037,0,0,223081504
115,38,50000,200015038,0,0,223081504
115,39,52000,200015039,0,0,223081504
115,40,54000,200015040,0,0,223081504
115,41,56000,200015041,0,0,223081504
115,42,58000,200015042,0,0,223081504
115,43,60000,200015043,0,0,223081504
115,44,62000,200015044,0,0,223081504
115,45,64000,200015045,0,0,223081504
115,46,66000,200015046,0,0,223081504
115,47,68000,200015047,0,0,223081504
115,48,70000,200015048,0,0,223081504
115,49,72000,200015049,0,0,223081504
115,50,74000,200015050,0,0,223081504
115,51,76000,200015051,0,0,223081504
115,52,78000,200015052,0,0,223081504
115,53,80000,200015053,0,0,223081504
115,54,82000,200015054,0,0,223081504
115,55,84000,200015055,0,0,223081504
115,56,86000,200015056,0,0,223081504
115,57,88000,200015057,0,0,223081504
115,58,90000,200015058,0,0,223081504
115,59,92000,200015059,0,0,223081504
115,60,94000,200015060,0,0,223081504
115,61,96000,200015061,0,0,223081504
115,62,98000,200015062,0,0,223081504
115,63,100000,200015063,0,0,223081504
115,64,105000,200015064,0,0,223081504
115,65,110000,200015065,0,0,223081504
115,66,115000,200015066,0,0,223081504
115,67,120000,200015067,0,0,223081504
115,68,125000,200015068,0,0,223081504
115,69,130000,200015069,0,0,223081504
115,70,135000,200015070,0,0,223081504
115,71,140000,200015071,0,0,223081504
115,72,145000,200015072,0,0,223081504
115,73,150000,200015073,0,0,223081504
115,74,160000,200015074,0,0,223081504
115,75,170000,200015075,0,0,223081504
115,76,180000,200015076,0,0,223081504
115,77,190000,200015077,0,0,223081504
115,78,200000,200015078,0,0,223081504
115,79,210000,200015079,0,0,223081504
115,80,220000,200015080,0,0,223081504
115,81,230000,200015081,0,0,223081504
115,82,240000,200015082,0,0,223081504
115,83,250000,200015083,0,0,223081504
115,84,260000,200015084,0,0,223081504
115,85,270000,200015085,0,0,223081504
115,86,280000,200015086,0,0,223081504
115,87,290000,200015087,0,0,223081504
115,88,300000,200015088,0,0,223081504
115,89,325000,200015089,0,0,223081504
115,90,350000,200015090,0,0,223081504
115,91,375000,200015091,0,0,223081504
115,92,400000,200015092,0,0,223081504
115,93,425000,200015093,0,0,223081504
115,94,450000,200015094,0,0,223081504
115,95,475000,200015095,0,0,223081504
115,96,500000,200015096,0,0,223081504
115,97,525000,200015097,0,0,223081504
115,98,550000,200015098,0,0,223081504
115,99,575000,200015099,0,0,223081504
115,100,600000,200015100,0,0,223081504
115,101,625000,200015101,0,0,223081504
115,102,650000,200015102,0,0,223081504
115,103,675000,200015103,0,0,223081504
115,104,700000,200015104,0,0,223081504
115,105,725000,200015105,0,0,223081504
115,106,750000,200015106,0,0,223081504
115,107,775000,200015107,0,0,223081504
115,108,800000,200015108,0,0,223081504
115,109,825000,200015109,0,0,223081504
115,110,850000,200015110,0,0,223081504
115,111,875000,200015111,0,0,223081504
115,112,900000,200015112,0,0,223081504
115,113,925000,200015113,0,0,223081504
115,114,950000,200015114,0,0,223081504
115,115,975000,200015115,0,0,223081504
115,116,1000000,200015116,0,0,223081504
116,1,10,200016001,0,0,223082601
116,2,100,200016002,0,0,223082601
116,3,200,200016003,0,0,223082601
116,4,500,200016004,0,0,223082601
116,5,1000,200016005,0,0,223082601
116,6,1500,200016006,0,0,223082601
116,7,2000,200016007,0,0,223082601
116,8,3000,200016008,0,0,223082601
116,9,4000,200016009,0,0,223082601
116,10,6000,200016010,0,0,223082601
116,11,8000,200016011,0,0,223082601
116,12,10000,200016012,0,0,223082601
116,13,12000,200016013,0,0,223082601
116,14,14000,200016014,0,0,223082601
116,15,16000,200016015,0,0,223082601
116,16,18000,200016016,0,0,223082601
116,17,20000,200016017,0,0,223082601
116,18,24000,200016018,0,0,223082601
116,19,28000,200016019,0,0,223082601
116,20,32000,200016020,0,0,223082601
117,1,10,200017001,0,0,223083104
117,2,50,200017002,0,0,223083104
117,3,100,200017003,0,0,223083104
117,4,200,200017004,0,0,223083104
117,5,400,200017005,0,0,223083104
117,6,600,200017006,0,0,223083104
117,7,800,200017007,0,0,223083104
117,8,1000,200017008,0,0,223083104
117,9,1500,200017009,0,0,223083104
117,10,2000,200017010,0,0,223083104
117,11,2500,200017011,0,0,223083104
117,12,3000,200017012,0,0,223083104
117,13,3500,200017013,0,0,223083104
117,14,4000,200017014,0,0,223083104
117,15,4500,200017015,0,0,223083104
117,16,5000,200017016,0,0,223083104
117,17,6000,200017017,0,0,223083104
117,18,7000,200017018,0,0,223083104
117,19,8000,200017019,0,0,223083104
117,20,9000,200017020,0,0,223083104
117,21,10000,200017021,0,0,223083104
117,22,12000,200017022,0,0,223083104
117,23,14000,200017023,0,0,223083104
117,24,16000,200017024,0,0,223083104
117,25,18000,200017025,0,0,223083104
117,26,20000,200017026,0,0,223083104
117,27,22000,200017027,0,0,223083104
117,28,24000,200017028,0,0,223083104
117,29,26000,200017029,0,0,223083104
117,30,28000,200017030,0,0,223083104
117,31,30000,200017031,0,0,223083104
117,32,32000,200017032,0,0,223083104
117,33,34000,200017033,0,0,223083104
117,34,36000,200017034,0,0,223083104
117,35,38000,200017035,0,0,223083104
117,36,40000,200017036,0,0,223083104
117,37,42000,200017037,0,0,223083104
117,38,44000,200017038,0,0,223083104
117,39,46000,200017039,0,0,223083104
117,40,48000,200017040,0,0,223083104
117,41,50000,200017041,0,0,223083104
117,42,52000,200017042,0,0,223083104
117,43,54000,200017043,0,0,223083104
117,44,56000,200017044,0,0,223083104
117,45,58000,200017045,0,0,223083104
117,46,60000,200017046,0,0,223083104
117,47,62000,200017047,0,0,223083104
117,48,64000,200017048,0,0,223083104
117,49,66000,200017049,0,0,223083104
117,50,68000,200017050,0,0,223083104
117,51,70000,200017051,0,0,223083104
117,52,72000,200017052,0,0,223083104
117,53,74000,200017053,0,0,223083104
117,54,76000,200017054,0,0,223083104
117,55,78000,200017055,0,0,223083104
117,56,80000,200017056,0,0,223083104
117,57,82000,200017057,0,0,223083104
117,58,84000,200017058,0,0,223083104
117,59,86000,200017059,0,0,223083104
117,60,88000,200017060,0,0,223083104
117,61,90000,200017061,0,0,223083104
117,62,92000,200017062,0,0,223083104
117,63,94000,200017063,0,0,223083104
117,64,96000,200017064,0,0,223083104
117,65,98000,200017065,0,0,223083104
117,66,100000,200017066,0,0,223083104
117,67,105000,200017067,0,0,223083104
117,68,110000,200017068,0,0,223083104
117,69,115000,200017069,0,0,223083104
117,70,120000,200017070,0,0,223083104
117,71,125000,200017071,0,0,223083104
117,72,130000,200017072,0,0,223083104
117,73,135000,200017073,0,0,223083104
117,74,140000,200017074,0,0,223083104
117,75,150000,200017075,0,0,223083104
117,76,160000,200017076,0,0,223083104
117,77,170000,200017077,0,0,223083104
117,78,180000,200017078,0,0,223083104
117,79,190000,200017079,0,0,223083104
117,80,200000,200017080,0,0,223083104
117,81,210000,200017081,0,0,223083104
117,82,220000,200017082,0,0,223083104
117,83,230000,200017083,0,0,223083104
117,84,240000,200017084,0,0,223083104
117,85,250000,200017085,0,0,223083104
117,86,260000,200017086,0,0,223083104
117,87,270000,200017087,0,0,223083104
117,88,280000,200017088,0,0,223083104
117,89,290000,200017089,0,0,223083104
117,90,300000,200017090,0,0,223083104
117,91,325000,200017091,0,0,223083104
117,92,350000,200017092,0,0,223083104
117,93,375000,200017093,0,0,223083104
117,94,400000,200017094,0,0,223083104
117,95,425000,200017095,0,0,223083104
117,96,450000,200017096,0,0,223083104
117,97,475000,200017097,0,0,223083104
117,98,500000,200017098,0,0,223083104
117,99,525000,200017099,0,0,223083104
117,100,550000,200017100,0,0,223083104
117,101,575000,200017101,0,0,223083104
117,102,600000,200017102,0,0,223083104
117,103,625000,200017103,0,0,223083104
117,104,650000,200017104,0,0,223083104
117,105,675000,200017105,0,0,223083104
117,106,700000,200017106,0,0,223083104
117,107,725000,200017107,0,0,223083104
117,108,750000,200017108,0,0,223083104
117,109,775000,200017109,0,0,223083104
117,110,800000,200017110,0,0,223083104
117,111,825000,200017111,0,0,223083104
117,112,850000,200017112,0,0,223083104
117,113,875000,200017113,0,0,223083104
117,114,900000,200017114,0,0,223083104
117,115,925000,200017115,0,0,223083104
117,116,950000,200017116,0,0,223083104
117,117,975000,200017117,0,0,223083104
117,118,1000000,200017118,0,0,223083104
118,1,10,200018001,0,0,223091101
118,2,100,200018002,0,0,223091101
118,3,200,200018003,0,0,223091101
118,4,500,200018004,0,0,223091101
118,5,1000,200018005,0,0,223091101
118,6,1500,200018006,0,0,223091101
118,7,2000,200018007,0,0,223091101
118,8,3000,200018008,0,0,223091101
118,9,4000,200018009,0,0,223091101
118,10,6000,200018010,0,0,223091101
118,11,8000,200018011,0,0,223091101
118,12,10000,200018012,0,0,223091101
118,13,12000,200018013,0,0,223091101
118,14,14000,200018014,0,0,223091101
118,15,16000,200018015,0,0,223091101
118,16,18000,200018016,0,0,223091101
118,17,20000,200018017,0,0,223091101
118,18,24000,200018018,0,0,223091101
118,19,28000,200018019,0,0,223091101
118,20,32000,200018020,0,0,223091101
119,1,10,200019001,0,0,223091504
119,2,50,200019002,0,0,223091504
119,3,100,200019003,0,0,223091504
119,4,250,200019004,0,0,223091504
119,5,500,200019005,0,0,223091504
119,6,750,200019006,0,0,223091504
119,7,1000,200019007,0,0,223091504
119,8,1500,200019008,0,0,223091504
119,9,2000,200019009,0,0,223091504
119,10,2500,200019010,0,0,223091504
119,11,3000,200019011,0,0,223091504
119,12,4000,200019012,0,0,223091504
119,13,5000,200019013,0,0,223091504
119,14,6000,200019014,0,0,223091504
119,15,7000,200019015,0,0,223091504
119,16,8000,200019016,0,0,223091504
119,17,9000,200019017,0,0,223091504
119,18,10000,200019018,0,0,223091504
119,19,12000,200019019,0,0,223091504
119,20,14000,200019020,0,0,223091504
119,21,16000,200019021,0,0,223091504
119,22,18000,200019022,0,0,223091504
119,23,20000,200019023,0,0,223091504
119,24,22000,200019024,0,0,223091504
119,25,24000,200019025,0,0,223091504
119,26,26000,200019026,0,0,223091504
119,27,28000,200019027,0,0,223091504
119,28,30000,200019028,0,0,223091504
119,29,32000,200019029,0,0,223091504
119,30,34000,200019030,0,0,223091504
119,31,36000,200019031,0,0,223091504
119,32,38000,200019032,0,0,223091504
119,33,40000,200019033,0,0,223091504
119,34,42000,200019034,0,0,223091504
119,35,44000,200019035,0,0,223091504
119,36,46000,200019036,0,0,223091504
119,37,48000,200019037,0,0,223091504
119,38,50000,200019038,0,0,223091504
119,39,52000,200019039,0,0,223091504
119,40,54000,200019040,0,0,223091504
119,41,56000,200019041,0,0,223091504
119,42,58000,200019042,0,0,223091504
119,43,60000,200019043,0,0,223091504
119,44,62000,200019044,0,0,223091504
119,45,64000,200019045,0,0,223091504
119,46,66000,200019046,0,0,223091504
119,47,68000,200019047,0,0,223091504
119,48,70000,200019048,0,0,223091504
119,49,72000,200019049,0,0,223091504
119,50,74000,200019050,0,0,223091504
119,51,76000,200019051,0,0,223091504
119,52,78000,200019052,0,0,223091504
119,53,80000,200019053,0,0,223091504
119,54,82000,200019054,0,0,223091504
119,55,84000,200019055,0,0,223091504
119,56,86000,200019056,0,0,223091504
119,57,88000,200019057,0,0,223091504
119,58,90000,200019058,0,0,223091504
119,59,92000,200019059,0,0,223091504
119,60,94000,200019060,0,0,223091504
119,61,96000,200019061,0,0,223091504
119,62,98000,200019062,0,0,223091504
119,63,100000,200019063,0,0,223091504
119,64,105000,200019064,0,0,223091504
119,65,110000,200019065,0,0,223091504
119,66,115000,200019066,0,0,223091504
119,67,120000,200019067,0,0,223091504
119,68,125000,200019068,0,0,223091504
119,69,130000,200019069,0,0,223091504
119,70,135000,200019070,0,0,223091504
119,71,140000,200019071,0,0,223091504
119,72,145000,200019072,0,0,223091504
119,73,150000,200019073,0,0,223091504
119,74,160000,200019074,0,0,223091504
119,75,170000,200019075,0,0,223091504
119,76,180000,200019076,0,0,223091504
119,77,190000,200019077,0,0,223091504
119,78,200000,200019078,0,0,223091504
119,79,210000,200019079,0,0,223091504
119,80,220000,200019080,0,0,223091504
119,81,230000,200019081,0,0,223091504
119,82,240000,200019082,0,0,223091504
119,83,250000,200019083,0,0,223091504
119,84,260000,200019084,0,0,223091504
119,85,270000,200019085,0,0,223091504
119,86,280000,200019086,0,0,223091504
119,87,290000,200019087,0,0,223091504
119,88,300000,200019088,0,0,223091504
119,89,325000,200019089,0,0,223091504
119,90,350000,200019090,0,0,223091504
119,91,375000,200019091,0,0,223091504
119,92,400000,200019092,0,0,223091504
119,93,425000,200019093,0,0,223091504
119,94,450000,200019094,0,0,223091504
119,95,475000,200019095,0,0,223091504
119,96,500000,200019096,0,0,223091504
119,97,525000,200019097,0,0,223091504
119,98,550000,200019098,0,0,223091504
119,99,575000,200019099,0,0,223091504
119,100,600000,200019100,0,0,223091504
119,101,625000,200019101,0,0,223091504
119,102,650000,200019102,0,0,223091504
119,103,675000,200019103,0,0,223091504
119,104,700000,200019104,0,0,223091504
119,105,725000,200019105,0,0,223091504
119,106,750000,200019106,0,0,223091504
119,107,775000,200019107,0,0,223091504
119,108,800000,200019108,0,0,223091504
119,109,825000,200019109,0,0,223091504
119,110,850000,200019110,0,0,223091504
119,111,875000,200019111,0,0,223091504
119,112,900000,200019112,0,0,223091504
119,113,925000,200019113,0,0,223091504
119,114,950000,200019114,0,0,223091504
119,115,975000,200019115,0,0,223091504
119,116,1000000,200019116,0,0,223091504
120,1,10,200020001,0,0,223092601
120,2,100,200020002,0,0,223092601
120,3,200,200020003,0,0,223092601
120,4,500,200020004,0,0,223092601
120,5,1000,200020005,0,0,223092601
120,6,1500,200020006,0,0,223092601
120,7,2000,200020007,0,0,223092601
120,8,3000,200020008,0,0,223092601
120,9,4000,200020009,0,0,223092601
120,10,6000,200020010,0,0,223092601
120,11,8000,200020011,0,0,223092601
120,12,10000,200020012,0,0,223092601
120,13,12000,200020013,0,0,223092601
120,14,14000,200020014,0,0,223092601
120,15,16000,200020015,0,0,223092601
120,16,18000,200020016,0,0,223092601
120,17,20000,200020017,0,0,223092601
120,18,24000,200020018,0,0,223092601
120,19,28000,200020019,0,0,223092601
120,20,32000,200020020,0,0,223092601
121,1,10,200021001,0,0,223093004
121,2,50,200021002,0,0,223093004
121,3,100,200021003,0,0,223093004
121,4,200,200021004,0,0,223093004
121,5,400,200021005,0,0,223093004
121,6,600,200021006,0,0,223093004
121,7,800,200021007,0,0,223093004
121,8,1000,200021008,0,0,223093004
121,9,1500,200021009,0,0,223093004
121,10,2000,200021010,0,0,223093004
