_unitId,_unitTypeId,_albumSeriesId,_eponym,_eponymEn,_name,_nameEn,_normalCardId,_rankMaxCardId,_rarity,_attributeId,_masterReleaseLabelId
940,2,129,頼りにしてるのよ？,I'm Counting on You,絢瀬絵里,Eli Ayase,4375,4376,5,3,1
941,3,129,限定さくらプリン☆,Cherry Pudding,南ことり,Kotori Minami,4377,4378,5,2,1
942,4,129,似たもの同士,Similar Tastes,園田海未,Umi Sonoda,4379,4380,5,3,1
943,5,129,ラーメン大好き！,I Love Ramen!,星空凛,Rin Hoshizora,4381,4382,5,1,1
944,6,129,小さな違和感,A Little Unsettling,西木野真姫,Maki Nishikino,4383,4384,5,3,1
945,7,129,新しいお店,A New Store,東條希,Nozomi Tojo,4385,4386,5,2,1
946,8,129,白米への愛,I Love White Rice,小泉花陽,Hanayo Koizumi,4387,4388,5,2,1
947,9,129,にこの魅力☆,Nico's Charms,矢澤にこ,Nico Yazawa,4389,4390,5,1,1
948,101,300,海に向かって宣言！,Shout at the Ocean,高海千歌,Chika Takami,4391,4392,5,1,1
949,102,300,かわいい天使,Cute Angel,桜内梨子,Riko Sakurauchi,4393,4394,5,3,1
950,103,300,海のように,Like the Ocean,松浦果南,Kanan Matsuura,4395,4396,5,2,1
951,104,300,想いをのせて,With This Feeling,黒澤ダイヤ,Dia Kurosawa,4397,4398,5,3,1
952,105,300,アイドルも水泳も,An Idol & a Swimmer,渡辺曜,You Watanabe,4399,4400,5,2,1
953,106,300,闇の住人,Dark Dweller,津島善子,Yoshiko Tsushima,4401,4402,5,3,1
954,107,300,幸せのお届けずら,Messenger of Joy,国木田花丸,Hanamaru Kunikida,4403,4404,5,1,1
955,108,300,潮風クルーズ,Sea Breeze Cruise,小原鞠莉,Mari Ohara,4405,4406,5,1,1
956,109,300,ドジしませんっ,I Won't Be Clumsy!,黒澤ルビィ,Ruby Kurosawa,4407,4408,5,2,1
957,101,205,お下がり卒業,No More Leftovers,高海千歌,Chika Takami,4409,4410,4,1,1
958,102,205,上手く言えないの,Hard to Say It,桜内梨子,Riko Sakurauchi,4411,4412,4,3,1
959,105,205,たのもー！,Come On!,渡辺曜,You Watanabe,4413,4414,4,2,1
960,11,366,,,桜坂しずく,Shizuku Osaka,4415,4416,1,1,1
961,104,317,努力が大前提,Hard Work Is Key!,黒澤ダイヤ,Dia Kurosawa,4417,4418,3,3,1
962,109,317,目指せお姉ちゃん,Be Like Big Sis,黒澤ルビィ,Ruby Kurosawa,4419,4420,3,2,1
963,36,380,,,白木凪,Nagi Shiraki,4421,4422,1,2,1
964,2,76,小悪魔っぽい？,Little Devil-like?,絢瀬絵里,Eli Ayase,4423,4424,3,1,1
965,3,76,ちょっとした違い,A Little Difference,南ことり,Kotori Minami,4425,4426,3,3,1
966,5,76,凛のお願い！,Rin's Wish!,星空凛,Rin Hoshizora,4427,4428,3,2,1
967,4,76,小悪魔な台詞,Suggestive Phrase,園田海未,Umi Sonoda,4429,4430,4,2,1
968,50,394,,,鬼崎アキラ,Akira Kizaki,4431,4432,1,1,1
969,2,158,エリチカ妖狐,Fox Spirit Elichika,絢瀬絵里,Eli Ayase,4433,4434,3,3,1
970,3,158,μ's肝試し大会,μ's Scare Dare,南ことり,Kotori Minami,4435,4436,3,1,1
971,28,373,,,近江彼方,Kanata Konoe,4437,4438,1,3,1
972,101,206,これって普段着？,Our Normal Clothes,高海千歌,Chika Takami,4439,4440,3,3,1
973,104,206,私たちの海,Our Sea,黒澤ダイヤ,Dia Kurosawa,4441,4442,3,1,1
974,108,206,体力勝負どんとこい,Test Your Stamina,小原鞠莉,Mari Ohara,4443,4444,3,2,1
975,106,206,罪を背負いし者,Bearer of Sin,津島善子,Yoshiko Tsushima,4445,4446,5,2,1
976,107,206,失礼のないように,Do It Justice,国木田花丸,Hanamaru Kunikida,4447,4448,4,1,1
977,14,366,,,一之瀬マリカ,Marika Ichinose,4449,4450,1,1,1
978,105,317,わくわくキャンプ,Camping Adventure,渡辺曜,You Watanabe,4451,4452,3,2,1
979,107,317,マルの読み聞かせ,Maru's Storytime,国木田花丸,Hanamaru Kunikida,4453,4454,3,1,1
980,2,77,いいお天気だから,It's So Nice Out,絢瀬絵里,Eli Ayase,4455,4456,3,3,1
981,7,77,びっくりさせちゃお,We'll Surprise Them!,東條希,Nozomi Tojo,4457,4458,3,2,1
982,1,77,２人でプール掃除,Pool Cleaning Duo,高坂穂乃果,Honoka Kosaka,4459,4460,4,1,1
983,30,380,,,下園咲,Saki Shimozono,4461,4462,1,2,1
984,102,207,水着でステージ,Swimsuit Stage Show,桜内梨子,Riko Sakurauchi,4463,4464,3,1,1
985,103,207,一肌脱ぎましょう♪,Time to Pitch In!,松浦果南,Kanan Matsuura,4465,4466,3,3,1
986,105,207,海育ち♪,Raised by the Sea,渡辺曜,You Watanabe,4467,4468,5,3,1
987,109,207,負けない！,I Won't Lose!,黒澤ルビィ,Ruby Kurosawa,4469,4470,4,2,1
988,47,394,,,福原命,Mikoto Fukuhara,4471,4472,1,1,1
989,4,158,懐かしのりんご飴,Nostalgic Candy Apple,園田海未,Umi Sonoda,4473,4474,3,2,1
990,6,158,初めての屋台,First Festival Stand,西木野真姫,Maki Nishikino,4475,4476,3,3,1
991,4,77,作業開始です！,Let's Get to Work!,園田海未,Umi Sonoda,4477,4478,3,1,1
992,9,77,日焼けは大敵！,Mortal Enemy,矢澤にこ,Nico Yazawa,4479,4480,5,3,1
993,9,169,,,矢澤にこ,Nico Yazawa,4481,4481,2,1,1
994,66,401,,,マリア,Maria,4482,4483,1,3,1
995,101,208,くるくる風車♪,Spinning Pinwheels,高海千歌,Chika Takami,4484,4485,3,2,1
996,106,208,現世の者が多すぎて,Too Many Humans,津島善子,Yoshiko Tsushima,4486,4487,3,1,1
997,109,208,綺麗な女性に憧れて,Admirer of Grace,黒澤ルビィ,Ruby Kurosawa,4488,4489,3,3,1
998,104,208,愛しのルビィ,Dearest Ruby,黒澤ダイヤ,Dia Kurosawa,4490,4491,5,2,1
999,108,208,バーニングシャイニー,Burning Shiny,小原鞠莉,Mari Ohara,4492,4493,4,1,1
1000,15,373,,,結城紗菜,Sana Yuki,4494,4495,1,2,1
1001,103,317,海と仲良し,Appreciate the Sea,松浦果南,Kanan Matsuura,4496,4497,3,2,1
1002,108,317,もっと甘えて,Let Me Share the Load,小原鞠莉,Mari Ohara,4498,4499,3,1,1
1003,5,78,デッキブラシ競争,Deck Brush Race,星空凛,Rin Hoshizora,4500,4501,3,1,1
1004,3,78,プールで２人きり,Poolside Together,南ことり,Kotori Minami,4502,4503,4,2,1
1005,43,387,,,門田剣,Tsurugi Kadota,4504,4505,1,3,1
1006,105,209,叩け！　和太鼓名人,Bang the Taiko Drum!,渡辺曜,You Watanabe,4506,4507,3,3,1
1007,107,209,青いりんご飴,Blue Candy Apple,国木田花丸,Hanamaru Kunikida,4508,4509,3,3,1
1008,102,209,大切な想い,Treasured Memory,桜内梨子,Riko Sakurauchi,4510,4511,5,1,1
1009,103,209,そばにいるよ,Right by Your Side,松浦果南,Kanan Matsuura,4512,4513,4,2,1
1010,49,394,,,志賀仁美,Hitomi Shiga,4514,4515,1,3,1
1011,1,158,ほんの少しの違い,Slight Difference,高坂穂乃果,Honoka Kosaka,4516,4517,3,1,1
1012,9,158,悪代官！？,Supervillain?!,矢澤にこ,Nico Yazawa,4518,4519,3,2,1
1013,8,78,制服で大丈夫！,PE Kit is Fine!,小泉花陽,Hanayo Koizumi,4520,4521,3,3,1
1014,6,78,暑い日に２人で,Us Two On a Hot Day,西木野真姫,Maki Nishikino,4522,4523,5,2,1
1015,54,401,,,蘭花,Ranpha,4524,4525,1,2,1
1016,102,210,黒に満ちた翼,Wings of Black,桜内梨子,Riko Sakurauchi,4526,4527,3,2,1
1017,103,210,恐怖のハグ,Horrifying Hug,松浦果南,Kanan Matsuura,4528,4529,3,1,1
1018,108,210,堕天ハロウィンナイト,Fallen Halloween,小原鞠莉,Mari Ohara,4530,4531,3,2,1
1019,109,210,平和なお祭り,Peaceful Festival,黒澤ルビィ,Ruby Kurosawa,4532,4533,5,1,1
1020,106,210,下界の儀式,Underworld Ritual,津島善子,Yoshiko Tsushima,4534,4535,4,3,1
1021,42,387,,,設楽ふみ,Fumi Shitara,4536,4537,1,2,1
1022,106,317,宴をはじめるわ！,Let It Begin!,津島善子,Yoshiko Tsushima,4538,4539,3,3,1
1023,109,318,小動物系堕天使,Cuddly Fallen Angel,黒澤ルビィ,Ruby Kurosawa,4540,4541,3,1,1
1024,111,356,,,しいたけ,Shiitake,4542,4542,2,2,1
1025,4,79,12の貴石,Precious Stones,園田海未,Umi Sonoda,4543,4544,3,2,1
1026,9,79,ルビー色の輝き☆,A Sparkling Ruby,矢澤にこ,Nico Yazawa,4545,4546,3,1,1
1027,2,79,すべてを満たす,A Sympathetic Heart,絢瀬絵里,Eli Ayase,4547,4548,4,3,1
1028,41,387,,,黒崎隼,Shun Kurosaki,4549,4550,1,1,1
1029,105,211,二人の全速前進,Full Speed Ahead,渡辺曜,You Watanabe,4551,4552,3,1,1
1030,107,211,おばけのお祭り,Monster Party,国木田花丸,Hanamaru Kunikida,4553,4554,3,2,1
1031,101,211,本物来ちゃった！？,The Real Deal!?,高海千歌,Chika Takami,4555,4556,5,3,1
1032,104,211,はろうぃんぱーてぃ,Halloween Party,黒澤ダイヤ,Dia Kurosawa,4557,4558,4,3,1
1033,52,394,,,月島結架,Yuka Tsukishima,4559,4560,1,1,1
1034,5,158,かっこいいライブ,A Cool Live Show,星空凛,Rin Hoshizora,4561,4562,3,2,1
1035,7,159,着てみたい衣装,I Gotta Try That On,東條希,Nozomi Tojo,4563,4564,3,1,1
1036,5,79,誕生石は特別☆,Beautiful Birthstones,星空凛,Rin Hoshizora,4565,4566,3,3,1
1037,8,79,いつもと違う衣装,A Different Design,小泉花陽,Hanayo Koizumi,4567,4568,5,1,1
1038,55,401,,,ラクシャータ,Rakshata,4569,4570,1,2,1
1039,103,212,何度でも頑張ろう♪,Always Do Our Best,松浦果南,Kanan Matsuura,4571,4572,3,3,1
1040,106,212,極上堕天使の応援,Fallen Angel's Help,津島善子,Yoshiko Tsushima,4573,4574,3,2,1
1041,109,212,目指せチアガールさん,Cheerleader Challenge,黒澤ルビィ,Ruby Kurosawa,4575,4576,3,1,1
1042,107,212,せーのでレッツゴー♪,"1, 2, 3...Let's Go!",国木田花丸,Hanamaru Kunikida,4577,4578,5,3,1
1043,102,212,私の声、聞こえますか,Can You Hear Me?,桜内梨子,Riko Sakurauchi,4579,4580,4,1,1
1044,17,366,,,永山みなみ,Minami Nagayama,4581,4582,1,1,1
1045,101,318,自分のことは自分でっ,Do Your Job!,高海千歌,Chika Takami,4583,4584,3,2,1
1046,105,318,手伝いならまかせて！,Happy Helping Hand,渡辺曜,You Watanabe,4585,4586,3,3,1
1047,3,80,思い切ったデザイン,Dramatic Design,南ことり,Kotori Minami,4587,4588,3,1,1
1048,7,80,信じる心,Faithful Heart,東條希,Nozomi Tojo,4589,4590,4,2,1
1049,112,353,,,鹿角理亞,Leah Kazuno,4591,4592,2,3,1
1050,116,354,,,佐藤洋子,Yoko Sato,4593,4593,3,5,1
1051,13,380,,,逢沢遊宇,Yuu Aizawa,4594,4595,1,3,1
1052,104,213,Aqoursと申しますわ！,We Are Aqours!,黒澤ダイヤ,Dia Kurosawa,4596,4597,3,2,1
1053,105,213,近くで寄り添って,Come Closer,渡辺曜,You Watanabe,4598,4599,3,1,1
1054,108,213,全員ヴィクトリィ！,Team Victory!,小原鞠莉,Mari Ohara,4600,4601,5,2,1
1055,101,213,頑張る姿、見てるよ♪,Cheering For You!,高海千歌,Chika Takami,4602,4603,4,3,1
1056,9,190,食い倒れツアー！？,Gluttony Tour?!,矢澤にこ,Nico Yazawa,4604,4604,4,1,1
1057,113,353,,,鹿角聖良,Sarah Kazuno,4605,4606,2,3,1
1058,64,394,,,高天原睦月,Mutsuki Takamagahara,4607,4608,1,2,1
1059,3,159,衣装の修理,Costume Repair,南ことり,Kotori Minami,4609,4610,3,2,1
1060,6,159,ドキドキしちゃう,An Exciting Thought,西木野真姫,Maki Nishikino,4611,4612,3,1,1
1061,6,80,ダイヤモンド,Diamond,西木野真姫,Maki Nishikino,4613,4614,3,2,1
1062,1,80,サプライズプレゼント,A Surprise Present,高坂穂乃果,Honoka Kosaka,4615,4616,5,3,1
1063,63,401,,,エマ・ヴェルデ,Emma Verde,4617,4618,1,1,1
1064,101,214,夢と希望を,Hopes and Dreams,高海千歌,Chika Takami,4619,4620,3,1,1
1065,102,214,手作りケーキ♪,Homemade Cake,桜内梨子,Riko Sakurauchi,4621,4622,3,2,1
1066,108,214,ヒミツの夜,Secret Night,小原鞠莉,Mari Ohara,4623,4624,3,3,1
1067,103,214,特別な時間,Special Time,松浦果南,Kanan Matsuura,4625,4626,5,1,1
1068,105,214,楽しいを発信しよう♪,Let's Bring Some Joy!,渡辺曜,You Watanabe,4627,4628,4,3,1
1069,19,380,,,菊池朱美,Akemi Kikuchi,4629,4630,1,3,1
1070,102,318,舞う姿に憧れて,I Adore the Dance,桜内梨子,Riko Sakurauchi,4631,4632,3,1,1
1071,104,318,氷上のプリンセス,Ice Princess,黒澤ダイヤ,Dia Kurosawa,4633,4634,3,2,1
1072,114,356,,,うちっちー,Uchicchi,4635,4635,2,3,1
1073,2,81,たぬきのぬいぐるみ,Tanuki Plushie,絢瀬絵里,Eli Ayase,4636,4637,3,1,1
1074,7,81,みんなの衣装,Everyone's Costumes,東條希,Nozomi Tojo,4638,4639,3,2,1
1075,6,81,うさぎはね,All About Rabbits,西木野真姫,Maki Nishikino,4640,4641,4,3,1
1076,25,373,,,神谷理華,Rika Kamiya,4642,4643,1,3,1
1077,104,215,一足お先に♪,One Step Ahead,黒澤ダイヤ,Dia Kurosawa,4644,4645,3,3,1
1078,109,215,二人でお揃いの,Matching Pair,黒澤ルビィ,Ruby Kurosawa,4646,4647,3,2,1
1079,106,215,聖夜に降臨せし堕天使,Xmas Fallen Angel,津島善子,Yoshiko Tsushima,4648,4649,5,1,1
1080,107,215,ブーケに想いを込めて,Bouquet of Feelings,国木田花丸,Hanamaru Kunikida,4650,4651,4,2,1
1081,46,387,,,斉木風,Fuu Saiki,4652,4653,1,1,1
1082,1,159,サプライズで☆,Make It a Surprise!,高坂穂乃果,Honoka Kosaka,4654,4655,3,2,1
1083,4,159,クリスマスツリー,Christmas Tree,園田海未,Umi Sonoda,4656,4657,3,3,1
1084,105,328,スノーステージ,Snow Stage,渡辺曜,You Watanabe,4658,4658,4,2,1
1085,115,355,,,千歌の母,Chika's mother,4659,4659,4,5,1
1088,9,81,たぬきじゃない！,I'm Not a Tanuki!,矢澤にこ,Nico Yazawa,4662,4663,3,3,1
1089,4,81,可愛いの基準,Cuteness in Question,園田海未,Umi Sonoda,4664,4665,5,2,1
1090,48,394,,,坂巻千鶴子,Chiduko Sakamaki,4666,4667,1,2,1
1091,101,339,,,高海千歌,Chika Takami,4668,4669,2,2,1
1092,102,339,,,桜内梨子,Riko Sakurauchi,4670,4671,2,2,1
1093,103,339,,,松浦果南,Kanan Matsuura,4672,4673,2,2,1
1094,104,339,,,黒澤ダイヤ,Dia Kurosawa,4674,4675,2,2,1
1095,105,339,,,渡辺曜,You Watanabe,4676,4677,2,2,1
1096,106,339,,,津島善子,Yoshiko Tsushima,4678,4679,2,2,1
1097,107,339,,,国木田花丸,Hanamaru Kunikida,4680,4681,2,2,1
1098,108,339,,,小原鞠莉,Mari Ohara,4682,4683,2,2,1
1099,109,339,,,黒澤ルビィ,Ruby Kurosawa,4684,4685,2,2,1
1100,101,216,いざ、おみくじ！,Draw Your Fortune!,高海千歌,Chika Takami,4686,4687,3,3,1
1101,105,216,目移りしちゃう！,Ideas for Outfits,渡辺曜,You Watanabe,4688,4689,3,2,1
1102,107,216,自慢のお雑煮,My Famous Soup,国木田花丸,Hanamaru Kunikida,4690,4691,3,1,1
1103,108,216,シンケンショーブ！,Serious Prayer,小原鞠莉,Mari Ohara,4692,4693,5,3,1
1104,104,216,ハートキャッチ♪,Capture Your Heart,黒澤ダイヤ,Dia Kurosawa,4694,4695,4,2,1
1105,34,366,,,篠宮あきる,Akiru Shinomiya,4696,4697,1,3,1
1106,106,318,スリーステップ,Three Steps,津島善子,Yoshiko Tsushima,4698,4699,3,1,1
1107,108,318,つまみ食いストップ,Stop Snacking,小原鞠莉,Mari Ohara,4700,4701,3,3,1
1108,8,82,イメージの動物,Befitting Animal,小泉花陽,Hanayo Koizumi,4702,4703,3,2,1
1109,5,82,ねずみ担当だから,Master Mouse,星空凛,Rin Hoshizora,4704,4705,4,1,1
1110,29,373,,,近江遥,Haruka Konoe,4706,4707,1,1,1
1111,103,217,二人でお参り,A Visit Together,松浦果南,Kanan Matsuura,4708,4709,3,1,1
1112,106,217,さよなら不幸,"Farewell, Bad Luck",津島善子,Yoshiko Tsushima,4710,4711,3,3,1
1113,102,217,神様にご報告,Reporting to God,桜内梨子,Riko Sakurauchi,4712,4713,5,2,1
1114,109,217,神様、お願い♪,Dear God,黒澤ルビィ,Ruby Kurosawa,4714,4715,4,1,1
1115,45,387,,,桐原優香,Yuuka Kirihara,4716,4717,1,2,1
1116,2,159,絵里の特製☆お節,Eli's Special Osechi,絢瀬絵里,Eli Ayase,4718,4719,3,2,1
1117,8,159,μ's新年会,μ's New Year's Party,小泉花陽,Hanayo Koizumi,4720,4721,3,3,1
1118,1,82,ブタのぬいぐるみ,Piggie Plushie,高坂穂乃果,Honoka Kosaka,4722,4723,3,3,1
1119,3,82,想像上の鳥さん,Imaginary Birdy,南ことり,Kotori Minami,4724,4725,5,1,1
1120,67,401,,,レオ,Leo,4726,4727,1,1,1
1121,102,218,心を撃ち抜いて,Pierce Your Heart,桜内梨子,Riko Sakurauchi,4728,4729,3,3,1
1122,103,218,ハートをお届け,Take My Heart,松浦果南,Kanan Matsuura,4730,4731,3,2,1
1123,104,218,大人のチョコレート,Mature Chocolate,黒澤ダイヤ,Dia Kurosawa,4732,4733,3,1,1
1124,101,218,あなたのメイド,I'll Be Your Maid,高海千歌,Chika Takami,4734,4735,5,2,1
1125,106,218,罪のくちづけ,Sinful Smooch,津島善子,Yoshiko Tsushima,4736,4737,4,1,1
1126,37,366,,,藤城悠弓,Yumi Fujishiro,4738,4739,1,3,1
1127,103,318,雪球一球入魂,Snowball with Heart,松浦果南,Kanan Matsuura,4740,4741,3,3,1
1128,107,318,夢の四段雪だるま,Four-Tiered Snowman,国木田花丸,Hanamaru Kunikida,4742,4743,3,2,1
1129,3,83,μ'sの雲,μ's in the Clouds,南ことり,Kotori Minami,4744,4745,3,2,1
1130,8,83,お散歩デート,Walking Date,小泉花陽,Hanayo Koizumi,4746,4747,3,1,1
1131,4,83,春の和菓子,Spring Sweets,園田海未,Umi Sonoda,4748,4749,4,3,1
1132,32,373,,,支倉かさね,Kasane Hasekura,4750,4751,1,1,1
1133,107,219,みんなマルのお姉さん,Hanamaru's Sisters,国木田花丸,Hanamaru Kunikida,4752,4753,3,3,1
1134,109,219,食べてくださいませ♪,"Eat, and Enjoy!",黒澤ルビィ,Ruby Kurosawa,4754,4755,3,3,1
1135,105,219,夢のバレンタイン,Dream Valentine,渡辺曜,You Watanabe,4756,4757,5,1,1
1136,108,219,あなただけに,Only for You,小原鞠莉,Mari Ohara,4758,4759,4,2,1
1137,57,387,,,綾小路姫乃,Himeno Ayanokoji,4760,4761,1,1,1
1138,5,159,キュートな鬼さん,Cute Little Demon,星空凛,Rin Hoshizora,4762,4763,3,3,1
1139,9,159,鬼役に決定にこ,Nico the Demon,矢澤にこ,Nico Yazawa,4764,4765,3,1,1
1140,7,83,ぽかぽか陽気,Warm Sunshine,東條希,Nozomi Tojo,4766,4767,3,3,1
1141,2,83,春のデート服,Spring Date Outfit,絢瀬絵里,Eli Ayase,4768,4769,5,2,1
1142,111,356,,,しいたけ,Shiitake,4770,4770,3,5,1
1143,65,401,,,ジェニファー,Jennifer,4771,4772,1,1,1
1144,101,220,ブラッシングタイム！,Brushing Time!,高海千歌,Chika Takami,4773,4774,3,2,1
1145,105,220,犯人は、お前だ！,It's Elementary,渡辺曜,You Watanabe,4775,4776,3,3,1
1146,108,220,愛の調剤,Love Prescription,小原鞠莉,Mari Ohara,4777,4778,3,1,1
1147,107,220,一筆入魂！,Writing with Heart,国木田花丸,Hanamaru Kunikida,4779,4780,5,2,1
1148,103,220,わんわん巡回,Officer on Duty,松浦果南,Kanan Matsuura,4781,4782,4,3,1
1149,59,394,,,黒羽咲夜,Sakuya Kurobane,4783,4784,1,2,1
1150,102,319,White Sugar,White Sugar,桜内梨子,Riko Sakurauchi,4785,4786,3,2,1
1151,109,319,大好き詰め合わせ,Packed Full of Love,黒澤ルビィ,Ruby Kurosawa,4787,4788,3,3,1
1152,1,84,今年最後のいちご大福,Strawberry Daifuku,高坂穂乃果,Honoka Kosaka,4789,4790,3,2,1
1153,9,84,どんな花でも,Any Flower Would Do,矢澤にこ,Nico Yazawa,4791,4792,4,1,1
1154,68,401,,,早乙女紫,Yukari Saotome,4793,4794,1,2,1
1155,102,221,お注射の時間,Time for Your Shot!,桜内梨子,Riko Sakurauchi,4795,4796,3,1,1
1156,106,221,暗黒魔術,Black Magic Woman,津島善子,Yoshiko Tsushima,4797,4798,3,2,1
1157,109,221,泡立つクリーム,Whipped Cream,黒澤ルビィ,Ruby Kurosawa,4799,4800,5,3,1
1158,104,221,巫女舞ステップ,Shrine Maiden Steps,黒澤ダイヤ,Dia Kurosawa,4801,4802,4,1,1
1159,60,388,,,白瀬小雪,Koyuki Shirase,4803,4804,1,1,1
1160,6,160,お雛様☆真姫,Hina Doll Maki,西木野真姫,Maki Nishikino,4805,4806,3,2,1
1161,8,160,μ'sみんなの顔を,The Faces of μ's,小泉花陽,Hanayo Koizumi,4807,4808,3,1,1
1162,6,84,菜の花畑で,Field of Blossoms,西木野真姫,Maki Nishikino,4809,4810,3,1,1
1163,5,84,緊張するにゃ〜,I'm Nervous!,星空凛,Rin Hoshizora,4811,4812,5,3,1
1164,16,381,,,西村文絵,Fumie Nishimura,4813,4814,1,1,1
1165,101,222,コアラの眠り,Koala Nap,高海千歌,Chika Takami,4815,4816,3,1,1
1166,108,222,熱いパッション,Burning Passion,小原鞠莉,Mari Ohara,4817,4818,3,3,1
1167,109,222,ルビィの勇気,Ruby's Courage,黒澤ルビィ,Ruby Kurosawa,4819,4820,3,2,1
1168,103,222,ふわふわパンダ,Fluffy Panda,松浦果南,Kanan Matsuura,4821,4822,5,3,1
1169,106,222,たゆたうクラゲ,Floating Jellyfish,津島善子,Yoshiko Tsushima,4823,4824,4,2,1
1170,117,356,,,わたあめ,Wataame,4825,4825,1,1,1
1172,32,374,,,支倉かさね,Kasane Hasekura,4827,4828,1,2,1
1173,104,319,ポーカー･フェイス,My Poker Face,黒澤ダイヤ,Dia Kurosawa,4829,4830,3,1,1
1174,108,319,ストレートフラッシュ,Straight Flush,小原鞠莉,Mari Ohara,4831,4832,3,2,1
1175,4,85,一緒に練習！,Practicing Together!,園田海未,Umi Sonoda,4833,4834,3,1,1
1176,6,85,テニス経験者,Tennis Pro,西木野真姫,Maki Nishikino,4835,4836,3,3,1
1177,8,85,疲れたあとには,When You're Tired...,小泉花陽,Hanayo Koizumi,4837,4838,4,2,1
1178,31,367,,,田中さち子,Sachiko Tanaka,4839,4840,1,2,1
1179,102,223,ショーの相棒,Live Show Pals,桜内梨子,Riko Sakurauchi,4841,4842,3,2,1
1180,105,223,気付ける力,Power of Perception,渡辺曜,You Watanabe,4843,4844,3,1,1
1181,104,223,スネークを選んだ理由,Why I Chose Snakes,黒澤ダイヤ,Dia Kurosawa,4845,4846,5,1,1
1182,107,223,ヒツジさん集め,Sheep Catching,国木田花丸,Hanamaru Kunikida,4847,4848,4,3,1
1183,47,395,,,福原命,Mikoto Fukuhara,4849,4850,1,2,1
1184,1,160,エッグハント,Egg Hunt,高坂穂乃果,Honoka Kosaka,4851,4852,3,3,1
1185,5,160,イースターエッグ,Easter Eggs,星空凛,Rin Hoshizora,4853,4854,3,1,1
1186,9,85,貴族の遊び,Noble Entertainment,矢澤にこ,Nico Yazawa,4855,4856,3,2,1
1187,7,85,テニスの練習,Tennis Practice,東條希,Nozomi Tojo,4857,4858,5,1,1
1188,46,388,,,斉木風,Fuu Saiki,4859,4860,1,3,1
1189,104,224,伝える言葉,Words to Tell You,黒澤ダイヤ,Dia Kurosawa,4861,4862,3,3,1
1190,105,224,ラッキー☆ガール,Lucky Girl,渡辺曜,You Watanabe,4863,4864,3,3,1
1191,109,224,好きなものは好き！,I Like What I Like!,黒澤ルビィ,Ruby Kurosawa,4865,4866,3,1,1
1192,103,224,幸せの入り口,Gateway to Happiness,松浦果南,Kanan Matsuura,4867,4868,5,2,1
1193,102,224,happy life,Happy Life,桜内梨子,Riko Sakurauchi,4869,4870,4,2,1
1194,37,367,,,藤城悠弓,Yumi Fujishiro,4871,4872,1,2,1
1195,103,319,母の日ダイビング,Mother's Day Diving,松浦果南,Kanan Matsuura,4873,4874,3,1,1
1196,107,319,温かい心,Warm Hearts,国木田花丸,Hanamaru Kunikida,4875,4876,3,3,1
1197,5,86,２つのイベント,Two Events,星空凛,Rin Hoshizora,4877,4878,3,3,1
1198,3,86,ラリーのコツ,The Trick to Rallies,南ことり,Kotori Minami,4879,4880,4,1,1
1199,18,374,,,クリスティーナ,Christina,4881,4882,1,1,1
1200,106,225,天使で悪魔,Angelic Devil,津島善子,Yoshiko Tsushima,4883,4884,3,1,1
1201,107,225,うららかな日々,It's a Beautiful Day,国木田花丸,Hanamaru Kunikida,4885,4886,3,2,1
1202,101,225,おっきな幸せ,The Greatest Joy,高海千歌,Chika Takami,4887,4888,5,1,1
1203,108,225,ラッキーアイテム,Lucky Charm,小原鞠莉,Mari Ohara,4889,4890,4,3,1
1204,36,381,,,白木凪,Nagi Shiraki,4891,4892,1,3,1
1205,2,160,サバイバルゲーム,Survival Game,絢瀬絵里,Eli Ayase,4893,4894,3,1,1
1206,4,160,対戦相手は……,Your Opponent Is...,園田海未,Umi Sonoda,4895,4896,3,2,1
1207,2,86,テニスで勝負,Tennis Match,絢瀬絵里,Eli Ayase,4897,4898,3,3,1
1208,1,86,μ'sテニス大会,μ's Tennis Tournament,高坂穂乃果,Honoka Kosaka,4899,4900,5,2,1
1209,56,402,,,レベッカ,Rebecca,4901,4902,1,2,1
1210,102,226,心を交わす,Heart to Heart,桜内梨子,Riko Sakurauchi,4903,4904,3,3,1
1211,104,226,歴史のねじれ,Changing History,黒澤ダイヤ,Dia Kurosawa,4905,4906,3,2,1
1212,107,226,毎日が大冒険♪,Life's an Adventure!,国木田花丸,Hanamaru Kunikida,4907,4908,3,3,1
1213,108,226,お江戸カルチャー,Edo Culture,小原鞠莉,Mari Ohara,4909,4910,5,1,1
1214,101,226,どこだっていいよ♪,"Anywhere, Any Time",高海千歌,Chika Takami,4911,4912,4,2,1
1215,64,395,,,高天原睦月,Mutsuki Takamagahara,4913,4914,1,3,1
1216,105,319,地獄の海へヨーソロー,Aye Aye Hell's Ocean!,渡辺曜,You Watanabe,4915,4916,3,1,1
1217,106,319,リトルデーモンご案内,Guiding Little Demons,津島善子,Yoshiko Tsushima,4917,4918,3,2,1
1218,2,87,大好きなフレーバー,My Favorite Flavor,絢瀬絵里,Eli Ayase,4919,4920,3,2,1
1219,5,87,後味スッキリ☆,Awesome Aftertaste,星空凛,Rin Hoshizora,4921,4922,3,1,1
1220,1,87,穂乃果のオススメ！,Honoka's Choice!,高坂穂乃果,Honoka Kosaka,4923,4924,4,2,1
1221,11,367,,,桜坂しずく,Shizuku Osaka,4925,4926,1,3,1
