_id,_name,_type,_masterEventId,_loop,_priority,_prefabName,_boardSpriteName,_masterVoiceId,_masterReleaseLabelId
40089,毎日ログボ_89,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240107,0,224010701
40090,毎日ログボ_90,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240108,0,224010801
40091,毎日ログボ_91,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240109,0,224010901
40092,毎日ログボ_92,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240110,0,224011001
40093,毎日ログボ_93,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240111,0,224011101
40094,毎日ログボ_94,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240112,0,224011201
40095,毎日ログボ_95,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240113,0,224011301
40096,毎日ログボ_96,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240114,0,224011401
40097,毎日ログボ_97,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240115,0,224011501
40098,毎日ログボ_98,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240116,0,224011601
40099,毎日ログボ_99,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240117,0,224011701
40100,毎日ログボ_00,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240118,0,224011801
40101,毎日ログボ_01,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240119,0,224011901
40102,毎日ログボ_02,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240120,0,224012001
40103,毎日ログボ_03,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240121,0,224012101
40104,毎日ログボ_04,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240122,0,224012201
40105,毎日ログボ_05,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240123,0,224012301
40106,毎日ログボ_06,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240124,0,224012401
40107,毎日ログボ_07,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240125,0,224012501
40108,毎日ログボ_08,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240126,0,224012601
40109,毎日ログボ_09,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240127,0,224012701
40110,毎日ログボ_10,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240128,0,224012801
40111,毎日ログボ_11,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240129,0,224012902
40112,毎日ログボ_12,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240130,0,224013001
40113,毎日ログボ_13,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240131,0,224013101
40114,毎日ログボ_14,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240201,0,224020101
40115,毎日ログボ_15,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240202,0,224020201
40116,毎日ログボ_16,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240203,0,224020301
40117,毎日ログボ_17,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240204,0,224020401
40118,毎日ログボ_18,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240205,0,224020501
40119,毎日ログボ_19,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240206,0,224020601
40120,毎日ログボ_20,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240207,0,224020701
40121,毎日ログボ_21,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240208,0,224020801
40122,毎日ログボ_22,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240209,0,224020901
40123,毎日ログボ_23,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240210,0,224021003
40124,毎日ログボ_24,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240211,0,224021101
40125,毎日ログボ_25,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240212,0,224021201
40126,毎日ログボ_26,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240213,0,224021301
40127,毎日ログボ_27,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240214,0,224021401
40128,毎日ログボ_28,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240215,0,224021501
40129,毎日ログボ_29,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240216,0,224021601
40130,毎日ログボ_30,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240217,0,224021701
40131,毎日ログボ_31,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240218,0,224021801
40132,毎日ログボ_32,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240219,0,224021901
40133,毎日ログボ_33,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240220,0,224022001
40134,毎日ログボ_34,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240221,0,224022101
40135,毎日ログボ_35,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240222,0,224022201
40136,毎日ログボ_36,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240223,0,224022301
40137,毎日ログボ_37,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240224,0,224022401
40138,毎日ログボ_38,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240225,0,224022501
40139,毎日ログボ_39,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240226,0,224022601
40140,毎日ログボ_40,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240227,0,224022701
40141,毎日ログボ_41,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240228,0,224022801
40142,毎日ログボ_42,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240229,0,224022901
40143,毎日ログボ_43,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240301,0,224030101
40144,毎日ログボ_44,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240302,0,224030201
40145,毎日ログボ_45,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240303,0,224030301
40146,毎日ログボ_46,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240304,0,224030401
40147,毎日ログボ_47,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240305,0,224030501
40148,毎日ログボ_48,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240306,0,224030601
40149,毎日ログボ_49,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240307,0,224030701
40150,毎日ログボ_50,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240308,0,224030801
40151,毎日ログボ_51,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240309,0,224030901
40152,毎日ログボ_52,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240310,0,224031001
40153,毎日ログボ_53,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240311,0,224031101
40154,毎日ログボ_54,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240312,0,224031201
40155,毎日ログボ_55,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240313,0,224031301
40156,毎日ログボ_56,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240314,0,224031401
40157,毎日ログボ_57,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240315,0,224031501
40158,毎日ログボ_58,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240316,0,224031601
40159,毎日ログボ_59,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240317,0,224031701
40160,毎日ログボ_60,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240318,0,224031801
40161,毎日ログボ_61,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240319,0,224031901
40162,毎日ログボ_62,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240320,0,224032001
40163,毎日ログボ_63,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240321,0,224032101
40164,毎日ログボ_64,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240322,0,224032201
40165,毎日ログボ_65,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240323,0,224032301
40166,毎日ログボ_66,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240324,0,224032401
40167,毎日ログボ_67,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240325,0,224032501
40168,毎日ログボ_68,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240326,0,224032601
40169,毎日ログボ_69,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240327,0,224032701
40170,毎日ログボ_70,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240328,0,224032801
40171,毎日ログボ_71,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240329,0,224032901
40172,毎日ログボ_72,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240330,0,224033001
40173,毎日ログボ_73,1,0,0,0,LoginBonus_common01day_0001,loginbonus_everyday_240331,0,224033101
